#                  BLOCK:   ACTUAL_KE:          KE_AVE:             ERROR:
                1392             1.23715             1.19731          0.00636922
                1393             1.23314             1.19734           0.0063647
                1394             1.22905             1.19736          0.00636018
                1395             1.22489             1.19738          0.00635565
                1396             1.22067             1.19739          0.00635112
                1397             1.21638             1.19741          0.00634659
                1398             1.21203             1.19742          0.00634206
                1399             1.20762             1.19743          0.00633753
                1400             1.20316             1.19743            0.006333
                1401             1.19864             1.19743          0.00632848
                1402             1.19406             1.19743          0.00632397
                1403             1.18944             1.19742          0.00631946
                1404             1.18477             1.19741          0.00631497
                1405             1.18006              1.1974          0.00631049
                1406             1.17532             1.19739          0.00630602
                1407             1.17054             1.19737          0.00630156
                1408             1.16573             1.19734          0.00629713
                1409             1.16089             1.19732          0.00629271
                1410             1.15603             1.19729          0.00628832
                1411             1.15116             1.19726          0.00628395
                1412             1.14628             1.19722           0.0062796
                1413              1.1414             1.19718          0.00627528
                1414             1.13651             1.19714          0.00627099
                1415             1.13162             1.19709          0.00626673
                1416             1.12675             1.19704           0.0062625
                1417             1.12189             1.19699           0.0062583
                1418             1.11706             1.19693          0.00625414
                1419             1.11225             1.19687          0.00625002
                1420             1.10747             1.19681          0.00624594
                1421             1.10274             1.19674          0.00624189
                1422             1.09805             1.19667          0.00623789
                1423             1.09341              1.1966          0.00623393
                1424             1.08883             1.19653          0.00623001
                1425             1.08431             1.19645          0.00622613
                1426             1.07986             1.19637          0.00622231
                1427             1.07548             1.19628          0.00621852
                1428             1.07119             1.19619          0.00621478
                1429             1.06699              1.1961          0.00621109
                1430             1.06288             1.19601          0.00620745
                1431             1.05887             1.19591          0.00620385
                1432             1.05496             1.19582           0.0062003
                1433             1.05117             1.19571          0.00619679
                1434              1.0475             1.19561          0.00619333
                1435             1.04395             1.19551          0.00618992
                1436             1.04053              1.1954          0.00618655
                1437             1.03725             1.19529          0.00618322
                1438             1.03411             1.19518          0.00617994
                1439             1.03111             1.19506           0.0061767
                1440             1.02827             1.19495          0.00617349
                1441             1.02558             1.19483          0.00617033
                1442             1.02305             1.19471           0.0061672
                1443             1.02068             1.19459           0.0061641
                1444             1.01849             1.19447          0.00616104
                1445             1.01646             1.19434          0.00615801
                1446             1.01461             1.19422            0.006155
                1447             1.01294             1.19409          0.00615203
                1448             1.01145             1.19397          0.00614907
                1449             1.01014             1.19384          0.00614613
                1450             1.00902             1.19371          0.00614322
                1451             1.00809             1.19359          0.00614032
                1452             1.00736             1.19346          0.00613743
                1453             1.00681             1.19333          0.00613455
                1454             1.00646              1.1932          0.00613167
                1455              1.0063             1.19307           0.0061288
                1456             1.00634             1.19294          0.00612594
                1457             1.00657             1.19282          0.00612307
                1458             1.00699             1.19269          0.00612019
                1459             1.00761             1.19256          0.00611731
                1460             1.00842             1.19243          0.00611442
                1461             1.00943             1.19231          0.00611152
                1462             1.01062             1.19219           0.0061086
                1463             1.01201             1.19206          0.00610567
                1464             1.01358             1.19194          0.00610272
                1465             1.01533             1.19182          0.00609974
                1466             1.01727              1.1917          0.00609674
                1467             1.01939             1.19158          0.00609372
                1468             1.02169             1.19147          0.00609067
                1469             1.02416             1.19135          0.00608759
                1470             1.02679             1.19124          0.00608447
                1471              1.0296             1.19113          0.00608133
                1472             1.03256             1.19102          0.00607815
                1473             1.03568             1.19092          0.00607494
                1474             1.03895             1.19082          0.00607169
                1475             1.04238             1.19071          0.00606841
                1476             1.04594             1.19062          0.00606509
                1477             1.04965             1.19052          0.00606174
                1478             1.05349             1.19043          0.00605834
                1479             1.05745             1.19034          0.00605492
                1480             1.06154             1.19025          0.00605145
                1481             1.06575             1.19017          0.00604795
                1482             1.07007             1.19009          0.00604441
                1483              1.0745             1.19001          0.00604084
                1484             1.07903             1.18993          0.00603723
                1485             1.08366             1.18986          0.00603359
                1486             1.08837             1.18979          0.00602991
                1487             1.09318             1.18973          0.00602621
                1488             1.09806             1.18967          0.00602247
                1489             1.10301             1.18961          0.00601871
                1490             1.10803             1.18955          0.00601492
                1491             1.11311              1.1895           0.0060111
                1492             1.11824             1.18946          0.00600726
                1493             1.12343             1.18941           0.0060034
                1494             1.12866             1.18937          0.00599952
                1495             1.13392             1.18933          0.00599563
                1496             1.13922              1.1893          0.00599171
                1497             1.14455             1.18927          0.00598778
                1498              1.1499             1.18924          0.00598384
                1499             1.15527             1.18922          0.00597989
                1500             1.16064              1.1892          0.00597594
                1501             1.16602             1.18919          0.00597198
                1502             1.17141             1.18917          0.00596801
                1503             1.17678             1.18917          0.00596405
                1504             1.18215             1.18916          0.00596008
                1505              1.1875             1.18916          0.00595612
                1506             1.19283             1.18916          0.00595217
                1507             1.19813             1.18917          0.00594822
                1508              1.2034             1.18918          0.00594429
                1509             1.20864             1.18919          0.00594036
                1510             1.21383             1.18921          0.00593645
                1511             1.21898             1.18923          0.00593255
                1512             1.22408             1.18925          0.00592867
                1513             1.22912             1.18928          0.00592481
                1514              1.2341             1.18931          0.00592097
                1515             1.23902             1.18934          0.00591716
                1516             1.24386             1.18938          0.00591336
                1517             1.24864             1.18941          0.00590959
                1518             1.25334             1.18946          0.00590585
                1519             1.25795              1.1895          0.00590214
                1520             1.26248             1.18955          0.00589845
                1521             1.26692              1.1896          0.00589479
                1522             1.27127             1.18965          0.00589116
                1523             1.27552             1.18971          0.00588756
                1524             1.27967             1.18977          0.00588399
                1525             1.28371             1.18983          0.00588046
                1526             1.28765              1.1899          0.00587695
                1527             1.29148             1.18996          0.00587348
                1528             1.29519             1.19003          0.00587004
                1529             1.29878              1.1901          0.00586663
                1530             1.30226             1.19017          0.00586326
                1531             1.30561             1.19025          0.00585991
                1532             1.30884             1.19033           0.0058566
                1533             1.31194             1.19041          0.00585332
                1534             1.31491             1.19049          0.00585006
                1535             1.31775             1.19057          0.00584684
                1536             1.32045             1.19066          0.00584364
                1537             1.32301             1.19074          0.00584048
                1538             1.32544             1.19083          0.00583734
                1539             1.32772             1.19092          0.00583422
                1540             1.32986             1.19101          0.00583113
                1541             1.33185              1.1911          0.00582806
                1542             1.33371             1.19119          0.00582502
                1543             1.33541             1.19129          0.00582199
                1544             1.33697             1.19138          0.00581898
                1545             1.33838             1.19148            0.005816
                1546             1.33965             1.19157          0.00581302
                1547             1.34076             1.19167          0.00581007
                1548             1.34173             1.19176          0.00580712
                1549             1.34254             1.19186          0.00580419
                1550             1.34321             1.19196          0.00580126
                1551             1.34373             1.19206          0.00579835
                1552             1.34409             1.19216          0.00579544
                1553             1.34431             1.19225          0.00579254
                1554             1.34438             1.19235          0.00578964
                1555             1.34431             1.19245          0.00578674
                1556             1.34408             1.19255          0.00578384
                1557             1.34372             1.19264          0.00578094
                1558              1.3432             1.19274          0.00577804
                1559             1.34255             1.19284          0.00577513
                1560             1.34175             1.19293          0.00577222
                1561             1.34082             1.19303           0.0057693
                1562             1.33975             1.19312          0.00576637
                1563             1.33854             1.19321          0.00576343
                1564              1.3372             1.19331          0.00576048
                1565             1.33573              1.1934          0.00575752
                1566             1.33412             1.19349          0.00575454
                1567              1.3324             1.19358          0.00575155
                1568             1.33055             1.19366          0.00574855
                1569             1.32858             1.19375          0.00574553
                1570             1.32649             1.19383          0.00574249
                1571             1.32429             1.19392          0.00573943
                1572             1.32198               1.194          0.00573636
                1573             1.31956             1.19408          0.00573327
                1574             1.31703             1.19416          0.00573016
                1575             1.31441             1.19423          0.00572703
                1576             1.31168             1.19431          0.00572388
                1577             1.30887             1.19438          0.00572071
                1578             1.30597             1.19445          0.00571752
                1579             1.30298             1.19452          0.00571432
                1580             1.29991             1.19459          0.00571109
                1581             1.29677             1.19465          0.00570784
                1582             1.29355             1.19471          0.00570458
                1583             1.29027             1.19477          0.00570129
                1584             1.28692             1.19483          0.00569799
                1585             1.28351             1.19489          0.00569467
                1586             1.28005             1.19494          0.00569133
                1587             1.27654             1.19499          0.00568798
                1588             1.27299             1.19504          0.00568461
                1589             1.26939             1.19509          0.00568122
                1590             1.26576             1.19513          0.00567782
                1591             1.26209             1.19517          0.00567441
                1592              1.2584             1.19521          0.00567099
                1593             1.25469             1.19525          0.00566755
                1594             1.25096             1.19529           0.0056641
                1595             1.24722             1.19532          0.00566064
                1596             1.24347             1.19535          0.00565718
                1597             1.23971             1.19538           0.0056537
                1598             1.23596              1.1954          0.00565022
                1599             1.23222             1.19543          0.00564674
                1600             1.22848             1.19545          0.00564324
                1601             1.22477             1.19546          0.00563975
                1602             1.22107             1.19548          0.00563625
                1603              1.2174             1.19549          0.00563275
                1604             1.21376             1.19551          0.00562925
                1605             1.21016             1.19551          0.00562575
                1606             1.20659             1.19552          0.00562225
                1607             1.20307             1.19553          0.00561876
                1608             1.19959             1.19553          0.00561526
                1609             1.19616             1.19553          0.00561177
                1610              1.1928             1.19553          0.00560829
                1611             1.18949             1.19552          0.00560481
                1612             1.18624             1.19552          0.00560133
                1613             1.18307             1.19551          0.00559787
                1614             1.17996              1.1955          0.00559441
                1615             1.17694             1.19549          0.00559095
                1616             1.17399             1.19548          0.00558751
                1617             1.17112             1.19546          0.00558407
                1618             1.16834             1.19544          0.00558065
                1619             1.16564             1.19543          0.00557723
                1620             1.16304             1.19541          0.00557382
                1621             1.16053             1.19538          0.00557043
                1622             1.15812             1.19536          0.00556704
                1623             1.15581             1.19534          0.00556366
                1624              1.1536             1.19531           0.0055603
                1625             1.15149             1.19528          0.00555694
                1626             1.14948             1.19526           0.0055536
                1627             1.14759             1.19523          0.00555026
                1628              1.1458              1.1952          0.00554693
                1629             1.14413             1.19516          0.00554362
                1630             1.14256             1.19513          0.00554031
                1631             1.14111              1.1951          0.00553701
                1632             1.13977             1.19507          0.00553372
                1633             1.13854             1.19503          0.00553044
                1634             1.13743               1.195          0.00552717
                1635             1.13643             1.19496          0.00552391
                1636             1.13554             1.19492          0.00552065
                1637             1.13477             1.19489           0.0055174
                1638             1.13411             1.19485          0.00551415
                1639             1.13357             1.19481          0.00551092
                1640             1.13314             1.19477          0.00550768
                1641             1.13281             1.19474          0.00550446
                1642              1.1326              1.1947          0.00550124
                1643             1.13249             1.19466          0.00549802
                1644             1.13249             1.19462           0.0054948
                1645              1.1326             1.19459          0.00549159
                1646              1.1328             1.19455          0.00548838
                1647             1.13311             1.19451          0.00548518
                1648             1.13352             1.19447          0.00548198
                1649             1.13402             1.19444          0.00547877
                1650             1.13462              1.1944          0.00547557
                1651             1.13531             1.19436          0.00547237
                1652             1.13609             1.19433          0.00546917
                1653             1.13696             1.19429          0.00546598
                1654              1.1379             1.19426          0.00546278
                1655             1.13893             1.19423          0.00545958
                1656             1.14003             1.19419          0.00545638
                1657             1.14121             1.19416          0.00545318
                1658             1.14246             1.19413          0.00544998
                1659             1.14377              1.1941          0.00544678
                1660             1.14515             1.19407          0.00544358
                1661             1.14658             1.19404          0.00544038
                1662             1.14807             1.19402          0.00543717
                1663             1.14962             1.19399          0.00543397
                1664             1.15121             1.19396          0.00543077
                1665             1.15284             1.19394          0.00542756
                1666             1.15452             1.19391          0.00542435
                1667             1.15624             1.19389          0.00542115
                1668             1.15799             1.19387          0.00541794
                1669             1.15977             1.19385          0.00541473
                1670             1.16158             1.19383          0.00541152
                1671             1.16342             1.19381          0.00540832
                1672             1.16527              1.1938          0.00540511
                1673             1.16715             1.19378           0.0054019
                1674             1.16904             1.19376          0.00539869
                1675             1.17095             1.19375          0.00539549
                1676             1.17286             1.19374          0.00539228
                1677             1.17478             1.19373          0.00538908
                1678             1.17671             1.19372          0.00538588
                1679             1.17864             1.19371          0.00538268
                1680             1.18056              1.1937          0.00537948
                1681             1.18249             1.19369          0.00537628
                1682              1.1844             1.19369          0.00537309
                1683             1.18631             1.19368           0.0053699
                1684             1.18821             1.19368          0.00536671
                1685              1.1901             1.19368          0.00536353
                1686             1.19198             1.19368          0.00536035
                1687             1.19384             1.19368          0.00535717
                1688             1.19568             1.19368          0.00535399
                1689             1.19751             1.19368          0.00535082
                1690             1.19932             1.19368          0.00534766
                1691             1.20111             1.19369           0.0053445
                1692             1.20288             1.19369          0.00534134
                1693             1.20462              1.1937          0.00533819
                1694             1.20635             1.19371          0.00533505
                1695             1.20805             1.19372          0.00533191
                1696             1.20973             1.19373          0.00532877
                1697             1.21138             1.19374          0.00532564
                1698               1.213             1.19375          0.00532252
                1699              1.2146             1.19376           0.0053194
                1700             1.21618             1.19377          0.00531628
                1701             1.21772             1.19379          0.00531318
                1702             1.21924              1.1938          0.00531008
                1703             1.22073             1.19382          0.00530698
                1704              1.2222             1.19383          0.00530389
                1705             1.22364             1.19385          0.00530081
                1706             1.22505             1.19387          0.00529774
                1707             1.22644             1.19389          0.00529467
                1708             1.22781             1.19391           0.0052916
                1709             1.22915             1.19393          0.00528855
                1710             1.23046             1.19395           0.0052855
                1711             1.23175             1.19397          0.00528246
                1712             1.23302               1.194          0.00527942
                1713             1.23427             1.19402          0.00527639
                1714             1.23549             1.19404          0.00527337
                1715             1.23669             1.19407          0.00527035
                1716             1.23788             1.19409          0.00526734
                1717             1.23904             1.19412          0.00526434
                1718             1.24019             1.19415          0.00526134
                1719             1.24132             1.19417          0.00525835
                1720             1.24243              1.1942          0.00525537
                1721             1.24352             1.19423           0.0052524
                1722              1.2446             1.19426          0.00524943
                1723             1.24566             1.19429          0.00524647
                1724              1.2467             1.19432          0.00524351
                1725             1.24772             1.19435          0.00524056
                1726             1.24873             1.19438          0.00523762
                1727             1.24973             1.19442          0.00523469
                1728              1.2507             1.19445          0.00523176
                1729             1.25166             1.19448          0.00522884
                1730              1.2526             1.19451          0.00522592
                1731             1.25353             1.19455          0.00522301
                1732             1.25444             1.19458          0.00522011
                1733             1.25534             1.19462          0.00521722
                1734             1.25622             1.19465          0.00521433
                1735             1.25708             1.19469          0.00521145
                1736             1.25792             1.19473          0.00520857
                1737             1.25874             1.19476          0.00520571
                1738             1.25955              1.1948          0.00520284
                1739             1.26033             1.19484          0.00519999
                1740             1.26108             1.19488          0.00519714
                1741             1.26182             1.19491           0.0051943
                1742             1.26252             1.19495          0.00519146
                1743              1.2632             1.19499          0.00518863
                1744             1.26386             1.19503           0.0051858
                1745             1.26448             1.19507          0.00518299
                1746             1.26507             1.19511          0.00518017
                1747             1.26563             1.19515          0.00517736
                1748             1.26616             1.19519          0.00517456
                1749             1.26664             1.19523          0.00517176
                1750             1.26709             1.19528          0.00516897
                1751              1.2675             1.19532          0.00516618
                1752             1.26787             1.19536           0.0051634
                1753             1.26819              1.1954          0.00516062
                1754             1.26847             1.19544          0.00515785
                1755              1.2687             1.19548          0.00515508
                1756             1.26888             1.19552          0.00515231
                1757               1.269             1.19557          0.00514955
                1758             1.26908             1.19561          0.00514679
                1759              1.2691             1.19565          0.00514403
                1760             1.26906             1.19569          0.00514128
                1761             1.26897             1.19573          0.00513853
                1762             1.26882             1.19577          0.00513578
                1763              1.2686             1.19582          0.00513303
                1764             1.26833             1.19586          0.00513029
                1765             1.26799              1.1959          0.00512754
                1766             1.26758             1.19594           0.0051248
                1767             1.26711             1.19598          0.00512206
                1768             1.26657             1.19602          0.00511932
                1769             1.26596             1.19606          0.00511658
                1770             1.26528              1.1961          0.00511384
                1771             1.26453             1.19614          0.00511109
                1772             1.26371             1.19617          0.00510835
                1773             1.26282             1.19621          0.00510561
                1774             1.26186             1.19625          0.00510287
                1775             1.26082             1.19629          0.00510012
                1776             1.25972             1.19632          0.00509737
                1777             1.25855             1.19636          0.00509463
                1778             1.25731             1.19639          0.00509188
                1779             1.25599             1.19642          0.00508912
                1780             1.25461             1.19646          0.00508637
                1781             1.25316             1.19649          0.00508361
                1782             1.25164             1.19652          0.00508085
                1783             1.25006             1.19655          0.00507809
                1784             1.24841             1.19658          0.00507533
                1785              1.2467             1.19661          0.00507256
                1786             1.24492             1.19663           0.0050698
                1787             1.24309             1.19666          0.00506703
                1788             1.24119             1.19668          0.00506425
                1789             1.23924             1.19671          0.00506148
                1790             1.23723             1.19673           0.0050587
                1791             1.23517             1.19675          0.00505592
                1792             1.23306             1.19677          0.00505314
                1793              1.2309             1.19679          0.00505036
                1794             1.22869             1.19681          0.00504758
                1795             1.22643             1.19683          0.00504479
                1796             1.22414             1.19684            0.005042
                1797              1.2218             1.19685          0.00503922
                1798             1.21943             1.19687          0.00503643
                1799             1.21702             1.19688          0.00503364
                1800             1.21458             1.19689          0.00503086
                1801             1.21211              1.1969          0.00502807
                1802             1.20961              1.1969          0.00502529
                1803             1.20709             1.19691           0.0050225
                1804             1.20455             1.19691          0.00501972
                1805             1.20199             1.19692          0.00501694
                1806             1.19942             1.19692          0.00501416
                1807             1.19684             1.19692          0.00501139
                1808             1.19425             1.19692          0.00500861
                1809             1.19166             1.19691          0.00500585
                1810             1.18906             1.19691          0.00500308
                1811             1.18647              1.1969          0.00500032
                1812             1.18387              1.1969          0.00499757
                1813             1.18129             1.19689          0.00499482
                1814             1.17872             1.19688          0.00499208
                1815             1.17616             1.19687          0.00498934
                1816             1.17362             1.19685          0.00498661
                1817             1.17111             1.19684          0.00498388
                1818             1.16862             1.19682          0.00498117
                1819             1.16616             1.19681          0.00497846
                1820             1.16373             1.19679          0.00497575
                1821             1.16133             1.19677          0.00497306
                1822             1.15898             1.19675          0.00497037
                1823             1.15666             1.19673           0.0049677
                1824             1.15439              1.1967          0.00496503
                1825             1.15216             1.19668          0.00496237
                1826             1.14999             1.19665          0.00495971
                1827             1.14786             1.19663          0.00495707
                1828              1.1458              1.1966          0.00495444
                1829             1.14379             1.19657          0.00495181
                1830             1.14184             1.19654           0.0049492
                1831             1.13995             1.19651          0.00494659
                1832             1.13814             1.19648          0.00494399
                1833             1.13639             1.19644          0.00494141
                1834             1.13471             1.19641          0.00493883
                1835             1.13311             1.19638          0.00493625
                1836             1.13158             1.19634          0.00493369
                1837             1.13013              1.1963          0.00493114
                1838             1.12875             1.19627          0.00492859
                1839             1.12746             1.19623          0.00492605
                1840             1.12626             1.19619          0.00492352
                1841             1.12514             1.19615            0.004921
                1842              1.1241             1.19612          0.00491848
                1843             1.12315             1.19608          0.00491598
                1844              1.1223             1.19604          0.00491347
                1845             1.12153               1.196          0.00491097
                1846             1.12085             1.19595          0.00490848
                1847             1.12027             1.19591            0.004906
                1848             1.11978             1.19587          0.00490351
                1849             1.11937             1.19583          0.00490104
                1850             1.11907             1.19579          0.00489856
                1851             1.11885             1.19575          0.00489609
                1852             1.11873             1.19571          0.00489363
                1853              1.1187             1.19566          0.00489116
                1854             1.11875             1.19562           0.0048887
                1855             1.11891             1.19558          0.00488624
                1856             1.11915             1.19554          0.00488378
                1857             1.11948              1.1955          0.00488132
                1858              1.1199             1.19546          0.00487886
                1859             1.12041             1.19542          0.00487641
                1860               1.121             1.19538          0.00487395
                1861             1.12167             1.19534          0.00487149
                1862             1.12243              1.1953          0.00486903
                1863             1.12328             1.19526          0.00486657
                1864              1.1242             1.19522          0.00486411
                1865              1.1252             1.19519          0.00486165
                1866             1.12627             1.19515          0.00485918
                1867             1.12741             1.19511          0.00485672
                1868             1.12863             1.19508          0.00485425
                1869             1.12991             1.19504          0.00485177
                1870             1.13125             1.19501           0.0048493
                1871             1.13265             1.19497          0.00484682
                1872             1.13412             1.19494          0.00484434
                1873             1.13563             1.19491          0.00484186
                1874              1.1372             1.19488          0.00483937
                1875             1.13882             1.19485          0.00483688
                1876             1.14049             1.19482          0.00483439
                1877              1.1422             1.19479           0.0048319
                1878             1.14394             1.19477           0.0048294
                1879             1.14572             1.19474           0.0048269
                1880             1.14754             1.19471           0.0048244
                1881             1.14938             1.19469           0.0048219
                1882             1.15125             1.19467          0.00481939
                1883             1.15314             1.19464          0.00481688
                1884             1.15505             1.19462          0.00481437
                1885             1.15697              1.1946          0.00481186
                1886              1.1589             1.19459          0.00480934
                1887             1.16084             1.19457          0.00480683
                1888             1.16278             1.19455          0.00480431
                1889             1.16473             1.19453          0.00480179
                1890             1.16667             1.19452          0.00479927
                1891              1.1686             1.19451          0.00479676
                1892             1.17052             1.19449          0.00479424
                1893             1.17243             1.19448          0.00479172
                1894             1.17432             1.19447           0.0047892
                1895             1.17619             1.19446          0.00478668
                1896             1.17803             1.19445          0.00478417
                1897             1.17985             1.19445          0.00478165
                1898             1.18164             1.19444          0.00477914
                1899              1.1834             1.19443          0.00477662
                1900             1.18513             1.19443          0.00477411
                1901             1.18681             1.19442           0.0047716
                1902             1.18846             1.19442          0.00476909
                1903             1.19007             1.19442          0.00476659
                1904             1.19164             1.19442          0.00476409
                1905             1.19316             1.19442          0.00476158
                1906             1.19464             1.19442          0.00475909
                1907             1.19607             1.19442          0.00475659
                1908             1.19745             1.19442           0.0047541
                1909             1.19877             1.19442          0.00475161
                1910             1.20004             1.19442          0.00474912
                1911             1.20126             1.19443          0.00474664
                1912             1.20242             1.19443          0.00474416
                1913             1.20352             1.19444          0.00474168
                1914             1.20457             1.19444          0.00473921
                1915             1.20556             1.19445          0.00473673
                1916             1.20649             1.19445          0.00473427
                1917             1.20736             1.19446           0.0047318
                1918             1.20817             1.19447          0.00472934
                1919             1.20892             1.19448          0.00472688
                1920             1.20961             1.19448          0.00472443
                1921             1.21025             1.19449          0.00472197
                1922             1.21082              1.1945          0.00471952
                1923             1.21134             1.19451          0.00471708
                1924              1.2118             1.19452          0.00471464
                1925              1.2122             1.19453          0.00471219
                1926             1.21254             1.19454          0.00470976
                1927             1.21283             1.19455          0.00470732
                1928             1.21306             1.19456          0.00470489
                1929             1.21323             1.19456          0.00470246
                1930             1.21335             1.19457          0.00470004
                1931             1.21342             1.19458          0.00469761
                1932             1.21344             1.19459          0.00469519
                1933             1.21341              1.1946          0.00469277
                1934             1.21333             1.19461          0.00469036
                1935              1.2132             1.19462          0.00468794
                1936             1.21302             1.19463          0.00468553
                1937              1.2128             1.19464          0.00468312
                1938             1.21253             1.19465          0.00468071
                1939             1.21222             1.19466          0.00467831
                1940             1.21187             1.19467           0.0046759
                1941             1.21149             1.19468           0.0046735
                1942             1.21106             1.19469           0.0046711
                1943              1.2106             1.19469          0.00466871
                1944              1.2101              1.1947          0.00466631
                1945             1.20958             1.19471          0.00466392
                1946             1.20902             1.19472          0.00466153
                1947             1.20843             1.19472          0.00465914
                1948             1.20782             1.19473          0.00465675
                1949             1.20718             1.19474          0.00465437
                1950             1.20652             1.19474          0.00465198
                1951             1.20583             1.19475           0.0046496
                1952             1.20513             1.19475          0.00464723
                1953              1.2044             1.19476          0.00464485
                1954             1.20366             1.19476          0.00464247
                1955             1.20291             1.19477           0.0046401
                1956             1.20214             1.19477          0.00463773
                1957             1.20135             1.19478          0.00463536
                1958             1.20056             1.19478          0.00463299
                1959             1.19976             1.19478          0.00463063
                1960             1.19895             1.19478          0.00462827
                1961             1.19813             1.19478          0.00462591
                1962             1.19731             1.19479          0.00462355
                1963             1.19649             1.19479           0.0046212
                1964             1.19567             1.19479          0.00461884
                1965             1.19485             1.19479          0.00461649
                1966             1.19403             1.19479          0.00461414
                1967             1.19321             1.19479           0.0046118
                1968             1.19239             1.19478          0.00460946
                1969             1.19158             1.19478          0.00460711
                1970             1.19078             1.19478          0.00460478
                1971             1.18998             1.19478          0.00460244
                1972             1.18919             1.19478          0.00460011
                1973             1.18841             1.19477          0.00459778
                1974             1.18764             1.19477          0.00459545
                1975             1.18688             1.19477          0.00459312
                1976             1.18612             1.19476           0.0045908
                1977             1.18538             1.19476          0.00458848
                1978             1.18466             1.19475          0.00458617
                1979             1.18394             1.19475          0.00458385
                1980             1.18324             1.19474          0.00458154
                1981             1.18255             1.19473          0.00457923
                1982             1.18188             1.19473          0.00457693
                1983             1.18122             1.19472          0.00457462
                1984             1.18057             1.19471          0.00457232
                1985             1.17993             1.19471          0.00457002
                1986             1.17931              1.1947          0.00456773
                1987              1.1787             1.19469          0.00456544
                1988              1.1781             1.19468          0.00456315
                1989             1.17752             1.19467          0.00456086
                1990             1.17695             1.19466          0.00455858
                1991              1.1764             1.19465           0.0045563
                1992             1.17585             1.19465          0.00455402
                1993             1.17532             1.19464          0.00455175
                1994             1.17481             1.19463          0.00454948
                1995              1.1743             1.19462          0.00454721
                1996             1.17381             1.19461          0.00454494
                1997             1.17334             1.19459          0.00454268
                1998             1.17287             1.19458          0.00454042
                1999             1.17242             1.19457          0.00453816
                2000             1.17199             1.19456           0.0045359
