#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 498        7.232182e-01        7.780883e-01        1.157046e-02
                 499        7.231245e-01        7.779782e-01        1.154780e-02
                 500        7.230661e-01        7.778684e-01        1.152523e-02
                 501        7.230426e-01        7.777589e-01        1.150274e-02
                 502        7.230543e-01        7.776500e-01        1.148034e-02
                 503        7.231012e-01        7.775415e-01        1.145803e-02
                 504        7.231832e-01        7.774337e-01        1.143581e-02
                 505        7.233005e-01        7.773265e-01        1.141366e-02
                 506        7.234532e-01        7.772200e-01        1.139160e-02
                 507        7.236422e-01        7.771143e-01        1.136962e-02
                 508        7.238677e-01        7.770095e-01        1.134773e-02
                 509        7.241290e-01        7.769056e-01        1.132591e-02
                 510        7.244264e-01        7.768027e-01        1.130417e-02
                 511        7.247604e-01        7.767009e-01        1.128250e-02
                 512        7.251317e-01        7.766001e-01        1.126092e-02
                 513        7.255408e-01        7.765006e-01        1.123941e-02
                 514        7.259872e-01        7.764023e-01        1.121797e-02
                 515        7.264707e-01        7.763054e-01        1.119661e-02
                 516        7.269912e-01        7.762098e-01        1.117532e-02
                 517        7.275489e-01        7.761157e-01        1.115410e-02
                 518        7.281446e-01        7.760231e-01        1.113295e-02
                 519        7.287778e-01        7.759320e-01        1.111187e-02
                 520        7.294474e-01        7.758427e-01        1.109086e-02
                 521        7.301532e-01        7.757550e-01        1.106992e-02
                 522        7.308948e-01        7.756690e-01        1.104905e-02
                 523        7.316718e-01        7.755849e-01        1.102824e-02
                 524        7.324843e-01        7.755026e-01        1.100750e-02
                 525        7.333321e-01        7.754223e-01        1.098683e-02
                 526        7.342148e-01        7.753440e-01        1.096622e-02
                 527        7.351323e-01        7.752677e-01        1.094567e-02
                 528        7.360846e-01        7.751935e-01        1.092520e-02
                 529        7.370703e-01        7.751214e-01        1.090478e-02
                 530        7.380887e-01        7.750515e-01        1.088443e-02
                 531        7.391394e-01        7.749839e-01        1.086414e-02
                 532        7.402224e-01        7.749185e-01        1.084392e-02
                 533        7.413372e-01        7.748555e-01        1.082376e-02
                 534        7.424818e-01        7.747949e-01        1.080366e-02
                 535        7.436563e-01        7.747367e-01        1.078362e-02
                 536        7.448596e-01        7.746810e-01        1.076364e-02
                 537        7.460896e-01        7.746277e-01        1.074373e-02
                 538        7.473453e-01        7.745770e-01        1.072388e-02
                 539        7.486255e-01        7.745289e-01        1.070409e-02
                 540        7.499289e-01        7.744833e-01        1.068437e-02
                 541        7.512539e-01        7.744404e-01        1.066471e-02
                 542        7.525992e-01        7.744001e-01        1.064511e-02
                 543        7.539637e-01        7.743624e-01        1.062557e-02
                 544        7.553456e-01        7.743275e-01        1.060609e-02
                 545        7.567439e-01        7.742952e-01        1.058668e-02
                 546        7.581580e-01        7.742657e-01        1.056733e-02
                 547        7.595854e-01        7.742388e-01        1.054805e-02
                 548        7.610239e-01        7.742147e-01        1.052883e-02
                 549        7.624716e-01        7.741933e-01        1.050967e-02
                 550        7.639266e-01        7.741747e-01        1.049058e-02
                 551        7.653873e-01        7.741587e-01        1.047155e-02
                 552        7.668515e-01        7.741455e-01        1.045259e-02
                 553        7.683174e-01        7.741349e-01        1.043369e-02
                 554        7.697835e-01        7.741271e-01        1.041486e-02
                 555        7.712477e-01        7.741219e-01        1.039610e-02
                 556        7.727087e-01        7.741194e-01        1.037740e-02
                 557        7.741654e-01        7.741194e-01        1.035877e-02
                 558        7.756151e-01        7.741221e-01        1.034021e-02
                 559        7.770564e-01        7.741274e-01        1.032171e-02
                 560        7.784874e-01        7.741352e-01        1.030328e-02
                 561        7.799056e-01        7.741454e-01        1.028492e-02
                 562        7.813098e-01        7.741582e-01        1.026663e-02
                 563        7.826992e-01        7.741734e-01        1.024840e-02
                 564        7.840713e-01        7.741909e-01        1.023025e-02
                 565        7.854244e-01        7.742108e-01        1.021216e-02
                 566        7.867570e-01        7.742330e-01        1.019414e-02
                 567        7.880674e-01        7.742574e-01        1.017619e-02
                 568        7.893554e-01        7.742839e-01        1.015831e-02
                 569        7.906200e-01        7.743126e-01        1.014050e-02
                 570        7.918593e-01        7.743434e-01        1.012276e-02
                 571        7.930721e-01        7.743762e-01        1.010508e-02
                 572        7.942576e-01        7.744110e-01        1.008747e-02
                 573        7.954156e-01        7.744476e-01        1.006994e-02
                 574        7.965455e-01        7.744861e-01        1.005247e-02
                 575        7.976462e-01        7.745264e-01        1.003506e-02
                 576        7.987165e-01        7.745684e-01        1.001773e-02
                 577        7.997559e-01        7.746121e-01        1.000046e-02
                 578        8.007645e-01        7.746573e-01        9.983264e-03
                 579        8.017417e-01        7.747041e-01        9.966131e-03
                 580        8.026876e-01        7.747523e-01        9.949065e-03
                 581        8.036018e-01        7.748020e-01        9.932065e-03
                 582        8.044839e-01        7.748530e-01        9.915130e-03
                 583        8.053338e-01        7.749053e-01        9.898261e-03
                 584        8.061527e-01        7.749588e-01        9.881457e-03
                 585        8.069413e-01        7.750135e-01        9.864716e-03
                 586        8.076998e-01        7.750692e-01        9.848040e-03
                 587        8.084282e-01        7.751261e-01        9.831427e-03
                 588        8.091261e-01        7.751839e-01        9.814877e-03
                 589        8.097939e-01        7.752426e-01        9.798389e-03
                 590        8.104324e-01        7.753023e-01        9.781963e-03
                 591        8.110422e-01        7.753628e-01        9.765599e-03
                 592        8.116240e-01        7.754240e-01        9.749295e-03
                 593        8.121789e-01        7.754860e-01        9.733051e-03
                 594        8.127080e-01        7.755487e-01        9.716867e-03
                 595        8.132121e-01        7.756120e-01        9.700743e-03
                 596        8.136919e-01        7.756759e-01        9.684677e-03
                 597        8.141484e-01        7.757403e-01        9.668669e-03
                 598        8.145831e-01        7.758053e-01        9.652719e-03
                 599        8.149969e-01        7.758707e-01        9.636826e-03
                 600        8.153913e-01        7.759365e-01        9.620990e-03
                 601        8.157674e-01        7.760028e-01        9.605209e-03
                 602        8.161256e-01        7.760695e-01        9.589485e-03
                 603        8.164670e-01        7.761365e-01        9.573816e-03
                 604        8.167932e-01        7.762038e-01        9.558202e-03
                 605        8.171054e-01        7.762714e-01        9.542643e-03
                 606        8.174048e-01        7.763393e-01        9.527137e-03
                 607        8.176927e-01        7.764074e-01        9.511685e-03
                 608        8.179703e-01        7.764757e-01        9.496287e-03
                 609        8.182381e-01        7.765443e-01        9.480941e-03
                 610        8.184969e-01        7.766131e-01        9.465648e-03
                 611        8.187476e-01        7.766821e-01        9.450407e-03
                 612        8.189911e-01        7.767512e-01        9.435218e-03
                 613        8.192284e-01        7.768205e-01        9.420081e-03
                 614        8.194613e-01        7.768899e-01        9.404995e-03
                 615        8.196905e-01        7.769595e-01        9.389959e-03
                 616        8.199168e-01        7.770293e-01        9.374975e-03
                 617        8.201415e-01        7.770991e-01        9.360041e-03
                 618        8.203658e-01        7.771691e-01        9.345157e-03
                 619        8.205903e-01        7.772393e-01        9.330323e-03
                 620        8.208153e-01        7.773096e-01        9.315539e-03
                 621        8.210414e-01        7.773800e-01        9.300804e-03
                 622        8.212698e-01        7.774506e-01        9.286119e-03
                 623        8.215009e-01        7.775213e-01        9.271482e-03
                 624        8.217353e-01        7.775921e-01        9.256895e-03
                 625        8.219744e-01        7.776631e-01        9.242356e-03
                 626        8.222193e-01        7.777343e-01        9.227866e-03
                 627        8.224702e-01        7.778057e-01        9.213425e-03
                 628        8.227278e-01        7.778772e-01        9.199031e-03
                 629        8.229925e-01        7.779489e-01        9.184686e-03
                 630        8.232654e-01        7.780208e-01        9.170389e-03
                 631        8.235468e-01        7.780930e-01        9.156139e-03
                 632        8.238363e-01        7.781654e-01        9.141938e-03
                 633        8.241351e-01        7.782380e-01        9.127784e-03
                 634        8.244440e-01        7.783109e-01        9.113678e-03
                 635        8.247638e-01        7.783840e-01        9.099619e-03
                 636        8.250940e-01        7.784575e-01        9.085608e-03
                 637        8.254349e-01        7.785312e-01        9.071644e-03
                 638        8.257871e-01        7.786053e-01        9.057728e-03
                 639        8.261508e-01        7.786797e-01        9.043859e-03
                 640        8.265260e-01        7.787545e-01        9.030037e-03
                 641        8.269128e-01        7.788296e-01        9.016262e-03
                 642        8.273115e-01        7.789051e-01        9.002534e-03
                 643        8.277226e-01        7.789810e-01        8.988853e-03
                 644        8.281460e-01        7.790574e-01        8.975220e-03
                 645        8.285815e-01        7.791342e-01        8.961633e-03
                 646        8.290300e-01        7.792114e-01        8.948093e-03
                 647        8.294913e-01        7.792891e-01        8.934601e-03
                 648        8.299645e-01        7.793673e-01        8.921155e-03
                 649        8.304499e-01        7.794460e-01        8.907756e-03
                 650        8.309477e-01        7.795252e-01        8.894404e-03
                 651        8.314570e-01        7.796050e-01        8.881099e-03
                 652        8.319772e-01        7.796853e-01        8.867841e-03
                 653        8.325083e-01        7.797662e-01        8.854630e-03
                 654        8.330497e-01        7.798477e-01        8.841466e-03
                 655        8.336012e-01        7.799298e-01        8.828348e-03
                 656        8.341625e-01        7.800125e-01        8.815277e-03
                 657        8.347325e-01        7.800957e-01        8.802253e-03
                 658        8.353104e-01        7.801797e-01        8.789276e-03
                 659        8.358966e-01        7.802642e-01        8.776345e-03
                 660        8.364914e-01        7.803494e-01        8.763461e-03
                 661        8.370938e-01        7.804352e-01        8.750624e-03
                 662        8.377023e-01        7.805217e-01        8.737833e-03
                 663        8.383156e-01        7.806089e-01        8.725088e-03
                 664        8.389324e-01        7.806968e-01        8.712390e-03
                 665        8.395517e-01        7.807853e-01        8.699739e-03
                 666        8.401728e-01        7.808744e-01        8.687133e-03
                 667        8.407954e-01        7.809643e-01        8.674573e-03
                 668        8.414190e-01        7.810548e-01        8.662059e-03
                 669        8.420425e-01        7.811459e-01        8.649591e-03
                 670        8.426639e-01        7.812377e-01        8.637169e-03
                 671        8.432820e-01        7.813302e-01        8.624792e-03
                 672        8.438964e-01        7.814233e-01        8.612460e-03
                 673        8.445063e-01        7.815170e-01        8.600173e-03
                 674        8.451104e-01        7.816114e-01        8.587930e-03
                 675        8.457073e-01        7.817064e-01        8.575732e-03
                 676        8.462957e-01        7.818019e-01        8.563579e-03
                 677        8.468744e-01        7.818980e-01        8.551469e-03
                 678        8.474434e-01        7.819947e-01        8.539402e-03
                 679        8.480023e-01        7.820919e-01        8.527379e-03
                 680        8.485486e-01        7.821896e-01        8.515399e-03
                 681        8.490807e-01        7.822879e-01        8.503461e-03
                 682        8.495978e-01        7.823866e-01        8.491566e-03
                 683        8.500990e-01        7.824857e-01        8.479712e-03
                 684        8.505838e-01        7.825853e-01        8.467899e-03
                 685        8.510517e-01        7.826852e-01        8.456127e-03
                 686        8.515014e-01        7.827855e-01        8.444395e-03
                 687        8.519319e-01        7.828862e-01        8.432703e-03
                 688        8.523430e-01        7.829871e-01        8.421051e-03
                 689        8.527334e-01        7.830884e-01        8.409437e-03
                 690        8.531017e-01        7.831898e-01        8.397861e-03
                 691        8.534477e-01        7.832915e-01        8.386324e-03
                 692        8.537710e-01        7.833933e-01        8.374823e-03
                 693        8.540716e-01        7.834953e-01        8.363359e-03
                 694        8.543486e-01        7.835974e-01        8.351931e-03
                 695        8.546008e-01        7.836996e-01        8.340539e-03
                 696        8.548277e-01        7.838018e-01        8.329182e-03
                 697        8.550293e-01        7.839040e-01        8.317858e-03
                 698        8.552058e-01        7.840061e-01        8.306569e-03
                 699        8.553561e-01        7.841082e-01        8.295313e-03
                 700        8.554795e-01        7.842102e-01        8.284089e-03
                 701        8.555757e-01        7.843120e-01        8.272897e-03
                 702        8.556438e-01        7.844136e-01        8.261736e-03
                 703        8.556834e-01        7.845150e-01        8.250606e-03
                 704        8.556951e-01        7.846161e-01        8.239506e-03
                 705        8.556801e-01        7.847169e-01        8.228435e-03
                 706        8.556378e-01        7.848173e-01        8.217393e-03
                 707        8.555670e-01        7.849174e-01        8.206380e-03
                 708        8.554687e-01        7.850170e-01        8.195394e-03
                 709        8.553426e-01        7.851162e-01        8.184435e-03
                 710        8.551879e-01        7.852149e-01        8.173502e-03
                 711        8.550053e-01        7.853131e-01        8.162596e-03
                 712        8.547949e-01        7.854107e-01        8.151715e-03
                 713        8.545571e-01        7.855077e-01        8.140859e-03
                 714        8.542918e-01        7.856040e-01        8.130027e-03
                 715        8.539989e-01        7.856996e-01        8.119219e-03
                 716        8.536789e-01        7.857946e-01        8.108435e-03
                 717        8.533323e-01        7.858888e-01        8.097673e-03
                 718        8.529595e-01        7.859822e-01        8.086934e-03
                 719        8.525610e-01        7.860748e-01        8.076216e-03
                 720        8.521367e-01        7.861665e-01        8.065520e-03
                 721        8.516866e-01        7.862574e-01        8.054846e-03
                 722        8.512117e-01        7.863474e-01        8.044192e-03
                 723        8.507127e-01        7.864364e-01        8.033558e-03
                 724        8.501890e-01        7.865245e-01        8.022945e-03
                 725        8.496410e-01        7.866115e-01        8.012351e-03
                 726        8.490695e-01        7.866976e-01        8.001777e-03
                 727        8.484761e-01        7.867825e-01        7.991221e-03
                 728        8.478609e-01        7.868664e-01        7.980685e-03
                 729        8.472238e-01        7.869492e-01        7.970167e-03
                 730        8.465647e-01        7.870309e-01        7.959667e-03
                 731        8.458840e-01        7.871114e-01        7.949185e-03
                 732        8.451830e-01        7.871907e-01        7.938722e-03
                 733        8.444621e-01        7.872689e-01        7.928276e-03
                 734        8.437215e-01        7.873458e-01        7.917847e-03
                 735        8.429620e-01        7.874214e-01        7.907436e-03
                 736        8.421838e-01        7.874959e-01        7.897043e-03
                 737        8.413879e-01        7.875690e-01        7.886666e-03
                 738        8.405758e-01        7.876408e-01        7.876307e-03
                 739        8.397479e-01        7.877113e-01        7.865964e-03
                 740        8.389042e-01        7.877805e-01        7.855639e-03
                 741        8.380450e-01        7.878483e-01        7.845330e-03
                 742        8.371714e-01        7.879148e-01        7.835038e-03
                 743        8.362838e-01        7.879799e-01        7.824764e-03
                 744        8.353825e-01        7.880436e-01        7.814506e-03
                 745        8.344686e-01        7.881059e-01        7.804265e-03
                 746        8.335434e-01        7.881668e-01        7.794041e-03
                 747        8.326077e-01        7.882263e-01        7.783835e-03
                 748        8.316627e-01        7.882844e-01        7.773645e-03
                 749        8.307092e-01        7.883410e-01        7.763473e-03
                 750        8.297483e-01        7.883962e-01        7.753318e-03
                 751        8.287812e-01        7.884500e-01        7.743180e-03
                 752        8.278099e-01        7.885024e-01        7.733060e-03
                 753        8.268354e-01        7.885533e-01        7.722958e-03
                 754        8.258581e-01        7.886027e-01        7.712874e-03
                 755        8.248793e-01        7.886508e-01        7.702808e-03
                 756        8.239004e-01        7.886974e-01        7.692760e-03
                 757        8.229220e-01        7.887426e-01        7.682731e-03
                 758        8.219451e-01        7.887864e-01        7.672720e-03
                 759        8.209708e-01        7.888288e-01        7.662728e-03
                 760        8.200012e-01        7.888699e-01        7.652756e-03
                 761        8.190371e-01        7.889095e-01        7.642802e-03
                 762        8.180802e-01        7.889478e-01        7.632868e-03
                 763        8.171316e-01        7.889847e-01        7.622954e-03
                 764        8.161921e-01        7.890203e-01        7.613059e-03
                 765        8.152632e-01        7.890546e-01        7.603185e-03
                 766        8.143459e-01        7.890876e-01        7.593331e-03
                 767        8.134414e-01        7.891194e-01        7.583497e-03
                 768        8.125512e-01        7.891499e-01        7.573684e-03
                 769        8.116766e-01        7.891792e-01        7.563892e-03
                 770        8.108186e-01        7.892073e-01        7.554121e-03
                 771        8.099787e-01        7.892342e-01        7.544371e-03
                 772        8.091579e-01        7.892601e-01        7.534643e-03
                 773        8.083575e-01        7.892848e-01        7.524936e-03
                 774        8.075789e-01        7.893084e-01        7.515251e-03
                 775        8.068234e-01        7.893310e-01        7.505588e-03
                 776        8.060920e-01        7.893526e-01        7.495947e-03
                 777        8.053848e-01        7.893732e-01        7.486328e-03
                 778        8.047022e-01        7.893929e-01        7.476731e-03
                 779        8.040451e-01        7.894117e-01        7.467157e-03
                 780        8.034153e-01        7.894297e-01        7.457605e-03
                 781        8.028133e-01        7.894468e-01        7.448076e-03
                 782        8.022396e-01        7.894632e-01        7.438570e-03
                 783        8.016945e-01        7.894788e-01        7.429086e-03
                 784        8.011778e-01        7.894937e-01        7.419625e-03
                 785        8.006915e-01        7.895080e-01        7.410187e-03
                 786        8.002362e-01        7.895216e-01        7.400772e-03
                 787        7.998110e-01        7.895347e-01        7.391380e-03
                 788        7.994166e-01        7.895473e-01        7.382011e-03
                 789        7.990527e-01        7.895593e-01        7.372664e-03
                 790        7.987194e-01        7.895709e-01        7.363341e-03
                 791        7.984168e-01        7.895821e-01        7.354040e-03
                 792        7.981440e-01        7.895929e-01        7.344763e-03
                 793        7.979004e-01        7.896034e-01        7.335508e-03
                 794        7.976866e-01        7.896136e-01        7.326277e-03
                 795        7.975029e-01        7.896235e-01        7.317068e-03
                 796        7.973487e-01        7.896332e-01        7.307882e-03
                 797        7.972233e-01        7.896427e-01        7.298719e-03
                 798        7.971259e-01        7.896521e-01        7.289579e-03
                 799        7.970561e-01        7.896614e-01        7.280462e-03
                 800        7.970133e-01        7.896705e-01        7.271367e-03
                 801        7.969970e-01        7.896797e-01        7.262295e-03
                 802        7.970071e-01        7.896888e-01        7.253245e-03
                 803        7.970427e-01        7.896980e-01        7.244218e-03
                 804        7.971028e-01        7.897072e-01        7.235214e-03
                 805        7.971866e-01        7.897165e-01        7.226232e-03
                 806        7.972930e-01        7.897259e-01        7.217273e-03
                 807        7.974214e-01        7.897354e-01        7.208336e-03
                 808        7.975715e-01        7.897451e-01        7.199421e-03
                 809        7.977432e-01        7.897550e-01        7.190528e-03
                 810        7.979358e-01        7.897651e-01        7.181658e-03
                 811        7.981487e-01        7.897754e-01        7.172811e-03
                 812        7.983810e-01        7.897860e-01        7.163985e-03
                 813        7.986319e-01        7.897969e-01        7.155181e-03
                 814        7.989003e-01        7.898081e-01        7.146400e-03
                 815        7.991859e-01        7.898196e-01        7.137641e-03
                 816        7.994879e-01        7.898315e-01        7.128903e-03
                 817        7.998062e-01        7.898437e-01        7.120188e-03
                 818        8.001405e-01        7.898563e-01        7.111495e-03
                 819        8.004905e-01        7.898692e-01        7.102823e-03
                 820        8.008562e-01        7.898826e-01        7.094174e-03
                 821        8.012370e-01        7.898965e-01        7.085547e-03
                 822        8.016320e-01        7.899107e-01        7.076941e-03
                 823        8.020404e-01        7.899255e-01        7.068358e-03
                 824        8.024618e-01        7.899407e-01        7.059796e-03
                 825        8.028957e-01        7.899564e-01        7.051256e-03
                 826        8.033422e-01        7.899726e-01        7.042738e-03
                 827        8.038011e-01        7.899893e-01        7.034242e-03
                 828        8.042723e-01        7.900066e-01        7.025768e-03
                 829        8.047550e-01        7.900244e-01        7.017315e-03
                 830        8.052483e-01        7.900427e-01        7.008884e-03
                 831        8.057528e-01        7.900616e-01        7.000476e-03
                 832        8.062675e-01        7.900811e-01        6.992089e-03
                 833        8.067915e-01        7.901012e-01        6.983724e-03
                 834        8.073246e-01        7.901218e-01        6.975380e-03
                 835        8.078662e-01        7.901431e-01        6.967059e-03
                 836        8.084167e-01        7.901649e-01        6.958760e-03
                 837        8.089756e-01        7.901874e-01        6.950482e-03
                 838        8.095416e-01        7.902105e-01        6.942226e-03
                 839        8.101143e-01        7.902342e-01        6.933992e-03
                 840        8.106931e-01        7.902586e-01        6.925780e-03
                 841        8.112775e-01        7.902836e-01        6.917590e-03
                 842        8.118677e-01        7.903092e-01        6.909422e-03
                 843        8.124626e-01        7.903355e-01        6.901276e-03
                 844        8.130605e-01        7.903624e-01        6.893151e-03
                 845        8.136607e-01        7.903900e-01        6.885049e-03
                 846        8.142622e-01        7.904182e-01        6.876968e-03
                 847        8.148646e-01        7.904470e-01        6.868910e-03
                 848        8.154678e-01        7.904766e-01        6.860873e-03
                 849        8.160707e-01        7.905067e-01        6.852858e-03
                 850        8.166726e-01        7.905375e-01        6.844865e-03
                 851        8.172724e-01        7.905689e-01        6.836894e-03
                 852        8.178684e-01        7.906009e-01        6.828944e-03
                 853        8.184601e-01        7.906336e-01        6.821017e-03
                 854        8.190471e-01        7.906669e-01        6.813111e-03
                 855        8.196289e-01        7.907007e-01        6.805226e-03
                 856        8.202050e-01        7.907352e-01        6.797364e-03
                 857        8.207735e-01        7.907703e-01        6.789522e-03
                 858        8.213325e-01        7.908059e-01        6.781703e-03
                 859        8.218805e-01        7.908421e-01        6.773904e-03
                 860        8.224161e-01        7.908788e-01        6.766127e-03
                 861        8.229385e-01        7.909160e-01        6.758371e-03
                 862        8.234471e-01        7.909537e-01        6.750636e-03
                 863        8.239406e-01        7.909920e-01        6.742922e-03
                 864        8.244174e-01        7.910307e-01        6.735229e-03
                 865        8.248760e-01        7.910698e-01        6.727556e-03
                 866        8.253154e-01        7.911093e-01        6.719904e-03
                 867        8.257345e-01        7.911493e-01        6.712272e-03
                 868        8.261310e-01        7.911896e-01        6.704660e-03
                 869        8.265044e-01        7.912302e-01        6.697067e-03
                 870        8.268539e-01        7.912712e-01        6.689495e-03
                 871        8.271787e-01        7.913124e-01        6.681942e-03
                 872        8.274772e-01        7.913539e-01        6.674408e-03
                 873        8.277471e-01        7.913955e-01        6.666892e-03
                 874        8.279882e-01        7.914374e-01        6.659396e-03
                 875        8.281996e-01        7.914794e-01        6.651918e-03
                 876        8.283797e-01        7.915215e-01        6.644457e-03
                 877        8.285275e-01        7.915637e-01        6.637015e-03
                 878        8.286420e-01        7.916060e-01        6.629590e-03
                 879        8.287220e-01        7.916482e-01        6.622182e-03
                 880        8.287670e-01        7.916904e-01        6.614792e-03
                 881        8.287760e-01        7.917325e-01        6.607417e-03
                 882        8.287479e-01        7.917744e-01        6.600059e-03
                 883        8.286821e-01        7.918162e-01        6.592717e-03
                 884        8.285781e-01        7.918578e-01        6.585390e-03
                 885        8.284351e-01        7.918992e-01        6.578079e-03
                 886        8.282531e-01        7.919402e-01        6.570782e-03
                 887        8.280320e-01        7.919809e-01        6.563500e-03
                 888        8.277714e-01        7.920212e-01        6.556233e-03
                 889        8.274718e-01        7.920611e-01        6.548979e-03
                 890        8.271330e-01        7.921005e-01        6.541739e-03
                 891        8.267544e-01        7.921394e-01        6.534513e-03
                 892        8.263356e-01        7.921777e-01        6.527300e-03
                 893        8.258772e-01        7.922154e-01        6.520099e-03
                 894        8.253794e-01        7.922525e-01        6.512912e-03
                 895        8.248422e-01        7.922889e-01        6.505737e-03
                 896        8.242659e-01        7.923246e-01        6.498574e-03
                 897        8.236513e-01        7.923596e-01        6.491423e-03
                 898        8.229996e-01        7.923937e-01        6.484284e-03
                 899        8.223113e-01        7.924270e-01        6.477156e-03
                 900        8.215880e-01        7.924594e-01        6.470040e-03
                 901        8.208308e-01        7.924908e-01        6.462936e-03
                 902        8.200407e-01        7.925214e-01        6.455843e-03
                 903        8.192191e-01        7.925510e-01        6.448762e-03
                 904        8.183671e-01        7.925795e-01        6.441691e-03
                 905        8.174859e-01        7.926070e-01        6.434632e-03
                 906        8.165770e-01        7.926335e-01        6.427584e-03
                 907        8.156426e-01        7.926589e-01        6.420548e-03
                 908        8.146840e-01        7.926831e-01        6.413522e-03
                 909        8.137028e-01        7.927062e-01        6.406508e-03
                 910        8.127012e-01        7.927282e-01        6.399506e-03
                 911        8.116807e-01        7.927490e-01        6.392515e-03
                 912        8.106440e-01        7.927686e-01        6.385536e-03
                 913        8.095932e-01        7.927871e-01        6.378568e-03
                 914        8.085304e-01        7.928043e-01        6.371613e-03
                 915        8.074576e-01        7.928203e-01        6.364670e-03
                 916        8.063770e-01        7.928351e-01        6.357738e-03
                 917        8.052911e-01        7.928487e-01        6.350820e-03
                 918        8.042022e-01        7.928611e-01        6.343914e-03
                 919        8.031124e-01        7.928722e-01        6.337020e-03
                 920        8.020241e-01        7.928822e-01        6.330140e-03
                 921        8.009396e-01        7.928909e-01        6.323273e-03
                 922        7.998615e-01        7.928985e-01        6.316419e-03
                 923        7.987922e-01        7.929048e-01        6.309579e-03
                 924        7.977341e-01        7.929101e-01        6.302753e-03
                 925        7.966899e-01        7.929142e-01        6.295940e-03
                 926        7.956620e-01        7.929171e-01        6.289142e-03
                 927        7.946531e-01        7.929190e-01        6.282358e-03
                 928        7.936647e-01        7.929198e-01        6.275588e-03
                 929        7.926994e-01        7.929196e-01        6.268833e-03
                 930        7.917592e-01        7.929183e-01        6.262092e-03
                 931        7.908454e-01        7.929161e-01        6.255367e-03
                 932        7.899604e-01        7.929129e-01        6.248656e-03
                 933        7.891063e-01        7.929088e-01        6.241960e-03
                 934        7.882851e-01        7.929039e-01        6.235279e-03
                 935        7.874995e-01        7.928981e-01        6.228613e-03
                 936        7.867513e-01        7.928915e-01        6.221961e-03
                 937        7.860410e-01        7.928842e-01        6.215325e-03
                 938        7.853698e-01        7.928762e-01        6.208705e-03
                 939        7.847392e-01        7.928676e-01        6.202099e-03
                 940        7.841503e-01        7.928583e-01        6.195507e-03
                 941        7.836046e-01        7.928484e-01        6.188931e-03
                 942        7.831036e-01        7.928381e-01        6.182370e-03
                 943        7.826480e-01        7.928273e-01        6.175823e-03
                 944        7.822380e-01        7.928161e-01        6.169291e-03
                 945        7.818743e-01        7.928045e-01        6.162774e-03
                 946        7.815573e-01        7.927926e-01        6.156271e-03
                 947        7.812884e-01        7.927805e-01        6.149782e-03
                 948        7.810677e-01        7.927681e-01        6.143307e-03
                 949        7.808949e-01        7.927556e-01        6.136847e-03
                 950        7.807701e-01        7.927430e-01        6.130400e-03
                 951        7.806932e-01        7.927303e-01        6.123966e-03
                 952        7.806632e-01        7.927176e-01        6.117547e-03
                 953        7.806793e-01        7.927050e-01        6.111141e-03
                 954        7.807410e-01        7.926925e-01        6.104748e-03
                 955        7.808478e-01        7.926801e-01        6.098368e-03
                 956        7.809989e-01        7.926678e-01        6.092001e-03
                 957        7.811932e-01        7.926559e-01        6.085647e-03
                 958        7.814295e-01        7.926441e-01        6.079306e-03
                 959        7.817062e-01        7.926327e-01        6.072977e-03
                 960        7.820220e-01        7.926217e-01        6.066662e-03
                 961        7.823757e-01        7.926110e-01        6.060358e-03
                 962        7.827661e-01        7.926008e-01        6.054067e-03
                 963        7.831914e-01        7.925910e-01        6.047788e-03
                 964        7.836491e-01        7.925817e-01        6.041522e-03
                 965        7.841374e-01        7.925730e-01        6.035267e-03
                 966        7.846544e-01        7.925648e-01        6.029025e-03
                 967        7.851986e-01        7.925572e-01        6.022795e-03
                 968        7.857676e-01        7.925502e-01        6.016577e-03
                 969        7.863596e-01        7.925438e-01        6.010372e-03
                 970        7.869723e-01        7.925380e-01        6.004178e-03
                 971        7.876033e-01        7.925329e-01        5.997997e-03
                 972        7.882496e-01        7.925285e-01        5.991828e-03
                 973        7.889098e-01        7.925248e-01        5.985671e-03
                 974        7.895820e-01        7.925218e-01        5.979526e-03
                 975        7.902630e-01        7.925195e-01        5.973394e-03
                 976        7.909492e-01        7.925179e-01        5.967274e-03
                 977        7.916381e-01        7.925170e-01        5.961166e-03
                 978        7.923271e-01        7.925168e-01        5.955071e-03
                 979        7.930140e-01        7.925173e-01        5.948988e-03
                 980        7.936967e-01        7.925185e-01        5.942918e-03
                 981        7.943719e-01        7.925204e-01        5.936860e-03
                 982        7.950364e-01        7.925229e-01        5.930815e-03
                 983        7.956881e-01        7.925262e-01        5.924782e-03
                 984        7.963248e-01        7.925300e-01        5.918762e-03
                 985        7.969441e-01        7.925345e-01        5.912755e-03
                 986        7.975431e-01        7.925396e-01        5.906761e-03
                 987        7.981186e-01        7.925452e-01        5.900779e-03
                 988        7.986686e-01        7.925514e-01        5.894810e-03
                 989        7.991909e-01        7.925581e-01        5.888853e-03
                 990        7.996830e-01        7.925653e-01        5.882909e-03
                 991        8.001424e-01        7.925730e-01        5.876978e-03
                 992        8.005681e-01        7.925810e-01        5.871059e-03
                 993        8.009582e-01        7.925895e-01        5.865153e-03
                 994        8.013094e-01        7.925982e-01        5.859259e-03
                 995        8.016203e-01        7.926073e-01        5.853377e-03
