#                  BLOCK:   ACTUAL_PE:     PE_AVE:      ERROR:
                 637            -6.70068            -6.63375            0.014119
                 638             -6.7012            -6.63386           0.0140973
                 639            -6.70143            -6.63396           0.0140756
                 640            -6.70199            -6.63407            0.014054
                 641            -6.70289            -6.63417           0.0140325
                 642            -6.70317            -6.63428           0.0140111
                 643            -6.70378            -6.63439           0.0139897
                 644             -6.7041             -6.6345           0.0139684
                 645            -6.70507            -6.63461           0.0139472
                 646            -6.70607            -6.63472            0.013926
                 647            -6.70676            -6.63483           0.0139049
                 648            -6.70812            -6.63494           0.0138839
                 649            -6.70852            -6.63506            0.013863
                 650            -6.70894            -6.63517           0.0138421
                 651            -6.70971            -6.63528           0.0138214
                 652            -6.71017             -6.6354           0.0138006
                 653            -6.71064            -6.63551             0.01378
                 654             -6.7121            -6.63563           0.0137594
                 655            -6.71325            -6.63575           0.0137389
                 656            -6.71442            -6.63587           0.0137185
                 657            -6.71527            -6.63599           0.0136981
                 658            -6.71581            -6.63611           0.0136779
                 659            -6.71637            -6.63623           0.0136576
                 660            -6.71856            -6.63636           0.0136375
                 661            -6.71914            -6.63648           0.0136175
                 662            -6.71973            -6.63661           0.0135975
                 663            -6.72032            -6.63674           0.0135776
                 664            -6.72125            -6.63686           0.0135577
                 665            -6.72185            -6.63699           0.0135379
                 666            -6.72343            -6.63712           0.0135182
                 667            -6.72437            -6.63725           0.0134986
                 668             -6.7253            -6.63738            0.013479
                 669            -6.72624            -6.63752           0.0134595
                 670            -6.72717            -6.63765           0.0134401
                 671            -6.72842            -6.63779           0.0134207
                 672            -6.72934            -6.63792           0.0134015
                 673            -6.72994            -6.63806           0.0133823
                 674            -6.73117             -6.6382           0.0133631
                 675            -6.73206            -6.63834            0.013344
                 676            -6.73327            -6.63848            0.013325
                 677            -6.73446            -6.63862           0.0133061
                 678            -6.73661            -6.63876           0.0132873
                 679             -6.7368            -6.63891           0.0132685
                 680            -6.73795            -6.63905           0.0132498
                 681            -6.73874             -6.6392           0.0132311
                 682            -6.74017            -6.63935           0.0132125
                 683            -6.74059            -6.63949            0.013194
                 684            -6.74067            -6.63964           0.0131756
                 685             -6.7417            -6.63979           0.0131572
                 686            -6.74205            -6.63994           0.0131388
                 687            -6.74334            -6.64009           0.0131206
                 688            -6.74396            -6.64024           0.0131024
                 689            -6.74487            -6.64039           0.0130842
                 690             -6.7451            -6.64055           0.0130662
                 691             -6.7453             -6.6407           0.0130481
                 692            -6.74481            -6.64085           0.0130301
                 693            -6.74526              -6.641           0.0130122
                 694            -6.74535            -6.64115           0.0129943
                 695            -6.74541             -6.6413           0.0129765
                 696            -6.74542            -6.64145           0.0129587
                 697            -6.74573             -6.6416            0.012941
                 698            -6.74567            -6.64175           0.0129233
                 699            -6.74622             -6.6419           0.0129057
                 700             -6.7464            -6.64205           0.0128881
                 701            -6.74655             -6.6422           0.0128706
                 702            -6.74665            -6.64234           0.0128531
                 703            -6.74671            -6.64249           0.0128357
                 704            -6.74737            -6.64264           0.0128183
                 705            -6.74638            -6.64279            0.012801
                 706            -6.74631            -6.64294           0.0127837
                 707            -6.74588            -6.64308           0.0127664
                 708            -6.74606            -6.64323           0.0127492
                 709            -6.74587            -6.64337           0.0127321
                 710            -6.74532            -6.64351            0.012715
                 711            -6.74472            -6.64366           0.0126979
                 712            -6.74473             -6.6438           0.0126808
                 713            -6.74469            -6.64394           0.0126638
                 714             -6.7443            -6.64408           0.0126469
                 715            -6.74386            -6.64422             0.01263
                 716            -6.74305            -6.64436           0.0126131
                 717            -6.74253             -6.6445           0.0125962
                 718            -6.74197            -6.64463           0.0125794
                 719            -6.74137            -6.64477           0.0125626
                 720            -6.74106             -6.6449           0.0125459
                 721            -6.74006            -6.64503           0.0125292
                 722               -6.74            -6.64516           0.0125125
                 723            -6.73893            -6.64529           0.0124959
                 724            -6.73846            -6.64542           0.0124793
                 725            -6.73732            -6.64555           0.0124627
                 726            -6.73614            -6.64567           0.0124462
                 727            -6.73427            -6.64579           0.0124297
                 728            -6.73368            -6.64592           0.0124132
                 729             -6.7324            -6.64603           0.0123967
                 730            -6.73141            -6.64615           0.0123803
                 731            -6.73006            -6.64627           0.0123639
                 732            -6.72934            -6.64638           0.0123475
                 733            -6.72825            -6.64649           0.0123312
                 734             -6.7265             -6.6466           0.0123149
                 735            -6.72503            -6.64671           0.0122986
                 736            -6.72354            -6.64681           0.0122823
                 737            -6.72332            -6.64692           0.0122661
                 738            -6.72178            -6.64702           0.0122499
                 739            -6.71989            -6.64712           0.0122337
                 740             -6.7183            -6.64721           0.0122175
                 741            -6.71669            -6.64731           0.0122014
                 742             -6.7157             -6.6474           0.0121853
                 743            -6.71437            -6.64749           0.0121692
                 744            -6.71302            -6.64758           0.0121532
                 745            -6.71197            -6.64766           0.0121372
                 746             -6.7109            -6.64775           0.0121212
                 747             -6.7095            -6.64783           0.0121053
                 748            -6.70841            -6.64791           0.0120894
                 749            -6.70698            -6.64799           0.0120735
                 750            -6.70618            -6.64807           0.0120576
                 751            -6.70408            -6.64814           0.0120418
                 752            -6.70425            -6.64822            0.012026
                 753            -6.70246            -6.64829           0.0120103
                 754            -6.70164            -6.64836           0.0119946
                 755            -6.70017            -6.64843           0.0119789
                 756            -6.69903            -6.64849           0.0119632
                 757            -6.69756            -6.64856           0.0119476
                 758            -6.69609            -6.64862            0.011932
                 759            -6.69399            -6.64868           0.0119164
                 760            -6.69286            -6.64874           0.0119009
                 761            -6.69141             -6.6488           0.0118854
                 762            -6.68997            -6.64885           0.0118699
                 763            -6.68855             -6.6489           0.0118544
                 764            -6.68714            -6.64895            0.011839
                 765            -6.68542              -6.649           0.0118237
                 766            -6.68405            -6.64905           0.0118083
                 767            -6.68269            -6.64909            0.011793
                 768            -6.68136            -6.64913           0.0117777
                 769            -6.67972            -6.64917           0.0117625
                 770            -6.67876            -6.64921           0.0117473
                 771            -6.67782            -6.64925           0.0117321
                 772            -6.67659            -6.64928           0.0117169
                 773            -6.67571            -6.64932           0.0117018
                 774            -6.67422            -6.64935           0.0116867
                 775            -6.67276            -6.64938           0.0116717
                 776            -6.67199            -6.64941           0.0116567
                 777            -6.67093            -6.64944           0.0116417
                 778             -6.6699            -6.64946           0.0116268
                 779             -6.6686            -6.64949           0.0116119
                 780            -6.66797            -6.64951            0.011597
                 781            -6.66707            -6.64953           0.0115822
                 782            -6.66556            -6.64955           0.0115674
                 783            -6.66475            -6.64957           0.0115527
                 784            -6.66397            -6.64959           0.0115379
                 785            -6.66292            -6.64961           0.0115233
                 786            -6.66191            -6.64962           0.0115086
                 787            -6.66127            -6.64964            0.011494
                 788            -6.66068            -6.64965           0.0114794
                 789            -6.66111            -6.64967           0.0114649
                 790            -6.66223            -6.64968           0.0114504
                 791            -6.66177             -6.6497           0.0114359
                 792            -6.66136            -6.64971           0.0114215
                 793            -6.66132            -6.64973           0.0114071
                 794            -6.66197            -6.64974           0.0113927
                 795            -6.66234            -6.64976           0.0113784
                 796            -6.66211            -6.64977           0.0113641
                 797             -6.6616            -6.64979           0.0113499
                 798            -6.66113             -6.6498           0.0113357
                 799            -6.66103            -6.64982           0.0113215
                 800            -6.66096            -6.64983           0.0113073
                 801            -6.66094            -6.64984           0.0112932
                 802            -6.66095            -6.64986           0.0112792
                 803            -6.66101            -6.64987           0.0112651
                 804            -6.66012            -6.64989           0.0112511
                 805            -6.65993             -6.6499           0.0112371
                 806            -6.66009            -6.64991           0.0112232
                 807            -6.66028            -6.64992           0.0112093
                 808             -6.6605            -6.64994           0.0111954
                 809            -6.66141            -6.64995           0.0111816
                 810            -6.66105            -6.64996           0.0111678
                 811            -6.66105            -6.64998           0.0111541
                 812            -6.66172            -6.64999           0.0111403
                 813             -6.6621            -6.65001           0.0111266
                 814            -6.66217            -6.65002            0.011113
                 815             -6.6626            -6.65004           0.0110994
                 816            -6.66306            -6.65005           0.0110858
                 817            -6.66321            -6.65007           0.0110722
                 818            -6.66339            -6.65009           0.0110587
                 819            -6.66391             -6.6501           0.0110452
                 820            -6.66511            -6.65012           0.0110317
                 821              -6.666            -6.65014           0.0110183
                 822            -6.66692            -6.65016           0.0110049
                 823            -6.66721            -6.65018           0.0109916
                 824            -6.66784             -6.6502           0.0109783
                 825            -6.66817            -6.65022            0.010965
                 826            -6.66884            -6.65025           0.0109517
                 827            -6.67017            -6.65027           0.0109385
                 828            -6.67088             -6.6503           0.0109253
                 829            -6.67161            -6.65032           0.0109122
                 830            -6.67235            -6.65035           0.0108991
                 831            -6.67278            -6.65038            0.010886
                 832            -6.67323             -6.6504           0.0108729
                 833            -6.67434            -6.65043           0.0108599
                 834            -6.67546            -6.65046           0.0108469
                 835            -6.67562            -6.65049            0.010834
                 836            -6.67677            -6.65052           0.0108211
                 837            -6.67794            -6.65056           0.0108082
                 838            -6.67879            -6.65059           0.0107954
                 839            -6.67932            -6.65062           0.0107825
                 840            -6.68051            -6.65066           0.0107698
                 841            -6.68074             -6.6507            0.010757
                 842             -6.6813            -6.65073           0.0107443
                 843             -6.6822            -6.65077           0.0107316
                 844            -6.68309            -6.65081            0.010719
                 845            -6.68464            -6.65085           0.0107064
                 846            -6.68554            -6.65089           0.0106938
                 847             -6.6871            -6.65093           0.0106812
                 848              -6.688            -6.65097           0.0106687
                 849            -6.68858            -6.65102           0.0106563
                 850            -6.68948            -6.65106           0.0106438
                 851            -6.69038            -6.65111           0.0106314
                 852            -6.69128            -6.65116            0.010619
                 853            -6.69217            -6.65121           0.0106067
                 854            -6.69272            -6.65125           0.0105944
                 855             -6.6923             -6.6513           0.0105821
                 856            -6.69284            -6.65135           0.0105699
                 857            -6.69466             -6.6514           0.0105576
                 858            -6.69583            -6.65145           0.0105455
                 859            -6.69632            -6.65151           0.0105333
                 860            -6.69745            -6.65156           0.0105212
                 861            -6.69759            -6.65161           0.0105091
                 862            -6.69835            -6.65167           0.0104971
                 863            -6.69877            -6.65172           0.0104851
                 864            -6.69883            -6.65178           0.0104731
                 865            -6.69952            -6.65183           0.0104611
                 866            -6.69986            -6.65189           0.0104492
                 867            -6.70081            -6.65194           0.0104373
                 868             -6.7014              -6.652           0.0104254
                 869            -6.70196            -6.65206           0.0104136
                 870            -6.70216            -6.65211           0.0104017
                 871            -6.70233            -6.65217             0.01039
                 872            -6.70278            -6.65223           0.0103782
                 873            -6.70286            -6.65229           0.0103665
                 874            -6.70387            -6.65235           0.0103548
                 875            -6.70483            -6.65241           0.0103431
                 876            -6.70543            -6.65247           0.0103315
                 877            -6.70597            -6.65253           0.0103199
                 878            -6.70647            -6.65259           0.0103083
                 879            -6.70626            -6.65265           0.0102968
                 880            -6.70633            -6.65271           0.0102853
                 881            -6.70602            -6.65277           0.0102738
                 882            -6.70565            -6.65283           0.0102623
                 883            -6.70588            -6.65289           0.0102508
                 884            -6.70605            -6.65295           0.0102394
                 885            -6.70583            -6.65301            0.010228
                 886            -6.70556            -6.65307           0.0102167
                 887            -6.70523            -6.65313           0.0102053
                 888            -6.70387            -6.65319            0.010194
                 889            -6.70342            -6.65324           0.0101827
                 890            -6.70194             -6.6533           0.0101714
                 891             -6.7017            -6.65335           0.0101601
                 892            -6.70074            -6.65341           0.0101489
                 893            -6.69973            -6.65346           0.0101376
                 894            -6.69866            -6.65351           0.0101264
                 895            -6.69786            -6.65356           0.0101152
                 896            -6.69699            -6.65361            0.010104
                 897            -6.69639            -6.65366           0.0100929
                 898            -6.69606             -6.6537           0.0100818
                 899            -6.69503            -6.65375           0.0100707
                 900            -6.69459            -6.65379           0.0100596
                 901            -6.69378            -6.65384           0.0100485
                 902            -6.69163            -6.65388           0.0100374
                 903            -6.69007            -6.65392           0.0100264
                 904            -6.68912            -6.65396           0.0100154
                 905            -6.68715              -6.654           0.0100044
                 906            -6.68611            -6.65403          0.00999341
                 907            -6.68406            -6.65406          0.00998245
                 908            -6.68262             -6.6541          0.00997151
                 909             -6.6805            -6.65412          0.00996058
                 910            -6.67932            -6.65415          0.00994967
                 911            -6.67844            -6.65418          0.00993878
                 912            -6.67785            -6.65421          0.00992792
                 913            -6.67628            -6.65423          0.00991708
                 914            -6.67501            -6.65425          0.00990625
                 915            -6.67307            -6.65427          0.00989545
                 916            -6.67048            -6.65429          0.00988466
                 917            -6.66788            -6.65431          0.00987389
                 918             -6.6656            -6.65432          0.00986314
                 919            -6.66397            -6.65433          0.00985242
                 920            -6.66201            -6.65434          0.00984171
                 921            -6.66103            -6.65434          0.00983103
                 922            -6.65941            -6.65435          0.00982037
                 923            -6.65781            -6.65435          0.00980973
                 924            -6.65622            -6.65435          0.00979911
                 925            -6.65433            -6.65435          0.00978852
                 926            -6.65279            -6.65435          0.00977795
                 927            -6.65063            -6.65435           0.0097674
                 928            -6.64882            -6.65434          0.00975688
                 929            -6.64802            -6.65434          0.00974638
                 930            -6.64629            -6.65433           0.0097359
                 931            -6.64427            -6.65432          0.00972545
                 932            -6.64262             -6.6543          0.00971502
                 933            -6.64101            -6.65429          0.00970462
                 934            -6.64043            -6.65428          0.00969424
                 935            -6.63828            -6.65426          0.00968389
                 936            -6.63651            -6.65424          0.00967356
                 937            -6.63544            -6.65422          0.00966326
                 938            -6.63411             -6.6542          0.00965298
                 939            -6.63316            -6.65418          0.00964272
                 940             -6.6326            -6.65415          0.00963249
                 941            -6.63243            -6.65413          0.00962229
                 942            -6.63168            -6.65411           0.0096121
                 943            -6.63132            -6.65408          0.00960194
                 944            -6.63103            -6.65406           0.0095918
                 945            -6.63048            -6.65403          0.00958168
                 946            -6.63033            -6.65401          0.00957158
                 947            -6.63025            -6.65398          0.00956151
                 948            -6.63025            -6.65396          0.00955146
                 949            -6.63031            -6.65393          0.00954142
                 950            -6.63012            -6.65391          0.00953141
                 951            -6.62968            -6.65388          0.00952142
                 952            -6.62964            -6.65386          0.00951146
                 953            -6.62999            -6.65383          0.00950151
                 954            -6.63008            -6.65381          0.00949158
                 955            -6.63056            -6.65378          0.00948167
                 956            -6.63079            -6.65376          0.00947179
                 957            -6.63108            -6.65373          0.00946192
                 958            -6.63144            -6.65371          0.00945207
                 959            -6.63185            -6.65369          0.00944224
                 960            -6.63232            -6.65367          0.00943243
                 961            -6.63318            -6.65364          0.00942264
                 962            -6.63377            -6.65362          0.00941287
                 963             -6.6344             -6.6536          0.00940312
                 964            -6.63509            -6.65358          0.00939338
                 965            -6.63582            -6.65357          0.00938367
                 966            -6.63627            -6.65355          0.00937397
                 967            -6.63774            -6.65353          0.00936429
                 968            -6.63827            -6.65352          0.00935463
                 969            -6.63883             -6.6535          0.00934499
                 970            -6.64008            -6.65349          0.00933536
                 971            -6.64102            -6.65347          0.00932576
                 972            -6.64232            -6.65346          0.00931617
                 973            -6.64298            -6.65345           0.0093066
                 974            -6.64431            -6.65344          0.00929705
                 975            -6.64566            -6.65343          0.00928752
                 976            -6.64669            -6.65343          0.00927801
                 977            -6.64772            -6.65342          0.00926851
                 978            -6.64843            -6.65342          0.00925904
                 979            -6.64946            -6.65341          0.00924958
                 980            -6.65081            -6.65341          0.00924014
                 981             -6.6515            -6.65341          0.00923072
                 982             -6.6525            -6.65341          0.00922132
                 983            -6.65315            -6.65341          0.00921194
                 984            -6.65378            -6.65341          0.00920258
                 985            -6.65374            -6.65341          0.00919324
                 986            -6.65464            -6.65341          0.00918391
                 987            -6.65518            -6.65341          0.00917461
                 988            -6.65633            -6.65341          0.00916532
                 989            -6.65744            -6.65342          0.00915606
                 990            -6.65818            -6.65342          0.00914681
                 991            -6.65854            -6.65343          0.00913758
                 992            -6.65983            -6.65343          0.00912837
                 993            -6.66074            -6.65344          0.00911918
                 994            -6.66126            -6.65345          0.00911001
                 995            -6.66173            -6.65346          0.00910086
                 996            -6.66213            -6.65347          0.00909173
                 997            -6.66311            -6.65348          0.00908261
                 998            -6.66403            -6.65349          0.00907352
                 999            -6.66422             -6.6535          0.00906444
                1000            -6.66467            -6.65351          0.00905538
                1001            -6.66536            -6.65352          0.00904635
                1002            -6.66533            -6.65353          0.00903732
                1003            -6.66522            -6.65354          0.00902832
                1004            -6.66439            -6.65355          0.00901934
                1005            -6.66412            -6.65356          0.00901037
                1006            -6.66409            -6.65358          0.00900142
                1007            -6.66334            -6.65359          0.00899248
                1008            -6.66218            -6.65359          0.00898357
                1009            -6.66158             -6.6536          0.00897467
                1010             -6.6609            -6.65361          0.00896578
                1011            -6.66079            -6.65362          0.00895692
                1012            -6.65897            -6.65362          0.00894807
                1013             -6.6587            -6.65363          0.00893924
                1014            -6.65834            -6.65363          0.00893042
                1015            -6.65823            -6.65364          0.00892163
                1016            -6.65675            -6.65364          0.00891284
                1017            -6.65552            -6.65364          0.00890408
                1018            -6.65421            -6.65364          0.00889533
                1019            -6.65218            -6.65364          0.00888661
                1020            -6.65074            -6.65364          0.00887789
                1021            -6.64923            -6.65363           0.0088692
                1022             -6.6483            -6.65363          0.00886052
                1023            -6.64666            -6.65362          0.00885186
                1024            -6.64465            -6.65361          0.00884322
                1025            -6.64258             -6.6536           0.0088346
                1026            -6.64078            -6.65359            0.008826
                1027            -6.63862            -6.65357          0.00881742
                1028            -6.63642            -6.65356          0.00880886
                1029             -6.6345            -6.65354          0.00880032
                1030            -6.63256            -6.65352           0.0087918
                1031            -6.63091             -6.6535           0.0087833
                1032            -6.62826            -6.65347          0.00877482
                1033            -6.62593            -6.65344          0.00876636
                1034            -6.62358            -6.65342          0.00875793
                1035            -6.62188            -6.65339          0.00874953
                1036            -6.61952            -6.65335          0.00874114
                1037            -6.61782            -6.65332          0.00873278
                1038            -6.61548            -6.65328          0.00872444
                1039            -6.61381            -6.65324          0.00871613
                1040            -6.61215             -6.6532          0.00870784
                1041             -6.6102            -6.65316          0.00869957
                1042            -6.60861            -6.65312          0.00869133
                1043            -6.60705            -6.65308           0.0086831
                1044            -6.60424            -6.65303          0.00867491
                1045             -6.6031            -6.65298          0.00866674
                1046             -6.6017            -6.65293           0.0086586
                1047            -6.60002            -6.65288          0.00865047
                1048            -6.59842            -6.65283          0.00864238
                1049            -6.59753            -6.65278           0.0086343
                1050            -6.59639            -6.65272          0.00862624
                1051            -6.59534            -6.65267          0.00861821
                1052            -6.59372            -6.65261           0.0086102
                1053            -6.59316            -6.65256          0.00860221
                1054            -6.59172             -6.6525          0.00859424
                1055            -6.59006            -6.65244           0.0085863
                1056            -6.58915            -6.65238          0.00857837
                1057            -6.58769            -6.65232          0.00857048
                1058            -6.58699            -6.65226           0.0085626
                1059            -6.58673             -6.6522          0.00855474
                1060            -6.58625            -6.65213          0.00854689
                1061            -6.58589            -6.65207          0.00853906
                1062            -6.58597            -6.65201          0.00853125
                1063            -6.58551            -6.65195          0.00852345
                1064             -6.5855            -6.65188          0.00851567
                1065            -6.58594            -6.65182           0.0085079
                1066            -6.58682            -6.65176          0.00850014
                1067            -6.58749             -6.6517          0.00849239
                1068            -6.58797            -6.65164          0.00848464
                1069            -6.58921            -6.65158          0.00847691
                1070            -6.59056            -6.65153          0.00846918
                1071            -6.59107            -6.65147          0.00846146
                1072            -6.59234            -6.65141          0.00845374
                1073             -6.5934            -6.65136          0.00844604
                1074            -6.59458            -6.65131          0.00843834
                1075            -6.59522            -6.65125          0.00843065
                1076            -6.59694             -6.6512          0.00842297
                1077            -6.59941            -6.65116          0.00841528
                1078            -6.60069            -6.65111          0.00840761
                1079            -6.60304            -6.65106          0.00839993
                1080            -6.60517            -6.65102          0.00839226
                1081            -6.60675            -6.65098           0.0083846
                1082            -6.60873            -6.65094          0.00837694
                1083            -6.61048             -6.6509          0.00836929
                1084            -6.61264            -6.65087          0.00836164
                1085            -6.61488            -6.65084            0.008354
                1086            -6.61719            -6.65081          0.00834637
                1087            -6.61957            -6.65078          0.00833874
                1088             -6.6217            -6.65075          0.00833112
                1089            -6.62324            -6.65072          0.00832351
                1090            -6.62549             -6.6507           0.0083159
                1091            -6.62779            -6.65068          0.00830831
                1092            -6.63047            -6.65066          0.00830072
                1093            -6.63319            -6.65065          0.00829314
                1094            -6.63595            -6.65063          0.00828557
                1095            -6.63843            -6.65062          0.00827801
                1096            -6.64126            -6.65061          0.00827046
                1097            -6.64413            -6.65061          0.00826292
                1098            -6.64733             -6.6506           0.0082554
                1099            -6.65024             -6.6506          0.00824789
                1100            -6.65316            -6.65061          0.00824039
                1101            -6.65641            -6.65061          0.00823291
                1102            -6.65967            -6.65062          0.00822544
                1103            -6.66228            -6.65063          0.00821799
                1104            -6.66554            -6.65064          0.00821056
                1105             -6.6675            -6.65066          0.00820314
                1106            -6.67042            -6.65068          0.00819574
                1107             -6.6743             -6.6507          0.00818837
                1108            -6.67718            -6.65072          0.00818101
                1109            -6.68037            -6.65075          0.00817368
                1110            -6.68353            -6.65078          0.00816637
                1111            -6.68601            -6.65081          0.00815908
                1112            -6.68877            -6.65084          0.00815181
                1113            -6.69086            -6.65088          0.00814457
                1114            -6.69354            -6.65092          0.00813735
                1115            -6.69618            -6.65096          0.00813015
                1116            -6.69909              -6.651          0.00812298
                1117             -6.7013            -6.65105          0.00811583
                1118             -6.7041            -6.65109          0.00810871
                1119            -6.70651            -6.65114          0.00810162
                1120            -6.70951             -6.6512          0.00809455
                1121            -6.71212            -6.65125          0.00808751
                1122            -6.71402            -6.65131           0.0080805
                1123            -6.71648            -6.65136          0.00807351
                1124            -6.71823            -6.65142          0.00806655
                1125            -6.71989            -6.65148          0.00805961
                1126            -6.72179            -6.65155          0.00805269
                1127            -6.72329            -6.65161           0.0080458
                1128            -6.72534            -6.65168          0.00803893
                1129            -6.72666            -6.65174          0.00803208
                1130            -6.72822            -6.65181          0.00802526
                1131            -6.72838            -6.65188          0.00801845
                1132             -6.7291            -6.65195          0.00801166
                1133            -6.73004            -6.65201          0.00800488
                1134            -6.73154            -6.65209          0.00799813
                1135            -6.73261            -6.65216           0.0079914
                1136            -6.73326            -6.65223          0.00798468
                1137            -6.73413             -6.6523          0.00797799
                1138            -6.73489            -6.65237          0.00797131
                1139            -6.73523            -6.65244          0.00796464
                1140            -6.73514            -6.65252          0.00795798
                1141            -6.73527            -6.65259          0.00795134
                1142            -6.73464            -6.65266           0.0079447
                1143            -6.73521            -6.65273          0.00793808
                1144            -6.73567            -6.65281          0.00793147
                1145             -6.7357            -6.65288          0.00792487
                1146            -6.73401            -6.65295          0.00791827
                1147            -6.73383            -6.65302          0.00791169
                1148            -6.73387            -6.65309          0.00790511
                1149            -6.73348            -6.65316          0.00789854
                1150            -6.73331            -6.65323          0.00789198
                1151            -6.73207             -6.6533          0.00788542
                1152            -6.73234            -6.65337          0.00787887
                1153            -6.73122            -6.65343          0.00787233
                1154            -6.72999             -6.6535          0.00786578
                1155              -6.729            -6.65357          0.00785925
                1156            -6.72725            -6.65363          0.00785271
                1157            -6.72606            -6.65369          0.00784617
                1158            -6.72542            -6.65375          0.00783964
                1159            -6.72501            -6.65382          0.00783311
                1160            -6.72353            -6.65388          0.00782659
                1161            -6.72165            -6.65393          0.00782007
                1162             -6.7213            -6.65399          0.00781355
                1163            -6.72022            -6.65405          0.00780704
                1164            -6.71743             -6.6541          0.00780052
                1165            -6.71555            -6.65416          0.00779401
                1166            -6.71358            -6.65421          0.00778749
                1167            -6.71251            -6.65426          0.00778098
                1168            -6.71072            -6.65431          0.00777446
                1169            -6.70919            -6.65435          0.00776796
                1170            -6.70693             -6.6544          0.00776145
                1171            -6.70462            -6.65444          0.00775494
                1172            -6.70223            -6.65448          0.00774843
                1173            -6.69947            -6.65452          0.00774192
                1174            -6.69665            -6.65456          0.00773541
                1175            -6.69345            -6.65459          0.00772889
                1176             -6.6915            -6.65462          0.00772238
                1177             -6.6895            -6.65465          0.00771588
                1178            -6.68713            -6.65468          0.00770938
                1179            -6.68472             -6.6547          0.00770288
                1180            -6.68196            -6.65473          0.00769639
                1181            -6.67948            -6.65475           0.0076899
                1182            -6.67665            -6.65477          0.00768342
                1183            -6.67411            -6.65478          0.00767694
                1184            -6.67187             -6.6548          0.00767047
                1185            -6.66929            -6.65481          0.00766401
                1186            -6.66572            -6.65482          0.00765755
                1187            -6.66311            -6.65482           0.0076511
                1188            -6.65984            -6.65483          0.00764466
                1189            -6.65689            -6.65483          0.00763823
                1190            -6.65328            -6.65483          0.00763182
                1191            -6.65097            -6.65483          0.00762541
                1192             -6.6477            -6.65482          0.00761901
                1193            -6.64444            -6.65481          0.00761263
                1194            -6.64183             -6.6548          0.00760626
                1195            -6.63924            -6.65479          0.00759991
                1196            -6.63635            -6.65477          0.00759357
                1197            -6.63347            -6.65475          0.00758725
                1198            -6.62998            -6.65473          0.00758094
                1199            -6.62716            -6.65471          0.00757466
                1200             -6.6247            -6.65469          0.00756838
                1201            -6.62228            -6.65466          0.00756213
                1202            -6.61958            -6.65463           0.0075559
                1203            -6.61756             -6.6546          0.00754968
                1204            -6.61495            -6.65457          0.00754348
                1205            -6.61174            -6.65453           0.0075373
                1206            -6.60891            -6.65449          0.00753115
                1207            -6.60679            -6.65445          0.00752501
                1208            -6.60473            -6.65441          0.00751889
                1209            -6.60241            -6.65437           0.0075128
                1210            -6.59887            -6.65432          0.00750673
                1211             -6.5967            -6.65428          0.00750068
                1212            -6.59492            -6.65423          0.00749465
                1213            -6.59323            -6.65418          0.00748864
                1214            -6.59129            -6.65412          0.00748265
                1215            -6.58912            -6.65407          0.00747669
                1216            -6.58703            -6.65402          0.00747074
                1217            -6.58569            -6.65396          0.00746481
                1218            -6.58412             -6.6539           0.0074589
                1219            -6.58265            -6.65384          0.00745302
                1220            -6.58127            -6.65378          0.00744714
                1221            -6.58001            -6.65372          0.00744129
                1222            -6.57853            -6.65366          0.00743545
                1223            -6.57748             -6.6536          0.00742964
                1224            -6.57655            -6.65354          0.00742383
                1225            -6.57541            -6.65347          0.00741805
                1226            -6.57439            -6.65341          0.00741228
                1227            -6.57446            -6.65334          0.00740651
                1228            -6.57336            -6.65328          0.00740077
                1229             -6.5727            -6.65321          0.00739504
                1230             -6.5725            -6.65315          0.00738932
                1231            -6.57274            -6.65308           0.0073836
                1232            -6.57279            -6.65302           0.0073779
                1233            -6.57297            -6.65295           0.0073722
                1234            -6.57327            -6.65289          0.00736651
                1235            -6.57371            -6.65282          0.00736082
                1236             -6.5746            -6.65276          0.00735514
                1237            -6.57594             -6.6527          0.00734945
                1238            -6.57677            -6.65264          0.00734377
                1239            -6.57773            -6.65258           0.0073381
                1240            -6.57914            -6.65252          0.00733242
                1241            -6.58035            -6.65246          0.00732674
                1242            -6.58168             -6.6524          0.00732106
                1243            -6.58379            -6.65235          0.00731538
                1244            -6.58506            -6.65229           0.0073097
                1245            -6.58644            -6.65224          0.00730402
                1246            -6.58859            -6.65219          0.00729834
                1247            -6.59086            -6.65214          0.00729265
                1248            -6.59324            -6.65209          0.00728696
                1249            -6.59573            -6.65205          0.00728126
                1250            -6.59866            -6.65201          0.00727556
                1251            -6.60007            -6.65196          0.00726987
                1252            -6.60223            -6.65192          0.00726417
                1253            -6.60481            -6.65189          0.00725847
                1254            -6.60749            -6.65185          0.00725277
                1255            -6.61057            -6.65182          0.00724706
                1256            -6.61374            -6.65179          0.00724136
                1257              -6.617            -6.65176          0.00723565
                1258            -6.62032            -6.65173          0.00722994
                1259            -6.62372            -6.65171          0.00722423
                1260            -6.62686            -6.65169          0.00721852
                1261            -6.63039            -6.65168          0.00721282
                1262            -6.63333            -6.65166          0.00720712
                1263            -6.63599            -6.65165          0.00720142
                1264            -6.63935            -6.65164          0.00719573
                1265            -6.64276            -6.65163          0.00719005
                1266             -6.6462            -6.65163          0.00718437
                1267            -6.64999            -6.65163           0.0071787
                1268             -6.6535            -6.65163          0.00717304
                1269              -6.658            -6.65163          0.00716739
                1270            -6.66187            -6.65164          0.00716175
                1271            -6.66576            -6.65165          0.00715612
                1272            -6.66901            -6.65167          0.00715051
