#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                 925       -5.459296e+00       -5.464983e+00        4.185663e-04
                 926       -5.459296e+00       -5.464977e+00        4.181593e-04
                 927       -5.458648e+00       -5.464971e+00        4.177640e-04
                 928       -5.458324e+00       -5.464963e+00        4.173752e-04
                 929       -5.458971e+00       -5.464957e+00        4.169757e-04
                 930       -5.458647e+00       -5.464950e+00        4.165826e-04
                 931       -5.458000e+00       -5.464943e+00        4.162020e-04
                 932       -5.457675e+00       -5.464935e+00        4.158285e-04
                 933       -5.457351e+00       -5.464927e+00        4.154622e-04
                 934       -5.457999e+00       -5.464919e+00        4.150836e-04
                 935       -5.457027e+00       -5.464911e+00        4.147255e-04
                 936       -5.456379e+00       -5.464902e+00        4.143825e-04
                 937       -5.456379e+00       -5.464893e+00        4.140401e-04
                 938       -5.456055e+00       -5.464883e+00        4.137059e-04
                 939       -5.456054e+00       -5.464874e+00        4.133722e-04
                 940       -5.456378e+00       -5.464865e+00        4.130312e-04
                 941       -5.457026e+00       -5.464856e+00        4.126763e-04
                 942       -5.457025e+00       -5.464848e+00        4.123219e-04
                 943       -5.457349e+00       -5.464840e+00        4.119613e-04
                 944       -5.457673e+00       -5.464833e+00        4.115949e-04
                 945       -5.457673e+00       -5.464825e+00        4.112291e-04
                 946       -5.457997e+00       -5.464818e+00        4.108577e-04
                 947       -5.458320e+00       -5.464811e+00        4.104811e-04
                 948       -5.458643e+00       -5.464804e+00        4.100997e-04
                 949       -5.458968e+00       -5.464798e+00        4.097137e-04
                 950       -5.458967e+00       -5.464792e+00        4.093284e-04
                 951       -5.458644e+00       -5.464786e+00        4.089490e-04
                 952       -5.458644e+00       -5.464779e+00        4.085703e-04
                 953       -5.458968e+00       -5.464773e+00        4.081871e-04
                 954       -5.458968e+00       -5.464767e+00        4.078046e-04
                 955       -5.459291e+00       -5.464761e+00        4.074179e-04
                 956       -5.459291e+00       -5.464756e+00        4.070319e-04
                 957       -5.459291e+00       -5.464750e+00        4.066466e-04
                 958       -5.459291e+00       -5.464744e+00        4.062621e-04
                 959       -5.459291e+00       -5.464738e+00        4.058783e-04
                 960       -5.459291e+00       -5.464733e+00        4.054951e-04
                 961       -5.459615e+00       -5.464727e+00        4.051081e-04
                 962       -5.459616e+00       -5.464722e+00        4.047219e-04
                 963       -5.459616e+00       -5.464717e+00        4.043363e-04
                 964       -5.459616e+00       -5.464712e+00        4.039515e-04
                 965       -5.459617e+00       -5.464706e+00        4.035674e-04
                 966       -5.459293e+00       -5.464701e+00        4.031885e-04
                 967       -5.459941e+00       -5.464696e+00        4.028016e-04
                 968       -5.459617e+00       -5.464691e+00        4.024197e-04
                 969       -5.459293e+00       -5.464685e+00        4.020430e-04
                 970       -5.459617e+00       -5.464680e+00        4.016624e-04
                 971       -5.459617e+00       -5.464675e+00        4.012826e-04
                 972       -5.459941e+00       -5.464670e+00        4.008993e-04
                 973       -5.459618e+00       -5.464664e+00        4.005209e-04
                 974       -5.459941e+00       -5.464660e+00        4.001390e-04
                 975       -5.460266e+00       -5.464655e+00        3.997540e-04
                 976       -5.460266e+00       -5.464651e+00        3.993697e-04
                 977       -5.460266e+00       -5.464646e+00        3.989862e-04
                 978       -5.459943e+00       -5.464641e+00        3.986072e-04
                 979       -5.459944e+00       -5.464637e+00        3.982289e-04
                 980       -5.460268e+00       -5.464632e+00        3.978475e-04
                 981       -5.459944e+00       -5.464627e+00        3.974706e-04
                 982       -5.459944e+00       -5.464623e+00        3.970945e-04
                 983       -5.459621e+00       -5.464617e+00        3.967231e-04
                 984       -5.459297e+00       -5.464612e+00        3.963568e-04
                 985       -5.458326e+00       -5.464606e+00        3.960058e-04
                 986       -5.458326e+00       -5.464599e+00        3.956554e-04
                 987       -5.458002e+00       -5.464593e+00        3.953110e-04
                 988       -5.458326e+00       -5.464586e+00        3.949617e-04
                 989       -5.458651e+00       -5.464580e+00        3.946080e-04
                 990       -5.458651e+00       -5.464574e+00        3.942548e-04
                 991       -5.458328e+00       -5.464568e+00        3.939074e-04
                 992       -5.458975e+00       -5.464562e+00        3.935506e-04
                 993       -5.459299e+00       -5.464557e+00        3.931900e-04
                 994       -5.459299e+00       -5.464552e+00        3.928300e-04
                 995       -5.459298e+00       -5.464546e+00        3.924707e-04
                 996       -5.459299e+00       -5.464541e+00        3.921120e-04
                 997       -5.459946e+00       -5.464537e+00        3.917458e-04
                 998       -5.460594e+00       -5.464533e+00        3.913732e-04
                 999       -5.460594e+00       -5.464529e+00        3.910013e-04
                1000       -5.460918e+00       -5.464525e+00        3.906269e-04
                1001       -5.461566e+00       -5.464522e+00        3.902479e-04
                1002       -5.461566e+00       -5.464519e+00        3.898696e-04
                1003       -5.461566e+00       -5.464516e+00        3.894920e-04
                1004       -5.460919e+00       -5.464513e+00        3.891205e-04
                1005       -5.460919e+00       -5.464509e+00        3.887498e-04
                1006       -5.461243e+00       -5.464506e+00        3.883769e-04
                1007       -5.460919e+00       -5.464502e+00        3.880076e-04
                1008       -5.460271e+00       -5.464498e+00        3.876453e-04
                1009       -5.460271e+00       -5.464494e+00        3.872838e-04
                1010       -5.460271e+00       -5.464490e+00        3.869229e-04
                1011       -5.460919e+00       -5.464486e+00        3.865563e-04
                1012       -5.459947e+00       -5.464482e+00        3.862003e-04
                1013       -5.460595e+00       -5.464478e+00        3.858382e-04
                1014       -5.461242e+00       -5.464475e+00        3.854708e-04
                1015       -5.462214e+00       -5.464472e+00        3.850975e-04
                1016       -5.461890e+00       -5.464470e+00        3.847269e-04
                1017       -5.461890e+00       -5.464467e+00        3.843569e-04
                1018       -5.461890e+00       -5.464465e+00        3.839877e-04
                1019       -5.461242e+00       -5.464462e+00        3.836239e-04
                1020       -5.461242e+00       -5.464458e+00        3.832608e-04
                1021       -5.461242e+00       -5.464455e+00        3.828984e-04
                1022       -5.461889e+00       -5.464453e+00        3.825319e-04
                1023       -5.461889e+00       -5.464450e+00        3.821662e-04
                1024       -5.461566e+00       -5.464447e+00        3.818034e-04
                1025       -5.461241e+00       -5.464444e+00        3.814437e-04
                1026       -5.461241e+00       -5.464441e+00        3.810847e-04
                1027       -5.460917e+00       -5.464438e+00        3.807291e-04
                1028       -5.460593e+00       -5.464434e+00        3.803771e-04
                1029       -5.460593e+00       -5.464430e+00        3.800258e-04
                1030       -5.460592e+00       -5.464427e+00        3.796751e-04
                1031       -5.460916e+00       -5.464423e+00        3.793221e-04
                1032       -5.460268e+00       -5.464419e+00        3.789759e-04
                1033       -5.459944e+00       -5.464415e+00        3.786338e-04
                1034       -5.459620e+00       -5.464410e+00        3.782960e-04
                1035       -5.459943e+00       -5.464406e+00        3.779551e-04
                1036       -5.459619e+00       -5.464401e+00        3.776185e-04
                1037       -5.459942e+00       -5.464397e+00        3.772789e-04
                1038       -5.459618e+00       -5.464392e+00        3.769435e-04
                1039       -5.459942e+00       -5.464388e+00        3.766050e-04
                1040       -5.460266e+00       -5.464384e+00        3.762638e-04
                1041       -5.460266e+00       -5.464380e+00        3.759231e-04
                1042       -5.460589e+00       -5.464377e+00        3.755800e-04
                1043       -5.460912e+00       -5.464373e+00        3.752346e-04
                1044       -5.459940e+00       -5.464369e+00        3.748992e-04
                1045       -5.460588e+00       -5.464365e+00        3.745579e-04
                1046       -5.460911e+00       -5.464362e+00        3.742143e-04
                1047       -5.460911e+00       -5.464359e+00        3.738714e-04
                1048       -5.460910e+00       -5.464355e+00        3.735292e-04
                1049       -5.461557e+00       -5.464353e+00        3.731826e-04
                1050       -5.461881e+00       -5.464350e+00        3.728346e-04
                1051       -5.462205e+00       -5.464348e+00        3.724855e-04
                1052       -5.461880e+00       -5.464346e+00        3.721388e-04
                1053       -5.462527e+00       -5.464344e+00        3.717894e-04
                1054       -5.462203e+00       -5.464342e+00        3.714422e-04
                1055       -5.461555e+00       -5.464340e+00        3.710995e-04
                1056       -5.461555e+00       -5.464337e+00        3.707575e-04
                1057       -5.460908e+00       -5.464334e+00        3.704209e-04
                1058       -5.460907e+00       -5.464331e+00        3.700849e-04
                1059       -5.461231e+00       -5.464328e+00        3.697470e-04
                1060       -5.461231e+00       -5.464325e+00        3.694098e-04
                1061       -5.461231e+00       -5.464322e+00        3.690731e-04
                1062       -5.461554e+00       -5.464319e+00        3.687348e-04
                1063       -5.461231e+00       -5.464316e+00        3.683993e-04
                1064       -5.461231e+00       -5.464313e+00        3.680645e-04
                1065       -5.461554e+00       -5.464311e+00        3.677280e-04
                1066       -5.462202e+00       -5.464309e+00        3.673884e-04
                1067       -5.462526e+00       -5.464307e+00        3.670479e-04
                1068       -5.462526e+00       -5.464305e+00        3.667080e-04
                1069       -5.463173e+00       -5.464304e+00        3.663665e-04
                1070       -5.463821e+00       -5.464304e+00        3.660244e-04
                1071       -5.463497e+00       -5.464303e+00        3.656834e-04
                1072       -5.463821e+00       -5.464303e+00        3.653425e-04
                1073       -5.463822e+00       -5.464302e+00        3.650023e-04
                1074       -5.463822e+00       -5.464302e+00        3.646627e-04
                1075       -5.463175e+00       -5.464301e+00        3.643250e-04
                1076       -5.463498e+00       -5.464300e+00        3.639872e-04
                1077       -5.464470e+00       -5.464300e+00        3.636493e-04
                1078       -5.464147e+00       -5.464300e+00        3.633120e-04
                1079       -5.464794e+00       -5.464300e+00        3.629755e-04
                1080       -5.465119e+00       -5.464301e+00        3.626402e-04
                1081       -5.464795e+00       -5.464302e+00        3.623051e-04
                1082       -5.464795e+00       -5.464302e+00        3.619705e-04
                1083       -5.464472e+00       -5.464302e+00        3.616363e-04
                1084       -5.464472e+00       -5.464302e+00        3.613027e-04
                1085       -5.464472e+00       -5.464303e+00        3.609698e-04
                1086       -5.464473e+00       -5.464303e+00        3.606374e-04
                1087       -5.464473e+00       -5.464303e+00        3.603057e-04
                1088       -5.464150e+00       -5.464303e+00        3.599745e-04
                1089       -5.463179e+00       -5.464302e+00        3.596455e-04
                1090       -5.462856e+00       -5.464300e+00        3.593180e-04
                1091       -5.462532e+00       -5.464299e+00        3.589923e-04
                1092       -5.462532e+00       -5.464297e+00        3.586672e-04
                1093       -5.462532e+00       -5.464296e+00        3.583426e-04
                1094       -5.462531e+00       -5.464294e+00        3.580187e-04
                1095       -5.462208e+00       -5.464292e+00        3.576968e-04
                1096       -5.462208e+00       -5.464290e+00        3.573755e-04
                1097       -5.462208e+00       -5.464288e+00        3.570548e-04
                1098       -5.462532e+00       -5.464287e+00        3.567332e-04
                1099       -5.462533e+00       -5.464285e+00        3.564122e-04
                1100       -5.462534e+00       -5.464283e+00        3.560917e-04
                1101       -5.462858e+00       -5.464282e+00        3.557706e-04
                1102       -5.463181e+00       -5.464281e+00        3.554492e-04
                1103       -5.462858e+00       -5.464280e+00        3.551293e-04
                1104       -5.463182e+00       -5.464279e+00        3.548090e-04
                1105       -5.462211e+00       -5.464277e+00        3.544928e-04
                1106       -5.462211e+00       -5.464275e+00        3.541772e-04
                1107       -5.463183e+00       -5.464274e+00        3.538587e-04
                1108       -5.463183e+00       -5.464273e+00        3.535407e-04
                1109       -5.463508e+00       -5.464273e+00        3.532226e-04
                1110       -5.463832e+00       -5.464272e+00        3.529046e-04
                1111       -5.463508e+00       -5.464271e+00        3.525876e-04
                1112       -5.463508e+00       -5.464271e+00        3.522712e-04
                1113       -5.462861e+00       -5.464269e+00        3.519569e-04
                1114       -5.462862e+00       -5.464268e+00        3.516433e-04
                1115       -5.462862e+00       -5.464267e+00        3.513302e-04
                1116       -5.463186e+00       -5.464266e+00        3.510167e-04
                1117       -5.462862e+00       -5.464265e+00        3.507047e-04
                1118       -5.463186e+00       -5.464264e+00        3.503923e-04
                1119       -5.463186e+00       -5.464263e+00        3.500805e-04
                1120       -5.463834e+00       -5.464262e+00        3.497682e-04
                1121       -5.464158e+00       -5.464262e+00        3.494562e-04
                1122       -5.463835e+00       -5.464262e+00        3.491449e-04
                1123       -5.464159e+00       -5.464262e+00        3.488340e-04
                1124       -5.463836e+00       -5.464261e+00        3.485239e-04
                1125       -5.463512e+00       -5.464261e+00        3.482147e-04
                1126       -5.463512e+00       -5.464260e+00        3.479061e-04
                1127       -5.463189e+00       -5.464259e+00        3.475987e-04
                1128       -5.463512e+00       -5.464259e+00        3.472912e-04
                1129       -5.463189e+00       -5.464258e+00        3.469849e-04
                1130       -5.463189e+00       -5.464257e+00        3.466791e-04
                1131       -5.461894e+00       -5.464255e+00        3.463788e-04
                1132       -5.461247e+00       -5.464252e+00        3.460830e-04
                1133       -5.460923e+00       -5.464249e+00        3.457901e-04
                1134       -5.461245e+00       -5.464246e+00        3.454953e-04
                1135       -5.461245e+00       -5.464244e+00        3.452010e-04
                1136       -5.460922e+00       -5.464241e+00        3.449095e-04
                1137       -5.460922e+00       -5.464238e+00        3.446185e-04
                1138       -5.460922e+00       -5.464235e+00        3.443280e-04
                1139       -5.460598e+00       -5.464232e+00        3.440405e-04
                1140       -5.459951e+00       -5.464228e+00        3.437592e-04
                1141       -5.459627e+00       -5.464224e+00        3.434816e-04
                1142       -5.458655e+00       -5.464219e+00        3.432154e-04
                1143       -5.458978e+00       -5.464214e+00        3.429458e-04
                1144       -5.459302e+00       -5.464210e+00        3.426729e-04
                1145       -5.459302e+00       -5.464206e+00        3.424004e-04
                1146       -5.457682e+00       -5.464200e+00        3.421489e-04
                1147       -5.457683e+00       -5.464195e+00        3.418978e-04
                1148       -5.458007e+00       -5.464189e+00        3.416425e-04
                1149       -5.458007e+00       -5.464184e+00        3.413875e-04
                1150       -5.458331e+00       -5.464179e+00        3.411286e-04
                1151       -5.457683e+00       -5.464173e+00        3.408789e-04
                1152       -5.458654e+00       -5.464168e+00        3.406166e-04
                1153       -5.458331e+00       -5.464163e+00        3.403588e-04
                1154       -5.458007e+00       -5.464158e+00        3.401057e-04
                1155       -5.458007e+00       -5.464152e+00        3.398529e-04
                1156       -5.457359e+00       -5.464147e+00        3.396097e-04
                1157       -5.457359e+00       -5.464141e+00        3.393669e-04
                1158       -5.458007e+00       -5.464135e+00        3.391151e-04
                1159       -5.458978e+00       -5.464131e+00        3.388517e-04
                1160       -5.458978e+00       -5.464127e+00        3.385888e-04
                1161       -5.458654e+00       -5.464122e+00        3.383299e-04
                1162       -5.459948e+00       -5.464118e+00        3.380578e-04
                1163       -5.460596e+00       -5.464115e+00        3.377807e-04
                1164       -5.459625e+00       -5.464111e+00        3.375126e-04
                1165       -5.459624e+00       -5.464108e+00        3.372448e-04
                1166       -5.459624e+00       -5.464104e+00        3.369775e-04
                1167       -5.460595e+00       -5.464101e+00        3.367022e-04
                1168       -5.460919e+00       -5.464098e+00        3.364249e-04
                1169       -5.461566e+00       -5.464096e+00        3.361441e-04
                1170       -5.461566e+00       -5.464094e+00        3.358638e-04
                1171       -5.461566e+00       -5.464091e+00        3.355839e-04
                1172       -5.461566e+00       -5.464089e+00        3.353045e-04
                1173       -5.461242e+00       -5.464087e+00        3.350274e-04
                1174       -5.460918e+00       -5.464084e+00        3.347529e-04
                1175       -5.460270e+00       -5.464081e+00        3.344837e-04
                1176       -5.460918e+00       -5.464078e+00        3.342101e-04
                1177       -5.461565e+00       -5.464076e+00        3.339330e-04
                1178       -5.461889e+00       -5.464074e+00        3.336547e-04
                1179       -5.462213e+00       -5.464073e+00        3.333754e-04
                1180       -5.462213e+00       -5.464071e+00        3.330966e-04
                1181       -5.462536e+00       -5.464070e+00        3.328171e-04
                1182       -5.462536e+00       -5.464068e+00        3.325381e-04
                1183       -5.462860e+00       -5.464067e+00        3.322586e-04
                1184       -5.463507e+00       -5.464067e+00        3.319783e-04
                1185       -5.463830e+00       -5.464067e+00        3.316982e-04
                1186       -5.463182e+00       -5.464066e+00        3.314193e-04
                1187       -5.463506e+00       -5.464066e+00        3.311405e-04
                1188       -5.463182e+00       -5.464065e+00        3.308626e-04
                1189       -5.463182e+00       -5.464064e+00        3.305851e-04
                1190       -5.462534e+00       -5.464063e+00        3.303098e-04
                1191       -5.463182e+00       -5.464062e+00        3.300333e-04
                1192       -5.462858e+00       -5.464061e+00        3.297580e-04
                1193       -5.462534e+00       -5.464060e+00        3.294841e-04
                1194       -5.462858e+00       -5.464059e+00        3.292096e-04
                1195       -5.463181e+00       -5.464058e+00        3.289350e-04
                1196       -5.463182e+00       -5.464057e+00        3.286608e-04
                1197       -5.463181e+00       -5.464057e+00        3.283870e-04
                1198       -5.462533e+00       -5.464055e+00        3.281154e-04
                1199       -5.462533e+00       -5.464054e+00        3.278442e-04
                1200       -5.462857e+00       -5.464053e+00        3.275725e-04
                1201       -5.463180e+00       -5.464052e+00        3.273005e-04
                1202       -5.463180e+00       -5.464052e+00        3.270290e-04
                1203       -5.463828e+00       -5.464051e+00        3.267572e-04
                1204       -5.463827e+00       -5.464051e+00        3.264859e-04
                1205       -5.463180e+00       -5.464050e+00        3.262158e-04
                1206       -5.462856e+00       -5.464049e+00        3.259468e-04
                1207       -5.463179e+00       -5.464049e+00        3.256775e-04
                1208       -5.463503e+00       -5.464048e+00        3.254082e-04
                1209       -5.463503e+00       -5.464048e+00        3.251394e-04
                1210       -5.462207e+00       -5.464046e+00        3.248742e-04
                1211       -5.462207e+00       -5.464045e+00        3.246095e-04
                1212       -5.462531e+00       -5.464044e+00        3.243441e-04
                1213       -5.462855e+00       -5.464043e+00        3.240782e-04
                1214       -5.462854e+00       -5.464042e+00        3.238127e-04
                1215       -5.462530e+00       -5.464040e+00        3.235486e-04
                1216       -5.462206e+00       -5.464039e+00        3.232860e-04
                1217       -5.462529e+00       -5.464038e+00        3.230228e-04
                1218       -5.462529e+00       -5.464036e+00        3.227599e-04
                1219       -5.462529e+00       -5.464035e+00        3.224975e-04
                1220       -5.462529e+00       -5.464034e+00        3.222355e-04
                1221       -5.462529e+00       -5.464033e+00        3.219740e-04
                1222       -5.462205e+00       -5.464031e+00        3.217140e-04
                1223       -5.462205e+00       -5.464030e+00        3.214544e-04
                1224       -5.462205e+00       -5.464028e+00        3.211952e-04
                1225       -5.461881e+00       -5.464026e+00        3.209378e-04
                1226       -5.461558e+00       -5.464024e+00        3.206824e-04
                1227       -5.462205e+00       -5.464023e+00        3.204244e-04
                1228       -5.461558e+00       -5.464021e+00        3.201698e-04
                1229       -5.461234e+00       -5.464019e+00        3.199173e-04
                1230       -5.461234e+00       -5.464016e+00        3.196652e-04
                1231       -5.461558e+00       -5.464014e+00        3.194118e-04
                1232       -5.461557e+00       -5.464012e+00        3.191587e-04
                1233       -5.461557e+00       -5.464010e+00        3.189061e-04
                1234       -5.461557e+00       -5.464008e+00        3.186539e-04
                1235       -5.461558e+00       -5.464006e+00        3.184020e-04
                1236       -5.461881e+00       -5.464005e+00        3.181491e-04
                1237       -5.462529e+00       -5.464004e+00        3.178941e-04
                1238       -5.462529e+00       -5.464002e+00        3.176396e-04
                1239       -5.462530e+00       -5.464001e+00        3.173854e-04
                1240       -5.462853e+00       -5.464000e+00        3.171308e-04
                1241       -5.462853e+00       -5.463999e+00        3.168766e-04
                1242       -5.462854e+00       -5.463998e+00        3.166228e-04
                1243       -5.463500e+00       -5.463998e+00        3.163684e-04
                1244       -5.463177e+00       -5.463997e+00        3.161147e-04
                1245       -5.462854e+00       -5.463996e+00        3.158621e-04
                1246       -5.463178e+00       -5.463996e+00        3.156093e-04
                1247       -5.463502e+00       -5.463995e+00        3.153565e-04
                1248       -5.463826e+00       -5.463995e+00        3.151038e-04
                1249       -5.464150e+00       -5.463995e+00        3.148516e-04
                1250       -5.464798e+00       -5.463996e+00        3.146003e-04
                1251       -5.463827e+00       -5.463996e+00        3.143489e-04
                1252       -5.463504e+00       -5.463995e+00        3.140981e-04
                1253       -5.463504e+00       -5.463995e+00        3.138476e-04
                1254       -5.463504e+00       -5.463995e+00        3.135976e-04
                1255       -5.463828e+00       -5.463995e+00        3.133477e-04
                1256       -5.464152e+00       -5.463995e+00        3.130983e-04
                1257       -5.464477e+00       -5.463995e+00        3.128494e-04
                1258       -5.464801e+00       -5.463996e+00        3.126014e-04
                1259       -5.465125e+00       -5.463997e+00        3.123544e-04
                1260       -5.465125e+00       -5.463997e+00        3.121078e-04
                1261       -5.465449e+00       -5.463999e+00        3.118624e-04
                1262       -5.465126e+00       -5.464000e+00        3.116166e-04
                1263       -5.464478e+00       -5.464000e+00        3.113701e-04
                1264       -5.464478e+00       -5.464000e+00        3.111240e-04
                1265       -5.464479e+00       -5.464001e+00        3.108782e-04
                1266       -5.464479e+00       -5.464001e+00        3.106329e-04
                1267       -5.464803e+00       -5.464002e+00        3.103884e-04
                1268       -5.464804e+00       -5.464002e+00        3.101442e-04
                1269       -5.465775e+00       -5.464004e+00        3.099030e-04
                1270       -5.466099e+00       -5.464005e+00        3.096634e-04
                1271       -5.466424e+00       -5.464007e+00        3.094256e-04
                1272       -5.466100e+00       -5.464009e+00        3.091867e-04
                1273       -5.465453e+00       -5.464010e+00        3.089459e-04
                1274       -5.465129e+00       -5.464011e+00        3.087046e-04
                1275       -5.465129e+00       -5.464012e+00        3.084638e-04
                1276       -5.464805e+00       -5.464012e+00        3.082226e-04
                1277       -5.465129e+00       -5.464013e+00        3.079825e-04
                1278       -5.465453e+00       -5.464014e+00        3.077436e-04
                1279       -5.465453e+00       -5.464016e+00        3.075050e-04
                1280       -5.465454e+00       -5.464017e+00        3.072668e-04
                1281       -5.465454e+00       -5.464018e+00        3.070290e-04
                1282       -5.465130e+00       -5.464019e+00        3.067908e-04
                1283       -5.464807e+00       -5.464019e+00        3.065523e-04
                1284       -5.465131e+00       -5.464020e+00        3.063147e-04
                1285       -5.464484e+00       -5.464020e+00        3.060766e-04
                1286       -5.464484e+00       -5.464021e+00        3.058388e-04
                1287       -5.464484e+00       -5.464021e+00        3.056013e-04
                1288       -5.464808e+00       -5.464022e+00        3.053647e-04
                1289       -5.464484e+00       -5.464022e+00        3.051280e-04
                1290       -5.464484e+00       -5.464023e+00        3.048917e-04
                1291       -5.464485e+00       -5.464023e+00        3.046557e-04
                1292       -5.464809e+00       -5.464024e+00        3.044205e-04
                1293       -5.465133e+00       -5.464024e+00        3.041863e-04
                1294       -5.464809e+00       -5.464025e+00        3.039518e-04
                1295       -5.465133e+00       -5.464026e+00        3.037183e-04
                1296       -5.464809e+00       -5.464026e+00        3.034846e-04
                1297       -5.465457e+00       -5.464028e+00        3.032526e-04
                1298       -5.465781e+00       -5.464029e+00        3.030220e-04
                1299       -5.465781e+00       -5.464030e+00        3.027917e-04
                1300       -5.465781e+00       -5.464032e+00        3.025618e-04
                1301       -5.465133e+00       -5.464032e+00        3.023304e-04
                1302       -5.465457e+00       -5.464034e+00        3.021002e-04
                1303       -5.465133e+00       -5.464034e+00        3.018695e-04
                1304       -5.465134e+00       -5.464035e+00        3.016392e-04
                1305       -5.465458e+00       -5.464036e+00        3.014100e-04
                1306       -5.465134e+00       -5.464037e+00        3.011804e-04
                1307       -5.465133e+00       -5.464038e+00        3.009511e-04
                1308       -5.465134e+00       -5.464039e+00        3.007222e-04
                1309       -5.465134e+00       -5.464040e+00        3.004936e-04
                1310       -5.463516e+00       -5.464039e+00        3.002645e-04
                1311       -5.462868e+00       -5.464038e+00        3.000368e-04
                1312       -5.463516e+00       -5.464038e+00        2.998084e-04
                1313       -5.463192e+00       -5.464037e+00        2.995807e-04
                1314       -5.463193e+00       -5.464037e+00        2.993534e-04
                1315       -5.463193e+00       -5.464036e+00        2.991265e-04
                1316       -5.462869e+00       -5.464035e+00        2.989005e-04
                1317       -5.462546e+00       -5.464034e+00        2.986757e-04
                1318       -5.463194e+00       -5.464033e+00        2.984497e-04
                1319       -5.463194e+00       -5.464033e+00        2.982242e-04
                1320       -5.464164e+00       -5.464033e+00        2.979982e-04
                1321       -5.463841e+00       -5.464033e+00        2.977727e-04
                1322       -5.463841e+00       -5.464033e+00        2.975475e-04
                1323       -5.464165e+00       -5.464033e+00        2.973226e-04
                1324       -5.464165e+00       -5.464033e+00        2.970981e-04
                1325       -5.464165e+00       -5.464033e+00        2.968738e-04
                1326       -5.464490e+00       -5.464033e+00        2.966502e-04
                1327       -5.464166e+00       -5.464033e+00        2.964266e-04
                1328       -5.463519e+00       -5.464033e+00        2.962037e-04
                1329       -5.464166e+00       -5.464033e+00        2.959808e-04
                1330       -5.463518e+00       -5.464033e+00        2.957585e-04
                1331       -5.463194e+00       -5.464032e+00        2.955370e-04
                1332       -5.462871e+00       -5.464031e+00        2.953164e-04
                1333       -5.463195e+00       -5.464030e+00        2.950955e-04
                1334       -5.462871e+00       -5.464030e+00        2.948756e-04
                1335       -5.463194e+00       -5.464029e+00        2.946554e-04
                1336       -5.463518e+00       -5.464029e+00        2.944351e-04
                1337       -5.463841e+00       -5.464028e+00        2.942149e-04
                1338       -5.464165e+00       -5.464029e+00        2.939950e-04
                1339       -5.464489e+00       -5.464029e+00        2.937756e-04
                1340       -5.464489e+00       -5.464029e+00        2.935566e-04
                1341       -5.464489e+00       -5.464030e+00        2.933379e-04
                1342       -5.464489e+00       -5.464030e+00        2.931195e-04
                1343       -5.464165e+00       -5.464030e+00        2.929013e-04
                1344       -5.464165e+00       -5.464030e+00        2.926834e-04
                1345       -5.464165e+00       -5.464030e+00        2.924658e-04
                1346       -5.463841e+00       -5.464030e+00        2.922485e-04
                1347       -5.463842e+00       -5.464030e+00        2.920316e-04
                1348       -5.464165e+00       -5.464030e+00        2.918150e-04
                1349       -5.463841e+00       -5.464030e+00        2.915987e-04
                1350       -5.464165e+00       -5.464030e+00        2.913827e-04
                1351       -5.463842e+00       -5.464030e+00        2.911671e-04
                1352       -5.464166e+00       -5.464030e+00        2.909517e-04
                1353       -5.464489e+00       -5.464030e+00        2.907369e-04
                1354       -5.464489e+00       -5.464031e+00        2.905223e-04
                1355       -5.464166e+00       -5.464031e+00        2.903079e-04
                1356       -5.464813e+00       -5.464031e+00        2.900944e-04
                1357       -5.465461e+00       -5.464032e+00        2.898826e-04
                1358       -5.465137e+00       -5.464033e+00        2.896702e-04
                1359       -5.465461e+00       -5.464034e+00        2.894590e-04
                1360       -5.464489e+00       -5.464035e+00        2.892464e-04
                1361       -5.464813e+00       -5.464035e+00        2.890344e-04
                1362       -5.465461e+00       -5.464036e+00        2.888241e-04
                1363       -5.465784e+00       -5.464038e+00        2.886150e-04
                1364       -5.465460e+00       -5.464039e+00        2.884053e-04
                1365       -5.465460e+00       -5.464040e+00        2.881959e-04
                1366       -5.466432e+00       -5.464041e+00        2.879903e-04
                1367       -5.466432e+00       -5.464043e+00        2.877849e-04
                1368       -5.466108e+00       -5.464045e+00        2.875785e-04
                1369       -5.466108e+00       -5.464046e+00        2.873724e-04
                1370       -5.465784e+00       -5.464047e+00        2.871654e-04
                1371       -5.466108e+00       -5.464049e+00        2.869599e-04
                1372       -5.466108e+00       -5.464050e+00        2.867547e-04
                1373       -5.465461e+00       -5.464051e+00        2.865476e-04
                1374       -5.465137e+00       -5.464052e+00        2.863402e-04
                1375       -5.465137e+00       -5.464053e+00        2.861330e-04
                1376       -5.465460e+00       -5.464054e+00        2.859269e-04
                1377       -5.466108e+00       -5.464055e+00        2.857231e-04
                1378       -5.465461e+00       -5.464057e+00        2.855176e-04
                1379       -5.463841e+00       -5.464056e+00        2.853106e-04
                1380       -5.464165e+00       -5.464056e+00        2.851039e-04
                1381       -5.464489e+00       -5.464057e+00        2.848976e-04
                1382       -5.464812e+00       -5.464057e+00        2.846920e-04
                1383       -5.464812e+00       -5.464058e+00        2.844867e-04
                1384       -5.464812e+00       -5.464058e+00        2.842816e-04
                1385       -5.464813e+00       -5.464059e+00        2.840769e-04
                1386       -5.465136e+00       -5.464060e+00        2.838730e-04
                1387       -5.464812e+00       -5.464060e+00        2.836688e-04
                1388       -5.464165e+00       -5.464060e+00        2.834645e-04
                1389       -5.464164e+00       -5.464060e+00        2.832604e-04
