#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                 498        1.011921e+01        9.752409e+00        8.678690e-02
                 499        1.012012e+01        9.753146e+00        8.661611e-02
                 500        1.012077e+01        9.753881e+00        8.644600e-02
                 501        1.012118e+01        9.754614e+00        8.627656e-02
                 502        1.012204e+01        9.755346e+00        8.610780e-02
                 503        1.012194e+01        9.756075e+00        8.593969e-02
                 504        1.012088e+01        9.756799e+00        8.577223e-02
                 505        1.011956e+01        9.757517e+00        8.560539e-02
                 506        1.011799e+01        9.758229e+00        8.543917e-02
                 507        1.011616e+01        9.758935e+00        8.527357e-02
                 508        1.011408e+01        9.759634e+00        8.510857e-02
                 509        1.011315e+01        9.760329e+00        8.494420e-02
                 510        1.011196e+01        9.761018e+00        8.478044e-02
                 511        1.010980e+01        9.761701e+00        8.461728e-02
                 512        1.010951e+01        9.762380e+00        8.445474e-02
                 513        1.010543e+01        9.763049e+00        8.429275e-02
                 514        1.010249e+01        9.763709e+00        8.413135e-02
                 515        1.009789e+01        9.764358e+00        8.397049e-02
                 516        1.009514e+01        9.764999e+00        8.381020e-02
                 517        1.009214e+01        9.765632e+00        8.365048e-02
                 518        1.008817e+01        9.766255e+00        8.349131e-02
                 519        1.008465e+01        9.766868e+00        8.333270e-02
                 520        1.008088e+01        9.767472e+00        8.317463e-02
                 521        1.007544e+01        9.768063e+00        8.301708e-02
                 522        1.007047e+01        9.768642e+00        8.286007e-02
                 523        1.006524e+01        9.769210e+00        8.270358e-02
                 524        1.006048e+01        9.769765e+00        8.254761e-02
                 525        1.005547e+01        9.770310e+00        8.239217e-02
                 526        1.004952e+01        9.770840e+00        8.223725e-02
                 527        1.004403e+01        9.771359e+00        8.208283e-02
                 528        1.003690e+01        9.771862e+00        8.192891e-02
                 529        1.003025e+01        9.772350e+00        8.177549e-02
                 530        1.002338e+01        9.772824e+00        8.162257e-02
                 531        1.001699e+01        9.773284e+00        8.147015e-02
                 532        1.001110e+01        9.773731e+00        8.131824e-02
                 533        1.000429e+01        9.774163e+00        8.116682e-02
                 534        9.996569e+00        9.774580e+00        8.101589e-02
                 535        9.987247e+00        9.774977e+00        8.086544e-02
                 536        9.979145e+00        9.775358e+00        8.071547e-02
                 537        9.971570e+00        9.775724e+00        8.056598e-02
                 538        9.962413e+00        9.776071e+00        8.041698e-02
                 539        9.954505e+00        9.776402e+00        8.026847e-02
                 540        9.945032e+00        9.776714e+00        8.012043e-02
                 541        9.936121e+00        9.777009e+00        7.997287e-02
                 542        9.927781e+00        9.777287e+00        7.982580e-02
                 543        9.919317e+00        9.777548e+00        7.967922e-02
                 544        9.910033e+00        9.777792e+00        7.953313e-02
                 545        9.897819e+00        9.778012e+00        7.938750e-02
                 546        9.890453e+00        9.778218e+00        7.924237e-02
                 547        9.881594e+00        9.778407e+00        7.909773e-02
                 548        9.871251e+00        9.778576e+00        7.895357e-02
                 549        9.860852e+00        9.778726e+00        7.880990e-02
                 550        9.851817e+00        9.778859e+00        7.866672e-02
                 551        9.842042e+00        9.778974e+00        7.852403e-02
                 552        9.832246e+00        9.779070e+00        7.838184e-02
                 553        9.821734e+00        9.779147e+00        7.824014e-02
                 554        9.811224e+00        9.779205e+00        7.809893e-02
                 555        9.800729e+00        9.779244e+00        7.795822e-02
                 556        9.790260e+00        9.779264e+00        7.781801e-02
                 557        9.781943e+00        9.779269e+00        7.767830e-02
                 558        9.771558e+00        9.779255e+00        7.753910e-02
                 559        9.759821e+00        9.779220e+00        7.740039e-02
                 560        9.750979e+00        9.779170e+00        7.726219e-02
                 561        9.741517e+00        9.779103e+00        7.712450e-02
                 562        9.733561e+00        9.779022e+00        7.698731e-02
                 563        9.722883e+00        9.778922e+00        7.685063e-02
                 564        9.713732e+00        9.778806e+00        7.671446e-02
                 565        9.704706e+00        9.778675e+00        7.657879e-02
                 566        9.695814e+00        9.778529e+00        7.644363e-02
                 567        9.687065e+00        9.778367e+00        7.630898e-02
                 568        9.676345e+00        9.778188e+00        7.617485e-02
                 569        9.667902e+00        9.777994e+00        7.604122e-02
                 570        9.659623e+00        9.777786e+00        7.590810e-02
                 571        9.652222e+00        9.777566e+00        7.577548e-02
                 572        9.645706e+00        9.777336e+00        7.564335e-02
                 573        9.640076e+00        9.777096e+00        7.551172e-02
                 574        9.631808e+00        9.776843e+00        7.538059e-02
                 575        9.625144e+00        9.776579e+00        7.524995e-02
                 576        9.617969e+00        9.776304e+00        7.511982e-02
                 577        9.611699e+00        9.776019e+00        7.499017e-02
                 578        9.604217e+00        9.775722e+00        7.486102e-02
                 579        9.597642e+00        9.775414e+00        7.473235e-02
                 580        9.591271e+00        9.775096e+00        7.460418e-02
                 581        9.585808e+00        9.774771e+00        7.447648e-02
                 582        9.579138e+00        9.774435e+00        7.434928e-02
                 583        9.574084e+00        9.774091e+00        7.422254e-02
                 584        9.566405e+00        9.773735e+00        7.409630e-02
                 585        9.559631e+00        9.773369e+00        7.397054e-02
                 586        9.554464e+00        9.772996e+00        7.384526e-02
                 587        9.549490e+00        9.772615e+00        7.372044e-02
                 588        9.545414e+00        9.772229e+00        7.359608e-02
                 589        9.540820e+00        9.771836e+00        7.347217e-02
                 590        9.537822e+00        9.771439e+00        7.334872e-02
                 591        9.533591e+00        9.771037e+00        7.322571e-02
                 592        9.530241e+00        9.770630e+00        7.310315e-02
                 593        9.528470e+00        9.770221e+00        7.298101e-02
                 594        9.524038e+00        9.769807e+00        7.285932e-02
                 595        9.521174e+00        9.769389e+00        7.273807e-02
                 596        9.517754e+00        9.768967e+00        7.261725e-02
                 597        9.515183e+00        9.768542e+00        7.249686e-02
                 598        9.512041e+00        9.768113e+00        7.237690e-02
                 599        9.508323e+00        9.767679e+00        7.225737e-02
                 600        9.504020e+00        9.767240e+00        7.213827e-02
                 601        9.500538e+00        9.766796e+00        7.201961e-02
                 602        9.497164e+00        9.766348e+00        7.190137e-02
                 603        9.494596e+00        9.765897e+00        7.178354e-02
                 604        9.494945e+00        9.765449e+00        7.166609e-02
                 605        9.493262e+00        9.764999e+00        7.154905e-02
                 606        9.492362e+00        9.764549e+00        7.143240e-02
                 607        9.490119e+00        9.764097e+00        7.131615e-02
                 608        9.485821e+00        9.763639e+00        7.120032e-02
                 609        9.482285e+00        9.763177e+00        7.108490e-02
                 610        9.480917e+00        9.762715e+00        7.096988e-02
                 611        9.478886e+00        9.762250e+00        7.085524e-02
                 612        9.476892e+00        9.761784e+00        7.074100e-02
                 613        9.474928e+00        9.761316e+00        7.062715e-02
                 614        9.473692e+00        9.760847e+00        7.051367e-02
                 615        9.471059e+00        9.760376e+00        7.040059e-02
                 616        9.469143e+00        9.759903e+00        7.028789e-02
                 617        9.466523e+00        9.759428e+00        7.017558e-02
                 618        9.464606e+00        9.758951e+00        7.006365e-02
                 619        9.464094e+00        9.758474e+00        6.995208e-02
                 620        9.462157e+00        9.757997e+00        6.984089e-02
                 621        9.460909e+00        9.757518e+00        6.973006e-02
                 622        9.458226e+00        9.757037e+00        6.961962e-02
                 623        9.456222e+00        9.756554e+00        6.950954e-02
                 624        9.454186e+00        9.756070e+00        6.939984e-02
                 625        9.450701e+00        9.755581e+00        6.929052e-02
                 626        9.447880e+00        9.755089e+00        6.918157e-02
                 627        9.445720e+00        9.754596e+00        6.907299e-02
                 628        9.442805e+00        9.754100e+00        6.896479e-02
                 629        9.441250e+00        9.753602e+00        6.885694e-02
                 630        9.439637e+00        9.753104e+00        6.874945e-02
                 631        9.437260e+00        9.752603e+00        6.864232e-02
                 632        9.434824e+00        9.752100e+00        6.853555e-02
                 633        9.430910e+00        9.751593e+00        6.842915e-02
                 634        9.427637e+00        9.751082e+00        6.832313e-02
                 635        9.424293e+00        9.750567e+00        6.821747e-02
                 636        9.421585e+00        9.750050e+00        6.811217e-02
                 637        9.418805e+00        9.749530e+00        6.800723e-02
                 638        9.415952e+00        9.749007e+00        6.790265e-02
                 639        9.413729e+00        9.748483e+00        6.779841e-02
                 640        9.410726e+00        9.747955e+00        6.769453e-02
                 641        9.406941e+00        9.747423e+00        6.759101e-02
                 642        9.404492e+00        9.746889e+00        6.748784e-02
                 643        9.401261e+00        9.746351e+00        6.738502e-02
                 644        9.398658e+00        9.745811e+00        6.728255e-02
                 645        9.394568e+00        9.745267e+00        6.718044e-02
                 646        9.390403e+00        9.744717e+00        6.707869e-02
                 647        9.386867e+00        9.744164e+00        6.697730e-02
                 648        9.381847e+00        9.743605e+00        6.687627e-02
                 649        9.378874e+00        9.743043e+00        6.677559e-02
                 650        9.375831e+00        9.742478e+00        6.667524e-02
                 651        9.372015e+00        9.741909e+00        6.657525e-02
                 652        9.368841e+00        9.741337e+00        6.647560e-02
                 653        9.365607e+00        9.740762e+00        6.637629e-02
                 654        9.360198e+00        9.740180e+00        6.627735e-02
                 655        9.355439e+00        9.739592e+00        6.617877e-02
                 656        9.350629e+00        9.738999e+00        6.608054e-02
                 657        9.346480e+00        9.738402e+00        6.598266e-02
                 658        9.342997e+00        9.737801e+00        6.588512e-02
                 659        9.339474e+00        9.737197e+00        6.578792e-02
                 660        9.332385e+00        9.736583e+00        6.569110e-02
                 661        9.328799e+00        9.735966e+00        6.559461e-02
                 662        9.325191e+00        9.735346e+00        6.549846e-02
                 663        9.321567e+00        9.734722e+00        6.540264e-02
                 664        9.317230e+00        9.734093e+00        6.530717e-02
                 665        9.313596e+00        9.733461e+00        6.521202e-02
                 666        9.307848e+00        9.732822e+00        6.511724e-02
                 667        9.303521e+00        9.732178e+00        6.502279e-02
                 668        9.299209e+00        9.731530e+00        6.492868e-02
                 669        9.294920e+00        9.730877e+00        6.483491e-02
                 670        9.290662e+00        9.730220e+00        6.474147e-02
                 671        9.285737e+00        9.729558e+00        6.464837e-02
                 672        9.281561e+00        9.728891e+00        6.455561e-02
                 673        9.278144e+00        9.728221e+00        6.446316e-02
                 674        9.273373e+00        9.727546e+00        6.437105e-02
                 675        9.269377e+00        9.726868e+00        6.427926e-02
                 676        9.264748e+00        9.726184e+00        6.418781e-02
                 677        9.260202e+00        9.725496e+00        6.409669e-02
                 678        9.253622e+00        9.724800e+00        6.400593e-02
                 679        9.251373e+00        9.724103e+00        6.391546e-02
                 680        9.247110e+00        9.723401e+00        6.382532e-02
                 681        9.243664e+00        9.722697e+00        6.373548e-02
                 682        9.238922e+00        9.721987e+00        6.364598e-02
                 683        9.236421e+00        9.721276e+00        6.355676e-02
                 684        9.234756e+00        9.720565e+00        6.346782e-02
                 685        9.231106e+00        9.719850e+00        6.337919e-02
                 686        9.229009e+00        9.719135e+00        6.329084e-02
                 687        9.224940e+00        9.718416e+00        6.320280e-02
                 688        9.222433e+00        9.717695e+00        6.311505e-02
                 689        9.219378e+00        9.716971e+00        6.302759e-02
                 690        9.217897e+00        9.716248e+00        6.294039e-02
                 691        9.216582e+00        9.715525e+00        6.285346e-02
                 692        9.216850e+00        9.714804e+00        6.276676e-02
                 693        9.215173e+00        9.714083e+00        6.268033e-02
                 694        9.214379e+00        9.713363e+00        6.259415e-02
                 695        9.213766e+00        9.712645e+00        6.250821e-02
                 696        9.213338e+00        9.711927e+00        6.242252e-02
                 697        9.212391e+00        9.711210e+00        6.233707e-02
                 698        9.212337e+00        9.710496e+00        6.225186e-02
                 699        9.211064e+00        9.709781e+00        6.216690e-02
                 700        9.210692e+00        9.709068e+00        6.208218e-02
                 701        9.210515e+00        9.708357e+00        6.199769e-02
                 702        9.210538e+00        9.707648e+00        6.191343e-02
                 703        9.210761e+00        9.706941e+00        6.182940e-02
                 704        9.209771e+00        9.706235e+00        6.174560e-02
                 705        9.212509e+00        9.705535e+00        6.166199e-02
                 706        9.213326e+00        9.704837e+00        6.157860e-02
                 707        9.215049e+00        9.704145e+00        6.149539e-02
                 708        9.215557e+00        9.703455e+00        6.141241e-02
                 709        9.216970e+00        9.702768e+00        6.132962e-02
                 710        9.219287e+00        9.702087e+00        6.124702e-02
                 711        9.221800e+00        9.701412e+00        6.116461e-02
                 712        9.223097e+00        9.700740e+00        6.108239e-02
                 713        9.224589e+00        9.700072e+00        6.100037e-02
                 714        9.226978e+00        9.699410e+00        6.091853e-02
                 715        9.229559e+00        9.698753e+00        6.083688e-02
                 716        9.233034e+00        9.698102e+00        6.075539e-02
                 717        9.235989e+00        9.697458e+00        6.067407e-02
                 718        9.239126e+00        9.696819e+00        6.059292e-02
                 719        9.242444e+00        9.696187e+00        6.051195e-02
                 720        9.245234e+00        9.695561e+00        6.043114e-02
                 721        9.249612e+00        9.694943e+00        6.035049e-02
                 722        9.252045e+00        9.694329e+00        6.027002e-02
                 723        9.256764e+00        9.693724e+00        6.018970e-02
                 724        9.260238e+00        9.693125e+00        6.010954e-02
                 725        9.265288e+00        9.692535e+00        6.002953e-02
                 726        9.270498e+00        9.691954e+00        5.994966e-02
                 727        9.277274e+00        9.691383e+00        5.986991e-02
                 728        9.281376e+00        9.690820e+00        5.979032e-02
                 729        9.287038e+00        9.690266e+00        5.971087e-02
                 730        9.292140e+00        9.689721e+00        5.963156e-02
                 731        9.298091e+00        9.689185e+00        5.955239e-02
                 732        9.302765e+00        9.688657e+00        5.947338e-02
                 733        9.308280e+00        9.688138e+00        5.939451e-02
                 734        9.315334e+00        9.687630e+00        5.931576e-02
                 735        9.321807e+00        9.687133e+00        5.923714e-02
                 736        9.328401e+00        9.686645e+00        5.915866e-02
                 737        9.332286e+00        9.686164e+00        5.908035e-02
                 738        9.339103e+00        9.685694e+00        5.900217e-02
                 739        9.346730e+00        9.685235e+00        5.892411e-02
                 740        9.353751e+00        9.684788e+00        5.884618e-02
                 741        9.360866e+00        9.684350e+00        5.876839e-02
                 742        9.366658e+00        9.683922e+00        5.869075e-02
                 743        9.373242e+00        9.683504e+00        5.861325e-02
                 744        9.379904e+00        9.683096e+00        5.853589e-02
                 745        9.385935e+00        9.682697e+00        5.845867e-02
                 746        9.392030e+00        9.682308e+00        5.838161e-02
                 747        9.398890e+00        9.681928e+00        5.830469e-02
                 748        9.405096e+00        9.681558e+00        5.822791e-02
                 749        9.412053e+00        9.681198e+00        5.815129e-02
                 750        9.417638e+00        9.680847e+00        5.807481e-02
                 751        9.426075e+00        9.680508e+00        5.799847e-02
                 752        9.429593e+00        9.680174e+00        5.792231e-02
                 753        9.437359e+00        9.679851e+00        5.784628e-02
                 754        9.443015e+00        9.679537e+00        5.777042e-02
                 755        9.450081e+00        9.679233e+00        5.769470e-02
                 756        9.456432e+00        9.678939e+00        5.761914e-02
                 757        9.463472e+00        9.678654e+00        5.754372e-02
                 758        9.470487e+00        9.678379e+00        5.746846e-02
                 759        9.478880e+00        9.678117e+00        5.739335e-02
                 760        9.485110e+00        9.677863e+00        5.731839e-02
                 761        9.491996e+00        9.677618e+00        5.724359e-02
                 762        9.498823e+00        9.677384e+00        5.716895e-02
                 763        9.505578e+00        9.677159e+00        5.709447e-02
                 764        9.512257e+00        9.676943e+00        5.702015e-02
                 765        9.519555e+00        9.676737e+00        5.694598e-02
                 766        9.526053e+00        9.676540e+00        5.687198e-02
                 767        9.532448e+00        9.676352e+00        5.679814e-02
                 768        9.538729e+00        9.676173e+00        5.672447e-02
                 769        9.545597e+00        9.676003e+00        5.665096e-02
                 770        9.550924e+00        9.675841e+00        5.657762e-02
                 771        9.556113e+00        9.675686e+00        5.650445e-02
                 772        9.561864e+00        9.675538e+00        5.643145e-02
                 773        9.566757e+00        9.675398e+00        5.635862e-02
                 774        9.572902e+00        9.675265e+00        5.628596e-02
                 775        9.578879e+00        9.675141e+00        5.621347e-02
                 776        9.583268e+00        9.675022e+00        5.614116e-02
                 777        9.588185e+00        9.674911e+00        5.606901e-02
                 778        9.592918e+00        9.674805e+00        5.599704e-02
                 779        9.598168e+00        9.674707e+00        5.592525e-02
                 780        9.601808e+00        9.674613e+00        5.585363e-02
                 781        9.605954e+00        9.674525e+00        5.578218e-02
                 782        9.611308e+00        9.674445e+00        5.571091e-02
                 783        9.615042e+00        9.674369e+00        5.563981e-02
                 784        9.618567e+00        9.674298e+00        5.556888e-02
                 785        9.622581e+00        9.674232e+00        5.549813e-02
                 786        9.626379e+00        9.674171e+00        5.542756e-02
                 787        9.629252e+00        9.674114e+00        5.535716e-02
                 788        9.631907e+00        9.674060e+00        5.528694e-02
                 789        9.632225e+00        9.674007e+00        5.521689e-02
                 790        9.630912e+00        9.673953e+00        5.514702e-02
                 791        9.632908e+00        9.673901e+00        5.507733e-02
                 792        9.634687e+00        9.673851e+00        5.500781e-02
                 793        9.635544e+00        9.673803e+00        5.493846e-02
                 794        9.634775e+00        9.673754e+00        5.486929e-02
                 795        9.634497e+00        9.673704e+00        5.480030e-02
                 796        9.635417e+00        9.673656e+00        5.473147e-02
                 797        9.636835e+00        9.673610e+00        5.466282e-02
                 798        9.638047e+00        9.673565e+00        5.459434e-02
                 799        9.638352e+00        9.673521e+00        5.452603e-02
                 800        9.638458e+00        9.673478e+00        5.445789e-02
                 801        9.638369e+00        9.673434e+00        5.438992e-02
                 802        9.638089e+00        9.673390e+00        5.432212e-02
                 803        9.637619e+00        9.673345e+00        5.425449e-02
                 804        9.639085e+00        9.673303e+00        5.418702e-02
                 805        9.638961e+00        9.673260e+00        5.411973e-02
                 806        9.637957e+00        9.673216e+00        5.405260e-02
                 807        9.636784e+00        9.673171e+00        5.398564e-02
                 808        9.635447e+00        9.673124e+00        5.391885e-02
                 809        9.632535e+00        9.673074e+00        5.385222e-02
                 810        9.632289e+00        9.673024e+00        5.378576e-02
                 811        9.631184e+00        9.672972e+00        5.371946e-02
                 812        9.628519e+00        9.672917e+00        5.365333e-02
                 813        9.626416e+00        9.672860e+00        5.358737e-02
                 814        9.624880e+00        9.672801e+00        5.352157e-02
                 815        9.622504e+00        9.672739e+00        5.345594e-02
                 816        9.619997e+00        9.672675e+00        5.339047e-02
                 817        9.618069e+00        9.672608e+00        5.332516e-02
                 818        9.616015e+00        9.672539e+00        5.326001e-02
                 819        9.613135e+00        9.672466e+00        5.319503e-02
                 820        9.608726e+00        9.672389e+00        5.313022e-02
                 821        9.604909e+00        9.672306e+00        5.306557e-02
                 822        9.600982e+00        9.672220e+00        5.300108e-02
                 823        9.598361e+00        9.672130e+00        5.293676e-02
                 824        9.594932e+00        9.672036e+00        5.287260e-02
                 825        9.592110e+00        9.671939e+00        5.280860e-02
                 826        9.588487e+00        9.671838e+00        5.274476e-02
                 827        9.583356e+00        9.671731e+00        5.268109e-02
                 828        9.579547e+00        9.671620e+00        5.261758e-02
                 829        9.575653e+00        9.671504e+00        5.255424e-02
                 830        9.571675e+00        9.671384e+00        5.249106e-02
                 831        9.568325e+00        9.671260e+00        5.242804e-02
                 832        9.564898e+00        9.671132e+00        5.236518e-02
                 833        9.559987e+00        9.670999e+00        5.230249e-02
                 834        9.555008e+00        9.670860e+00        5.223996e-02
                 835        9.552083e+00        9.670717e+00        5.217759e-02
                 836        9.546977e+00        9.670569e+00        5.211539e-02
                 837        9.541814e+00        9.670415e+00        5.205335e-02
                 838        9.537304e+00        9.670257e+00        5.199148e-02
                 839        9.533452e+00        9.670094e+00        5.192976e-02
                 840        9.528144e+00        9.669925e+00        5.186822e-02
                 841        9.524915e+00        9.669752e+00        5.180683e-02
                 842        9.520944e+00        9.669575e+00        5.174560e-02
                 843        9.516237e+00        9.669394e+00        5.168454e-02
                 844        9.511508e+00        9.669206e+00        5.162364e-02
                 845        9.505350e+00        9.669013e+00        5.156291e-02
                 846        9.500592e+00        9.668813e+00        5.150235e-02
                 847        9.494416e+00        9.668608e+00        5.144195e-02
                 848        9.489650e+00        9.668397e+00        5.138172e-02
                 849        9.485595e+00        9.668181e+00        5.132165e-02
                 850        9.480846e+00        9.667961e+00        5.126175e-02
                 851        9.476115e+00        9.667735e+00        5.120201e-02
                 852        9.471411e+00        9.667505e+00        5.114243e-02
                 853        9.466739e+00        9.667270e+00        5.108301e-02
                 854        9.462814e+00        9.667030e+00        5.102376e-02
                 855        9.461048e+00        9.666789e+00        5.096465e-02
                 856        9.457217e+00        9.666544e+00        5.090570e-02
                 857        9.450624e+00        9.666292e+00        5.084692e-02
                 858        9.445512e+00        9.666035e+00        5.078831e-02
                 859        9.441892e+00        9.665774e+00        5.072986e-02
                 860        9.436947e+00        9.665508e+00        5.067157e-02
                 861        9.434216e+00        9.665240e+00        5.061343e-02
                 862        9.430175e+00        9.664967e+00        5.055545e-02
                 863        9.426950e+00        9.664691e+00        5.049762e-02
                 864        9.424552e+00        9.664413e+00        5.043994e-02
                 865        9.420870e+00        9.664132e+00        5.038241e-02
                 866        9.418033e+00        9.663847e+00        5.032503e-02
                 867        9.413927e+00        9.663559e+00        5.026781e-02
                 868        9.410683e+00        9.663268e+00        5.021075e-02
                 869        9.407603e+00        9.662974e+00        5.015383e-02
                 870        9.405397e+00        9.662677e+00        5.009705e-02
                 871        9.403368e+00        9.662380e+00        5.004042e-02
                 872        9.400819e+00        9.662080e+00        4.998394e-02
                 873        9.399171e+00        9.661779e+00        4.992759e-02
                 874        9.395606e+00        9.661474e+00        4.987139e-02
                 875        9.392251e+00        9.661166e+00        4.981534e-02
                 876        9.389818e+00        9.660857e+00        4.975944e-02
                 877        9.387610e+00        9.660545e+00        4.970368e-02
                 878        9.385631e+00        9.660232e+00        4.964805e-02
                 879        9.385300e+00        9.659919e+00        4.959256e-02
                 880        9.384505e+00        9.659606e+00        4.953719e-02
                 881        9.384664e+00        9.659294e+00        4.948194e-02
                 882        9.385076e+00        9.658983e+00        4.942682e-02
                 883        9.384333e+00        9.658672e+00        4.937182e-02
                 884        9.383851e+00        9.658361e+00        4.931695e-02
                 885        9.384342e+00        9.658052e+00        4.926220e-02
                 886        9.385099e+00        9.657744e+00        4.920756e-02
                 887        9.386125e+00        9.657437e+00        4.915303e-02
                 888        9.389541e+00        9.657136e+00        4.909861e-02
                 889        9.391108e+00        9.656836e+00        4.904429e-02
                 890        9.395067e+00        9.656542e+00        4.899007e-02
                 891        9.396477e+00        9.656250e+00        4.893595e-02
                 892        9.399572e+00        9.655963e+00        4.888194e-02
                 893        9.402938e+00        9.655679e+00        4.882802e-02
                 894        9.406575e+00        9.655401e+00        4.877420e-02
                 895        9.409773e+00        9.655126e+00        4.872047e-02
                 896        9.413238e+00        9.654856e+00        4.866685e-02
                 897        9.416257e+00        9.654590e+00        4.861332e-02
                 898        9.418826e+00        9.654328e+00        4.855989e-02
                 899        9.423058e+00        9.654071e+00        4.850656e-02
                 900        9.426123e+00        9.653817e+00        4.845332e-02
                 901        9.430127e+00        9.653569e+00        4.840018e-02
                 902        9.437185e+00        9.653329e+00        4.834712e-02
                 903        9.443052e+00        9.653096e+00        4.829414e-02
                 904        9.447720e+00        9.652869e+00        4.824125e-02
                 905        9.454709e+00        9.652650e+00        4.818844e-02
                 906        9.459775e+00        9.652437e+00        4.813572e-02
                 907        9.467140e+00        9.652233e+00        4.808308e-02
                 908        9.473265e+00        9.652036e+00        4.803053e-02
                 909        9.480961e+00        9.651848e+00        4.797806e-02
                 910        9.486687e+00        9.651666e+00        4.792568e-02
                 911        9.491842e+00        9.651491e+00        4.787340e-02
                 912        9.496410e+00        9.651321e+00        4.782121e-02
                 913        9.503204e+00        9.651158e+00        4.776910e-02
                 914        9.509386e+00        9.651003e+00        4.771709e-02
                 915        9.517059e+00        9.650857e+00        4.766517e-02
                 916        9.526208e+00        9.650721e+00        4.761332e-02
                 917        9.535406e+00        9.650595e+00        4.756157e-02
                 918        9.543930e+00        9.650479e+00        4.750990e-02
                 919        9.551061e+00        9.650371e+00        4.745833e-02
                 920        9.558902e+00        9.650271e+00        4.740684e-02
                 921        9.564611e+00        9.650178e+00        4.735546e-02
                 922        9.571704e+00        9.650093e+00        4.730418e-02
                 923        9.578754e+00        9.650016e+00        4.725299e-02
                 924        9.585743e+00        9.649946e+00        4.720190e-02
                 925        9.593362e+00        9.649885e+00        4.715091e-02
                 926        9.600184e+00        9.649831e+00        4.710002e-02
                 927        9.608312e+00        9.649787e+00        4.704924e-02
                 928        9.615612e+00        9.649750e+00        4.699855e-02
                 929        9.620659e+00        9.649719e+00        4.694797e-02
                 930        9.627674e+00        9.649695e+00        4.689749e-02
                 931        9.635232e+00        9.649679e+00        4.684712e-02
                 932        9.641910e+00        9.649671e+00        4.679686e-02
                 933        9.648398e+00        9.649670e+00        4.674670e-02
                 934        9.652565e+00        9.649673e+00        4.669665e-02
                 935        9.660049e+00        9.649684e+00        4.664671e-02
                 936        9.666600e+00        9.649702e+00        4.659688e-02
                 937        9.671503e+00        9.649725e+00        4.654715e-02
                 938        9.676868e+00        9.649754e+00        4.649754e-02
                 939        9.681274e+00        9.649788e+00        4.644803e-02
                 940        9.684713e+00        9.649825e+00        4.639864e-02
                 941        9.687176e+00        9.649864e+00        4.634934e-02
                 942        9.690774e+00        9.649908e+00        4.630016e-02
                 943        9.693382e+00        9.649954e+00        4.625109e-02
                 944        9.695704e+00        9.650002e+00        4.620212e-02
                 945        9.698442e+00        9.650054e+00        4.615325e-02
                 946        9.700179e+00        9.650107e+00        4.610450e-02
                 947        9.701619e+00        9.650161e+00        4.605584e-02
                 948        9.702758e+00        9.650217e+00        4.600729e-02
                 949        9.703595e+00        9.650273e+00        4.595885e-02
                 950        9.704841e+00        9.650330e+00        4.591051e-02
                 951        9.706492e+00        9.650389e+00        4.586227e-02
                 952        9.707143e+00        9.650449e+00        4.581413e-02
                 953        9.706795e+00        9.650508e+00        4.576610e-02
                 954        9.706866e+00        9.650567e+00        4.571816e-02
                 955        9.705949e+00        9.650625e+00        4.567033e-02
                 956        9.705457e+00        9.650682e+00        4.562259e-02
                 957        9.704695e+00        9.650739e+00        4.557495e-02
                 958        9.703668e+00        9.650794e+00        4.552741e-02
                 959        9.702385e+00        9.650848e+00        4.547997e-02
                 960        9.700856e+00        9.650900e+00        4.543263e-02
                 961        9.698383e+00        9.650949e+00        4.538538e-02
                 962        9.696387e+00        9.650997e+00        4.533822e-02
                 963        9.694175e+00        9.651042e+00        4.529117e-02
                 964        9.691759e+00        9.651084e+00        4.524420e-02
                 965        9.689151e+00        9.651123e+00        4.519734e-02
                 966        9.687069e+00        9.651160e+00        4.515056e-02
                 967        9.682703e+00        9.651193e+00        4.510388e-02
                 968        9.680302e+00        9.651223e+00        4.505730e-02
                 969        9.677764e+00        9.651251e+00        4.501081e-02
                 970        9.673687e+00        9.651274e+00        4.496441e-02
                 971        9.670207e+00        9.651293e+00        4.491811e-02
                 972        9.665929e+00        9.651308e+00        4.487190e-02
                 973        9.662983e+00        9.651320e+00        4.482578e-02
                 974        9.658565e+00        9.651328e+00        4.477976e-02
                 975        9.654098e+00        9.651330e+00        4.473383e-02
                 976        9.650310e+00        9.651329e+00        4.468800e-02
                 977        9.646511e+00        9.651325e+00        4.464226e-02
                 978        9.643423e+00        9.651316e+00        4.459661e-02
                 979        9.639652e+00        9.651305e+00        4.455106e-02
                 980        9.635213e+00        9.651288e+00        4.450560e-02
                 981        9.632242e+00        9.651269e+00        4.446024e-02
                 982        9.628639e+00        9.651246e+00        4.441497e-02
                 983        9.625832e+00        9.651220e+00        4.436980e-02
                 984        9.623131e+00        9.651191e+00        4.432471e-02
                 985        9.621963e+00        9.651162e+00        4.427972e-02
                 986        9.618816e+00        9.651129e+00        4.423483e-02
                 987        9.616530e+00        9.651094e+00        4.419002e-02
                 988        9.613002e+00        9.651055e+00        4.414531e-02
                 989        9.609659e+00        9.651013e+00        4.410070e-02
                 990        9.607223e+00        9.650969e+00        4.405617e-02
                 991        9.605709e+00        9.650923e+00        4.401174e-02
                 992        9.602305e+00        9.650874e+00        4.396740e-02
                 993        9.599844e+00        9.650823e+00        4.392316e-02
                 994        9.598344e+00        9.650770e+00        4.387900e-02
                 995        9.597110e+00        9.650716e+00        4.383493e-02
