#                  BLOCK:   ACTUAL_KE:          KE_AVE:             ERROR:
                1104                 1.2                 1.2          4.5515e-09
                1105                 1.2                 1.2          4.5273e-09
                1106                 1.2                 1.2         4.52525e-09
                1107                 1.2                 1.2         4.58924e-09
                1108                 1.2                 1.2         4.58717e-09
                1109                 1.2                 1.2          4.5851e-09
                1110                 1.2                 1.2         4.58304e-09
                1111                 1.2                 1.2         4.58097e-09
                1112                 1.2                 1.2         4.57891e-09
                1113                 1.2                 1.2         4.57686e-09
                1114                 1.2                 1.2          4.5748e-09
                1115                 1.2                 1.2         4.57275e-09
                1116                 1.2                 1.2          4.5707e-09
                1117                 1.2                 1.2         4.56865e-09
                1118                 1.2                 1.2         4.56661e-09
                1119                 1.2                 1.2         4.58625e-09
                1120                 1.2                 1.2         4.58421e-09
                1121                 1.2                 1.2         4.58216e-09
                1122                 1.2                 1.2         4.58012e-09
                1123                 1.2                 1.2         4.57808e-09
                1124                 1.2                 1.2         4.57604e-09
                1125                 1.2                 1.2         4.57401e-09
                1126                 1.2                 1.2         4.57198e-09
                1127                 1.2                 1.2         4.56995e-09
                1128                 1.2                 1.2         4.56792e-09
                1129                 1.2                 1.2          4.5659e-09
                1130                 1.2                 1.2         4.56388e-09
                1131                 1.2                 1.2         4.60469e-09
                1132                 1.2                 1.2         4.60266e-09
                1133                 1.2                 1.2         4.57928e-09
                1134                 1.2                 1.2         4.57726e-09
                1135                 1.2                 1.2         4.57524e-09
                1136                 1.2                 1.2         4.57323e-09
                1137                 1.2                 1.2         4.57122e-09
                1138                 1.2                 1.2         4.56921e-09
                1139                 1.2                 1.2          4.5672e-09
                1140                 1.2                 1.2          4.5652e-09
                1141                 1.2                 1.2          4.5632e-09
                1142                 1.2                 1.2          4.5612e-09
                1143                 1.2                 1.2         4.62267e-09
                1144                 1.2                 1.2         4.62065e-09
                1145                 1.2                 1.2         4.61864e-09
                1146                 1.2                 1.2         4.61662e-09
                1147                 1.2                 1.2         4.59358e-09
                1148                 1.2                 1.2         4.59158e-09
                1149                 1.2                 1.2         4.58958e-09
                1150                 1.2                 1.2         4.58759e-09
                1151                 1.2                 1.2          4.5856e-09
                1152                 1.2                 1.2          4.5836e-09
                1153                 1.2                 1.2         4.58162e-09
                1154                 1.2                 1.2         4.57963e-09
                1155                 1.2                 1.2         4.57765e-09
                1156                 1.2                 1.2         4.61746e-09
                1157                 1.2                 1.2         4.61546e-09
                1158                 1.2                 1.2         4.61347e-09
                1159                 1.2                 1.2         4.61148e-09
                1160                 1.2                 1.2         4.60949e-09
                1161                 1.2                 1.2          4.5867e-09
                1162                 1.2                 1.2         4.58473e-09
                1163                 1.2                 1.2         4.58275e-09
                1164                 1.2                 1.2         4.58079e-09
                1165                 1.2                 1.2         4.57882e-09
                1166                 1.2                 1.2         4.57686e-09
                1167                 1.2                 1.2         4.57489e-09
                1168                 1.2                 1.2         4.57294e-09
                1169                 1.2                 1.2         4.63289e-09
                1170                 1.2                 1.2         4.63091e-09
                1171                 1.2                 1.2         4.62893e-09
                1172                 1.2                 1.2         4.62696e-09
                1173                 1.2                 1.2         4.62498e-09
                1174                 1.2                 1.2         4.62301e-09
                1175                 1.2                 1.2         4.62105e-09
                1176                 1.2                 1.2          4.5986e-09
                1177                 1.2                 1.2         4.59664e-09
                1178                 1.2                 1.2         4.59469e-09
                1179                 1.2                 1.2         4.59274e-09
                1180                 1.2                 1.2          4.5908e-09
                1181                 1.2                 1.2         4.58885e-09
                1182                 1.2                 1.2         4.62769e-09
                1183                 1.2                 1.2         4.62573e-09
                1184                 1.2                 1.2         4.62377e-09
                1185                 1.2                 1.2         4.62182e-09
                1186                 1.2                 1.2         4.61987e-09
                1187                 1.2                 1.2         4.61793e-09
                1188                 1.2                 1.2         4.61598e-09
                1189                 1.2                 1.2         4.61404e-09
                1190                 1.2                 1.2          4.6121e-09
                1191                 1.2                 1.2         4.61017e-09
                1192                 1.2                 1.2         4.58798e-09
                1193                 1.2                 1.2         4.58605e-09
                1194                 1.2                 1.2         4.58413e-09
                1195                 1.2                 1.2         4.58221e-09
                1196                 1.2                 1.2         4.62065e-09
                1197                 1.2                 1.2         4.61872e-09
                1198                 1.2                 1.2          4.6168e-09
                1199                 1.2                 1.2         4.61487e-09
                1200                 1.2                 1.2         4.61295e-09
                1201                 1.2                 1.2         4.61103e-09
                1202                 1.2                 1.2         4.60911e-09
                1203                 1.2                 1.2         4.60719e-09
                1204                 1.2                 1.2         4.60528e-09
                1205                 1.2                 1.2         4.60337e-09
                1206                 1.2                 1.2         4.60146e-09
                1207                 1.2                 1.2         4.59955e-09
                1208                 1.2                 1.2         4.57761e-09
                1209                 1.2                 1.2         4.57572e-09
                1210                 1.2                 1.2         4.63362e-09
                1211                 1.2                 1.2         4.63171e-09
                1212                 1.2                 1.2         4.62979e-09
                1213                 1.2                 1.2         4.62789e-09
                1214                 1.2                 1.2         4.62598e-09
                1215                 1.2                 1.2         4.62408e-09
                1216                 1.2                 1.2         4.62217e-09
                1217                 1.2                 1.2         4.62027e-09
                1218                 1.2                 1.2         4.61838e-09
                1219                 1.2                 1.2         4.61648e-09
                1220                 1.2                 1.2         4.61459e-09
                1221                 1.2                 1.2          4.6127e-09
                1222                 1.2                 1.2         4.61081e-09
                1223                 1.2                 1.2         4.60893e-09
                1224                 1.2                 1.2         4.62669e-09
                1225                 1.2                 1.2          4.6248e-09
                1226                 1.2                 1.2         4.62291e-09
                1227                 1.2                 1.2         4.62103e-09
                1228                 1.2                 1.2         4.61915e-09
                1229                 1.2                 1.2         4.61727e-09
                1230                 1.2                 1.2         4.61539e-09
                1231                 1.2                 1.2         4.61352e-09
                1232                 1.2                 1.2         4.61164e-09
                1233                 1.2                 1.2         4.60977e-09
                1234                 1.2                 1.2         4.60791e-09
                1235                 1.2                 1.2         4.60604e-09
                1236                 1.2                 1.2         4.60418e-09
                1237                 1.2                 1.2         4.60231e-09
                1238                 1.2                 1.2         4.60046e-09
                1239                 1.2                 1.2         4.65669e-09
                1240                 1.2                 1.2         4.63554e-09
                1241                 1.2                 1.2         4.63367e-09
                1242                 1.2                 1.2          4.6318e-09
                1243                 1.2                 1.2         4.62994e-09
                1244                 1.2                 1.2         4.62808e-09
                1245                 1.2                 1.2         4.62622e-09
                1246                 1.2                 1.2         4.62436e-09
                1247                 1.2                 1.2         4.62251e-09
                1248                 1.2                 1.2         4.62065e-09
                1249                 1.2                 1.2          4.6188e-09
                1250                 1.2                 1.2         4.61696e-09
                1251                 1.2                 1.2         4.61511e-09
                1252                 1.2                 1.2         4.61327e-09
                1253                 1.2                 1.2         4.61143e-09
                1254                 1.2                 1.2         4.64784e-09
                1255                 1.2                 1.2         4.64599e-09
                1256                 1.2                 1.2         4.64414e-09
                1257                 1.2                 1.2         4.64229e-09
                1258                 1.2                 1.2         4.62139e-09
                1259                 1.2                 1.2         4.61955e-09
                1260                 1.2                 1.2         4.61772e-09
                1261                 1.2                 1.2         4.61589e-09
                1262                 1.2                 1.2         4.61406e-09
                1263                 1.2                 1.2         4.61223e-09
                1264                 1.2                 1.2         4.61041e-09
                1265                 1.2                 1.2         4.60858e-09
                1266                 1.2                 1.2         4.60676e-09
                1267                 1.2                 1.2         4.60495e-09
                1268                 1.2                 1.2         4.60313e-09
                1269                 1.2                 1.2         4.60132e-09
                1270                 1.2                 1.2         4.63736e-09
                1271                 1.2                 1.2         4.63554e-09
                1272                 1.2                 1.2         4.63371e-09
                1273                 1.2                 1.2         4.63189e-09
                1274                 1.2                 1.2         4.63007e-09
                1275                 1.2                 1.2         4.60941e-09
                1276                 1.2                 1.2          4.6076e-09
                1277                 1.2                 1.2         4.60579e-09
                1278                 1.2                 1.2         4.60399e-09
                1279                 1.2                 1.2         4.60219e-09
                1280                 1.2                 1.2         4.60039e-09
                1281                 1.2                 1.2          4.5986e-09
                1282                 1.2                 1.2          4.5968e-09
                1283                 1.2                 1.2         4.59501e-09
                1284                 1.2                 1.2         4.59322e-09
                1285                 1.2                 1.2         4.64754e-09
                1286                 1.2                 1.2         4.64574e-09
                1287                 1.2                 1.2         4.64393e-09
                1288                 1.2                 1.2         4.64213e-09
                1289                 1.2                 1.2         4.64033e-09
                1290                 1.2                 1.2         4.63853e-09
                1291                 1.2                 1.2         4.63673e-09
                1292                 1.2                 1.2         4.63494e-09
                1293                 1.2                 1.2         4.61457e-09
                1294                 1.2                 1.2         4.61279e-09
                1295                 1.2                 1.2         4.61101e-09
                1296                 1.2                 1.2         4.60923e-09
                1297                 1.2                 1.2         4.60745e-09
                1298                 1.2                 1.2         4.60568e-09
                1299                 1.2                 1.2         4.60391e-09
                1300                 1.2                 1.2         4.60213e-09
                1301                 1.2                 1.2         4.63732e-09
                1302                 1.2                 1.2         4.63554e-09
                1303                 1.2                 1.2         4.63376e-09
                1304                 1.2                 1.2         4.63198e-09
                1305                 1.2                 1.2          4.6302e-09
                1306                 1.2                 1.2         4.62843e-09
                1307                 1.2                 1.2         4.62666e-09
                1308                 1.2                 1.2         4.62489e-09
                1309                 1.2                 1.2         4.62312e-09
                1310                 1.2                 1.2         4.62136e-09
                1311                 1.2                 1.2          4.6196e-09
                1312                 1.2                 1.2         4.59947e-09
                1313                 1.2                 1.2         4.59772e-09
                1314                 1.2                 1.2         4.59597e-09
                1315                 1.2                 1.2         4.59422e-09
                1316                 1.2                 1.2         4.59248e-09
                1317                 1.2                 1.2         4.59074e-09
                1318                 1.2                 1.2         4.64373e-09
                1319                 1.2                 1.2         4.64197e-09
                1320                 1.2                 1.2         4.64022e-09
                1321                 1.2                 1.2         4.63846e-09
                1322                 1.2                 1.2          4.6367e-09
                1323                 1.2                 1.2         4.63495e-09
                1324                 1.2                 1.2          4.6332e-09
                1325                 1.2                 1.2         4.63145e-09
                1326                 1.2                 1.2         4.62971e-09
                1327                 1.2                 1.2         4.62796e-09
                1328                 1.2                 1.2         4.62622e-09
                1329                 1.2                 1.2         4.62448e-09
                1330                 1.2                 1.2         4.62274e-09
                1331                 1.2                 1.2         4.60291e-09
                1332                 1.2                 1.2         4.60119e-09
                1333                 1.2                 1.2         4.59946e-09
                1334                 1.2                 1.2         4.59774e-09
                1335                 1.2                 1.2         4.63206e-09
                1336                 1.2                 1.2         4.63033e-09
                1337                 1.2                 1.2          4.6286e-09
                1338                 1.2                 1.2         4.62687e-09
                1339                 1.2                 1.2         4.62514e-09
                1340                 1.2                 1.2         4.62341e-09
                1341                 1.2                 1.2         4.62169e-09
                1342                 1.2                 1.2         4.61997e-09
                1343                 1.2                 1.2         4.61824e-09
                1344                 1.2                 1.2         4.61653e-09
                1345                 1.2                 1.2         4.61481e-09
                1346                 1.2                 1.2          4.6131e-09
                1347                 1.2                 1.2         4.61138e-09
                1348                 1.2                 1.2         4.60967e-09
                1349                 1.2                 1.2         4.60796e-09
                1350                 1.2                 1.2         4.60626e-09
                1351                 1.2                 1.2         4.58667e-09
                1352                 1.2                 1.2         4.62065e-09
                1353                 1.2                 1.2         4.61895e-09
                1354                 1.2                 1.2         4.61724e-09
                1355                 1.2                 1.2         4.61554e-09
                1356                 1.2                 1.2         4.61383e-09
                1357                 1.2                 1.2         4.61213e-09
                1358                 1.2                 1.2         4.61044e-09
                1359                 1.2                 1.2         4.60874e-09
                1360                 1.2                 1.2         4.60704e-09
                1361                 1.2                 1.2         4.60535e-09
                1362                 1.2                 1.2         4.60366e-09
                1363                 1.2                 1.2         4.60197e-09
                1364                 1.2                 1.2         4.60028e-09
                1365                 1.2                 1.2          4.5986e-09
                1366                 1.2                 1.2         4.59691e-09
                1367                 1.2                 1.2         4.59523e-09
                1368                 1.2                 1.2         4.59355e-09
                1369                 1.2                 1.2         4.59188e-09
                1370                 1.2                 1.2         4.64286e-09
                1371                 1.2                 1.2         4.62369e-09
                1372                 1.2                 1.2           4.622e-09
                1373                 1.2                 1.2         4.62032e-09
                1374                 1.2                 1.2         4.61864e-09
                1375                 1.2                 1.2         4.61696e-09
                1376                 1.2                 1.2         4.61528e-09
                1377                 1.2                 1.2          4.6136e-09
                1378                 1.2                 1.2         4.61193e-09
                1379                 1.2                 1.2         4.61025e-09
                1380                 1.2                 1.2         4.60858e-09
                1381                 1.2                 1.2         4.60692e-09
                1382                 1.2                 1.2         4.60525e-09
                1383                 1.2                 1.2         4.60358e-09
                1384                 1.2                 1.2         4.60192e-09
                1385                 1.2                 1.2         4.60026e-09
                1386                 1.2                 1.2          4.5986e-09
                1387                 1.2                 1.2         4.59694e-09
                1388                 1.2                 1.2         4.59528e-09
                1389                 1.2                 1.2          4.6283e-09
                1390                 1.2                 1.2         4.62663e-09
                1391                 1.2                 1.2         4.62497e-09
                1392                 1.2                 1.2         4.60603e-09
                1393                 1.2                 1.2         4.60437e-09
                1394                 1.2                 1.2         4.60272e-09
                1395                 1.2                 1.2         4.60107e-09
                1396                 1.2                 1.2         4.59942e-09
                1397                 1.2                 1.2         4.59778e-09
                1398                 1.2                 1.2         4.59613e-09
                1399                 1.2                 1.2         4.59449e-09
                1400                 1.2                 1.2         4.59285e-09
                1401                 1.2                 1.2         4.59121e-09
                1402                 1.2                 1.2         4.58957e-09
                1403                 1.2                 1.2         4.58793e-09
                1404                 1.2                 1.2          4.5863e-09
                1405                 1.2                 1.2         4.58467e-09
                1406                 1.2                 1.2         4.58304e-09
                1407                 1.2                 1.2         4.58141e-09
                1408                 1.2                 1.2         4.63114e-09
                1409                 1.2                 1.2          4.6295e-09
                1410                 1.2                 1.2         4.62786e-09
                1411                 1.2                 1.2         4.62622e-09
                1412                 1.2                 1.2         4.62458e-09
                1413                 1.2                 1.2         4.60591e-09
                1414                 1.2                 1.2         4.60429e-09
                1415                 1.2                 1.2         4.60266e-09
                1416                 1.2                 1.2         4.60103e-09
                1417                 1.2                 1.2         4.59941e-09
                1418                 1.2                 1.2         4.59779e-09
                1419                 1.2                 1.2         4.59617e-09
                1420                 1.2                 1.2         4.59455e-09
                1421                 1.2                 1.2         4.59293e-09
                1422                 1.2                 1.2         4.59132e-09
                1423                 1.2                 1.2         4.60667e-09
                1424                 1.2                 1.2         4.60505e-09
                1425                 1.2                 1.2         4.60344e-09
                1426                 1.2                 1.2         4.60182e-09
                1427                 1.2                 1.2         4.63391e-09
                1428                 1.2                 1.2         4.63229e-09
                1429                 1.2                 1.2         4.61386e-09
                1430                 1.2                 1.2         4.61225e-09
                1431                 1.2                 1.2         4.61063e-09
                1432                 1.2                 1.2         4.60902e-09
                1433                 1.2                 1.2         4.60741e-09
                1434                 1.2                 1.2         4.60581e-09
                1435                 1.2                 1.2          4.6042e-09
                1436                 1.2                 1.2          4.6026e-09
                1437                 1.2                 1.2           4.601e-09
                1438                 1.2                 1.2          4.5994e-09
                1439                 1.2                 1.2          4.5978e-09
                1440                 1.2                 1.2          4.5962e-09
                1441                 1.2                 1.2         4.59461e-09
                1442                 1.2                 1.2         4.59301e-09
                1443                 1.2                 1.2         4.59142e-09
                1444                 1.2                 1.2         4.58983e-09
                1445                 1.2                 1.2         4.58824e-09
                1446                 1.2                 1.2         4.58666e-09
                1447                 1.2                 1.2         4.61842e-09
                1448                 1.2                 1.2         4.61682e-09
                1449                 1.2                 1.2         4.61523e-09
                1450                 1.2                 1.2         4.61364e-09
                1451                 1.2                 1.2         4.61205e-09
                1452                 1.2                 1.2         4.59385e-09
                1453                 1.2                 1.2         4.59226e-09
                1454                 1.2                 1.2         4.59068e-09
                1455                 1.2                 1.2         4.58911e-09
                1456                 1.2                 1.2         4.58753e-09
                1457                 1.2                 1.2         4.58596e-09
                1458                 1.2                 1.2         4.58438e-09
                1459                 1.2                 1.2         4.58281e-09
                1460                 1.2                 1.2         4.58124e-09
                1461                 1.2                 1.2         4.57967e-09
                1462                 1.2                 1.2         4.57811e-09
                1463                 1.2                 1.2         4.57654e-09
                1464                 1.2                 1.2         4.57498e-09
                1465                 1.2                 1.2         4.57342e-09
                1466                 1.2                 1.2         4.57186e-09
                1467                 1.2                 1.2          4.5703e-09
                1468                 1.2                 1.2         4.61814e-09
                1469                 1.2                 1.2         4.61656e-09
                1470                 1.2                 1.2         4.61499e-09
                1471                 1.2                 1.2         4.61342e-09
                1472                 1.2                 1.2         4.61186e-09
                1473                 1.2                 1.2         4.61029e-09
                1474                 1.2                 1.2         4.60873e-09
                1475                 1.2                 1.2          4.5908e-09
                1476                 1.2                 1.2         4.58924e-09
                1477                 1.2                 1.2         4.58769e-09
                1478                 1.2                 1.2         4.58614e-09
                1479                 1.2                 1.2         4.58459e-09
                1480                 1.2                 1.2         4.58304e-09
                1481                 1.2                 1.2         4.58149e-09
                1482                 1.2                 1.2         4.57994e-09
                1483                 1.2                 1.2          4.5784e-09
                1484                 1.2                 1.2         4.57686e-09
                1485                 1.2                 1.2         4.57531e-09
                1486                 1.2                 1.2         4.57377e-09
                1487                 1.2                 1.2         4.57224e-09
                1488                 1.2                 1.2          4.5707e-09
                1489                 1.2                 1.2         4.60169e-09
                1490                 1.2                 1.2         4.60014e-09
                1491                 1.2                 1.2          4.5986e-09
                1492                 1.2                 1.2         4.59706e-09
                1493                 1.2                 1.2         4.59552e-09
                1494                 1.2                 1.2         4.59398e-09
                1495                 1.2                 1.2         4.59244e-09
                1496                 1.2                 1.2         4.59091e-09
                1497                 1.2                 1.2         4.58937e-09
                1498                 1.2                 1.2         4.58784e-09
                1499                 1.2                 1.2         4.57013e-09
                1500                 1.2                 1.2         4.56861e-09
                1501                 1.2                 1.2         4.56709e-09
                1502                 1.2                 1.2         4.56557e-09
                1503                 1.2                 1.2         4.56405e-09
                1504                 1.2                 1.2         4.56253e-09
                1505                 1.2                 1.2         4.56101e-09
                1506                 1.2                 1.2          4.5595e-09
                1507                 1.2                 1.2         4.55799e-09
                1508                 1.2                 1.2         4.55648e-09
                1509                 1.2                 1.2         4.55497e-09
                1510                 1.2                 1.2         4.60164e-09
                1511                 1.2                 1.2         4.60012e-09
                1512                 1.2                 1.2          4.5986e-09
                1513                 1.2                 1.2         4.59708e-09
                1514                 1.2                 1.2         4.59556e-09
                1515                 1.2                 1.2         4.59404e-09
                1516                 1.2                 1.2         4.59253e-09
                1517                 1.2                 1.2         4.59101e-09
                1518                 1.2                 1.2          4.5895e-09
                1519                 1.2                 1.2         4.58799e-09
                1520                 1.2                 1.2         4.58648e-09
                1521                 1.2                 1.2         4.58497e-09
                1522                 1.2                 1.2         4.58347e-09
                1523                 1.2                 1.2         4.58196e-09
                1524                 1.2                 1.2         4.56453e-09
                1525                 1.2                 1.2         4.56303e-09
                1526                 1.2                 1.2         4.56153e-09
                1527                 1.2                 1.2         4.56004e-09
                1528                 1.2                 1.2         4.55855e-09
                1529                 1.2                 1.2         4.55706e-09
                1530                 1.2                 1.2         4.55557e-09
                1531                 1.2                 1.2         4.55408e-09
                1532                 1.2                 1.2         4.55259e-09
                1533                 1.2                 1.2         4.58282e-09
                1534                 1.2                 1.2         4.58133e-09
                1535                 1.2                 1.2         4.57984e-09
                1536                 1.2                 1.2         4.57834e-09
                1537                 1.2                 1.2         4.57686e-09
                1538                 1.2                 1.2         4.57537e-09
                1539                 1.2                 1.2         4.57388e-09
                1540                 1.2                 1.2          4.5724e-09
                1541                 1.2                 1.2         4.57091e-09
                1542                 1.2                 1.2         4.56943e-09
                1543                 1.2                 1.2         4.56795e-09
                1544                 1.2                 1.2         4.56647e-09
                1545                 1.2                 1.2         4.56499e-09
                1546                 1.2                 1.2         4.56351e-09
                1547                 1.2                 1.2         4.56204e-09
                1548                 1.2                 1.2         4.56056e-09
                1549                 1.2                 1.2         4.54334e-09
                1550                 1.2                 1.2         4.54188e-09
                1551                 1.2                 1.2         4.54041e-09
                1552                 1.2                 1.2         4.53895e-09
                1553                 1.2                 1.2         4.53749e-09
                1554                 1.2                 1.2         4.53603e-09
                1555                 1.2                 1.2         4.53457e-09
                1556                 1.2                 1.2         4.56448e-09
                1557                 1.2                 1.2         4.56302e-09
                1558                 1.2                 1.2         4.56155e-09
                1559                 1.2                 1.2         4.56009e-09
                1560                 1.2                 1.2         4.55863e-09
                1561                 1.2                 1.2         4.55717e-09
                1562                 1.2                 1.2         4.55571e-09
                1563                 1.2                 1.2         4.55425e-09
                1564                 1.2                 1.2          4.5528e-09
                1565                 1.2                 1.2         4.55134e-09
                1566                 1.2                 1.2         4.54989e-09
                1567                 1.2                 1.2         4.54844e-09
                1568                 1.2                 1.2         4.54698e-09
                1569                 1.2                 1.2         4.54554e-09
                1570                 1.2                 1.2         4.54409e-09
                1571                 1.2                 1.2         4.54264e-09
                1572                 1.2                 1.2          4.5412e-09
                1573                 1.2                 1.2         4.53975e-09
                1574                 1.2                 1.2         4.53831e-09
                1575                 1.2                 1.2         4.53687e-09
                1576                 1.2                 1.2         4.51987e-09
                1577                 1.2                 1.2         4.51844e-09
                1578                 1.2                 1.2         4.51701e-09
                1579                 1.2                 1.2         4.56205e-09
                1580                 1.2                 1.2          4.5606e-09
                1581                 1.2                 1.2         4.55916e-09
                1582                 1.2                 1.2         4.55772e-09
                1583                 1.2                 1.2         4.55628e-09
                1584                 1.2                 1.2         4.55484e-09
                1585                 1.2                 1.2         4.55341e-09
                1586                 1.2                 1.2         4.55197e-09
                1587                 1.2                 1.2         4.55054e-09
                1588                 1.2                 1.2          4.5491e-09
                1589                 1.2                 1.2         4.54767e-09
                1590                 1.2                 1.2         4.54624e-09
                1591                 1.2                 1.2         4.54481e-09
                1592                 1.2                 1.2         4.54338e-09
                1593                 1.2                 1.2         4.54196e-09
                1594                 1.2                 1.2         4.54053e-09
                1595                 1.2                 1.2         4.53911e-09
                1596                 1.2                 1.2         4.53769e-09
                1597                 1.2                 1.2         4.53627e-09
                1598                 1.2                 1.2         4.53485e-09
                1599                 1.2                 1.2         4.53343e-09
                1600                 1.2                 1.2         4.53201e-09
                1601                 1.2                 1.2          4.5306e-09
                1602                 1.2                 1.2         4.52918e-09
                1603                 1.2                 1.2         4.51245e-09
                1604                 1.2                 1.2         4.54162e-09
                1605                 1.2                 1.2         4.54021e-09
                1606                 1.2                 1.2         4.53879e-09
                1607                 1.2                 1.2         4.53738e-09
                1608                 1.2                 1.2         4.53597e-09
                1609                 1.2                 1.2         4.53456e-09
                1610                 1.2                 1.2         4.53315e-09
                1611                 1.2                 1.2         4.53175e-09
                1612                 1.2                 1.2         4.53034e-09
                1613                 1.2                 1.2         4.52893e-09
                1614                 1.2                 1.2         4.52753e-09
                1615                 1.2                 1.2         4.52613e-09
                1616                 1.2                 1.2         4.52473e-09
                1617                 1.2                 1.2         4.52333e-09
                1618                 1.2                 1.2         4.52193e-09
                1619                 1.2                 1.2         4.52053e-09
                1620                 1.2                 1.2         4.51914e-09
                1621                 1.2                 1.2         4.51775e-09
                1622                 1.2                 1.2         4.51635e-09
                1623                 1.2                 1.2         4.51496e-09
                1624                 1.2                 1.2         4.51357e-09
                1625                 1.2                 1.2         4.51218e-09
                1626                 1.2                 1.2         4.51079e-09
                1627                 1.2                 1.2         4.50941e-09
                1628                 1.2                 1.2         4.50802e-09
                1629                 1.2                 1.2         4.55178e-09
                1630                 1.2                 1.2         4.55038e-09
                1631                 1.2                 1.2         4.54899e-09
                1632                 1.2                 1.2         4.53261e-09
                1633                 1.2                 1.2         4.53122e-09
                1634                 1.2                 1.2         4.52984e-09
                1635                 1.2                 1.2         4.52845e-09
                1636                 1.2                 1.2         4.52707e-09
                1637                 1.2                 1.2         4.52568e-09
                1638                 1.2                 1.2          4.5243e-09
                1639                 1.2                 1.2         4.52292e-09
                1640                 1.2                 1.2         4.52154e-09
                1641                 1.2                 1.2         4.52017e-09
                1642                 1.2                 1.2         4.51879e-09
                1643                 1.2                 1.2         4.51741e-09
                1644                 1.2                 1.2         4.51604e-09
                1645                 1.2                 1.2         4.51467e-09
                1646                 1.2                 1.2         4.51329e-09
                1647                 1.2                 1.2         4.51192e-09
                1648                 1.2                 1.2         4.51055e-09
                1649                 1.2                 1.2         4.50919e-09
                1650                 1.2                 1.2         4.50782e-09
                1651                 1.2                 1.2         4.50646e-09
                1652                 1.2                 1.2         4.50509e-09
                1653                 1.2                 1.2         4.50373e-09
                1654                 1.2                 1.2         4.50237e-09
                1655                 1.2                 1.2         4.53072e-09
                1656                 1.2                 1.2         4.52935e-09
                1657                 1.2                 1.2         4.52798e-09
                1658                 1.2                 1.2         4.52662e-09
                1659                 1.2                 1.2         4.52525e-09
