#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 184        8.000000e-01        8.000000e-01        2.055158e-09
                 185        8.000000e-01        8.000000e-01        2.049596e-09
                 186        8.000000e-01        8.000000e-01        1.727562e-09
                 187        8.000000e-01        8.000000e-01        1.722937e-09
                 188        8.000000e-01        8.000000e-01        1.331027e-09
                 189        8.000000e-01        8.000000e-01        1.327501e-09
                 190        8.000000e-01        8.000000e-01        1.081044e-09
                 191        8.000000e-01        8.000000e-01        1.078210e-09
                 192        8.000000e-01        8.000000e-01        0.000000e+00
                 193        8.000000e-01        8.000000e-01        7.584491e-10
                 194        8.000000e-01        8.000000e-01        7.564918e-10
                 195        8.000000e-01        8.000000e-01        1.306918e-09
                 196        8.000000e-01        8.000000e-01        1.303580e-09
                 197        8.000000e-01        8.000000e-01        1.678638e-09
                 198        8.000000e-01        8.000000e-01        1.674393e-09
                 199        8.000000e-01        8.000000e-01        1.829592e-09
                 200        8.000000e-01        8.000000e-01        1.825012e-09
                 201        8.000000e-01        8.000000e-01        1.966329e-09
                 202        8.000000e-01        8.000000e-01        2.344388e-09
                 203        8.000000e-01        8.000000e-01        2.338606e-09
                 204        8.000000e-01        8.000000e-01        2.555528e-09
                 205        8.000000e-01        8.000000e-01        2.549287e-09
                 206        8.000000e-01        8.000000e-01        2.843264e-09
                 207        8.000000e-01        8.000000e-01        2.929408e-09
                 208        8.000000e-01        8.000000e-01        3.099629e-09
                 209        8.000000e-01        8.000000e-01        3.176938e-09
                 210        8.000000e-01        8.000000e-01        3.251700e-09
                 211        8.000000e-01        8.000000e-01        3.324096e-09
                 212        8.000000e-01        8.000000e-01        3.316247e-09
                 213        8.000000e-01        8.000000e-01        3.536885e-09
                 214        8.000000e-01        8.000000e-01        3.601374e-09
                 215        8.000000e-01        8.000000e-01        3.664144e-09
                 216        8.000000e-01        8.000000e-01        3.725290e-09
                 217        8.000000e-01        8.000000e-01        3.851893e-09
                 218        8.000000e-01        8.000000e-01        3.908746e-09
                 219        8.000000e-01        8.000000e-01        3.899812e-09
                 220        8.000000e-01        8.000000e-01        4.080851e-09
                 221        8.000000e-01        8.000000e-01        4.071608e-09
                 222        8.000000e-01        8.000000e-01        4.183720e-09
                 223        8.000000e-01        8.000000e-01        4.174329e-09
                 224        8.000000e-01        8.000000e-01        4.224082e-09
                 225        8.000000e-01        8.000000e-01        4.330177e-09
                 226        8.000000e-01        8.000000e-01        4.377067e-09
                 227        8.000000e-01        8.000000e-01        4.367415e-09
                 228        8.000000e-01        8.000000e-01        4.468169e-09
                 229        8.000000e-01        8.000000e-01        4.458403e-09
