#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                1346        1.010670e+00        9.662250e-01        5.027798e-04
                1347        1.010550e+00        9.662579e-01        5.034823e-04
                1348        1.010425e+00        9.662907e-01        5.041737e-04
                1349        1.010297e+00        9.663233e-01        5.048543e-04
                1350        1.010165e+00        9.663558e-01        5.055237e-04
                1351        1.010030e+00        9.663881e-01        5.061821e-04
                1352        1.009892e+00        9.664203e-01        5.068294e-04
                1353        1.009750e+00        9.664523e-01        5.074656e-04
                1354        1.009605e+00        9.664842e-01        5.080906e-04
                1355        1.009458e+00        9.665159e-01        5.087045e-04
                1356        1.009308e+00        9.665474e-01        5.093073e-04
                1357        1.009156e+00        9.665788e-01        5.098989e-04
                1358        1.009002e+00        9.666101e-01        5.104795e-04
                1359        1.008846e+00        9.666411e-01        5.110490e-04
                1360        1.008688e+00        9.666721e-01        5.116076e-04
                1361        1.008530e+00        9.667028e-01        5.121553e-04
                1362        1.008370e+00        9.667334e-01        5.126922e-04
                1363        1.008210e+00        9.667638e-01        5.132183e-04
                1364        1.008050e+00        9.667941e-01        5.137338e-04
                1365        1.007889e+00        9.668242e-01        5.142389e-04
                1366        1.007729e+00        9.668542e-01        5.147335e-04
                1367        1.007569e+00        9.668839e-01        5.152179e-04
                1368        1.007410e+00        9.669136e-01        5.156923e-04
                1369        1.007253e+00        9.669430e-01        5.161568e-04
                1370        1.007097e+00        9.669723e-01        5.166115e-04
                1371        1.006943e+00        9.670015e-01        5.170566e-04
                1372        1.006791e+00        9.670305e-01        5.174925e-04
                1373        1.006643e+00        9.670593e-01        5.179192e-04
                1374        1.006497e+00        9.670881e-01        5.183370e-04
                1375        1.006354e+00        9.671166e-01        5.187461e-04
                1376        1.006216e+00        9.671450e-01        5.191467e-04
                1377        1.006081e+00        9.671733e-01        5.195392e-04
                1378        1.005951e+00        9.672014e-01        5.199237e-04
                1379        1.005825e+00        9.672294e-01        5.203005e-04
                1380        1.005705e+00        9.672573e-01        5.206700e-04
                1381        1.005590e+00        9.672851e-01        5.210323e-04
                1382        1.005481e+00        9.673127e-01        5.213878e-04
                1383        1.005379e+00        9.673402e-01        5.217368e-04
                1384        1.005282e+00        9.673677e-01        5.220796e-04
                1385        1.005192e+00        9.673950e-01        5.224165e-04
                1386        1.005110e+00        9.674222e-01        5.227478e-04
                1387        1.005034e+00        9.674493e-01        5.230738e-04
                1388        1.004966e+00        9.674763e-01        5.233948e-04
                1389        1.004906e+00        9.675033e-01        5.237112e-04
                1390        1.004854e+00        9.675302e-01        5.240234e-04
                1391        1.004810e+00        9.675570e-01        5.243315e-04
                1392        1.004774e+00        9.675837e-01        5.246361e-04
                1393        1.004747e+00        9.676104e-01        5.249373e-04
                1394        1.004729e+00        9.676370e-01        5.252357e-04
                1395        1.004719e+00        9.676636e-01        5.255314e-04
                1396        1.004719e+00        9.676901e-01        5.258249e-04
                1397        1.004727e+00        9.677166e-01        5.261164e-04
                1398        1.004745e+00        9.677431e-01        5.264063e-04
                1399        1.004772e+00        9.677696e-01        5.266951e-04
                1400        1.004808e+00        9.677960e-01        5.269829e-04
                1401        1.004853e+00        9.678225e-01        5.272701e-04
                1402        1.004907e+00        9.678489e-01        5.275571e-04
                1403        1.004971e+00        9.678754e-01        5.278441e-04
                1404        1.005043e+00        9.679019e-01        5.281316e-04
                1405        1.005125e+00        9.679284e-01        5.284198e-04
                1406        1.005216e+00        9.679549e-01        5.287090e-04
                1407        1.005315e+00        9.679814e-01        5.289996e-04
                1408        1.005424e+00        9.680080e-01        5.292919e-04
                1409        1.005540e+00        9.680347e-01        5.295861e-04
                1410        1.005666e+00        9.680614e-01        5.298826e-04
                1411        1.005799e+00        9.680881e-01        5.301816e-04
                1412        1.005940e+00        9.681149e-01        5.304834e-04
                1413        1.006090e+00        9.681418e-01        5.307883e-04
                1414        1.006246e+00        9.681687e-01        5.310966e-04
                1415        1.006411e+00        9.681958e-01        5.314084e-04
                1416        1.006582e+00        9.682229e-01        5.317241e-04
                1417        1.006760e+00        9.682501e-01        5.320440e-04
                1418        1.006945e+00        9.682774e-01        5.323681e-04
                1419        1.007136e+00        9.683047e-01        5.326968e-04
                1420        1.007333e+00        9.683322e-01        5.330302e-04
                1421        1.007536e+00        9.683598e-01        5.333686e-04
                1422        1.007745e+00        9.683875e-01        5.337122e-04
                1423        1.007959e+00        9.684153e-01        5.340611e-04
                1424        1.008177e+00        9.684432e-01        5.344155e-04
                1425        1.008401e+00        9.684713e-01        5.347756e-04
                1426        1.008628e+00        9.684994e-01        5.351415e-04
                1427        1.008860e+00        9.685277e-01        5.355134e-04
                1428        1.009096e+00        9.685561e-01        5.358914e-04
                1429        1.009335e+00        9.685847e-01        5.362756e-04
                1430        1.009577e+00        9.686133e-01        5.366662e-04
                1431        1.009823e+00        9.686421e-01        5.370633e-04
                1432        1.010071e+00        9.686711e-01        5.374669e-04
                1433        1.010322e+00        9.687001e-01        5.378772e-04
                1434        1.010574e+00        9.687293e-01        5.382942e-04
                1435        1.010829e+00        9.687587e-01        5.387179e-04
                1436        1.011086e+00        9.687881e-01        5.391486e-04
                1437        1.011344e+00        9.688178e-01        5.395861e-04
                1438        1.011604e+00        9.688475e-01        5.400306e-04
                1439        1.011865e+00        9.688774e-01        5.404821e-04
                1440        1.012127e+00        9.689074e-01        5.409406e-04
                1441        1.012389e+00        9.689376e-01        5.414062e-04
                1442        1.012653e+00        9.689679e-01        5.418788e-04
                1443        1.012916e+00        9.689984e-01        5.423585e-04
                1444        1.013180e+00        9.690290e-01        5.428453e-04
                1445        1.013445e+00        9.690597e-01        5.433391e-04
                1446        1.013709e+00        9.690906e-01        5.438400e-04
                1447        1.013973e+00        9.691216e-01        5.443480e-04
                1448        1.014237e+00        9.691528e-01        5.448630e-04
                1449        1.014501e+00        9.691841e-01        5.453851e-04
                1450        1.014765e+00        9.692155e-01        5.459141e-04
                1451        1.015028e+00        9.692471e-01        5.464502e-04
                1452        1.015291e+00        9.692788e-01        5.469931e-04
                1453        1.015553e+00        9.693106e-01        5.475430e-04
                1454        1.015815e+00        9.693426e-01        5.480998e-04
                1455        1.016076e+00        9.693747e-01        5.486634e-04
                1456        1.016337e+00        9.694070e-01        5.492338e-04
                1457        1.016597e+00        9.694394e-01        5.498110e-04
                1458        1.016856e+00        9.694719e-01        5.503949e-04
                1459        1.017115e+00        9.695046e-01        5.509855e-04
                1460        1.017373e+00        9.695373e-01        5.515827e-04
                1461        1.017630e+00        9.695703e-01        5.521866e-04
                1462        1.017887e+00        9.696033e-01        5.527970e-04
                1463        1.018143e+00        9.696365e-01        5.534139e-04
                1464        1.018399e+00        9.696698e-01        5.540373e-04
                1465        1.018654e+00        9.697032e-01        5.546671e-04
                1466        1.018908e+00        9.697368e-01        5.553034e-04
                1467        1.019162e+00        9.697705e-01        5.559460e-04
                1468        1.019416e+00        9.698043e-01        5.565949e-04
                1469        1.019669e+00        9.698383e-01        5.572501e-04
                1470        1.019921e+00        9.698723e-01        5.579116e-04
                1471        1.020174e+00        9.699065e-01        5.585792e-04
                1472        1.020426e+00        9.699408e-01        5.592531e-04
                1473        1.020677e+00        9.699753e-01        5.599332e-04
                1474        1.020929e+00        9.700099e-01        5.606193e-04
                1475        1.021180e+00        9.700445e-01        5.613116e-04
                1476        1.021431e+00        9.700794e-01        5.620100e-04
                1477        1.021683e+00        9.701143e-01        5.627144e-04
                1478        1.021934e+00        9.701494e-01        5.634248e-04
                1479        1.022185e+00        9.701845e-01        5.641413e-04
                1480        1.022436e+00        9.702198e-01        5.648638e-04
                1481        1.022687e+00        9.702553e-01        5.655922e-04
                1482        1.022939e+00        9.702908e-01        5.663267e-04
                1483        1.023190e+00        9.703265e-01        5.670671e-04
                1484        1.023442e+00        9.703623e-01        5.678134e-04
                1485        1.023694e+00        9.703982e-01        5.685657e-04
                1486        1.023947e+00        9.704342e-01        5.693238e-04
                1487        1.024200e+00        9.704704e-01        5.700880e-04
                1488        1.024453e+00        9.705067e-01        5.708580e-04
                1489        1.024706e+00        9.705431e-01        5.716339e-04
                1490        1.024960e+00        9.705796e-01        5.724158e-04
                1491        1.025215e+00        9.706162e-01        5.732036e-04
                1492        1.025470e+00        9.706530e-01        5.739972e-04
                1493        1.025725e+00        9.706899e-01        5.747968e-04
                1494        1.025982e+00        9.707269e-01        5.756023e-04
                1495        1.026238e+00        9.707640e-01        5.764136e-04
                1496        1.026495e+00        9.708013e-01        5.772309e-04
                1497        1.026753e+00        9.708387e-01        5.780541e-04
                1498        1.027011e+00        9.708762e-01        5.788832e-04
                1499        1.027270e+00        9.709138e-01        5.797183e-04
                1500        1.027530e+00        9.709515e-01        5.805592e-04
                1501        1.027790e+00        9.709894e-01        5.814061e-04
                1502        1.028051e+00        9.710274e-01        5.822588e-04
                1503        1.028313e+00        9.710655e-01        5.831175e-04
                1504        1.028575e+00        9.711037e-01        5.839822e-04
                1505        1.028837e+00        9.711421e-01        5.848527e-04
                1506        1.029101e+00        9.711806e-01        5.857292e-04
                1507        1.029364e+00        9.712192e-01        5.866117e-04
                1508        1.029629e+00        9.712579e-01        5.875000e-04
                1509        1.029894e+00        9.712968e-01        5.883943e-04
                1510        1.030159e+00        9.713358e-01        5.892945e-04
                1511        1.030425e+00        9.713749e-01        5.902007e-04
                1512        1.030692e+00        9.714141e-01        5.911127e-04
                1513        1.030959e+00        9.714535e-01        5.920307e-04
                1514        1.031227e+00        9.714929e-01        5.929546e-04
                1515        1.031494e+00        9.715325e-01        5.938844e-04
                1516        1.031763e+00        9.715723e-01        5.948201e-04
                1517        1.032031e+00        9.716121e-01        5.957617e-04
                1518        1.032300e+00        9.716521e-01        5.967091e-04
                1519        1.032569e+00        9.716922e-01        5.976624e-04
                1520        1.032839e+00        9.717324e-01        5.986215e-04
                1521        1.033108e+00        9.717728e-01        5.995865e-04
                1522        1.033378e+00        9.718133e-01        6.005572e-04
                1523        1.033648e+00        9.718539e-01        6.015337e-04
                1524        1.033918e+00        9.718946e-01        6.025160e-04
                1525        1.034188e+00        9.719354e-01        6.035040e-04
                1526        1.034457e+00        9.719764e-01        6.044976e-04
                1527        1.034727e+00        9.720175e-01        6.054969e-04
                1528        1.034997e+00        9.720587e-01        6.065019e-04
                1529        1.035266e+00        9.721001e-01        6.075124e-04
                1530        1.035535e+00        9.721415e-01        6.085284e-04
                1531        1.035803e+00        9.721831e-01        6.095500e-04
                1532        1.036071e+00        9.722248e-01        6.105770e-04
                1533        1.036339e+00        9.722666e-01        6.116094e-04
                1534        1.036606e+00        9.723086e-01        6.126471e-04
                1535        1.036872e+00        9.723506e-01        6.136901e-04
                1536        1.037138e+00        9.723928e-01        6.147384e-04
                1537        1.037403e+00        9.724351e-01        6.157918e-04
                1538        1.037667e+00        9.724775e-01        6.168503e-04
                1539        1.037930e+00        9.725200e-01        6.179138e-04
                1540        1.038192e+00        9.725627e-01        6.189823e-04
                1541        1.038453e+00        9.726054e-01        6.200557e-04
                1542        1.038712e+00        9.726483e-01        6.211339e-04
                1543        1.038971e+00        9.726913e-01        6.222168e-04
                1544        1.039228e+00        9.727344e-01        6.233043e-04
                1545        1.039484e+00        9.727776e-01        6.243964e-04
                1546        1.039738e+00        9.728209e-01        6.254929e-04
                1547        1.039991e+00        9.728643e-01        6.265938e-04
                1548        1.040242e+00        9.729079e-01        6.276989e-04
                1549        1.040491e+00        9.729515e-01        6.288082e-04
                1550        1.040739e+00        9.729952e-01        6.299215e-04
                1551        1.040984e+00        9.730391e-01        6.310388e-04
                1552        1.041228e+00        9.730830e-01        6.321599e-04
                1553        1.041470e+00        9.731270e-01        6.332847e-04
                1554        1.041709e+00        9.731712e-01        6.344130e-04
                1555        1.041946e+00        9.732154e-01        6.355449e-04
                1556        1.042181e+00        9.732597e-01        6.366801e-04
                1557        1.042414e+00        9.733041e-01        6.378185e-04
                1558        1.042644e+00        9.733486e-01        6.389599e-04
                1559        1.042871e+00        9.733932e-01        6.401044e-04
                1560        1.043096e+00        9.734379e-01        6.412516e-04
                1561        1.043318e+00        9.734827e-01        6.424015e-04
                1562        1.043538e+00        9.735275e-01        6.435539e-04
                1563        1.043755e+00        9.735724e-01        6.447088e-04
                1564        1.043968e+00        9.736175e-01        6.458658e-04
                1565        1.044179e+00        9.736625e-01        6.470250e-04
                1566        1.044387e+00        9.737077e-01        6.481860e-04
                1567        1.044591e+00        9.737529e-01        6.493489e-04
                1568        1.044793e+00        9.737983e-01        6.505134e-04
                1569        1.044991e+00        9.738436e-01        6.516794e-04
                1570        1.045186e+00        9.738891e-01        6.528466e-04
                1571        1.045377e+00        9.739346e-01        6.540150e-04
                1572        1.045565e+00        9.739801e-01        6.551844e-04
                1573        1.045750e+00        9.740258e-01        6.563546e-04
                1574        1.045931e+00        9.740714e-01        6.575255e-04
                1575        1.046108e+00        9.741172e-01        6.586969e-04
                1576        1.046282e+00        9.741630e-01        6.598685e-04
                1577        1.046452e+00        9.742088e-01        6.610403e-04
                1578        1.046618e+00        9.742547e-01        6.622121e-04
                1579        1.046780e+00        9.743006e-01        6.633838e-04
                1580        1.046939e+00        9.743466e-01        6.645550e-04
                1581        1.047093e+00        9.743926e-01        6.657257e-04
                1582        1.047244e+00        9.744387e-01        6.668957e-04
                1583        1.047390e+00        9.744848e-01        6.680648e-04
                1584        1.047533e+00        9.745309e-01        6.692328e-04
                1585        1.047672e+00        9.745770e-01        6.703997e-04
                1586        1.047806e+00        9.746232e-01        6.715651e-04
                1587        1.047936e+00        9.746694e-01        6.727289e-04
                1588        1.048062e+00        9.747156e-01        6.738910e-04
                1589        1.048184e+00        9.747618e-01        6.750512e-04
                1590        1.048302e+00        9.748081e-01        6.762092e-04
                1591        1.048415e+00        9.748544e-01        6.773650e-04
                1592        1.048525e+00        9.749006e-01        6.785184e-04
                1593        1.048629e+00        9.749469e-01        6.796691e-04
                1594        1.048730e+00        9.749932e-01        6.808171e-04
                1595        1.048826e+00        9.750395e-01        6.819621e-04
                1596        1.048918e+00        9.750858e-01        6.831041e-04
                1597        1.049005e+00        9.751321e-01        6.842427e-04
                1598        1.049089e+00        9.751783e-01        6.853779e-04
                1599        1.049167e+00        9.752246e-01        6.865095e-04
                1600        1.049242e+00        9.752709e-01        6.876373e-04
                1601        1.049312e+00        9.753171e-01        6.887611e-04
                1602        1.049377e+00        9.753634e-01        6.898809e-04
                1603        1.049438e+00        9.754096e-01        6.909965e-04
                1604        1.049495e+00        9.754558e-01        6.921076e-04
                1605        1.049547e+00        9.755019e-01        6.932142e-04
                1606        1.049595e+00        9.755481e-01        6.943161e-04
                1607        1.049639e+00        9.755942e-01        6.954131e-04
                1608        1.049678e+00        9.756402e-01        6.965051e-04
                1609        1.049713e+00        9.756863e-01        6.975920e-04
                1610        1.049743e+00        9.757323e-01        6.986736e-04
                1611        1.049769e+00        9.757782e-01        6.997497e-04
                1612        1.049791e+00        9.758241e-01        7.008203e-04
                1613        1.049808e+00        9.758700e-01        7.018852e-04
                1614        1.049821e+00        9.759158e-01        7.029442e-04
                1615        1.049830e+00        9.759616e-01        7.039973e-04
                1616        1.049834e+00        9.760073e-01        7.050442e-04
                1617        1.049834e+00        9.760530e-01        7.060850e-04
                1618        1.049830e+00        9.760986e-01        7.071194e-04
                1619        1.049822e+00        9.761441e-01        7.081473e-04
                1620        1.049810e+00        9.761896e-01        7.091687e-04
                1621        1.049793e+00        9.762350e-01        7.101833e-04
                1622        1.049773e+00        9.762803e-01        7.111912e-04
                1623        1.049748e+00        9.763256e-01        7.121921e-04
                1624        1.049719e+00        9.763708e-01        7.131860e-04
                1625        1.049686e+00        9.764159e-01        7.141728e-04
                1626        1.049650e+00        9.764609e-01        7.151523e-04
                1627        1.049609e+00        9.765059e-01        7.161246e-04
                1628        1.049564e+00        9.765508e-01        7.170894e-04
                1629        1.049516e+00        9.765955e-01        7.180468e-04
                1630        1.049464e+00        9.766403e-01        7.189965e-04
                1631        1.049408e+00        9.766849e-01        7.199386e-04
                1632        1.049348e+00        9.767294e-01        7.208729e-04
                1633        1.049285e+00        9.767738e-01        7.217994e-04
                1634        1.049218e+00        9.768182e-01        7.227180e-04
                1635        1.049147e+00        9.768624e-01        7.236286e-04
                1636        1.049073e+00        9.769065e-01        7.245312e-04
                1637        1.048996e+00        9.769506e-01        7.254257e-04
                1638        1.048915e+00        9.769945e-01        7.263120e-04
                1639        1.048831e+00        9.770383e-01        7.271901e-04
                1640        1.048744e+00        9.770821e-01        7.280600e-04
                1641        1.048653e+00        9.771257e-01        7.289215e-04
                1642        1.048559e+00        9.771692e-01        7.297746e-04
                1643        1.048463e+00        9.772126e-01        7.306193e-04
                1644        1.048363e+00        9.772558e-01        7.314556e-04
                1645        1.048260e+00        9.772990e-01        7.322834e-04
                1646        1.048154e+00        9.773421e-01        7.331027e-04
                1647        1.048046e+00        9.773850e-01        7.339134e-04
                1648        1.047935e+00        9.774278e-01        7.347156e-04
                1649        1.047821e+00        9.774705e-01        7.355091e-04
                1650        1.047705e+00        9.775131e-01        7.362940e-04
                1651        1.047586e+00        9.775555e-01        7.370703e-04
                1652        1.047465e+00        9.775978e-01        7.378380e-04
                1653        1.047341e+00        9.776400e-01        7.385970e-04
                1654        1.047215e+00        9.776821e-01        7.393473e-04
                1655        1.047087e+00        9.777240e-01        7.400889e-04
                1656        1.046957e+00        9.777658e-01        7.408219e-04
                1657        1.046825e+00        9.778075e-01        7.415462e-04
                1658        1.046691e+00        9.778490e-01        7.422619e-04
                1659        1.046555e+00        9.778905e-01        7.429689e-04
                1660        1.046417e+00        9.779317e-01        7.436673e-04
                1661        1.046278e+00        9.779729e-01        7.443571e-04
                1662        1.046137e+00        9.780139e-01        7.450382e-04
                1663        1.045995e+00        9.780548e-01        7.457108e-04
                1664        1.045851e+00        9.780955e-01        7.463749e-04
                1665        1.045706e+00        9.781361e-01        7.470304e-04
                1666        1.045560e+00        9.781766e-01        7.476775e-04
                1667        1.045413e+00        9.782169e-01        7.483161e-04
                1668        1.045265e+00        9.782571e-01        7.489463e-04
                1669        1.045116e+00        9.782972e-01        7.495681e-04
                1670        1.044967e+00        9.783371e-01        7.501817e-04
                1671        1.044817e+00        9.783769e-01        7.507869e-04
                1672        1.044667e+00        9.784165e-01        7.513840e-04
                1673        1.044516e+00        9.784560e-01        7.519729e-04
                1674        1.044365e+00        9.784954e-01        7.525537e-04
                1675        1.044214e+00        9.785347e-01        7.531265e-04
                1676        1.044063e+00        9.785738e-01        7.536913e-04
                1677        1.043912e+00        9.786127e-01        7.542483e-04
                1678        1.043762e+00        9.786515e-01        7.547974e-04
                1679        1.043612e+00        9.786902e-01        7.553388e-04
                1680        1.043463e+00        9.787288e-01        7.558726e-04
                1681        1.043315e+00        9.787672e-01        7.563988e-04
                1682        1.043168e+00        9.788055e-01        7.569175e-04
                1683        1.043022e+00        9.788436e-01        7.574289e-04
                1684        1.042877e+00        9.788817e-01        7.579329e-04
                1685        1.042734e+00        9.789196e-01        7.584298e-04
                1686        1.042593e+00        9.789573e-01        7.589197e-04
                1687        1.042453e+00        9.789950e-01        7.594026e-04
                1688        1.042316e+00        9.790325e-01        7.598787e-04
                1689        1.042181e+00        9.790699e-01        7.603480e-04
                1690        1.042049e+00        9.791071e-01        7.608108e-04
                1691        1.041919e+00        9.791443e-01        7.612671e-04
                1692        1.041792e+00        9.791813e-01        7.617170e-04
                1693        1.041669e+00        9.792182e-01        7.621608e-04
                1694        1.041549e+00        9.792550e-01        7.625986e-04
                1695        1.041433e+00        9.792917e-01        7.630304e-04
                1696        1.041320e+00        9.793283e-01        7.634565e-04
                1697        1.041212e+00        9.793647e-01        7.638770e-04
                1698        1.041108e+00        9.794011e-01        7.642921e-04
                1699        1.041009e+00        9.794374e-01        7.647020e-04
                1700        1.040914e+00        9.794735e-01        7.651068e-04
                1701        1.040825e+00        9.795096e-01        7.655066e-04
                1702        1.040741e+00        9.795456e-01        7.659018e-04
                1703        1.040663e+00        9.795815e-01        7.662924e-04
                1704        1.040590e+00        9.796173e-01        7.666786e-04
                1705        1.040524e+00        9.796530e-01        7.670608e-04
                1706        1.040464e+00        9.796886e-01        7.674389e-04
                1707        1.040411e+00        9.797242e-01        7.678133e-04
                1708        1.040365e+00        9.797597e-01        7.681842e-04
                1709        1.040326e+00        9.797951e-01        7.685518e-04
                1710        1.040294e+00        9.798305e-01        7.689162e-04
                1711        1.040270e+00        9.798658e-01        7.692778e-04
                1712        1.040254e+00        9.799011e-01        7.696367e-04
                1713        1.040246e+00        9.799363e-01        7.699932e-04
                1714        1.040246e+00        9.799715e-01        7.703475e-04
                1715        1.040254e+00        9.800067e-01        7.706999e-04
                1716        1.040271e+00        9.800418e-01        7.710505e-04
                1717        1.040298e+00        9.800769e-01        7.713996e-04
                1718        1.040333e+00        9.801120e-01        7.717475e-04
                1719        1.040377e+00        9.801470e-01        7.720945e-04
                1720        1.040430e+00        9.801821e-01        7.724407e-04
                1721        1.040493e+00        9.802171e-01        7.727864e-04
                1722        1.040566e+00        9.802522e-01        7.731318e-04
                1723        1.040648e+00        9.802872e-01        7.734773e-04
                1724        1.040740e+00        9.803223e-01        7.738231e-04
                1725        1.040841e+00        9.803574e-01        7.741694e-04
                1726        1.040953e+00        9.803925e-01        7.745165e-04
                1727        1.041074e+00        9.804276e-01        7.748647e-04
                1728        1.041206e+00        9.804628e-01        7.752141e-04
                1729        1.041347e+00        9.804980e-01        7.755651e-04
                1730        1.041498e+00        9.805333e-01        7.759179e-04
                1731        1.041659e+00        9.805686e-01        7.762728e-04
                1732        1.041830e+00        9.806039e-01        7.766300e-04
                1733        1.042010e+00        9.806394e-01        7.769897e-04
                1734        1.042200e+00        9.806749e-01        7.773523e-04
                1735        1.042399e+00        9.807105e-01        7.777179e-04
                1736        1.042608e+00        9.807461e-01        7.780868e-04
                1737        1.042826e+00        9.807818e-01        7.784592e-04
                1738        1.043053e+00        9.808177e-01        7.788354e-04
                1739        1.043289e+00        9.808536e-01        7.792156e-04
                1740        1.043533e+00        9.808896e-01        7.796000e-04
                1741        1.043786e+00        9.809257e-01        7.799888e-04
                1742        1.044047e+00        9.809620e-01        7.803822e-04
                1743        1.044316e+00        9.809983e-01        7.807805e-04
                1744        1.044593e+00        9.810348e-01        7.811839e-04
                1745        1.044877e+00        9.810714e-01        7.815924e-04
                1746        1.045168e+00        9.811081e-01        7.820064e-04
                1747        1.045466e+00        9.811449e-01        7.824260e-04
                1748        1.045771e+00        9.811819e-01        7.828514e-04
                1749        1.046082e+00        9.812190e-01        7.832828e-04
                1750        1.046398e+00        9.812563e-01        7.837202e-04
                1751        1.046721e+00        9.812936e-01        7.841638e-04
                1752        1.047049e+00        9.813312e-01        7.846139e-04
                1753        1.047381e+00        9.813689e-01        7.850705e-04
                1754        1.047719e+00        9.814067e-01        7.855337e-04
                1755        1.048060e+00        9.814447e-01        7.860037e-04
                1756        1.048406e+00        9.814828e-01        7.864805e-04
                1757        1.048755e+00        9.815211e-01        7.869643e-04
                1758        1.049107e+00        9.815595e-01        7.874552e-04
                1759        1.049462e+00        9.815981e-01        7.879531e-04
                1760        1.049820e+00        9.816369e-01        7.884583e-04
                1761        1.050180e+00        9.816758e-01        7.889707e-04
                1762        1.050543e+00        9.817149e-01        7.894905e-04
                1763        1.050906e+00        9.817541e-01        7.900175e-04
                1764        1.051271e+00        9.817936e-01        7.905520e-04
                1765        1.051637e+00        9.818331e-01        7.910938e-04
                1766        1.052004e+00        9.818729e-01        7.916431e-04
                1767        1.052370e+00        9.819128e-01        7.921998e-04
                1768        1.052737e+00        9.819528e-01        7.927639e-04
                1769        1.053104e+00        9.819930e-01        7.933354e-04
                1770        1.053470e+00        9.820334e-01        7.939144e-04
                1771        1.053836e+00        9.820740e-01        7.945006e-04
                1772        1.054200e+00        9.821147e-01        7.950942e-04
                1773        1.054563e+00        9.821555e-01        7.956951e-04
                1774        1.054924e+00        9.821965e-01        7.963032e-04
                1775        1.055284e+00        9.822377e-01        7.969184e-04
                1776        1.055642e+00        9.822791e-01        7.975408e-04
                1777        1.055997e+00        9.823205e-01        7.981702e-04
                1778        1.056350e+00        9.823622e-01        7.988065e-04
                1779        1.056700e+00        9.824040e-01        7.994497e-04
                1780        1.057048e+00        9.824459e-01        8.000996e-04
                1781        1.057392e+00        9.824880e-01        8.007562e-04
                1782        1.057733e+00        9.825302e-01        8.014194e-04
                1783        1.058071e+00        9.825726e-01        8.020890e-04
                1784        1.058405e+00        9.826151e-01        8.027649e-04
                1785        1.058735e+00        9.826577e-01        8.034470e-04
                1786        1.059062e+00        9.827005e-01        8.041353e-04
                1787        1.059384e+00        9.827434e-01        8.048294e-04
                1788        1.059703e+00        9.827865e-01        8.055294e-04
                1789        1.060017e+00        9.828296e-01        8.062351e-04
                1790        1.060327e+00        9.828729e-01        8.069463e-04
                1791        1.060632e+00        9.829163e-01        8.076629e-04
                1792        1.060933e+00        9.829599e-01        8.083847e-04
                1793        1.061229e+00        9.830035e-01        8.091116e-04
                1794        1.061521e+00        9.830473e-01        8.098435e-04
                1795        1.061808e+00        9.830912e-01        8.105801e-04
                1796        1.062089e+00        9.831352e-01        8.113213e-04
                1797        1.062366e+00        9.831792e-01        8.120670e-04
                1798        1.062638e+00        9.832234e-01        8.128169e-04
                1799        1.062905e+00        9.832677e-01        8.135710e-04
                1800        1.063167e+00        9.833121e-01        8.143290e-04
                1801        1.063423e+00        9.833566e-01        8.150908e-04
                1802        1.063675e+00        9.834012e-01        8.158562e-04
                1803        1.063921e+00        9.834458e-01        8.166251e-04
                1804        1.064161e+00        9.834906e-01        8.173972e-04
                1805        1.064397e+00        9.835354e-01        8.181724e-04
                1806        1.064627e+00        9.835803e-01        8.189506e-04
                1807        1.064852e+00        9.836253e-01        8.197314e-04
                1808        1.065072e+00        9.836703e-01        8.205149e-04
                1809        1.065286e+00        9.837154e-01        8.213008e-04
                1810        1.065495e+00        9.837606e-01        8.220889e-04
                1811        1.065698e+00        9.838059e-01        8.228790e-04
                1812        1.065896e+00        9.838512e-01        8.236710e-04
                1813        1.066089e+00        9.838965e-01        8.244647e-04
                1814        1.066276e+00        9.839419e-01        8.252600e-04
                1815        1.066458e+00        9.839874e-01        8.260567e-04
                1816        1.066634e+00        9.840329e-01        8.268545e-04
                1817        1.066805e+00        9.840785e-01        8.276534e-04
                1818        1.066971e+00        9.841241e-01        8.284531e-04
                1819        1.067132e+00        9.841697e-01        8.292535e-04
                1820        1.067287e+00        9.842154e-01        8.300545e-04
                1821        1.067437e+00        9.842611e-01        8.308558e-04
                1822        1.067582e+00        9.843068e-01        8.316573e-04
                1823        1.067721e+00        9.843526e-01        8.324589e-04
                1824        1.067856e+00        9.843983e-01        8.332604e-04
                1825        1.067985e+00        9.844441e-01        8.340616e-04
                1826        1.068109e+00        9.844900e-01        8.348624e-04
                1827        1.068228e+00        9.845358e-01        8.356626e-04
                1828        1.068342e+00        9.845816e-01        8.364621e-04
                1829        1.068452e+00        9.846275e-01        8.372608e-04
                1830        1.068556e+00        9.846733e-01        8.380584e-04
                1831        1.068655e+00        9.847192e-01        8.388549e-04
                1832        1.068750e+00        9.847651e-01        8.396501e-04
                1833        1.068840e+00        9.848110e-01        8.404439e-04
                1834        1.068925e+00        9.848568e-01        8.412362e-04
                1835        1.069006e+00        9.849027e-01        8.420267e-04
                1836        1.069082e+00        9.849485e-01        8.428154e-04
                1837        1.069154e+00        9.849944e-01        8.436023e-04
                1838        1.069221e+00        9.850402e-01        8.443870e-04
                1839        1.069285e+00        9.850860e-01        8.451696e-04
                1840        1.069343e+00        9.851318e-01        8.459499e-04
                1841        1.069398e+00        9.851776e-01        8.467277e-04
                1842        1.069449e+00        9.852233e-01        8.475031e-04
                1843        1.069496e+00        9.852690e-01        8.482759e-04
