#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
               12721        4.352803e-02        4.777380e-02        6.240871e-05
               12722        4.362685e-02        4.777348e-02        6.240466e-05
               12723        4.372699e-02        4.777316e-02        6.240056e-05
               12724        4.382848e-02        4.777285e-02        6.239643e-05
               12725        4.393132e-02        4.777255e-02        6.239225e-05
               12726        4.403577e-02        4.777225e-02        6.238804e-05
               12727        4.414136e-02        4.777197e-02        6.238379e-05
               12728        4.424836e-02        4.777169e-02        6.237950e-05
               12729        4.435676e-02        4.777142e-02        6.237518e-05
               12730        4.446683e-02        4.777116e-02        6.237082e-05
               12731        4.457809e-02        4.777091e-02        6.236643e-05
               12732        4.469080e-02        4.777067e-02        6.236200e-05
               12733        4.480474e-02        4.777044e-02        6.235753e-05
               12734        4.492062e-02        4.777022e-02        6.235304e-05
               12735        4.503774e-02        4.777000e-02        6.234851e-05
               12736        4.515635e-02        4.776980e-02        6.234395e-05
               12737        4.527647e-02        4.776960e-02        6.233937e-05
               12738        4.539809e-02        4.776941e-02        6.233475e-05
               12739        4.552123e-02        4.776924e-02        6.233011e-05
               12740        4.564589e-02        4.776907e-02        6.232544e-05
               12741        4.577208e-02        4.776891e-02        6.232074e-05
               12742        4.589982e-02        4.776877e-02        6.231603e-05
               12743        4.602909e-02        4.776863e-02        6.231128e-05
               12744        4.615968e-02        4.776850e-02        6.230652e-05
               12745        4.629206e-02        4.776839e-02        6.230174e-05
               12746        4.642575e-02        4.776828e-02        6.229694e-05
               12747        4.656148e-02        4.776819e-02        6.229213e-05
               12748        4.669877e-02        4.776810e-02        6.228730e-05
               12749        4.683762e-02        4.776803e-02        6.228246e-05
               12750        4.697803e-02        4.776797e-02        6.227760e-05
               12751        4.711976e-02        4.776792e-02        6.227274e-05
               12752        4.726282e-02        4.776788e-02        6.226787e-05
               12753        4.740767e-02        4.776785e-02        6.226299e-05
               12754        4.755408e-02        4.776783e-02        6.225811e-05
               12755        4.770203e-02        4.776783e-02        6.225323e-05
               12756        4.785153e-02        4.776784e-02        6.224835e-05
               12757        4.800258e-02        4.776785e-02        6.224347e-05
               12758        4.815515e-02        4.776788e-02        6.223860e-05
               12759        4.830925e-02        4.776793e-02        6.223374e-05
               12760        4.846581e-02        4.776798e-02        6.222889e-05
               12761        4.862270e-02        4.776805e-02        6.222404e-05
               12762        4.878131e-02        4.776813e-02        6.221922e-05
               12763        4.894142e-02        4.776822e-02        6.221441e-05
               12764        4.910299e-02        4.776832e-02        6.220963e-05
               12765        4.926626e-02        4.776844e-02        6.220486e-05
               12766        4.943074e-02        4.776857e-02        6.220013e-05
               12767        4.959664e-02        4.776871e-02        6.219542e-05
               12768        4.976396e-02        4.776887e-02        6.219075e-05
               12769        4.993244e-02        4.776904e-02        6.218611e-05
               12770        5.010252e-02        4.776922e-02        6.218150e-05
               12771        5.027468e-02        4.776942e-02        6.217694e-05
               12772        5.044746e-02        4.776963e-02        6.217243e-05
               12773        5.062155e-02        4.776985e-02        6.216796e-05
               12774        5.079694e-02        4.777009e-02        6.216355e-05
               12775        5.097359e-02        4.777034e-02        6.215919e-05
               12776        5.115148e-02        4.777060e-02        6.215489e-05
               12777        5.133035e-02        4.777088e-02        6.215065e-05
               12778        5.151065e-02        4.777118e-02        6.214647e-05
               12779        5.169212e-02        4.777148e-02        6.214237e-05
               12780        5.187471e-02        4.777180e-02        6.213833e-05
               12781        5.205841e-02        4.777214e-02        6.213438e-05
               12782        5.224294e-02        4.777249e-02        6.213050e-05
               12783        5.242874e-02        4.777285e-02        6.212671e-05
               12784        5.261603e-02        4.777323e-02        6.212300e-05
               12785        5.280381e-02        4.777363e-02        6.211939e-05
               12786        5.299253e-02        4.777403e-02        6.211587e-05
               12787        5.318238e-02        4.777446e-02        6.211245e-05
               12788        5.337333e-02        4.777489e-02        6.210914e-05
               12789        5.356463e-02        4.777535e-02        6.210593e-05
               12790        5.375695e-02        4.777582e-02        6.210284e-05
               12791        5.395002e-02        4.777630e-02        6.209986e-05
               12792        5.414354e-02        4.777680e-02        6.209700e-05
               12793        5.433773e-02        4.777731e-02        6.209426e-05
               12794        5.453253e-02        4.777784e-02        6.209165e-05
               12795        5.472814e-02        4.777838e-02        6.208918e-05
               12796        5.492379e-02        4.777894e-02        6.208684e-05
               12797        5.512016e-02        4.777951e-02        6.208464e-05
               12798        5.531720e-02        4.778010e-02        6.208258e-05
               12799        5.551462e-02        4.778070e-02        6.208067e-05
               12800        5.571214e-02        4.778132e-02        6.207891e-05
               12801        5.590993e-02        4.778196e-02        6.207731e-05
               12802        5.610796e-02        4.778261e-02        6.207587e-05
               12803        5.630617e-02        4.778328e-02        6.207459e-05
               12804        5.650474e-02        4.778396e-02        6.207348e-05
               12805        5.670315e-02        4.778465e-02        6.207254e-05
               12806        5.690157e-02        4.778537e-02        6.207177e-05
               12807        5.709997e-02        4.778609e-02        6.207119e-05
               12808        5.729803e-02        4.778684e-02        6.207078e-05
               12809        5.749619e-02        4.778759e-02        6.207056e-05
               12810        5.769415e-02        4.778837e-02        6.207054e-05
               12811        5.789208e-02        4.778916e-02        6.207070e-05
               12812        5.808970e-02        4.778996e-02        6.207106e-05
               12813        5.828671e-02        4.779078e-02        6.207163e-05
               12814        5.848352e-02        4.779161e-02        6.207239e-05
               12815        5.867938e-02        4.779246e-02        6.207336e-05
               12816        5.887492e-02        4.779333e-02        6.207454e-05
               12817        5.906987e-02        4.779421e-02        6.207593e-05
               12818        5.926415e-02        4.779510e-02        6.207754e-05
               12819        5.945795e-02        4.779601e-02        6.207936e-05
               12820        5.965122e-02        4.779694e-02        6.208141e-05
               12821        5.984294e-02        4.779788e-02        6.208367e-05
               12822        6.003426e-02        4.779883e-02        6.208617e-05
               12823        6.022439e-02        4.779980e-02        6.208889e-05
               12824        6.041352e-02        4.780078e-02        6.209184e-05
               12825        6.060161e-02        4.780178e-02        6.209502e-05
               12826        6.078835e-02        4.780279e-02        6.209843e-05
               12827        6.097417e-02        4.780382e-02        6.210208e-05
               12828        6.115879e-02        4.780486e-02        6.210596e-05
               12829        6.134192e-02        4.780592e-02        6.211008e-05
               12830        6.152398e-02        4.780699e-02        6.211444e-05
               12831        6.170469e-02        4.780807e-02        6.211905e-05
               12832        6.188401e-02        4.780917e-02        6.212389e-05
               12833        6.206190e-02        4.781028e-02        6.212898e-05
               12834        6.223807e-02        4.781140e-02        6.213431e-05
               12835        6.241296e-02        4.781254e-02        6.213988e-05
               12836        6.258653e-02        4.781369e-02        6.214570e-05
               12837        6.275829e-02        4.781485e-02        6.215176e-05
               12838        6.292866e-02        4.781603e-02        6.215807e-05
               12839        6.309739e-02        4.781722e-02        6.216462e-05
               12840        6.326397e-02        4.781842e-02        6.217142e-05
               12841        6.342957e-02        4.781964e-02        6.217846e-05
               12842        6.359298e-02        4.782087e-02        6.218575e-05
               12843        6.375489e-02        4.782211e-02        6.219328e-05
               12844        6.391482e-02        4.782336e-02        6.220106e-05
               12845        6.407299e-02        4.782463e-02        6.220908e-05
               12846        6.422939e-02        4.782590e-02        6.221734e-05
               12847        6.438402e-02        4.782719e-02        6.222585e-05
               12848        6.453665e-02        4.782849e-02        6.223460e-05
               12849        6.468774e-02        4.782981e-02        6.224358e-05
               12850        6.483708e-02        4.783113e-02        6.225281e-05
               12851        6.498489e-02        4.783246e-02        6.226227e-05
               12852        6.513097e-02        4.783381e-02        6.227197e-05
               12853        6.527485e-02        4.783517e-02        6.228191e-05
               12854        6.541727e-02        4.783653e-02        6.229209e-05
               12855        6.555802e-02        4.783791e-02        6.230249e-05
               12856        6.569712e-02        4.783930e-02        6.231313e-05
               12857        6.583460e-02        4.784070e-02        6.232400e-05
               12858        6.597051e-02        4.784211e-02        6.233510e-05
               12859        6.610511e-02        4.784353e-02        6.234643e-05
               12860        6.623798e-02        4.784496e-02        6.235799e-05
               12861        6.636939e-02        4.784640e-02        6.236977e-05
               12862        6.649965e-02        4.784785e-02        6.238178e-05
               12863        6.662808e-02        4.784931e-02        6.239402e-05
               12864        6.675546e-02        4.785078e-02        6.240647e-05
               12865        6.688161e-02        4.785226e-02        6.241915e-05
               12866        6.700660e-02        4.785375e-02        6.243205e-05
               12867        6.713048e-02        4.785525e-02        6.244517e-05
               12868        6.725332e-02        4.785676e-02        6.245851e-05
               12869        6.737545e-02        4.785827e-02        6.247207e-05
               12870        6.749621e-02        4.785980e-02        6.248585e-05
               12871        6.761616e-02        4.786133e-02        6.249985e-05
               12872        6.773586e-02        4.786288e-02        6.251406e-05
               12873        6.785443e-02        4.786443e-02        6.252849e-05
               12874        6.797290e-02        4.786599e-02        6.254314e-05
               12875        6.809066e-02        4.786756e-02        6.255801e-05
               12876        6.820803e-02        4.786914e-02        6.257309e-05
               12877        6.832485e-02        4.787073e-02        6.258839e-05
               12878        6.844169e-02        4.787233e-02        6.260391e-05
               12879        6.855840e-02        4.787394e-02        6.261965e-05
               12880        6.867485e-02        4.787555e-02        6.263561e-05
               12881        6.879206e-02        4.787717e-02        6.265179e-05
               12882        6.890896e-02        4.787881e-02        6.266820e-05
               12883        6.902610e-02        4.788045e-02        6.268483e-05
               12884        6.914382e-02        4.788210e-02        6.270169e-05
               12885        6.926151e-02        4.788376e-02        6.271877e-05
               12886        6.937974e-02        4.788543e-02        6.273608e-05
               12887        6.949883e-02        4.788710e-02        6.275363e-05
               12888        6.961864e-02        4.788879e-02        6.277141e-05
               12889        6.973927e-02        4.789048e-02        6.278943e-05
               12890        6.986105e-02        4.789219e-02        6.280769e-05
               12891        6.998312e-02        4.789390e-02        6.282619e-05
               12892        7.010676e-02        4.789563e-02        6.284494e-05
               12893        7.023112e-02        4.789736e-02        6.286394e-05
               12894        7.035722e-02        4.789910e-02        6.288319e-05
               12895        7.048492e-02        4.790085e-02        6.290270e-05
               12896        7.061358e-02        4.790261e-02        6.292247e-05
               12897        7.074425e-02        4.790438e-02        6.294252e-05
               12898        7.087605e-02        4.790617e-02        6.296283e-05
               12899        7.100976e-02        4.790796e-02        6.298342e-05
               12900        7.114523e-02        4.790976e-02        6.300429e-05
               12901        7.128251e-02        4.791157e-02        6.302545e-05
               12902        7.142167e-02        4.791339e-02        6.304690e-05
               12903        7.156277e-02        4.791522e-02        6.306865e-05
               12904        7.170562e-02        4.791707e-02        6.309070e-05
               12905        7.185074e-02        4.791892e-02        6.311307e-05
               12906        7.199794e-02        4.792079e-02        6.313575e-05
               12907        7.214724e-02        4.792267e-02        6.315875e-05
               12908        7.229866e-02        4.792455e-02        6.318208e-05
               12909        7.245223e-02        4.792645e-02        6.320575e-05
               12910        7.260794e-02        4.792837e-02        6.322976e-05
               12911        7.276602e-02        4.793029e-02        6.325413e-05
               12912        7.292622e-02        4.793223e-02        6.327884e-05
               12913        7.308828e-02        4.793417e-02        6.330392e-05
               12914        7.325238e-02        4.793613e-02        6.332937e-05
               12915        7.341870e-02        4.793811e-02        6.335520e-05
               12916        7.358646e-02        4.794009e-02        6.338141e-05
               12917        7.375629e-02        4.794209e-02        6.340800e-05
               12918        7.392760e-02        4.794410e-02        6.343499e-05
               12919        7.410051e-02        4.794613e-02        6.346239e-05
               12920        7.427511e-02        4.794817e-02        6.349019e-05
               12921        7.445102e-02        4.795022e-02        6.351840e-05
               12922        7.462828e-02        4.795228e-02        6.354702e-05
               12923        7.480622e-02        4.795436e-02        6.357607e-05
               12924        7.498485e-02        4.795645e-02        6.360555e-05
               12925        7.516395e-02        4.795856e-02        6.363545e-05
               12926        7.534323e-02        4.796067e-02        6.366578e-05
               12927        7.552266e-02        4.796281e-02        6.369655e-05
               12928        7.570146e-02        4.796495e-02        6.372775e-05
               12929        7.587952e-02        4.796711e-02        6.375938e-05
               12930        7.605675e-02        4.796928e-02        6.379145e-05
               12931        7.623229e-02        4.797147e-02        6.382395e-05
               12932        7.640600e-02        4.797367e-02        6.385688e-05
               12933        7.657770e-02        4.797588e-02        6.389023e-05
               12934        7.674650e-02        4.797810e-02        6.392400e-05
               12935        7.691195e-02        4.798034e-02        6.395819e-05
               12936        7.707408e-02        4.798259e-02        6.399277e-05
               12937        7.723219e-02        4.798485e-02        6.402775e-05
               12938        7.738579e-02        4.798712e-02        6.406312e-05
               12939        7.753442e-02        4.798941e-02        6.409886e-05
               12940        7.767757e-02        4.799170e-02        6.413495e-05
               12941        7.781477e-02        4.799401e-02        6.417138e-05
               12942        7.794552e-02        4.799632e-02        6.420814e-05
               12943        7.806912e-02        4.799864e-02        6.424521e-05
               12944        7.818604e-02        4.800098e-02        6.428256e-05
               12945        7.829463e-02        4.800332e-02        6.432018e-05
               12946        7.839516e-02        4.800566e-02        6.435804e-05
               12947        7.848720e-02        4.800802e-02        6.439611e-05
               12948        7.856965e-02        4.801038e-02        6.443438e-05
               12949        7.864284e-02        4.801274e-02        6.447282e-05
               12950        7.870618e-02        4.801511e-02        6.451139e-05
               12951        7.875865e-02        4.801749e-02        6.455007e-05
               12952        7.880091e-02        4.801986e-02        6.458883e-05
               12953        7.883273e-02        4.802224e-02        6.462763e-05
               12954        7.885367e-02        4.802462e-02        6.466645e-05
               12955        7.886333e-02        4.802700e-02        6.470526e-05
               12956        7.886209e-02        4.802938e-02        6.474402e-05
               12957        7.884962e-02        4.803176e-02        6.478271e-05
               12958        7.882591e-02        4.803414e-02        6.482128e-05
               12959        7.879099e-02        4.803651e-02        6.485971e-05
               12960        7.874494e-02        4.803888e-02        6.489798e-05
               12961        7.868810e-02        4.804125e-02        6.493604e-05
               12962        7.861994e-02        4.804361e-02        6.497387e-05
               12963        7.854138e-02        4.804596e-02        6.501143e-05
               12964        7.845244e-02        4.804830e-02        6.504871e-05
               12965        7.835341e-02        4.805064e-02        6.508568e-05
               12966        7.824486e-02        4.805297e-02        6.512231e-05
               12967        7.812669e-02        4.805529e-02        6.515857e-05
               12968        7.799978e-02        4.805760e-02        6.519445e-05
               12969        7.786432e-02        4.805990e-02        6.522992e-05
               12970        7.772053e-02        4.806218e-02        6.526497e-05
               12971        7.756914e-02        4.806446e-02        6.529957e-05
               12972        7.741063e-02        4.806672e-02        6.533371e-05
               12973        7.724553e-02        4.806897e-02        6.536738e-05
               12974        7.707435e-02        4.807121e-02        6.540056e-05
               12975        7.689764e-02        4.807343e-02        6.543324e-05
               12976        7.671591e-02        4.807563e-02        6.546542e-05
               12977        7.652972e-02        4.807783e-02        6.549709e-05
               12978        7.633957e-02        4.808000e-02        6.552823e-05
               12979        7.614600e-02        4.808217e-02        6.555885e-05
               12980        7.594951e-02        4.808431e-02        6.558895e-05
               12981        7.575084e-02        4.808645e-02        6.561851e-05
               12982        7.554976e-02        4.808856e-02        6.564755e-05
               12983        7.534742e-02        4.809066e-02        6.567606e-05
               12984        7.514405e-02        4.809274e-02        6.570405e-05
               12985        7.494004e-02        4.809481e-02        6.573151e-05
               12986        7.473579e-02        4.809686e-02        6.575845e-05
               12987        7.453165e-02        4.809890e-02        6.578489e-05
               12988        7.432798e-02        4.810092e-02        6.581081e-05
               12989        7.412506e-02        4.810292e-02        6.583624e-05
               12990        7.392318e-02        4.810491e-02        6.586117e-05
               12991        7.372258e-02        4.810688e-02        6.588561e-05
               12992        7.352348e-02        4.810884e-02        6.590958e-05
               12993        7.332607e-02        4.811078e-02        6.593308e-05
               12994        7.313004e-02        4.811270e-02        6.595611e-05
               12995        7.293645e-02        4.811461e-02        6.597869e-05
               12996        7.274519e-02        4.811651e-02        6.600083e-05
               12997        7.255609e-02        4.811839e-02        6.602253e-05
               12998        7.236895e-02        4.812026e-02        6.604381e-05
               12999        7.218453e-02        4.812211e-02        6.606467e-05
               13000        7.200187e-02        4.812394e-02        6.608512e-05
               13001        7.182142e-02        4.812577e-02        6.610517e-05
               13002        7.164339e-02        4.812758e-02        6.612483e-05
               13003        7.146724e-02        4.812937e-02        6.614410e-05
               13004        7.129314e-02        4.813115e-02        6.616299e-05
               13005        7.112099e-02        4.813292e-02        6.618152e-05
               13006        7.095093e-02        4.813467e-02        6.619968e-05
               13007        7.078236e-02        4.813641e-02        6.621748e-05
               13008        7.061540e-02        4.813814e-02        6.623494e-05
               13009        7.044990e-02        4.813986e-02        6.625205e-05
               13010        7.028572e-02        4.814156e-02        6.626882e-05
               13011        7.012271e-02        4.814325e-02        6.628526e-05
               13012        6.996072e-02        4.814493e-02        6.630137e-05
               13013        6.979959e-02        4.814659e-02        6.631715e-05
               13014        6.963916e-02        4.814824e-02        6.633262e-05
               13015        6.947927e-02        4.814988e-02        6.634776e-05
               13016        6.931953e-02        4.815151e-02        6.636260e-05
               13017        6.916026e-02        4.815312e-02        6.637712e-05
               13018        6.900106e-02        4.815472e-02        6.639134e-05
               13019        6.884179e-02        4.815631e-02        6.640525e-05
               13020        6.868232e-02        4.815789e-02        6.641886e-05
               13021        6.852249e-02        4.815945e-02        6.643218e-05
               13022        6.836219e-02        4.816100e-02        6.644519e-05
               13023        6.820178e-02        4.816254e-02        6.645790e-05
               13024        6.803995e-02        4.816407e-02        6.647032e-05
               13025        6.787754e-02        4.816558e-02        6.648245e-05
               13026        6.771448e-02        4.816708e-02        6.649428e-05
               13027        6.755019e-02        4.816857e-02        6.650582e-05
               13028        6.738485e-02        4.817005e-02        6.651707e-05
               13029        6.721792e-02        4.817151e-02        6.652803e-05
               13030        6.705005e-02        4.817296e-02        6.653870e-05
               13031        6.688121e-02        4.817439e-02        6.654908e-05
               13032        6.671112e-02        4.817581e-02        6.655917e-05
               13033        6.653953e-02        4.817722e-02        6.656898e-05
               13034        6.636690e-02        4.817862e-02        6.657850e-05
               13035        6.619299e-02        4.818000e-02        6.658773e-05
               13036        6.601782e-02        4.818137e-02        6.659668e-05
               13037        6.584139e-02        4.818272e-02        6.660535e-05
               13038        6.566373e-02        4.818407e-02        6.661373e-05
               13039        6.548464e-02        4.818539e-02        6.662184e-05
               13040        6.530441e-02        4.818670e-02        6.662966e-05
               13041        6.512331e-02        4.818800e-02        6.663721e-05
               13042        6.494117e-02        4.818929e-02        6.664448e-05
               13043        6.475806e-02        4.819056e-02        6.665147e-05
               13044        6.457379e-02        4.819181e-02        6.665820e-05
               13045        6.438893e-02        4.819306e-02        6.666465e-05
               13046        6.420307e-02        4.819428e-02        6.667084e-05
               13047        6.401678e-02        4.819550e-02        6.667675e-05
               13048        6.383014e-02        4.819669e-02        6.668241e-05
               13049        6.364254e-02        4.819788e-02        6.668781e-05
               13050        6.345476e-02        4.819905e-02        6.669294e-05
               13051        6.326692e-02        4.820020e-02        6.669782e-05
               13052        6.307839e-02        4.820134e-02        6.670245e-05
               13053        6.288998e-02        4.820247e-02        6.670684e-05
               13054        6.270155e-02        4.820358e-02        6.671097e-05
               13055        6.251320e-02        4.820467e-02        6.671487e-05
               13056        6.232503e-02        4.820576e-02        6.671852e-05
               13057        6.213713e-02        4.820682e-02        6.672194e-05
               13058        6.194959e-02        4.820787e-02        6.672513e-05
               13059        6.176251e-02        4.820891e-02        6.672810e-05
               13060        6.157621e-02        4.820994e-02        6.673084e-05
               13061        6.139031e-02        4.821095e-02        6.673336e-05
               13062        6.120513e-02        4.821194e-02        6.673566e-05
               13063        6.102051e-02        4.821292e-02        6.673776e-05
               13064        6.083701e-02        4.821389e-02        6.673964e-05
               13065        6.065447e-02        4.821484e-02        6.674133e-05
               13066        6.047318e-02        4.821578e-02        6.674281e-05
               13067        6.029298e-02        4.821670e-02        6.674411e-05
               13068        6.011346e-02        4.821761e-02        6.674521e-05
               13069        5.993539e-02        4.821851e-02        6.674612e-05
               13070        5.975858e-02        4.821939e-02        6.674685e-05
               13071        5.958309e-02        4.822026e-02        6.674741e-05
               13072        5.940895e-02        4.822112e-02        6.674779e-05
               13073        5.923622e-02        4.822196e-02        6.674800e-05
               13074        5.906515e-02        4.822279e-02        6.674805e-05
               13075        5.889507e-02        4.822360e-02        6.674794e-05
               13076        5.872672e-02        4.822441e-02        6.674766e-05
               13077        5.855989e-02        4.822520e-02        6.674724e-05
               13078        5.839458e-02        4.822598e-02        6.674666e-05
               13079        5.823105e-02        4.822674e-02        6.674594e-05
               13080        5.806884e-02        4.822749e-02        6.674508e-05
               13081        5.790819e-02        4.822823e-02        6.674408e-05
               13082        5.774909e-02        4.822896e-02        6.674295e-05
               13083        5.759155e-02        4.822968e-02        6.674168e-05
               13084        5.743555e-02        4.823038e-02        6.674029e-05
               13085        5.728109e-02        4.823107e-02        6.673877e-05
               13086        5.712816e-02        4.823175e-02        6.673714e-05
               13087        5.697673e-02        4.823242e-02        6.673538e-05
               13088        5.682680e-02        4.823308e-02        6.673352e-05
               13089        5.667785e-02        4.823372e-02        6.673154e-05
               13090        5.653081e-02        4.823436e-02        6.672945e-05
               13091        5.638496e-02        4.823498e-02        6.672725e-05
               13092        5.624072e-02        4.823559e-02        6.672496e-05
               13093        5.609808e-02        4.823619e-02        6.672257e-05
               13094        5.595628e-02        4.823678e-02        6.672008e-05
               13095        5.581577e-02        4.823736e-02        6.671749e-05
               13096        5.567675e-02        4.823793e-02        6.671481e-05
               13097        5.553894e-02        4.823848e-02        6.671205e-05
               13098        5.540232e-02        4.823903e-02        6.670920e-05
               13099        5.526684e-02        4.823957e-02        6.670626e-05
               13100        5.513223e-02        4.824009e-02        6.670325e-05
               13101        5.499916e-02        4.824061e-02        6.670015e-05
               13102        5.486689e-02        4.824112e-02        6.669698e-05
               13103        5.473561e-02        4.824161e-02        6.669373e-05
               13104        5.460529e-02        4.824210e-02        6.669041e-05
               13105        5.447590e-02        4.824257e-02        6.668701e-05
               13106        5.434764e-02        4.824304e-02        6.668355e-05
               13107        5.422000e-02        4.824349e-02        6.668002e-05
               13108        5.409343e-02        4.824394e-02        6.667643e-05
               13109        5.396741e-02        4.824438e-02        6.667277e-05
               13110        5.384216e-02        4.824480e-02        6.666905e-05
               13111        5.371766e-02        4.824522e-02        6.666528e-05
               13112        5.359387e-02        4.824563e-02        6.666144e-05
               13113        5.347078e-02        4.824603e-02        6.665755e-05
               13114        5.334812e-02        4.824642e-02        6.665360e-05
               13115        5.322611e-02        4.824680e-02        6.664960e-05
               13116        5.310498e-02        4.824717e-02        6.664555e-05
               13117        5.298447e-02        4.824753e-02        6.664144e-05
               13118        5.286457e-02        4.824788e-02        6.663729e-05
               13119        5.274527e-02        4.824822e-02        6.663310e-05
               13120        5.262655e-02        4.824856e-02        6.662885e-05
               13121        5.250865e-02        4.824888e-02        6.662457e-05
               13122        5.239109e-02        4.824920e-02        6.662024e-05
               13123        5.227458e-02        4.824950e-02        6.661587e-05
               13124        5.215840e-02        4.824980e-02        6.661146e-05
               13125        5.204256e-02        4.825009e-02        6.660701e-05
               13126        5.192706e-02        4.825037e-02        6.660252e-05
               13127        5.181214e-02        4.825064e-02        6.659800e-05
               13128        5.169780e-02        4.825091e-02        6.659345e-05
               13129        5.158429e-02        4.825116e-02        6.658886e-05
               13130        5.147162e-02        4.825140e-02        6.658424e-05
               13131        5.135931e-02        4.825164e-02        6.657959e-05
               13132        5.124763e-02        4.825187e-02        6.657491e-05
               13133        5.113658e-02        4.825209e-02        6.657020e-05
               13134        5.102593e-02        4.825230e-02        6.656547e-05
               13135        5.091665e-02        4.825250e-02        6.656071e-05
               13136        5.080826e-02        4.825270e-02        6.655593e-05
               13137        5.069985e-02        4.825288e-02        6.655112e-05
               13138        5.059236e-02        4.825306e-02        6.654629e-05
               13139        5.048487e-02        4.825323e-02        6.654145e-05
               13140        5.037880e-02        4.825339e-02        6.653658e-05
               13141        5.027299e-02        4.825355e-02        6.653169e-05
               13142        5.016816e-02        4.825369e-02        6.652679e-05
               13143        5.006408e-02        4.825383e-02        6.652187e-05
               13144        4.996052e-02        4.825396e-02        6.651694e-05
               13145        4.985798e-02        4.825408e-02        6.651199e-05
               13146        4.975621e-02        4.825420e-02        6.650703e-05
               13147        4.965524e-02        4.825430e-02        6.650205e-05
               13148        4.955458e-02        4.825440e-02        6.649707e-05
               13149        4.945544e-02        4.825449e-02        6.649207e-05
               13150        4.935663e-02        4.825458e-02        6.648707e-05
               13151        4.925887e-02        4.825465e-02        6.648206e-05
               13152        4.916191e-02        4.825472e-02        6.647704e-05
               13153        4.906600e-02        4.825478e-02        6.647201e-05
               13154        4.897066e-02        4.825484e-02        6.646698e-05
               13155        4.887613e-02        4.825489e-02        6.646195e-05
               13156        4.878264e-02        4.825493e-02        6.645691e-05
               13157        4.868971e-02        4.825496e-02        6.645187e-05
               13158        4.859733e-02        4.825499e-02        6.644682e-05
               13159        4.850596e-02        4.825500e-02        6.644177e-05
               13160        4.841561e-02        4.825502e-02        6.643673e-05
               13161        4.832602e-02        4.825502e-02        6.643168e-05
               13162        4.823693e-02        4.825502e-02        6.642663e-05
               13163        4.814882e-02        4.825501e-02        6.642158e-05
               13164        4.806096e-02        4.825500e-02        6.641654e-05
               13165        4.797404e-02        4.825498e-02        6.641150e-05
               13166        4.788780e-02        4.825495e-02        6.640646e-05
               13167        4.780224e-02        4.825491e-02        6.640143e-05
               13168        4.771709e-02        4.825487e-02        6.639640e-05
               13169        4.763282e-02        4.825483e-02        6.639137e-05
               13170        4.754892e-02        4.825477e-02        6.638635e-05
               13171        4.746586e-02        4.825471e-02        6.638134e-05
               13172        4.738313e-02        4.825465e-02        6.637633e-05
               13173        4.730144e-02        4.825457e-02        6.637133e-05
               13174        4.722028e-02        4.825450e-02        6.636634e-05
               13175        4.713940e-02        4.825441e-02        6.636136e-05
               13176        4.705925e-02        4.825432e-02        6.635638e-05
               13177        4.697911e-02        4.825422e-02        6.635142e-05
               13178        4.689966e-02        4.825412e-02        6.634646e-05
               13179        4.682065e-02        4.825401e-02        6.634152e-05
               13180        4.674206e-02        4.825390e-02        6.633658e-05
               13181        4.666364e-02        4.825378e-02        6.633166e-05
               13182        4.658560e-02        4.825365e-02        6.632675e-05
               13183        4.650818e-02        4.825352e-02        6.632185e-05
               13184        4.643111e-02        4.825338e-02        6.631696e-05
               13185        4.635439e-02        4.825324e-02        6.631209e-05
               13186        4.627801e-02        4.825309e-02        6.630723e-05
               13187        4.620195e-02        4.825293e-02        6.630238e-05
               13188        4.612620e-02        4.825277e-02        6.629755e-05
               13189        4.605100e-02        4.825260e-02        6.629274e-05
               13190        4.597587e-02        4.825243e-02        6.628793e-05
               13191        4.590103e-02        4.825225e-02        6.628315e-05
               13192        4.582648e-02        4.825207e-02        6.627838e-05
               13193        4.575223e-02        4.825188e-02        6.627363e-05
               13194        4.567827e-02        4.825168e-02        6.626889e-05
               13195        4.560509e-02        4.825148e-02        6.626417e-05
               13196        4.553197e-02        4.825128e-02        6.625947e-05
               13197        4.545868e-02        4.825106e-02        6.625479e-05
               13198        4.538594e-02        4.825085e-02        6.625012e-05
               13199        4.531352e-02        4.825062e-02        6.624548e-05
               13200        4.524144e-02        4.825040e-02        6.624085e-05
               13201        4.516971e-02        4.825016e-02        6.623625e-05
               13202        4.509810e-02        4.824992e-02        6.623166e-05
               13203        4.502735e-02        4.824968e-02        6.622709e-05
               13204        4.495698e-02        4.824943e-02        6.622255e-05
               13205        4.488704e-02        4.824918e-02        6.621802e-05
               13206        4.481705e-02        4.824892e-02        6.621352e-05
               13207        4.474776e-02        4.824865e-02        6.620903e-05
               13208        4.467894e-02        4.824838e-02        6.620457e-05
               13209        4.461064e-02        4.824811e-02        6.620013e-05
               13210        4.454286e-02        4.824782e-02        6.619572e-05
               13211        4.447587e-02        4.824754e-02        6.619132e-05
               13212        4.440924e-02        4.824725e-02        6.618695e-05
               13213        4.434322e-02        4.824695e-02        6.618260e-05
               13214        4.427784e-02        4.824665e-02        6.617827e-05
               13215        4.421314e-02        4.824635e-02        6.617397e-05
               13216        4.414891e-02        4.824604e-02        6.616969e-05
               13217        4.408566e-02        4.824572e-02        6.616543e-05
               13218        4.402318e-02        4.824540e-02        6.616119e-05
