#                  BLOCK:   ACTUAL_KE:          KE_AVE:             ERROR:
                 701             1.57535             1.87883           0.0163963
                 702             1.57494              1.8784           0.0163787
                 703             1.57461             1.87796           0.0163611
                 704             1.57435             1.87753           0.0163435
                 705             1.57418              1.8771            0.016326
                 706             1.57408             1.87667           0.0163085
                 707             1.57406             1.87624           0.0162911
                 708             1.57412             1.87582           0.0162737
                 709             1.57425             1.87539           0.0162563
                 710             1.57447             1.87497           0.0162389
                 711             1.57476             1.87455           0.0162215
                 712             1.57513             1.87413           0.0162042
                 713             1.57557             1.87371           0.0161869
                 714             1.57609             1.87329           0.0161696
                 715             1.57669             1.87288           0.0161523
                 716             1.57736             1.87246            0.016135
                 717             1.57809             1.87205           0.0161177
                 718              1.5789             1.87164           0.0161004
                 719             1.57978             1.87124           0.0160832
                 720             1.58073             1.87083           0.0160659
                 721             1.58173             1.87043           0.0160486
                 722             1.58281             1.87003           0.0160313
                 723             1.58394             1.86964            0.016014
                 724             1.58513             1.86925           0.0159967
                 725             1.58638             1.86886           0.0159794
                 726             1.58769             1.86847           0.0159621
                 727             1.58905             1.86808           0.0159448
                 728             1.59046              1.8677           0.0159274
                 729             1.59192             1.86732           0.0159101
                 730             1.59342             1.86695           0.0158927
                 731             1.59497             1.86658           0.0158753
                 732             1.59656             1.86621           0.0158579
                 733             1.59818             1.86584           0.0158405
                 734             1.59984             1.86548           0.0158231
                 735             1.60154             1.86512           0.0158056
                 736             1.60326             1.86477           0.0157881
                 737             1.60501             1.86441           0.0157707
                 738             1.60679             1.86406           0.0157531
                 739             1.60858             1.86372           0.0157356
                 740              1.6104             1.86338           0.0157181
                 741             1.61224             1.86304           0.0157005
                 742             1.61409              1.8627           0.0156829
                 743             1.61595             1.86237           0.0156654
                 744             1.61782             1.86204           0.0156477
                 745              1.6197             1.86172           0.0156301
                 746             1.62158             1.86139           0.0156125
                 747             1.62346             1.86108           0.0155948
                 748             1.62535             1.86076           0.0155772
                 749             1.62723             1.86045           0.0155595
                 750             1.62911             1.86014           0.0155418
                 751             1.63099             1.85983           0.0155241
                 752             1.63285             1.85953           0.0155064
                 753             1.63471             1.85923           0.0154887
                 754             1.63655             1.85894           0.0154709
                 755             1.63838             1.85865           0.0154532
                 756             1.64019             1.85836           0.0154355
                 757             1.64199             1.85807           0.0154177
                 758             1.64377             1.85779              0.0154
                 759             1.64553             1.85751           0.0153822
                 760             1.64727             1.85723           0.0153645
                 761             1.64898             1.85696           0.0153467
                 762             1.65067             1.85669            0.015329
                 763             1.65234             1.85642           0.0153112
                 764             1.65398             1.85616           0.0152935
                 765             1.65559             1.85589           0.0152757
                 766             1.65717             1.85563            0.015258
                 767             1.65873             1.85538           0.0152403
                 768             1.66025             1.85512           0.0152225
                 769             1.66174             1.85487           0.0152048
                 770              1.6632             1.85462           0.0151871
                 771             1.66462             1.85438           0.0151694
                 772             1.66602             1.85413           0.0151517
                 773             1.66737             1.85389            0.015134
                 774             1.66869             1.85365           0.0151164
                 775             1.66998             1.85341           0.0150987
                 776             1.67122             1.85318           0.0150811
                 777             1.67243             1.85295           0.0150635
                 778              1.6736             1.85272           0.0150459
                 779             1.67473             1.85249           0.0150283
                 780             1.67581             1.85226           0.0150108
                 781             1.67686             1.85204           0.0149932
                 782             1.67786             1.85181           0.0149757
                 783             1.67881             1.85159           0.0149582
                 784             1.67972             1.85137           0.0149407
                 785             1.68059             1.85116           0.0149233
                 786              1.6814             1.85094           0.0149058
                 787             1.68217             1.85073           0.0148885
                 788             1.68288             1.85051           0.0148711
                 789             1.68354              1.8503           0.0148537
                 790             1.68415             1.85009           0.0148364
                 791             1.68471             1.84988           0.0148191
                 792             1.68521             1.84967           0.0148019
                 793             1.68565             1.84947           0.0147847
                 794             1.68604             1.84926           0.0147675
                 795             1.68636             1.84906           0.0147503
                 796             1.68663             1.84885           0.0147332
                 797             1.68683             1.84865           0.0147161
                 798             1.68697             1.84845           0.0146991
                 799             1.68705             1.84824           0.0146821
                 800             1.68706             1.84804           0.0146651
                 801               1.687             1.84784           0.0146482
                 802             1.68688             1.84764           0.0146313
                 803              1.6867             1.84744           0.0146144
                 804             1.68644             1.84724           0.0145976
                 805             1.68612             1.84704           0.0145809
                 806             1.68573             1.84684           0.0145641
                 807             1.68527             1.84664           0.0145475
                 808             1.68474             1.84644           0.0145309
                 809             1.68414             1.84624           0.0145143
                 810             1.68348             1.84604           0.0144977
                 811             1.68276             1.84584           0.0144813
                 812             1.68197             1.84564           0.0144648
                 813             1.68112             1.84543           0.0144485
                 814              1.6802             1.84523           0.0144321
                 815             1.67923             1.84503           0.0144159
                 816              1.6782             1.84482           0.0143997
                 817             1.67711             1.84462           0.0143835
                 818             1.67598             1.84441           0.0143674
                 819              1.6748              1.8442           0.0143513
                 820             1.67357               1.844           0.0143353
                 821              1.6723             1.84379           0.0143194
                 822             1.67099             1.84358           0.0143035
                 823             1.66965             1.84336           0.0142877
                 824             1.66829             1.84315            0.014272
                 825              1.6669             1.84294           0.0142562
                 826             1.66549             1.84272           0.0142406
                 827             1.66406             1.84251            0.014225
                 828             1.66263             1.84229           0.0142095
                 829              1.6612             1.84207            0.014194
                 830             1.65977             1.84185           0.0141786
                 831             1.65834             1.84163           0.0141633
                 832             1.65693             1.84141            0.014148
                 833             1.65554             1.84119           0.0141328
                 834             1.65416             1.84096           0.0141176
                 835             1.65282             1.84074           0.0141025
                 836             1.65151             1.84051           0.0140875
                 837             1.65023             1.84028           0.0140725
                 838               1.649             1.84005           0.0140575
                 839             1.64781             1.83983           0.0140426
                 840             1.64667              1.8396           0.0140278
                 841             1.64558             1.83937            0.014013
                 842             1.64454             1.83913           0.0139983
                 843             1.64356              1.8389           0.0139836
                 844             1.64264             1.83867            0.013969
                 845             1.64178             1.83844           0.0139544
                 846             1.64097              1.8382           0.0139398
                 847             1.64023             1.83797           0.0139253
                 848             1.63955             1.83774           0.0139109
                 849             1.63893              1.8375           0.0138965
                 850             1.63837             1.83727           0.0138821
                 851             1.63787             1.83703           0.0138678
                 852             1.63742              1.8368           0.0138535
                 853             1.63702             1.83656           0.0138392
                 854             1.63667             1.83633            0.013825
                 855             1.63637              1.8361           0.0138108
                 856             1.63612             1.83586           0.0137966
                 857              1.6359             1.83563           0.0137825
                 858             1.63572              1.8354           0.0137684
                 859             1.63557             1.83516           0.0137543
                 860             1.63545             1.83493           0.0137403
                 861             1.63534              1.8347           0.0137263
                 862             1.63526             1.83447           0.0137123
                 863             1.63519             1.83424           0.0136984
                 864             1.63512             1.83401           0.0136845
                 865             1.63507             1.83378           0.0136706
                 866             1.63501             1.83355           0.0136567
                 867             1.63494             1.83332           0.0136429
                 868             1.63487             1.83309           0.0136291
                 869             1.63478             1.83286           0.0136153
                 870             1.63467             1.83263           0.0136016
                 871             1.63455             1.83241           0.0135879
                 872              1.6344             1.83218           0.0135742
                 873             1.63423             1.83195           0.0135605
                 874             1.63403             1.83173           0.0135469
                 875             1.63379              1.8315           0.0135333
                 876             1.63352             1.83127           0.0135197
                 877             1.63322             1.83105           0.0135062
                 878             1.63288             1.83082           0.0134927
                 879              1.6325              1.8306           0.0134792
                 880             1.63208             1.83037           0.0134658
                 881             1.63162             1.83015           0.0134524
                 882             1.63113             1.82992           0.0134391
                 883             1.63059             1.82969           0.0134257
                 884             1.63002             1.82947           0.0134125
                 885              1.6294             1.82924           0.0133992
                 886             1.62875             1.82902            0.013386
                 887             1.62806             1.82879           0.0133728
                 888             1.62733             1.82856           0.0133597
                 889             1.62657             1.82833           0.0133466
                 890             1.62577             1.82811           0.0133335
                 891             1.62494             1.82788           0.0133205
                 892             1.62409             1.82765           0.0133075
                 893              1.6232             1.82742           0.0132946
                 894             1.62229             1.82719           0.0132817
                 895             1.62135             1.82696           0.0132689
                 896             1.62039             1.82673           0.0132561
                 897             1.61941              1.8265           0.0132433
                 898             1.61841             1.82627           0.0132306
                 899              1.6174             1.82604           0.0132179
                 900             1.61638              1.8258           0.0132053
                 901             1.61534             1.82557           0.0131927
                 902              1.6143             1.82534           0.0131801
                 903             1.61325              1.8251           0.0131676
                 904              1.6122             1.82487           0.0131552
                 905             1.61114             1.82463           0.0131427
                 906             1.61008             1.82439           0.0131304
                 907             1.60903             1.82416            0.013118
                 908             1.60798             1.82392           0.0131058
                 909             1.60693             1.82368           0.0130935
                 910             1.60589             1.82344           0.0130813
                 911             1.60486              1.8232           0.0130692
                 912             1.60383             1.82296            0.013057
                 913             1.60282             1.82272            0.013045
                 914             1.60182             1.82248           0.0130329
                 915             1.60083             1.82223           0.0130209
                 916             1.59985             1.82199            0.013009
                 917             1.59889             1.82175           0.0129971
                 918             1.59794              1.8215           0.0129852
                 919             1.59702             1.82126           0.0129734
                 920              1.5961             1.82101           0.0129616
                 921             1.59521             1.82077           0.0129498
                 922             1.59433             1.82052           0.0129381
                 923             1.59347             1.82028           0.0129264
                 924             1.59264             1.82003           0.0129148
                 925             1.59182             1.81978           0.0129032
                 926             1.59102             1.81954           0.0128916
                 927             1.59025             1.81929           0.0128801
                 928              1.5895             1.81904           0.0128686
                 929             1.58877             1.81879           0.0128571
                 930             1.58807             1.81855           0.0128457
                 931             1.58739              1.8183           0.0128343
                 932             1.58673             1.81805           0.0128229
                 933              1.5861              1.8178           0.0128116
                 934              1.5855             1.81755           0.0128003
                 935             1.58493              1.8173            0.012789
                 936             1.58439             1.81706           0.0127778
                 937             1.58387             1.81681           0.0127665
                 938             1.58339             1.81656           0.0127554
                 939             1.58295             1.81631           0.0127442
                 940             1.58254             1.81606           0.0127331
                 941             1.58216             1.81581            0.012722
                 942             1.58182             1.81556           0.0127109
                 943             1.58152             1.81531           0.0126998
                 944             1.58126             1.81507           0.0126888
                 945             1.58104             1.81482           0.0126778
                 946             1.58086             1.81457           0.0126668
                 947             1.58073             1.81432           0.0126558
                 948             1.58063             1.81408           0.0126449
                 949             1.58058             1.81383           0.0126339
                 950             1.58058             1.81359            0.012623
                 951             1.58062             1.81334           0.0126121
                 952             1.58071              1.8131           0.0126013
                 953             1.58084             1.81285           0.0125904
                 954             1.58101             1.81261           0.0125795
                 955             1.58123             1.81237           0.0125687
                 956             1.58149             1.81213           0.0125579
                 957             1.58179             1.81189           0.0125471
                 958             1.58214             1.81165           0.0125362
                 959             1.58252             1.81141           0.0125255
                 960             1.58294             1.81117           0.0125147
                 961              1.5834             1.81093           0.0125039
                 962             1.58389              1.8107           0.0124931
                 963             1.58441             1.81046           0.0124824
                 964             1.58496             1.81023           0.0124716
                 965             1.58554             1.80999           0.0124608
                 966             1.58614             1.80976           0.0124501
                 967             1.58675             1.80953           0.0124394
                 968             1.58739              1.8093           0.0124286
                 969             1.58803             1.80907           0.0124179
                 970             1.58869             1.80885           0.0124072
                 971             1.58935             1.80862           0.0123965
                 972             1.59001              1.8084           0.0123857
                 973             1.59067             1.80817            0.012375
                 974             1.59132             1.80795           0.0123643
                 975             1.59197             1.80773           0.0123536
                 976              1.5926             1.80751           0.0123429
                 977             1.59322             1.80729           0.0123323
                 978             1.59381             1.80707           0.0123216
                 979             1.59438             1.80685           0.0123109
                 980             1.59492             1.80664           0.0123002
                 981             1.59543             1.80642           0.0122896
                 982             1.59591             1.80621           0.0122789
                 983             1.59635             1.80599           0.0122683
                 984             1.59675             1.80578           0.0122577
                 985             1.59711             1.80557           0.0122471
                 986             1.59742             1.80536           0.0122365
                 987             1.59769             1.80515           0.0122259
                 988             1.59791             1.80494           0.0122153
                 989             1.59807             1.80473           0.0122047
                 990             1.59818             1.80452           0.0121942
                 991             1.59824             1.80431           0.0121837
                 992             1.59823              1.8041           0.0121732
                 993             1.59817              1.8039           0.0121627
                 994             1.59805             1.80369           0.0121522
                 995             1.59787             1.80348           0.0121417
                 996             1.59762             1.80328           0.0121313
                 997             1.59732             1.80307           0.0121209
                 998             1.59694             1.80286           0.0121105
                 999             1.59651             1.80266           0.0121002
                1000             1.59601             1.80245           0.0120898
                1001             1.59544             1.80224           0.0120795
                1002             1.59481             1.80204           0.0120692
                1003             1.59411             1.80183            0.012059
                1004             1.59335             1.80162           0.0120488
                1005             1.59252             1.80141           0.0120386
                1006             1.59162              1.8012           0.0120284
                1007             1.59066               1.801           0.0120183
                1008             1.58964             1.80079           0.0120082
                1009             1.58855             1.80058           0.0119981
                1010              1.5874             1.80036           0.0119881
                1011             1.58619             1.80015           0.0119781
                1012             1.58492             1.79994           0.0119682
                1013             1.58359             1.79973           0.0119583
                1014              1.5822             1.79951           0.0119484
                1015             1.58075              1.7993           0.0119386
                1016             1.57925             1.79908           0.0119288
                1017             1.57769             1.79886            0.011919
                1018             1.57609             1.79864           0.0119093
                1019             1.57443             1.79842           0.0118997
                1020             1.57273              1.7982           0.0118901
                1021             1.57098             1.79798           0.0118805
                1022              1.5692             1.79776            0.011871
                1023             1.56737             1.79753           0.0118615
                1024             1.56551              1.7973           0.0118521
                1025             1.56362             1.79708           0.0118427
                1026             1.56169             1.79685           0.0118334
                1027             1.55974             1.79662           0.0118241
                1028             1.55777             1.79638           0.0118149
                1029             1.55577             1.79615           0.0118057
                1030             1.55376             1.79591           0.0117966
                1031             1.55173             1.79568           0.0117876
                1032             1.54969             1.79544           0.0117786
                1033             1.54764              1.7952           0.0117696
                1034              1.5456             1.79496           0.0117607
                1035             1.54355             1.79471           0.0117518
                1036              1.5415             1.79447            0.011743
                1037             1.53946             1.79422           0.0117343
                1038             1.53743             1.79398           0.0117256
                1039              1.5354             1.79373           0.0117169
                1040             1.53339             1.79348           0.0117083
                1041              1.5314             1.79323           0.0116998
                1042             1.52942             1.79297           0.0116913
                1043             1.52747             1.79272           0.0116829
                1044             1.52553             1.79246           0.0116745
                1045             1.52362              1.7922           0.0116662
                1046             1.52173             1.79195           0.0116579
                1047             1.51987             1.79169           0.0116496
                1048             1.51804             1.79143           0.0116414
                1049             1.51624             1.79116           0.0116333
                1050             1.51446              1.7909           0.0116252
                1051             1.51271             1.79063           0.0116171
                1052               1.511             1.79037           0.0116091
                1053             1.50931              1.7901           0.0116012
                1054             1.50765             1.78983           0.0115933
                1055             1.50602             1.78957           0.0115854
                1056             1.50442              1.7893           0.0115776
                1057             1.50285             1.78902           0.0115698
                1058              1.5013             1.78875           0.0115621
                1059             1.49978             1.78848           0.0115544
                1060             1.49829             1.78821           0.0115467
                1061             1.49683             1.78793           0.0115391
                1062             1.49539             1.78766           0.0115315
                1063             1.49397             1.78738            0.011524
                1064             1.49258              1.7871           0.0115165
                1065             1.49122             1.78682            0.011509
                1066             1.48988             1.78655           0.0115016
                1067             1.48856             1.78627           0.0114942
                1068             1.48727             1.78599           0.0114868
                1069               1.486             1.78571           0.0114795
                1070             1.48475             1.78542           0.0114722
                1071             1.48354             1.78514            0.011465
                1072             1.48234             1.78486           0.0114578
                1073             1.48117             1.78458           0.0114506
                1074             1.48003             1.78429           0.0114434
                1075             1.47892             1.78401           0.0114363
                1076             1.47784             1.78373           0.0114292
                1077             1.47678             1.78344           0.0114222
                1078             1.47576             1.78315           0.0114151
                1079             1.47477             1.78287           0.0114081
                1080             1.47382             1.78258           0.0114012
                1081              1.4729              1.7823           0.0113942
                1082             1.47202             1.78201           0.0113873
                1083             1.47119             1.78172           0.0113804
                1084              1.4704             1.78144           0.0113735
                1085             1.46965             1.78115           0.0113667
                1086             1.46895             1.78086           0.0113598
                1087              1.4683             1.78057            0.011353
                1088              1.4677             1.78029           0.0113462
                1089             1.46715                1.78           0.0113395
                1090             1.46666             1.77971           0.0113327
                1091             1.46623             1.77942           0.0113259
                1092             1.46585             1.77914           0.0113192
                1093             1.46554             1.77885           0.0113125
                1094              1.4653             1.77856           0.0113058
                1095             1.46512             1.77828           0.0112991
                1096             1.46501             1.77799           0.0112924
                1097             1.46497              1.7777           0.0112857
                1098               1.465             1.77742            0.011279
                1099              1.4651             1.77714           0.0112723
                1100             1.46527             1.77685           0.0112656
                1101             1.46552             1.77657            0.011259
                1102             1.46584             1.77629           0.0112523
                1103             1.46624             1.77601           0.0112456
                1104             1.46671             1.77573           0.0112389
                1105             1.46726             1.77545           0.0112322
                1106             1.46788             1.77517           0.0112255
                1107             1.46858             1.77489           0.0112187
                1108             1.46936             1.77462            0.011212
                1109             1.47021             1.77434           0.0112053
                1110             1.47114             1.77407           0.0111985
                1111             1.47214              1.7738           0.0111917
                1112             1.47322             1.77353           0.0111849
                1113             1.47437             1.77326           0.0111781
                1114             1.47559             1.77299           0.0111712
                1115             1.47688             1.77273           0.0111644
                1116             1.47825             1.77246           0.0111575
                1117             1.47968              1.7722           0.0111506
                1118             1.48118             1.77194           0.0111437
                1119             1.48275             1.77168           0.0111367
                1120             1.48438             1.77142           0.0111297
                1121             1.48608             1.77117           0.0111227
                1122             1.48783             1.77092           0.0111156
                1123             1.48964             1.77067           0.0111086
                1124             1.49152             1.77042           0.0111015
                1125             1.49344             1.77017           0.0110943
                1126             1.49543             1.76993           0.0110871
                1127             1.49746             1.76969           0.0110799
                1128             1.49954             1.76945           0.0110727
                1129             1.50167             1.76921           0.0110654
                1130             1.50384             1.76897           0.0110581
                1131             1.50606             1.76874           0.0110508
                1132             1.50832             1.76851           0.0110434
                1133             1.51062             1.76828            0.011036
                1134             1.51296             1.76806           0.0110286
                1135             1.51533             1.76784           0.0110211
                1136             1.51773             1.76762           0.0110136
                1137             1.52017              1.7674           0.0110061
                1138             1.52263             1.76718           0.0109985
                1139             1.52512             1.76697           0.0109909
                1140             1.52764             1.76676           0.0109833
                1141             1.53018             1.76655           0.0109756
                1142             1.53274             1.76635           0.0109679
                1143             1.53532             1.76615           0.0109602
                1144             1.53793             1.76595           0.0109524
                1145             1.54054             1.76575           0.0109446
                1146             1.54318             1.76556           0.0109368
                1147             1.54583             1.76536           0.0109289
                1148             1.54849             1.76518            0.010921
                1149             1.55116             1.76499           0.0109131
                1150             1.55384             1.76481           0.0109052
                1151             1.55653             1.76463           0.0108972
                1152             1.55922             1.76445           0.0108892
                1153             1.56193             1.76427           0.0108812
                1154             1.56464              1.7641           0.0108731
                1155             1.56735             1.76393            0.010865
                1156             1.57007             1.76376           0.0108569
                1157              1.5728              1.7636           0.0108488
                1158             1.57553             1.76343           0.0108407
                1159             1.57826             1.76327           0.0108325
                1160               1.581             1.76312           0.0108243
                1161             1.58374             1.76296           0.0108161
                1162             1.58648             1.76281           0.0108078
                1163             1.58922             1.76266           0.0107996
                1164             1.59197             1.76251           0.0107913
                1165             1.59472             1.76237            0.010783
                1166             1.59748             1.76223           0.0107747
                1167             1.60024             1.76209           0.0107663
                1168               1.603             1.76195            0.010758
                1169             1.60577             1.76182           0.0107496
                1170             1.60854             1.76169           0.0107412
                1171             1.61132             1.76156           0.0107328
                1172              1.6141             1.76143           0.0107244
                1173             1.61688             1.76131           0.0107159
                1174             1.61968             1.76119           0.0107075
                1175             1.62247             1.76107            0.010699
                1176             1.62527             1.76096           0.0106906
                1177             1.62808             1.76084           0.0106821
                1178             1.63089             1.76073           0.0106736
                1179             1.63371             1.76063           0.0106651
                1180             1.63653             1.76052           0.0106565
                1181             1.63936             1.76042            0.010648
                1182             1.64219             1.76032           0.0106395
                1183             1.64503             1.76022           0.0106309
                1184             1.64787             1.76013           0.0106224
                1185             1.65071             1.76003           0.0106138
                1186             1.65355             1.75994           0.0106052
                1187             1.65639             1.75986           0.0105967
                1188             1.65922             1.75977           0.0105881
                1189             1.66206             1.75969           0.0105795
                1190             1.66488             1.75961           0.0105709
                1191             1.66771             1.75953           0.0105623
                1192             1.67052             1.75946           0.0105537
                1193             1.67332             1.75939           0.0105451
                1194             1.67611             1.75932           0.0105365
                1195             1.67888             1.75925           0.0105279
                1196             1.68163             1.75918           0.0105193
                1197             1.68436             1.75912           0.0105107
                1198             1.68707             1.75906           0.0105021
                1199             1.68975               1.759           0.0104935
                1200             1.69241             1.75895           0.0104849
                1201             1.69503             1.75889           0.0104763
                1202             1.69762             1.75884           0.0104677
                1203             1.70017             1.75879           0.0104591
                1204             1.70268             1.75875           0.0104505
                1205             1.70515              1.7587            0.010442
                1206             1.70758             1.75866           0.0104334
                1207             1.70996             1.75862           0.0104248
                1208             1.71229             1.75858           0.0104163
                1209             1.71457             1.75855           0.0104077
                1210              1.7168             1.75851           0.0103992
                1211             1.71897             1.75848           0.0103906
                1212             1.72108             1.75845           0.0103821
                1213             1.72314             1.75842           0.0103736
                1214             1.72514             1.75839           0.0103651
                1215             1.72707             1.75837           0.0103566
                1216             1.72894             1.75834           0.0103481
                1217             1.73074             1.75832           0.0103396
                1218             1.73248              1.7583           0.0103312
                1219             1.73415             1.75828           0.0103227
                1220             1.73575             1.75826           0.0103143
                1221             1.73729             1.75824           0.0103058
                1222             1.73876             1.75823           0.0102974
                1223             1.74016             1.75821            0.010289
                1224             1.74149              1.7582           0.0102806
                1225             1.74275             1.75819           0.0102722
                1226             1.74394             1.75817           0.0102638
                1227             1.74507             1.75816           0.0102555
                1228             1.74613             1.75815           0.0102471
                1229             1.74713             1.75814           0.0102388
                1230             1.74806             1.75814           0.0102305
                1231             1.74893             1.75813           0.0102222
                1232             1.74973             1.75812           0.0102139
                1233             1.75048             1.75812           0.0102056
                1234             1.75117             1.75811           0.0101973
                1235              1.7518              1.7581           0.0101891
                1236             1.75238              1.7581           0.0101808
                1237              1.7529              1.7581           0.0101726
                1238             1.75337             1.75809           0.0101644
                1239              1.7538             1.75809           0.0101562
                1240             1.75418             1.75809            0.010148
                1241             1.75451             1.75808           0.0101398
                1242              1.7548             1.75808           0.0101316
                1243             1.75506             1.75808           0.0101235
                1244             1.75527             1.75808           0.0101154
                1245             1.75545             1.75807           0.0101072
                1246              1.7556             1.75807           0.0100991
                1247             1.75571             1.75807            0.010091
                1248              1.7558             1.75807           0.0100829
                1249             1.75586             1.75807           0.0100749
                1250              1.7559             1.75806           0.0100668
                1251             1.75592             1.75806           0.0100588
                1252             1.75592             1.75806           0.0100507
                1253              1.7559             1.75806           0.0100427
                1254             1.75586             1.75806           0.0100347
                1255             1.75581             1.75806           0.0100267
                1256             1.75575             1.75805           0.0100187
                1257             1.75567             1.75805           0.0100107
                1258             1.75559             1.75805           0.0100028
                1259              1.7555             1.75805          0.00999484
                1260              1.7554             1.75805          0.00998691
                1261             1.75529             1.75804          0.00997899
                1262             1.75518             1.75804          0.00997108
                1263             1.75507             1.75804          0.00996319
                1264             1.75495             1.75804          0.00995531
                1265             1.75483             1.75803          0.00994744
                1266              1.7547             1.75803          0.00993958
                1267             1.75458             1.75803          0.00993173
                1268             1.75445             1.75803           0.0099239
                1269             1.75432             1.75802          0.00991608
                1270             1.75418             1.75802          0.00990827
                1271             1.75404             1.75802          0.00990048
                1272              1.7539             1.75801           0.0098927
                1273             1.75376             1.75801          0.00988493
                1274             1.75361             1.75801          0.00987717
                1275             1.75346               1.758          0.00986942
                1276              1.7533               1.758          0.00986169
                1277             1.75314               1.758          0.00985397
                1278             1.75297             1.75799          0.00984626
                1279              1.7528             1.75799          0.00983856
                1280             1.75262             1.75798          0.00983087
                1281             1.75244             1.75798           0.0098232
                1282             1.75225             1.75797          0.00981554
                1283             1.75205             1.75797          0.00980789
                1284             1.75184             1.75797          0.00980025
                1285             1.75163             1.75796          0.00979263
                1286             1.75141             1.75796          0.00978501
                1287             1.75118             1.75795          0.00977741
                1288             1.75094             1.75794          0.00976982
                1289              1.7507             1.75794          0.00976224
                1290             1.75045             1.75793          0.00975468
                1291             1.75019             1.75793          0.00974712
                1292             1.74993             1.75792          0.00973958
                1293             1.74965             1.75791          0.00973205
                1294             1.74938             1.75791          0.00972453
                1295              1.7491              1.7579          0.00971703
                1296             1.74881             1.75789          0.00970953
                1297             1.74852             1.75789          0.00970205
                1298             1.74823             1.75788          0.00969458
                1299             1.74794             1.75787          0.00968711
                1300             1.74765             1.75786          0.00967967
                1301             1.74736             1.75786          0.00967223
                1302             1.74707             1.75785           0.0096648
                1303             1.74679             1.75784          0.00965739
                1304             1.74651             1.75783          0.00964999
                1305             1.74624             1.75782           0.0096426
                1306             1.74597             1.75781          0.00963522
                1307             1.74572              1.7578          0.00962785
                1308             1.74547             1.75779           0.0096205
                1309             1.74523             1.75778          0.00961315
                1310             1.74501             1.75777          0.00960582
                1311              1.7448             1.75776           0.0095985
                1312              1.7446             1.75775          0.00959118
                1313             1.74442             1.75774          0.00958389
                1314             1.74425             1.75773           0.0095766
                1315              1.7441             1.75772          0.00956932
                1316             1.74397             1.75771          0.00956205
                1317             1.74386              1.7577           0.0095548
                1318             1.74376             1.75769          0.00954756
                1319             1.74368             1.75768          0.00954032
                1320             1.74361             1.75767           0.0095331
                1321             1.74356             1.75766          0.00952589
                1322             1.74353             1.75765          0.00951869
                1323             1.74351             1.75764           0.0095115
                1324             1.74351             1.75763          0.00950433
                1325             1.74353             1.75762          0.00949716
                1326             1.74355             1.75761             0.00949
                1327             1.74359              1.7576          0.00948286
                1328             1.74364             1.75759          0.00947572
                1329              1.7437             1.75758           0.0094686
                1330             1.74376             1.75756          0.00946148
                1331             1.74384             1.75755          0.00945438
                1332             1.74391             1.75754          0.00944729
                1333             1.74399             1.75753          0.00944021
                1334             1.74408             1.75752          0.00943314
                1335             1.74416             1.75751          0.00942607
                1336             1.74424              1.7575          0.00941902
                1337             1.74432             1.75749          0.00941198
                1338             1.74439             1.75748          0.00940496
                1339             1.74445             1.75747          0.00939794
                1340             1.74451             1.75746          0.00939093
                1341             1.74455             1.75746          0.00938393
                1342             1.74459             1.75745          0.00937694
                1343             1.74462             1.75744          0.00936997
                1344             1.74463             1.75743            0.009363
                1345             1.74462             1.75742          0.00935604
                1346              1.7446             1.75741           0.0093491
                1347             1.74457              1.7574          0.00934216
                1348             1.74452             1.75739          0.00933523
                1349             1.74445             1.75738          0.00932832
                1350             1.74436             1.75737          0.00932141
                1351             1.74426             1.75736          0.00931452
                1352             1.74414             1.75735          0.00930764
                1353               1.744             1.75734          0.00930076
                1354             1.74384             1.75733           0.0092939
                1355             1.74367             1.75732          0.00928704
                1356             1.74348             1.75731           0.0092802
                1357             1.74327              1.7573          0.00927337
                1358             1.74305             1.75729          0.00926655
                1359             1.74281             1.75728          0.00925973
                1360             1.74256             1.75727          0.00925293
                1361             1.74229             1.75726          0.00924614
                1362             1.74202             1.75725          0.00923936
                1363             1.74173             1.75723          0.00923258
                1364             1.74143             1.75722          0.00922582
                1365             1.74112             1.75721          0.00921907
                1366             1.74081              1.7572          0.00921233
                1367             1.74049             1.75719           0.0092056
                1368             1.74017             1.75717          0.00919888
                1369             1.73985             1.75716          0.00919217
                1370             1.73952             1.75715          0.00918547
                1371              1.7392             1.75714          0.00917878
                1372             1.73888             1.75712           0.0091721
                1373             1.73857             1.75711          0.00916543
                1374             1.73826             1.75709          0.00915877
                1375             1.73797             1.75708          0.00915212
                1376             1.73768             1.75707          0.00914548
                1377             1.73741             1.75705          0.00913884
                1378             1.73715             1.75704          0.00913222
                1379             1.73691             1.75702          0.00912561
                1380             1.73668             1.75701          0.00911901
                1381             1.73648             1.75699          0.00911242
                1382              1.7363             1.75698          0.00910584
                1383             1.73614             1.75696          0.00909927
                1384               1.736             1.75695          0.00909271
                1385             1.73589             1.75693          0.00908615
                1386             1.73581             1.75692          0.00907961
                1387             1.73576              1.7569          0.00907308
                1388             1.73574             1.75689          0.00906655
                1389             1.73574             1.75687          0.00906004
                1390             1.73579             1.75686          0.00905353
                1391             1.73586             1.75684          0.00904704
                1392             1.73597             1.75683          0.00904055
                1393             1.73611             1.75681          0.00903407
                1394             1.73629              1.7568           0.0090276
                1395              1.7365             1.75678          0.00902114
                1396             1.73675             1.75677          0.00901469
                1397             1.73704             1.75675          0.00900825
                1398             1.73736             1.75674          0.00900182
                1399             1.73772             1.75673           0.0089954
                1400             1.73812             1.75671          0.00898898
                1401             1.73855              1.7567          0.00898257
