#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                 481        2.046187e+00        6.288481e-01        1.154903e-01
                 482        2.037513e+00        6.317706e-01        1.152877e-01
                 483        2.028705e+00        6.346628e-01        1.150853e-01
                 484        2.020498e+00        6.375261e-01        1.148831e-01
                 485        2.011939e+00        6.403600e-01        1.146812e-01
                 486        2.003279e+00        6.431643e-01        1.144795e-01
                 487        1.995250e+00        6.459407e-01        1.142781e-01
                 488        1.987141e+00        6.486890e-01        1.140770e-01
                 489        1.979200e+00        6.514099e-01        1.138761e-01
                 490        1.971193e+00        6.541034e-01        1.136756e-01
                 491        1.963850e+00        6.567709e-01        1.134753e-01
                 492        1.955972e+00        6.594115e-01        1.132754e-01
                 493        1.948770e+00        6.620269e-01        1.130758e-01
                 494        1.942247e+00        6.646184e-01        1.128766e-01
                 495        1.936167e+00        6.671872e-01        1.126778e-01
                 496        1.929570e+00        6.697323e-01        1.124794e-01
                 497        1.923903e+00        6.722558e-01        1.122814e-01
                 498        1.917964e+00        6.747572e-01        1.120838e-01
                 499        1.912237e+00        6.772371e-01        1.118866e-01
                 500        1.907204e+00        6.796971e-01        1.116899e-01
                 501        1.902382e+00        6.821376e-01        1.114936e-01
                 502        1.897049e+00        6.845577e-01        1.112977e-01
                 503        1.892168e+00        6.869585e-01        1.111024e-01
                 504        1.887015e+00        6.893396e-01        1.109074e-01
                 505        1.882791e+00        6.917028e-01        1.107130e-01
                 506        1.878290e+00        6.940479e-01        1.105190e-01
                 507        1.874474e+00        6.963761e-01        1.103256e-01
                 508        1.870857e+00        6.986881e-01        1.101326e-01
                 509        1.866955e+00        7.009833e-01        1.099402e-01
                 510        1.863246e+00        7.032623e-01        1.097482e-01
                 511        1.859966e+00        7.055259e-01        1.095568e-01
                 512        1.856872e+00        7.077746e-01        1.093659e-01
                 513        1.853718e+00        7.100084e-01        1.091755e-01
                 514        1.850740e+00        7.122277e-01        1.089856e-01
                 515        1.848414e+00        7.144339e-01        1.087963e-01
                 516        1.845532e+00        7.166260e-01        1.086076e-01
                 517        1.843293e+00        7.188052e-01        1.084194e-01
                 518        1.840969e+00        7.209716e-01        1.082317e-01
                 519        1.839037e+00        7.231258e-01        1.080446e-01
                 520        1.837493e+00        7.252688e-01        1.078581e-01
                 521        1.835850e+00        7.274005e-01        1.076721e-01
                 522        1.834343e+00        7.295210e-01        1.074867e-01
                 523        1.833449e+00        7.316318e-01        1.073019e-01
                 524        1.832200e+00        7.337321e-01        1.071177e-01
                 525        1.831312e+00        7.358228e-01        1.069341e-01
                 526        1.830300e+00        7.379035e-01        1.067510e-01
                 527        1.829401e+00        7.399747e-01        1.065686e-01
                 528        1.829090e+00        7.420374e-01        1.063867e-01
                 529        1.828400e+00        7.440910e-01        1.062054e-01
                 530        1.828049e+00        7.461362e-01        1.060247e-01
                 531        1.827791e+00        7.481732e-01        1.058446e-01
                 532        1.827381e+00        7.502018e-01        1.056651e-01
                 533        1.827056e+00        7.522222e-01        1.054861e-01
                 534        1.826572e+00        7.542341e-01        1.053078e-01
                 535        1.826647e+00        7.562386e-01        1.051300e-01
                 536        1.826555e+00        7.582354e-01        1.049528e-01
                 537        1.826293e+00        7.602244e-01        1.047762e-01
                 538        1.826339e+00        7.622060e-01        1.046002e-01
                 539        1.826208e+00        7.641800e-01        1.044248e-01
                 540        1.825897e+00        7.661462e-01        1.042499e-01
                 541        1.826125e+00        7.681055e-01        1.040756e-01
                 542        1.826409e+00        7.700580e-01        1.039019e-01
                 543        1.827468e+00        7.720054e-01        1.037288e-01
                 544        1.828097e+00        7.739467e-01        1.035563e-01
                 545        1.828774e+00        7.758822e-01        1.033844e-01
                 546        1.829258e+00        7.778115e-01        1.032130e-01
                 547        1.829546e+00        7.797342e-01        1.030423e-01
                 548        1.829879e+00        7.816505e-01        1.028720e-01
                 549        1.830734e+00        7.835614e-01        1.027024e-01
                 550        1.831630e+00        7.854670e-01        1.025334e-01
                 551        1.832565e+00        7.873673e-01        1.023649e-01
                 552        1.833782e+00        7.892630e-01        1.021970e-01
                 553        1.834794e+00        7.911537e-01        1.020297e-01
                 554        1.835364e+00        7.930385e-01        1.018629e-01
                 555        1.836453e+00        7.949186e-01        1.016967e-01
                 556        1.837580e+00        7.967939e-01        1.015311e-01
                 557        1.838504e+00        7.986641e-01        1.013660e-01
                 558        1.839225e+00        8.005289e-01        1.012015e-01
                 559        1.840466e+00        8.023892e-01        1.010376e-01
                 560        1.841025e+00        8.042439e-01        1.008742e-01
                 561        1.842105e+00        8.060940e-01        1.007113e-01
                 562        1.842503e+00        8.079381e-01        1.005490e-01
                 563        1.843665e+00        8.097778e-01        1.003873e-01
                 564        1.844630e+00        8.116126e-01        1.002260e-01
                 565        1.845880e+00        8.134432e-01        1.000654e-01
                 566        1.846934e+00        8.152691e-01        9.990521e-02
                 567        1.849240e+00        8.170927e-01        9.974566e-02
                 568        1.850629e+00        8.189123e-01        9.958664e-02
                 569        1.852551e+00        8.207289e-01        9.942819e-02
                 570        1.853804e+00        8.225413e-01        9.927027e-02
                 571        1.855592e+00        8.243505e-01        9.911290e-02
                 572        1.857437e+00        8.261566e-01        9.895608e-02
                 573        1.858617e+00        8.279584e-01        9.879979e-02
                 574        1.860580e+00        8.297574e-01        9.864404e-02
                 575        1.862364e+00        8.315533e-01        9.848883e-02
                 576        1.864214e+00        8.333461e-01        9.833416e-02
                 577        1.866373e+00        8.351364e-01        9.818003e-02
                 578        1.868120e+00        8.369236e-01        9.802644e-02
                 579        1.870181e+00        8.387082e-01        9.787338e-02
                 580        1.873280e+00        8.404919e-01        9.772088e-02
                 581        1.875010e+00        8.422725e-01        9.756891e-02
                 582        1.877542e+00        8.440513e-01        9.741748e-02
                 583        1.879674e+00        8.458277e-01        9.726658e-02
                 584        1.882372e+00        8.476026e-01        9.711622e-02
                 585        1.884433e+00        8.493749e-01        9.696638e-02
                 586        1.887303e+00        8.511461e-01        9.681708e-02
                 587        1.890022e+00        8.529159e-01        9.666832e-02
                 588        1.892350e+00        8.546837e-01        9.652008e-02
                 589        1.895736e+00        8.564512e-01        9.637239e-02
                 590        1.898976e+00        8.582182e-01        9.622524e-02
                 591        1.902071e+00        8.599844e-01        9.607864e-02
                 592        1.905024e+00        8.617497e-01        9.593256e-02
                 593        1.908556e+00        8.635150e-01        9.578702e-02
                 594        1.912186e+00        8.652804e-01        9.564203e-02
                 595        1.915676e+00        8.670458e-01        9.549758e-02
                 596        1.919267e+00        8.688112e-01        9.535367e-02
                 597        1.922957e+00        8.705770e-01        9.521029e-02
                 598        1.926507e+00        8.723427e-01        9.506745e-02
                 599        1.930879e+00        8.741099e-01        9.492516e-02
                 600        1.935109e+00        8.758783e-01        9.478342e-02
                 601        1.939439e+00        8.776479e-01        9.464223e-02
                 602        1.943866e+00        8.794190e-01        9.450159e-02
                 603        1.947907e+00        8.811910e-01        9.436148e-02
                 604        1.952283e+00        8.829643e-01        9.422192e-02
                 605        1.957234e+00        8.847400e-01        9.408291e-02
                 606        1.961794e+00        8.865173e-01        9.394444e-02
                 607        1.965960e+00        8.882956e-01        9.380650e-02
                 608        1.970935e+00        8.900763e-01        9.366912e-02
                 609        1.976473e+00        8.918602e-01        9.353229e-02
                 610        1.981370e+00        8.936462e-01        9.339601e-02
                 611        1.986343e+00        8.954346e-01        9.326028e-02
                 612        1.991150e+00        8.972250e-01        9.312507e-02
                 613        1.995786e+00        8.990171e-01        9.299040e-02
                 614        2.001212e+00        9.008122e-01        9.285627e-02
                 615        2.006702e+00        9.026104e-01        9.272270e-02
                 616        2.011770e+00        9.044110e-01        9.258966e-02
                 617        2.017376e+00        9.062148e-01        9.245716e-02
                 618        2.022795e+00        9.080216e-01        9.232521e-02
                 619        2.028263e+00        9.098314e-01        9.219379e-02
                 620        2.034500e+00        9.116453e-01        9.206293e-02
                 621        2.040537e+00        9.134632e-01        9.193263e-02
                 622        2.046612e+00        9.152850e-01        9.180288e-02
                 623        2.052240e+00        9.171100e-01        9.167366e-02
                 624        2.057902e+00        9.189381e-01        9.154497e-02
                 625        2.063591e+00        9.207696e-01        9.141682e-02
                 626        2.068824e+00        9.226035e-01        9.128918e-02
                 627        2.074562e+00        9.244408e-01        9.116207e-02
                 628        2.080562e+00        9.262818e-01        9.103549e-02
                 629        2.086580e+00        9.281264e-01        9.090945e-02
                 630        2.092373e+00        9.299744e-01        9.078393e-02
                 631        2.097941e+00        9.318254e-01        9.065893e-02
                 632        2.103762e+00        9.336797e-01        9.053444e-02
                 633        2.109836e+00        9.355378e-01        9.041048e-02
                 634        2.115438e+00        9.373988e-01        9.028703e-02
                 635        2.121291e+00        9.392632e-01        9.016409e-02
                 636        2.126671e+00        9.411302e-01        9.004165e-02
                 637        2.132782e+00        9.430010e-01        8.991973e-02
                 638        2.138900e+00        9.448754e-01        8.979833e-02
                 639        2.145028e+00        9.467536e-01        8.967744e-02
                 640        2.150682e+00        9.486347e-01        8.955704e-02
                 641        2.156344e+00        9.505188e-01        8.943715e-02
                 642        2.162016e+00        9.524059e-01        8.931774e-02
                 643        2.168419e+00        9.542970e-01        8.919885e-02
                 644        2.174351e+00        9.561915e-01        8.908046e-02
                 645        2.180295e+00        9.580894e-01        8.896257e-02
                 646        2.186973e+00        9.599917e-01        8.884519e-02
                 647        2.192942e+00        9.618973e-01        8.872830e-02
                 648        2.198924e+00        9.638063e-01        8.861191e-02
                 649        2.204921e+00        9.657187e-01        8.849601e-02
                 650        2.211172e+00        9.676347e-01        8.838060e-02
                 651        2.217438e+00        9.695546e-01        8.826569e-02
                 652        2.223238e+00        9.714774e-01        8.815125e-02
                 653        2.229053e+00        9.734032e-01        8.803729e-02
                 654        2.234884e+00        9.753321e-01        8.792381e-02
                 655        2.241451e+00        9.772651e-01        8.781082e-02
                 656        2.247070e+00        9.792008e-01        8.769829e-02
                 657        2.253183e+00        9.811399e-01        8.758625e-02
                 658        2.258828e+00        9.830817e-01        8.747466e-02
                 659        2.264482e+00        9.850261e-01        8.736353e-02
                 660        2.270867e+00        9.869744e-01        8.725288e-02
                 661        2.277017e+00        9.889260e-01        8.714270e-02
                 662        2.282690e+00        9.908803e-01        8.703298e-02
                 663        2.289086e+00        9.928384e-01        8.692373e-02
                 664        2.295479e+00        9.948002e-01        8.681496e-02
                 665        2.301384e+00        9.967650e-01        8.670664e-02
                 666        2.307518e+00        9.987331e-01        8.659878e-02
                 667        2.313877e+00        1.000705e+00        8.649139e-02
                 668        2.319974e+00        1.002680e+00        8.638446e-02
                 669        2.326044e+00        1.004658e+00        8.627798e-02
                 670        2.332321e+00        1.006639e+00        8.617196e-02
                 671        2.338560e+00        1.008624e+00        8.606640e-02
                 672        2.344991e+00        1.010613e+00        8.596129e-02
                 673        2.350648e+00        1.012604e+00        8.585662e-02
                 674        2.356483e+00        1.014598e+00        8.575239e-02
                 675        2.362010e+00        1.016594e+00        8.564858e-02
                 676        2.367700e+00        1.018593e+00        8.554520e-02
                 677        2.374267e+00        1.020595e+00        8.544227e-02
                 678        2.380500e+00        1.022601e+00        8.533979e-02
                 679        2.386150e+00        1.024609e+00        8.523773e-02
                 680        2.391449e+00        1.026619e+00        8.513608e-02
                 681        2.397110e+00        1.028632e+00        8.503484e-02
                 682        2.402403e+00        1.030646e+00        8.493401e-02
                 683        2.407320e+00        1.032662e+00        8.483357e-02
                 684        2.411609e+00        1.034678e+00        8.473350e-02
                 685        2.416226e+00        1.036695e+00        8.463380e-02
                 686        2.420440e+00        1.038712e+00        8.453446e-02
                 687        2.424966e+00        1.040730e+00        8.443549e-02
                 688        2.428830e+00        1.042747e+00        8.433687e-02
                 689        2.432749e+00        1.044765e+00        8.423859e-02
                 690        2.436473e+00        1.046782e+00        8.414065e-02
                 691        2.440717e+00        1.048799e+00        8.404306e-02
                 692        2.443788e+00        1.050815e+00        8.394578e-02
                 693        2.446403e+00        1.052829e+00        8.384880e-02
                 694        2.449517e+00        1.054841e+00        8.375213e-02
                 695        2.453124e+00        1.056853e+00        8.365578e-02
                 696        2.455774e+00        1.058863e+00        8.355973e-02
                 697        2.457943e+00        1.060870e+00        8.346395e-02
                 698        2.459386e+00        1.062874e+00        8.336842e-02
                 699        2.461544e+00        1.064875e+00        8.327316e-02
                 700        2.462487e+00        1.066871e+00        8.317813e-02
                 701        2.463655e+00        1.068864e+00        8.308334e-02
                 702        2.464564e+00        1.070852e+00        8.298877e-02
                 703        2.465213e+00        1.072836e+00        8.289442e-02
                 704        2.465599e+00        1.074814e+00        8.280028e-02
                 705        2.465722e+00        1.076787e+00        8.270633e-02
                 706        2.465580e+00        1.078754e+00        8.261258e-02
                 707        2.465172e+00        1.080715e+00        8.251900e-02
                 708        2.464258e+00        1.082669e+00        8.242558e-02
                 709        2.463079e+00        1.084616e+00        8.233232e-02
                 710        2.461637e+00        1.086556e+00        8.223920e-02
                 711        2.460414e+00        1.088488e+00        8.214623e-02
                 712        2.458208e+00        1.090412e+00        8.205337e-02
                 713        2.456708e+00        1.092328e+00        8.196067e-02
                 714        2.454470e+00        1.094236e+00        8.186808e-02
                 715        2.451981e+00        1.096135e+00        8.177559e-02
                 716        2.449004e+00        1.098024e+00        8.168321e-02
                 717        2.446023e+00        1.099904e+00        8.159092e-02
                 718        2.443527e+00        1.101776e+00        8.149874e-02
                 719        2.440074e+00        1.103637e+00        8.140664e-02
                 720        2.436152e+00        1.105488e+00        8.131461e-02
                 721        2.432248e+00        1.107328e+00        8.122265e-02
                 722        2.428369e+00        1.109157e+00        8.113076e-02
                 723        2.424280e+00        1.110976e+00        8.103893e-02
                 724        2.419505e+00        1.112784e+00        8.094715e-02
                 725        2.415256e+00        1.114580e+00        8.085544e-02
                 726        2.410335e+00        1.116365e+00        8.076376e-02
                 727        2.405231e+00        1.118138e+00        8.067212e-02
                 728        2.400194e+00        1.119899e+00        8.058053e-02
                 729        2.395230e+00        1.121648e+00        8.048898e-02
                 730        2.390107e+00        1.123386e+00        8.039748e-02
                 731        2.384352e+00        1.125111e+00        8.030600e-02
                 732        2.377973e+00        1.126823e+00        8.021453e-02
                 733        2.371702e+00        1.128521e+00        8.012307e-02
                 734        2.365307e+00        1.130206e+00        8.003163e-02
                 735        2.358313e+00        1.131877e+00        7.994018e-02
                 736        2.351934e+00        1.133535e+00        7.984875e-02
                 737        2.345697e+00        1.135179e+00        7.975735e-02
                 738        2.339370e+00        1.136811e+00        7.966596e-02
                 739        2.333202e+00        1.138430e+00        7.957461e-02
                 740        2.326479e+00        1.140035e+00        7.948327e-02
                 741        2.320413e+00        1.141628e+00        7.939197e-02
                 742        2.313568e+00        1.143208e+00        7.930068e-02
                 743        2.306677e+00        1.144774e+00        7.920941e-02
                 744        2.299747e+00        1.146326e+00        7.911815e-02
                 745        2.292545e+00        1.147865e+00        7.902691e-02
                 746        2.285560e+00        1.149390e+00        7.893569e-02
                 747        2.279041e+00        1.150902e+00        7.884451e-02
                 748        2.272515e+00        1.152401e+00        7.875336e-02
                 749        2.265747e+00        1.153888e+00        7.866224e-02
                 750        2.258744e+00        1.155361e+00        7.857115e-02
                 751        2.251755e+00        1.156821e+00        7.848009e-02
                 752        2.244546e+00        1.158267e+00        7.838906e-02
                 753        2.237847e+00        1.159701e+00        7.829806e-02
                 754        2.231423e+00        1.161122e+00        7.820712e-02
                 755        2.224557e+00        1.162531e+00        7.811622e-02
                 756        2.218218e+00        1.163927e+00        7.802537e-02
                 757        2.210967e+00        1.165310e+00        7.793456e-02
                 758        2.204736e+00        1.166682e+00        7.784380e-02
                 759        2.198086e+00        1.168041e+00        7.775310e-02
                 760        2.191263e+00        1.169387e+00        7.766245e-02
                 761        2.184271e+00        1.170721e+00        7.757185e-02
                 762        2.177838e+00        1.172042e+00        7.748130e-02
                 763        2.171245e+00        1.173352e+00        7.739082e-02
                 764        2.164979e+00        1.174650e+00        7.730041e-02
                 765        2.158802e+00        1.175936e+00        7.721007e-02
                 766        2.153442e+00        1.177212e+00        7.711982e-02
                 767        2.147457e+00        1.178477e+00        7.702964e-02
                 768        2.141332e+00        1.179731e+00        7.693955e-02
                 769        2.135794e+00        1.180974e+00        7.684954e-02
                 770        2.130124e+00        1.182207e+00        7.675962e-02
                 771        2.124564e+00        1.183429e+00        7.666979e-02
                 772        2.119361e+00        1.184642e+00        7.658006e-02
                 773        2.114036e+00        1.185844e+00        7.649043e-02
                 774        2.109073e+00        1.187037e+00        7.640091e-02
                 775        2.104235e+00        1.188220e+00        7.631149e-02
                 776        2.099045e+00        1.189394e+00        7.622218e-02
                 777        2.094467e+00        1.190559e+00        7.613298e-02
                 778        2.089785e+00        1.191715e+00        7.604389e-02
                 779        2.085963e+00        1.192863e+00        7.595494e-02
                 780        2.082042e+00        1.194003e+00        7.586612e-02
                 781        2.077786e+00        1.195134e+00        7.577742e-02
                 782        2.072957e+00        1.196257e+00        7.568883e-02
                 783        2.068762e+00        1.197371e+00        7.560037e-02
                 784        2.064965e+00        1.198478e+00        7.551204e-02
                 785        2.060847e+00        1.199576e+00        7.542383e-02
                 786        2.057374e+00        1.200668e+00        7.533577e-02
                 787        2.054071e+00        1.201752e+00        7.524785e-02
                 788        2.050459e+00        1.202829e+00        7.516006e-02
                 789        2.047263e+00        1.203899e+00        7.507242e-02
                 790        2.044489e+00        1.204963e+00        7.498493e-02
                 791        2.041659e+00        1.206021e+00        7.489760e-02
                 792        2.039258e+00        1.207073e+00        7.481042e-02
                 793        2.036808e+00        1.208119e+00        7.472340e-02
                 794        2.034794e+00        1.209161e+00        7.463654e-02
                 795        2.033462e+00        1.210197e+00        7.454986e-02
                 796        2.032092e+00        1.211230e+00        7.446335e-02
                 797        2.031170e+00        1.212259e+00        7.437703e-02
                 798        2.029977e+00        1.213283e+00        7.429088e-02
                 799        2.028997e+00        1.214304e+00        7.420492e-02
                 800        2.028231e+00        1.215322e+00        7.411914e-02
                 801        2.027684e+00        1.216336e+00        7.403354e-02
                 802        2.026875e+00        1.217347e+00        7.394813e-02
                 803        2.026530e+00        1.218354e+00        7.386290e-02
                 804        2.026648e+00        1.219360e+00        7.377788e-02
                 805        2.026749e+00        1.220363e+00        7.369304e-02
                 806        2.027796e+00        1.221364e+00        7.360842e-02
                 807        2.028344e+00        1.222364e+00        7.352400e-02
                 808        2.029355e+00        1.223363e+00        7.343979e-02
                 809        2.031068e+00        1.224361e+00        7.335580e-02
                 810        2.032276e+00        1.225359e+00        7.327202e-02
                 811        2.033699e+00        1.226356e+00        7.318845e-02
                 812        2.035332e+00        1.227352e+00        7.310509e-02
                 813        2.036688e+00        1.228347e+00        7.302195e-02
                 814        2.039208e+00        1.229344e+00        7.293904e-02
                 815        2.041921e+00        1.230341e+00        7.285636e-02
                 816        2.044581e+00        1.231338e+00        7.277390e-02
                 817        2.047419e+00        1.232337e+00        7.269168e-02
                 818        2.050667e+00        1.233338e+00        7.260970e-02
                 819        2.054075e+00        1.234340e+00        7.252796e-02
                 820        2.057149e+00        1.235343e+00        7.244645e-02
                 821        2.060602e+00        1.236348e+00        7.236519e-02
                 822        2.064180e+00        1.237356e+00        7.228416e-02
                 823        2.067871e+00        1.238365e+00        7.220337e-02
                 824        2.071901e+00        1.239376e+00        7.212283e-02
                 825        2.076017e+00        1.240390e+00        7.204254e-02
                 826        2.079720e+00        1.241406e+00        7.196249e-02
                 827        2.084441e+00        1.242426e+00        7.188269e-02
                 828        2.087757e+00        1.243447e+00        7.180312e-02
                 829        2.091817e+00        1.244470e+00        7.172380e-02
                 830        2.095885e+00        1.245496e+00        7.164472e-02
                 831        2.099706e+00        1.246524e+00        7.156588e-02
                 832        2.103020e+00        1.247553e+00        7.148727e-02
                 833        2.107258e+00        1.248585e+00        7.140890e-02
                 834        2.110960e+00        1.249619e+00        7.133076e-02
                 835        2.114592e+00        1.250655e+00        7.125286e-02
                 836        2.117901e+00        1.251693e+00        7.117518e-02
                 837        2.121835e+00        1.252732e+00        7.109774e-02
                 838        2.125178e+00        1.253773e+00        7.102052e-02
                 839        2.128640e+00        1.254816e+00        7.094352e-02
                 840        2.131969e+00        1.255860e+00        7.086675e-02
                 841        2.134916e+00        1.256906e+00        7.079019e-02
                 842        2.137713e+00        1.257952e+00        7.071385e-02
                 843        2.140113e+00        1.258998e+00        7.063771e-02
                 844        2.143072e+00        1.260046e+00        7.056178e-02
                 845        2.145623e+00        1.261094e+00        7.048606e-02
                 846        2.147762e+00        1.262142e+00        7.041053e-02
                 847        2.149971e+00        1.263190e+00        7.033520e-02
                 848        2.152009e+00        1.264238e+00        7.026007e-02
                 849        2.153877e+00        1.265286e+00        7.018513e-02
                 850        2.155578e+00        1.266333e+00        7.011037e-02
                 851        2.157357e+00        1.267380e+00        7.003580e-02
                 852        2.158979e+00        1.268427e+00        6.996142e-02
                 853        2.159969e+00        1.269472e+00        6.988721e-02
                 854        2.160816e+00        1.270516e+00        6.981317e-02
                 855        2.161770e+00        1.271558e+00        6.973929e-02
                 856        2.162119e+00        1.272599e+00        6.966558e-02
                 857        2.163078e+00        1.273638e+00        6.959204e-02
                 858        2.163454e+00        1.274675e+00        6.951866e-02
                 859        2.164222e+00        1.275710e+00        6.944544e-02
                 860        2.164914e+00        1.276744e+00        6.937239e-02
                 861        2.165302e+00        1.277776e+00        6.929949e-02
                 862        2.165158e+00        1.278806e+00        6.922674e-02
                 863        2.165941e+00        1.279834e+00        6.915416e-02
                 864        2.165736e+00        1.280859e+00        6.908172e-02
                 865        2.166002e+00        1.281882e+00        6.900944e-02
                 866        2.166270e+00        1.282903e+00        6.893730e-02
                 867        2.166313e+00        1.283922e+00        6.886532e-02
                 868        2.166382e+00        1.284939e+00        6.879349e-02
                 869        2.166730e+00        1.285954e+00        6.872181e-02
                 870        2.167126e+00        1.286967e+00        6.865028e-02
                 871        2.167341e+00        1.287977e+00        6.857890e-02
                 872        2.167625e+00        1.288986e+00        6.850768e-02
                 873        2.168226e+00        1.289993e+00        6.843661e-02
                 874        2.169152e+00        1.290999e+00        6.836569e-02
                 875        2.169930e+00        1.292004e+00        6.829494e-02
                 876        2.170565e+00        1.293007e+00        6.822434e-02
                 877        2.171064e+00        1.294008e+00        6.815390e-02
                 878        2.172152e+00        1.295008e+00        6.808361e-02
                 879        2.172628e+00        1.296006e+00        6.801347e-02
                 880        2.174662e+00        1.297005e+00        6.794352e-02
                 881        2.176570e+00        1.298003e+00        6.787373e-02
                 882        2.178833e+00        1.299002e+00        6.780412e-02
                 883        2.180250e+00        1.300000e+00        6.773468e-02
                 884        2.181781e+00        1.300997e+00        6.766540e-02
                 885        2.183667e+00        1.301995e+00        6.759629e-02
                 886        2.185905e+00        1.302992e+00        6.752736e-02
                 887        2.188011e+00        1.303990e+00        6.745860e-02
                 888        2.190462e+00        1.304989e+00        6.739002e-02
                 889        2.192292e+00        1.305987e+00        6.732161e-02
                 890        2.194699e+00        1.306985e+00        6.725337e-02
                 891        2.197438e+00        1.307985e+00        6.718531e-02
                 892        2.200022e+00        1.308985e+00        6.711744e-02
                 893        2.202688e+00        1.309985e+00        6.704974e-02
                 894        2.205668e+00        1.310987e+00        6.698222e-02
                 895        2.208717e+00        1.311990e+00        6.691489e-02
                 896        2.212066e+00        1.312995e+00        6.684775e-02
                 897        2.214989e+00        1.314000e+00        6.678079e-02
                 898        2.218441e+00        1.315008e+00        6.671402e-02
                 899        2.221453e+00        1.316016e+00        6.664743e-02
                 900        2.224499e+00        1.317025e+00        6.658102e-02
                 901        2.228295e+00        1.318037e+00        6.651480e-02
                 902        2.231391e+00        1.319049e+00        6.644877e-02
                 903        2.234742e+00        1.320063e+00        6.638292e-02
                 904        2.238343e+00        1.321079e+00        6.631726e-02
                 905        2.241705e+00        1.322096e+00        6.625178e-02
                 906        2.244583e+00        1.323115e+00        6.618648e-02
                 907        2.247692e+00        1.324134e+00        6.612136e-02
                 908        2.251027e+00        1.325155e+00        6.605641e-02
                 909        2.254344e+00        1.326177e+00        6.599165e-02
                 910        2.257637e+00        1.327201e+00        6.592707e-02
                 911        2.260661e+00        1.328225e+00        6.586267e-02
                 912        2.263653e+00        1.329251e+00        6.579844e-02
                 913        2.266849e+00        1.330278e+00        6.573438e-02
                 914        2.269766e+00        1.331306e+00        6.567050e-02
                 915        2.273121e+00        1.332335e+00        6.560679e-02
                 916        2.276189e+00        1.333365e+00        6.554326e-02
                 917        2.278967e+00        1.334397e+00        6.547990e-02
                 918        2.281935e+00        1.335429e+00        6.541670e-02
                 919        2.284609e+00        1.336462e+00        6.535367e-02
                 920        2.286986e+00        1.337495e+00        6.529080e-02
                 921        2.289545e+00        1.338529e+00        6.522809e-02
                 922        2.292284e+00        1.339563e+00        6.516555e-02
                 923        2.294721e+00        1.340598e+00        6.510316e-02
                 924        2.297093e+00        1.341633e+00        6.504093e-02
                 925        2.299159e+00        1.342668e+00        6.497886e-02
                 926        2.301640e+00        1.343704e+00        6.491694e-02
                 927        2.303810e+00        1.344739e+00        6.485517e-02
                 928        2.306150e+00        1.345775e+00        6.479356e-02
                 929        2.308176e+00        1.346811e+00        6.473209e-02
                 930        2.310127e+00        1.347847e+00        6.467078e-02
                 931        2.312001e+00        1.348883e+00        6.460960e-02
                 932        2.314036e+00        1.349918e+00        6.454858e-02
                 933        2.315749e+00        1.350954e+00        6.448769e-02
                 934        2.317859e+00        1.351989e+00        6.442696e-02
                 935        2.319400e+00        1.353024e+00        6.436636e-02
                 936        2.320851e+00        1.354058e+00        6.430590e-02
                 937        2.322691e+00        1.355091e+00        6.424558e-02
                 938        2.323232e+00        1.356123e+00        6.418537e-02
                 939        2.323912e+00        1.357154e+00        6.412529e-02
                 940        2.324730e+00        1.358183e+00        6.406534e-02
                 941        2.325443e+00        1.359211e+00        6.400550e-02
                 942        2.326047e+00        1.360238e+00        6.394578e-02
                 943        2.327022e+00        1.361263e+00        6.388619e-02
                 944        2.327641e+00        1.362287e+00        6.382671e-02
                 945        2.328625e+00        1.363309e+00        6.376736e-02
                 946        2.329489e+00        1.364331e+00        6.370814e-02
                 947        2.329750e+00        1.365350e+00        6.364902e-02
                 948        2.330128e+00        1.366368e+00        6.359001e-02
                 949        2.330382e+00        1.367384e+00        6.353112e-02
                 950        2.330750e+00        1.368398e+00        6.347234e-02
                 951        2.330752e+00        1.369410e+00        6.341366e-02
                 952        2.330146e+00        1.370419e+00        6.335508e-02
                 953        2.330139e+00        1.371426e+00        6.329660e-02
                 954        2.329526e+00        1.372430e+00        6.323822e-02
                 955        2.328793e+00        1.373431e+00        6.317993e-02
                 956        2.327702e+00        1.374430e+00        6.312173e-02
                 957        2.326736e+00        1.375425e+00        6.306361e-02
                 958        2.325661e+00        1.376417e+00        6.300558e-02
                 959        2.324961e+00        1.377406e+00        6.294765e-02
                 960        2.323681e+00        1.378391e+00        6.288980e-02
                 961        2.322308e+00        1.379374e+00        6.283202e-02
                 962        2.320849e+00        1.380352e+00        6.277433e-02
                 963        2.319071e+00        1.381327e+00        6.271671e-02
                 964        2.317464e+00        1.382298e+00        6.265917e-02
                 965        2.315557e+00        1.383265e+00        6.260170e-02
                 966        2.314079e+00        1.384229e+00        6.254431e-02
                 967        2.312561e+00        1.385189e+00        6.248700e-02
                 968        2.310772e+00        1.386145e+00        6.242976e-02
                 969        2.308723e+00        1.387097e+00        6.237260e-02
                 970        2.306907e+00        1.388045e+00        6.231550e-02
                 971        2.305334e+00        1.388990e+00        6.225849e-02
                 972        2.304016e+00        1.389932e+00        6.220155e-02
                 973        2.301761e+00        1.390869e+00        6.214468e-02
                 974        2.300024e+00        1.391802e+00        6.208789e-02
                 975        2.297854e+00        1.392731e+00        6.203116e-02
                 976        2.296947e+00        1.393658e+00        6.197452e-02
                 977        2.295390e+00        1.394581e+00        6.191796e-02
                 978        2.294157e+00        1.395501e+00        6.186148e-02
