#                  BLOCK:   ACTUAL_TE:          TE_AVE:             ERROR:
                 465       -3.371694e+00       -3.374516e+00        2.090189e-04
                 466       -3.371694e+00       -3.374510e+00        2.086580e-04
                 467       -3.371695e+00       -3.374504e+00        2.082983e-04
                 468       -3.371997e+00       -3.374499e+00        2.079221e-04
                 469       -3.372149e+00       -3.374494e+00        2.075391e-04
                 470       -3.372300e+00       -3.374489e+00        2.071500e-04
                 471       -3.372603e+00       -3.374485e+00        2.067489e-04
                 472       -3.372452e+00       -3.374481e+00        2.063558e-04
                 473       -3.372452e+00       -3.374476e+00        2.059641e-04
                 474       -3.372452e+00       -3.374472e+00        2.055738e-04
                 475       -3.372603e+00       -3.374468e+00        2.051787e-04
                 476       -3.372453e+00       -3.374464e+00        2.047913e-04
                 477       -3.372755e+00       -3.374460e+00        2.043933e-04
                 478       -3.372605e+00       -3.374456e+00        2.040026e-04
                 479       -3.372454e+00       -3.374452e+00        2.036195e-04
                 480       -3.372454e+00       -3.374448e+00        2.032379e-04
                 481       -3.372756e+00       -3.374445e+00        2.028457e-04
                 482       -3.372757e+00       -3.374441e+00        2.024551e-04
                 483       -3.372908e+00       -3.374438e+00        2.020609e-04
                 484       -3.372757e+00       -3.374434e+00        2.016732e-04
                 485       -3.372908e+00       -3.374431e+00        2.012819e-04
                 486       -3.373211e+00       -3.374429e+00        2.008834e-04
                 487       -3.373211e+00       -3.374426e+00        2.004865e-04
                 488       -3.373362e+00       -3.374424e+00        2.000875e-04
                 489       -3.373513e+00       -3.374422e+00        1.996870e-04
                 490       -3.373816e+00       -3.374421e+00        1.992834e-04
                 491       -3.373816e+00       -3.374420e+00        1.988813e-04
                 492       -3.374269e+00       -3.374419e+00        1.984773e-04
                 493       -3.374420e+00       -3.374419e+00        1.980747e-04
                 494       -3.374269e+00       -3.374419e+00        1.976740e-04
                 495       -3.373966e+00       -3.374418e+00        1.972768e-04
                 496       -3.374118e+00       -3.374418e+00        1.968800e-04
                 497       -3.373815e+00       -3.374416e+00        1.964875e-04
                 498       -3.373815e+00       -3.374415e+00        1.960967e-04
                 499       -3.373815e+00       -3.374414e+00        1.957074e-04
                 500       -3.373513e+00       -3.374412e+00        1.953243e-04
                 501       -3.373211e+00       -3.374410e+00        1.949492e-04
                 502       -3.373361e+00       -3.374408e+00        1.945720e-04
                 503       -3.373361e+00       -3.374406e+00        1.941963e-04
                 504       -3.373663e+00       -3.374404e+00        1.938166e-04
                 505       -3.373512e+00       -3.374402e+00        1.934408e-04
                 506       -3.373663e+00       -3.374401e+00        1.930641e-04
                 507       -3.373512e+00       -3.374399e+00        1.926912e-04
                 508       -3.373360e+00       -3.374397e+00        1.923228e-04
                 509       -3.373512e+00       -3.374395e+00        1.919528e-04
                 510       -3.373662e+00       -3.374394e+00        1.915818e-04
                 511       -3.373662e+00       -3.374393e+00        1.912122e-04
                 512       -3.373662e+00       -3.374391e+00        1.908441e-04
                 513       -3.373813e+00       -3.374390e+00        1.904754e-04
                 514       -3.373964e+00       -3.374389e+00        1.901066e-04
                 515       -3.373813e+00       -3.374388e+00        1.897408e-04
                 516       -3.374115e+00       -3.374388e+00        1.893738e-04
                 517       -3.374115e+00       -3.374387e+00        1.890083e-04
                 518       -3.374266e+00       -3.374387e+00        1.886435e-04
                 519       -3.374266e+00       -3.374387e+00        1.882802e-04
                 520       -3.374114e+00       -3.374386e+00        1.879188e-04
                 521       -3.374114e+00       -3.374385e+00        1.875589e-04
                 522       -3.374114e+00       -3.374385e+00        1.872003e-04
                 523       -3.373812e+00       -3.374384e+00        1.868456e-04
                 524       -3.373812e+00       -3.374383e+00        1.864922e-04
                 525       -3.373660e+00       -3.374381e+00        1.861420e-04
                 526       -3.373660e+00       -3.374380e+00        1.857932e-04
                 527       -3.373660e+00       -3.374379e+00        1.854457e-04
                 528       -3.373358e+00       -3.374377e+00        1.851045e-04
                 529       -3.373358e+00       -3.374375e+00        1.847646e-04
                 530       -3.373206e+00       -3.374373e+00        1.844292e-04
                 531       -3.373055e+00       -3.374370e+00        1.840985e-04
                 532       -3.373055e+00       -3.374368e+00        1.837691e-04
                 533       -3.373055e+00       -3.374365e+00        1.834408e-04
                 534       -3.373206e+00       -3.374363e+00        1.831101e-04
                 535       -3.373055e+00       -3.374361e+00        1.827842e-04
                 536       -3.373055e+00       -3.374358e+00        1.824594e-04
                 537       -3.373206e+00       -3.374356e+00        1.821323e-04
                 538       -3.373206e+00       -3.374354e+00        1.818063e-04
                 539       -3.373357e+00       -3.374352e+00        1.814784e-04
                 540       -3.373659e+00       -3.374351e+00        1.811469e-04
                 541       -3.373659e+00       -3.374349e+00        1.808165e-04
                 542       -3.373659e+00       -3.374348e+00        1.804874e-04
                 543       -3.373205e+00       -3.374346e+00        1.801673e-04
                 544       -3.373054e+00       -3.374344e+00        1.798518e-04
                 545       -3.372903e+00       -3.374341e+00        1.795412e-04
                 546       -3.372903e+00       -3.374338e+00        1.792317e-04
                 547       -3.373054e+00       -3.374336e+00        1.789194e-04
                 548       -3.373205e+00       -3.374334e+00        1.786048e-04
                 549       -3.373054e+00       -3.374332e+00        1.782946e-04
                 550       -3.372904e+00       -3.374329e+00        1.779894e-04
                 551       -3.372752e+00       -3.374326e+00        1.776894e-04
                 552       -3.372450e+00       -3.374323e+00        1.774000e-04
                 553       -3.372299e+00       -3.374319e+00        1.771169e-04
                 554       -3.372450e+00       -3.374316e+00        1.768293e-04
                 555       -3.372299e+00       -3.374312e+00        1.765481e-04
                 556       -3.372148e+00       -3.374308e+00        1.762734e-04
                 557       -3.372148e+00       -3.374304e+00        1.759996e-04
                 558       -3.372299e+00       -3.374301e+00        1.757209e-04
                 559       -3.372148e+00       -3.374297e+00        1.754487e-04
                 560       -3.372450e+00       -3.374294e+00        1.751664e-04
                 561       -3.372450e+00       -3.374290e+00        1.748849e-04
                 562       -3.372904e+00       -3.374288e+00        1.745912e-04
                 563       -3.372904e+00       -3.374285e+00        1.742984e-04
                 564       -3.373055e+00       -3.374283e+00        1.740030e-04
                 565       -3.373055e+00       -3.374281e+00        1.737086e-04
                 566       -3.373206e+00       -3.374279e+00        1.734121e-04
                 567       -3.372602e+00       -3.374276e+00        1.731315e-04
                 568       -3.372602e+00       -3.374273e+00        1.728518e-04
                 569       -3.372300e+00       -3.374270e+00        1.725828e-04
                 570       -3.372451e+00       -3.374267e+00        1.723095e-04
                 571       -3.372300e+00       -3.374263e+00        1.720422e-04
                 572       -3.372148e+00       -3.374259e+00        1.717811e-04
                 573       -3.372450e+00       -3.374256e+00        1.715103e-04
                 574       -3.372299e+00       -3.374253e+00        1.712454e-04
                 575       -3.372299e+00       -3.374250e+00        1.709813e-04
                 576       -3.372299e+00       -3.374246e+00        1.707180e-04
                 577       -3.372148e+00       -3.374242e+00        1.704608e-04
                 578       -3.372300e+00       -3.374239e+00        1.701990e-04
                 579       -3.372300e+00       -3.374236e+00        1.699381e-04
                 580       -3.371695e+00       -3.374231e+00        1.697015e-04
                 581       -3.371997e+00       -3.374228e+00        1.694530e-04
                 582       -3.371846e+00       -3.374223e+00        1.692112e-04
                 583       -3.371997e+00       -3.374220e+00        1.689641e-04
                 584       -3.371846e+00       -3.374216e+00        1.687236e-04
                 585       -3.372148e+00       -3.374212e+00        1.684722e-04
                 586       -3.371998e+00       -3.374208e+00        1.682271e-04
                 587       -3.371998e+00       -3.374204e+00        1.679827e-04
                 588       -3.372300e+00       -3.374201e+00        1.677282e-04
                 589       -3.371998e+00       -3.374198e+00        1.674851e-04
                 590       -3.371847e+00       -3.374194e+00        1.672487e-04
                 591       -3.371847e+00       -3.374190e+00        1.670128e-04
                 592       -3.371998e+00       -3.374186e+00        1.667717e-04
                 593       -3.371847e+00       -3.374182e+00        1.665371e-04
                 594       -3.371696e+00       -3.374178e+00        1.663093e-04
                 595       -3.371696e+00       -3.374174e+00        1.660821e-04
                 596       -3.371696e+00       -3.374169e+00        1.658555e-04
                 597       -3.371696e+00       -3.374165e+00        1.656294e-04
                 598       -3.371847e+00       -3.374161e+00        1.653978e-04
                 599       -3.371545e+00       -3.374157e+00        1.651793e-04
                 600       -3.371394e+00       -3.374152e+00        1.649682e-04
                 601       -3.371243e+00       -3.374148e+00        1.647648e-04
                 602       -3.371091e+00       -3.374142e+00        1.645693e-04
                 603       -3.371242e+00       -3.374138e+00        1.643666e-04
                 604       -3.371242e+00       -3.374133e+00        1.641644e-04
                 605       -3.370940e+00       -3.374128e+00        1.639779e-04
                 606       -3.370940e+00       -3.374122e+00        1.637916e-04
                 607       -3.371242e+00       -3.374118e+00        1.635905e-04
                 608       -3.371091e+00       -3.374113e+00        1.633971e-04
                 609       -3.370638e+00       -3.374107e+00        1.632284e-04
                 610       -3.370638e+00       -3.374101e+00        1.630598e-04
                 611       -3.370638e+00       -3.374096e+00        1.628915e-04
                 612       -3.370789e+00       -3.374090e+00        1.627149e-04
                 613       -3.371091e+00       -3.374085e+00        1.625229e-04
                 614       -3.370941e+00       -3.374080e+00        1.623389e-04
                 615       -3.370789e+00       -3.374075e+00        1.621631e-04
                 616       -3.370940e+00       -3.374070e+00        1.619797e-04
                 617       -3.370789e+00       -3.374064e+00        1.618044e-04
                 618       -3.370789e+00       -3.374059e+00        1.616294e-04
                 619       -3.370789e+00       -3.374054e+00        1.614546e-04
                 620       -3.370335e+00       -3.374048e+00        1.613056e-04
                 621       -3.370033e+00       -3.374041e+00        1.611753e-04
                 622       -3.369731e+00       -3.374034e+00        1.610651e-04
                 623       -3.369731e+00       -3.374027e+00        1.609546e-04
                 624       -3.369731e+00       -3.374021e+00        1.608439e-04
                 625       -3.369731e+00       -3.374014e+00        1.607329e-04
                 626       -3.370033e+00       -3.374007e+00        1.606019e-04
                 627       -3.370033e+00       -3.374001e+00        1.604707e-04
                 628       -3.369882e+00       -3.373994e+00        1.603492e-04
                 629       -3.369731e+00       -3.373988e+00        1.602375e-04
                 630       -3.369731e+00       -3.373981e+00        1.601255e-04
                 631       -3.369882e+00       -3.373974e+00        1.600035e-04
                 632       -3.369882e+00       -3.373968e+00        1.598813e-04
                 633       -3.369731e+00       -3.373961e+00        1.597687e-04
                 634       -3.369882e+00       -3.373955e+00        1.596462e-04
                 635       -3.369882e+00       -3.373948e+00        1.595236e-04
                 636       -3.370184e+00       -3.373943e+00        1.593826e-04
                 637       -3.370033e+00       -3.373936e+00        1.592505e-04
                 638       -3.369882e+00       -3.373930e+00        1.591276e-04
                 639       -3.369731e+00       -3.373923e+00        1.590141e-04
                 640       -3.369882e+00       -3.373917e+00        1.588910e-04
                 641       -3.370033e+00       -3.373911e+00        1.587586e-04
                 642       -3.370185e+00       -3.373905e+00        1.586174e-04
                 643       -3.369883e+00       -3.373899e+00        1.584940e-04
                 644       -3.369883e+00       -3.373893e+00        1.583706e-04
                 645       -3.369883e+00       -3.373887e+00        1.582470e-04
                 646       -3.369430e+00       -3.373880e+00        1.581524e-04
                 647       -3.369430e+00       -3.373873e+00        1.580574e-04
                 648       -3.369430e+00       -3.373866e+00        1.579622e-04
                 649       -3.369430e+00       -3.373859e+00        1.578666e-04
                 650       -3.369279e+00       -3.373852e+00        1.577809e-04
                 651       -3.369127e+00       -3.373845e+00        1.577054e-04
                 652       -3.369279e+00       -3.373838e+00        1.576189e-04
                 653       -3.369430e+00       -3.373831e+00        1.575221e-04
                 654       -3.369581e+00       -3.373825e+00        1.574152e-04
                 655       -3.369279e+00       -3.373818e+00        1.573278e-04
                 656       -3.369581e+00       -3.373811e+00        1.572205e-04
                 657       -3.369580e+00       -3.373805e+00        1.571130e-04
                 658       -3.369883e+00       -3.373799e+00        1.569873e-04
                 659       -3.370185e+00       -3.373793e+00        1.568448e-04
                 660       -3.370034e+00       -3.373788e+00        1.567106e-04
                 661       -3.370034e+00       -3.373782e+00        1.565763e-04
                 662       -3.370337e+00       -3.373777e+00        1.564263e-04
                 663       -3.370185e+00       -3.373771e+00        1.562841e-04
                 664       -3.370034e+00       -3.373766e+00        1.561500e-04
                 665       -3.370185e+00       -3.373760e+00        1.560080e-04
                 666       -3.370185e+00       -3.373755e+00        1.558661e-04
                 667       -3.370034e+00       -3.373749e+00        1.557322e-04
                 668       -3.370034e+00       -3.373744e+00        1.555984e-04
                 669       -3.370034e+00       -3.373738e+00        1.554646e-04
                 670       -3.369882e+00       -3.373732e+00        1.553390e-04
                 671       -3.369731e+00       -3.373726e+00        1.552219e-04
                 672       -3.369429e+00       -3.373720e+00        1.551226e-04
                 673       -3.369580e+00       -3.373714e+00        1.550141e-04
                 674       -3.369580e+00       -3.373708e+00        1.549053e-04
                 675       -3.369731e+00       -3.373702e+00        1.547879e-04
                 676       -3.369731e+00       -3.373696e+00        1.546703e-04
                 677       -3.369127e+00       -3.373689e+00        1.545890e-04
                 678       -3.368674e+00       -3.373682e+00        1.545379e-04
                 679       -3.368523e+00       -3.373674e+00        1.544970e-04
                 680       -3.368523e+00       -3.373667e+00        1.544554e-04
                 681       -3.368221e+00       -3.373659e+00        1.544355e-04
                 682       -3.368069e+00       -3.373651e+00        1.544264e-04
                 683       -3.368069e+00       -3.373642e+00        1.544163e-04
                 684       -3.368371e+00       -3.373635e+00        1.543828e-04
                 685       -3.368371e+00       -3.373627e+00        1.543485e-04
                 686       -3.368522e+00       -3.373620e+00        1.543027e-04
                 687       -3.368371e+00       -3.373612e+00        1.542671e-04
                 688       -3.368522e+00       -3.373604e+00        1.542202e-04
                 689       -3.368522e+00       -3.373597e+00        1.541727e-04
                 690       -3.368522e+00       -3.373590e+00        1.541246e-04
                 691       -3.368069e+00       -3.373582e+00        1.541085e-04
                 692       -3.368220e+00       -3.373574e+00        1.540805e-04
                 693       -3.368521e+00       -3.373567e+00        1.540306e-04
                 694       -3.368370e+00       -3.373559e+00        1.539905e-04
                 695       -3.367765e+00       -3.373551e+00        1.539944e-04
                 696       -3.367614e+00       -3.373542e+00        1.540093e-04
                 697       -3.367614e+00       -3.373534e+00        1.540230e-04
                 698       -3.367916e+00       -3.373526e+00        1.540125e-04
                 699       -3.367614e+00       -3.373517e+00        1.540242e-04
                 700       -3.367916e+00       -3.373509e+00        1.540119e-04
                 701       -3.367916e+00       -3.373501e+00        1.539988e-04
                 702       -3.367916e+00       -3.373493e+00        1.539848e-04
                 703       -3.367916e+00       -3.373485e+00        1.539701e-04
                 704       -3.367916e+00       -3.373478e+00        1.539545e-04
                 705       -3.367915e+00       -3.373470e+00        1.539382e-04
                 706       -3.367915e+00       -3.373462e+00        1.539210e-04
                 707       -3.367916e+00       -3.373454e+00        1.539031e-04
                 708       -3.368067e+00       -3.373446e+00        1.538737e-04
                 709       -3.368218e+00       -3.373439e+00        1.538333e-04
                 710       -3.368369e+00       -3.373432e+00        1.537823e-04
                 711       -3.368218e+00       -3.373425e+00        1.537407e-04
                 712       -3.368520e+00       -3.373418e+00        1.536790e-04
                 713       -3.368218e+00       -3.373410e+00        1.536364e-04
                 714       -3.368218e+00       -3.373403e+00        1.535932e-04
                 715       -3.368218e+00       -3.373396e+00        1.535495e-04
                 716       -3.368369e+00       -3.373389e+00        1.534954e-04
                 717       -3.368369e+00       -3.373382e+00        1.534409e-04
                 718       -3.367916e+00       -3.373374e+00        1.534159e-04
                 719       -3.367917e+00       -3.373367e+00        1.533902e-04
                 720       -3.368068e+00       -3.373359e+00        1.533536e-04
                 721       -3.368068e+00       -3.373352e+00        1.533164e-04
                 722       -3.367917e+00       -3.373344e+00        1.532887e-04
                 723       -3.367766e+00       -3.373337e+00        1.532708e-04
                 724       -3.367917e+00       -3.373329e+00        1.532417e-04
                 725       -3.367615e+00       -3.373321e+00        1.532329e-04
                 726       -3.367615e+00       -3.373313e+00        1.532233e-04
                 727       -3.367615e+00       -3.373306e+00        1.532129e-04
                 728       -3.367465e+00       -3.373298e+00        1.532124e-04
                 729       -3.367163e+00       -3.373289e+00        1.532332e-04
                 730       -3.366861e+00       -3.373280e+00        1.532760e-04
                 731       -3.366861e+00       -3.373272e+00        1.533177e-04
                 732       -3.367164e+00       -3.373263e+00        1.533351e-04
                 733       -3.367315e+00       -3.373255e+00        1.533405e-04
                 734       -3.367466e+00       -3.373247e+00        1.533343e-04
                 735       -3.367919e+00       -3.373240e+00        1.532969e-04
                 736       -3.367919e+00       -3.373233e+00        1.532590e-04
                 737       -3.367768e+00       -3.373225e+00        1.532303e-04
                 738       -3.367618e+00       -3.373218e+00        1.532109e-04
                 739       -3.367316e+00       -3.373210e+00        1.532116e-04
                 740       -3.367315e+00       -3.373202e+00        1.532115e-04
                 741       -3.366862e+00       -3.373193e+00        1.532434e-04
                 742       -3.366862e+00       -3.373185e+00        1.532742e-04
                 743       -3.366863e+00       -3.373176e+00        1.533039e-04
                 744       -3.366863e+00       -3.373168e+00        1.533326e-04
                 745       -3.367014e+00       -3.373159e+00        1.533491e-04
                 746       -3.367014e+00       -3.373151e+00        1.533646e-04
                 747       -3.366712e+00       -3.373143e+00        1.534014e-04
                 748       -3.366410e+00       -3.373134e+00        1.534601e-04
                 749       -3.366259e+00       -3.373124e+00        1.535295e-04
                 750       -3.366259e+00       -3.373115e+00        1.535974e-04
                 751       -3.366259e+00       -3.373106e+00        1.536640e-04
                 752       -3.366410e+00       -3.373097e+00        1.537174e-04
                 753       -3.366259e+00       -3.373088e+00        1.537813e-04
                 754       -3.365957e+00       -3.373079e+00        1.538679e-04
                 755       -3.365957e+00       -3.373069e+00        1.539530e-04
                 756       -3.365655e+00       -3.373059e+00        1.540615e-04
                 757       -3.365957e+00       -3.373050e+00        1.541434e-04
                 758       -3.365655e+00       -3.373040e+00        1.542485e-04
                 759       -3.365655e+00       -3.373031e+00        1.543519e-04
                 760       -3.365806e+00       -3.373021e+00        1.544412e-04
                 761       -3.366109e+00       -3.373012e+00        1.545051e-04
                 762       -3.366109e+00       -3.373003e+00        1.545677e-04
                 763       -3.366260e+00       -3.372994e+00        1.546175e-04
                 764       -3.366260e+00       -3.372985e+00        1.546662e-04
                 765       -3.366260e+00       -3.372976e+00        1.547136e-04
                 766       -3.365807e+00       -3.372967e+00        1.547945e-04
                 767       -3.365807e+00       -3.372958e+00        1.548739e-04
                 768       -3.365958e+00       -3.372949e+00        1.549402e-04
                 769       -3.365807e+00       -3.372939e+00        1.550168e-04
                 770       -3.365807e+00       -3.372930e+00        1.550919e-04
                 771       -3.365808e+00       -3.372921e+00        1.551657e-04
                 772       -3.365657e+00       -3.372911e+00        1.552497e-04
                 773       -3.365657e+00       -3.372902e+00        1.553323e-04
                 774       -3.365506e+00       -3.372893e+00        1.554253e-04
                 775       -3.365354e+00       -3.372883e+00        1.555288e-04
                 776       -3.365506e+00       -3.372873e+00        1.556186e-04
                 777       -3.365355e+00       -3.372864e+00        1.557189e-04
                 778       -3.365355e+00       -3.372854e+00        1.558175e-04
                 779       -3.364902e+00       -3.372844e+00        1.559516e-04
                 780       -3.364600e+00       -3.372833e+00        1.561094e-04
                 781       -3.364600e+00       -3.372823e+00        1.562650e-04
                 782       -3.365053e+00       -3.372813e+00        1.563807e-04
                 783       -3.365204e+00       -3.372803e+00        1.564827e-04
                 784       -3.365204e+00       -3.372793e+00        1.565829e-04
                 785       -3.365506e+00       -3.372784e+00        1.566584e-04
                 786       -3.365506e+00       -3.372775e+00        1.567325e-04
                 787       -3.365506e+00       -3.372766e+00        1.568052e-04
                 788       -3.365808e+00       -3.372757e+00        1.568546e-04
                 789       -3.365960e+00       -3.372748e+00        1.568921e-04
                 790       -3.365960e+00       -3.372739e+00        1.569287e-04
                 791       -3.366111e+00       -3.372731e+00        1.569539e-04
                 792       -3.366111e+00       -3.372723e+00        1.569782e-04
                 793       -3.366262e+00       -3.372715e+00        1.569915e-04
                 794       -3.366262e+00       -3.372706e+00        1.570040e-04
                 795       -3.365960e+00       -3.372698e+00        1.570357e-04
                 796       -3.365809e+00       -3.372689e+00        1.570768e-04
                 797       -3.365507e+00       -3.372680e+00        1.571380e-04
                 798       -3.365506e+00       -3.372671e+00        1.571980e-04
                 799       -3.365506e+00       -3.372662e+00        1.572569e-04
                 800       -3.365506e+00       -3.372653e+00        1.573145e-04
                 801       -3.365506e+00       -3.372644e+00        1.573710e-04
                 802       -3.365808e+00       -3.372636e+00        1.574054e-04
                 803       -3.365959e+00       -3.372628e+00        1.574288e-04
                 804       -3.365959e+00       -3.372619e+00        1.574514e-04
                 805       -3.366110e+00       -3.372611e+00        1.574632e-04
                 806       -3.365808e+00       -3.372603e+00        1.574939e-04
                 807       -3.365959e+00       -3.372595e+00        1.575138e-04
                 808       -3.365959e+00       -3.372586e+00        1.575327e-04
                 809       -3.365657e+00       -3.372578e+00        1.575707e-04
                 810       -3.365808e+00       -3.372569e+00        1.575976e-04
                 811       -3.365959e+00       -3.372561e+00        1.576139e-04
                 812       -3.366110e+00       -3.372553e+00        1.576199e-04
                 813       -3.366563e+00       -3.372546e+00        1.575982e-04
                 814       -3.366412e+00       -3.372538e+00        1.575846e-04
                 815       -3.366261e+00       -3.372531e+00        1.575794e-04
                 816       -3.366261e+00       -3.372523e+00        1.575736e-04
                 817       -3.366260e+00       -3.372515e+00        1.575670e-04
                 818       -3.366109e+00       -3.372508e+00        1.575689e-04
                 819       -3.365958e+00       -3.372500e+00        1.575794e-04
                 820       -3.366108e+00       -3.372492e+00        1.575798e-04
                 821       -3.366108e+00       -3.372484e+00        1.575796e-04
                 822       -3.366108e+00       -3.372476e+00        1.575787e-04
                 823       -3.366108e+00       -3.372469e+00        1.575771e-04
                 824       -3.365956e+00       -3.372461e+00        1.575839e-04
                 825       -3.365805e+00       -3.372453e+00        1.575993e-04
                 826       -3.365956e+00       -3.372445e+00        1.576046e-04
                 827       -3.365503e+00       -3.372436e+00        1.576374e-04
                 828       -3.365956e+00       -3.372428e+00        1.576412e-04
                 829       -3.365956e+00       -3.372421e+00        1.576443e-04
                 830       -3.365955e+00       -3.372413e+00        1.576467e-04
                 831       -3.366106e+00       -3.372405e+00        1.576396e-04
                 832       -3.366559e+00       -3.372398e+00        1.576067e-04
                 833       -3.366407e+00       -3.372391e+00        1.575815e-04
                 834       -3.366558e+00       -3.372384e+00        1.575477e-04
                 835       -3.366709e+00       -3.372377e+00        1.575055e-04
                 836       -3.367011e+00       -3.372371e+00        1.574479e-04
                 837       -3.366859e+00       -3.372364e+00        1.573974e-04
                 838       -3.367010e+00       -3.372358e+00        1.573392e-04
                 839       -3.367010e+00       -3.372351e+00        1.572807e-04
                 840       -3.367010e+00       -3.372345e+00        1.572220e-04
                 841       -3.367160e+00       -3.372339e+00        1.571559e-04
                 842       -3.367311e+00       -3.372333e+00        1.570826e-04
                 843       -3.367613e+00       -3.372327e+00        1.569960e-04
                 844       -3.367462e+00       -3.372322e+00        1.569158e-04
                 845       -3.367462e+00       -3.372316e+00        1.568355e-04
                 846       -3.367613e+00       -3.372310e+00        1.567486e-04
                 847       -3.367613e+00       -3.372305e+00        1.566616e-04
                 848       -3.367613e+00       -3.372299e+00        1.565745e-04
                 849       -3.367613e+00       -3.372294e+00        1.564873e-04
                 850       -3.367613e+00       -3.372288e+00        1.564001e-04
                 851       -3.367462e+00       -3.372283e+00        1.563191e-04
                 852       -3.367311e+00       -3.372277e+00        1.562444e-04
                 853       -3.367462e+00       -3.372271e+00        1.561632e-04
                 854       -3.367613e+00       -3.372266e+00        1.560755e-04
                 855       -3.367613e+00       -3.372260e+00        1.559878e-04
                 856       -3.367916e+00       -3.372255e+00        1.558881e-04
                 857       -3.367765e+00       -3.372250e+00        1.557943e-04
                 858       -3.367916e+00       -3.372245e+00        1.556945e-04
                 859       -3.367765e+00       -3.372240e+00        1.556006e-04
                 860       -3.367615e+00       -3.372234e+00        1.555126e-04
                 861       -3.367615e+00       -3.372229e+00        1.554245e-04
                 862       -3.367918e+00       -3.372224e+00        1.553246e-04
                 863       -3.367615e+00       -3.372219e+00        1.552364e-04
                 864       -3.367918e+00       -3.372214e+00        1.551365e-04
                 865       -3.367918e+00       -3.372209e+00        1.550366e-04
                 866       -3.367918e+00       -3.372204e+00        1.549367e-04
                 867       -3.368070e+00       -3.372199e+00        1.548313e-04
                 868       -3.368221e+00       -3.372194e+00        1.547208e-04
                 869       -3.368221e+00       -3.372190e+00        1.546103e-04
                 870       -3.368221e+00       -3.372185e+00        1.544998e-04
                 871       -3.368373e+00       -3.372181e+00        1.543844e-04
                 872       -3.368524e+00       -3.372177e+00        1.542643e-04
                 873       -3.368524e+00       -3.372172e+00        1.541443e-04
                 874       -3.368373e+00       -3.372168e+00        1.540292e-04
                 875       -3.368374e+00       -3.372164e+00        1.539142e-04
                 876       -3.368525e+00       -3.372160e+00        1.537946e-04
                 877       -3.368827e+00       -3.372156e+00        1.536662e-04
                 878       -3.368827e+00       -3.372152e+00        1.535379e-04
                 879       -3.369280e+00       -3.372149e+00        1.533980e-04
                 880       -3.368827e+00       -3.372145e+00        1.532701e-04
                 881       -3.368525e+00       -3.372141e+00        1.531512e-04
                 882       -3.368072e+00       -3.372136e+00        1.530470e-04
                 883       -3.368223e+00       -3.372132e+00        1.529379e-04
                 884       -3.368374e+00       -3.372127e+00        1.528239e-04
                 885       -3.368374e+00       -3.372123e+00        1.527101e-04
                 886       -3.368223e+00       -3.372119e+00        1.526012e-04
                 887       -3.368222e+00       -3.372114e+00        1.524924e-04
                 888       -3.368071e+00       -3.372110e+00        1.523886e-04
                 889       -3.368373e+00       -3.372106e+00        1.522751e-04
                 890       -3.368373e+00       -3.372102e+00        1.521618e-04
                 891       -3.368222e+00       -3.372097e+00        1.520533e-04
                 892       -3.368222e+00       -3.372093e+00        1.519449e-04
                 893       -3.368221e+00       -3.372088e+00        1.518366e-04
                 894       -3.368070e+00       -3.372084e+00        1.517333e-04
                 895       -3.367919e+00       -3.372079e+00        1.516351e-04
                 896       -3.367617e+00       -3.372074e+00        1.515476e-04
                 897       -3.367617e+00       -3.372069e+00        1.514601e-04
                 898       -3.367314e+00       -3.372064e+00        1.513840e-04
                 899       -3.367314e+00       -3.372059e+00        1.513078e-04
                 900       -3.367314e+00       -3.372054e+00        1.512315e-04
                 901       -3.366860e+00       -3.372048e+00        1.511734e-04
                 902       -3.366860e+00       -3.372042e+00        1.511152e-04
                 903       -3.366709e+00       -3.372036e+00        1.510632e-04
                 904       -3.366406e+00       -3.372030e+00        1.510244e-04
                 905       -3.366255e+00       -3.372023e+00        1.509923e-04
                 906       -3.366406e+00       -3.372017e+00        1.509529e-04
                 907       -3.366406e+00       -3.372011e+00        1.509132e-04
                 908       -3.366254e+00       -3.372005e+00        1.508801e-04
                 909       -3.366103e+00       -3.371998e+00        1.508537e-04
                 910       -3.365952e+00       -3.371992e+00        1.508342e-04
                 911       -3.365952e+00       -3.371985e+00        1.508143e-04
                 912       -3.365952e+00       -3.371978e+00        1.507939e-04
                 913       -3.365801e+00       -3.371972e+00        1.507805e-04
                 914       -3.365800e+00       -3.371965e+00        1.507666e-04
                 915       -3.365498e+00       -3.371958e+00        1.507674e-04
                 916       -3.365347e+00       -3.371951e+00        1.507755e-04
                 917       -3.365347e+00       -3.371943e+00        1.507829e-04
                 918       -3.365196e+00       -3.371936e+00        1.507977e-04
                 919       -3.365196e+00       -3.371929e+00        1.508119e-04
                 920       -3.365347e+00       -3.371922e+00        1.508176e-04
                 921       -3.365347e+00       -3.371914e+00        1.508227e-04
                 922       -3.365196e+00       -3.371907e+00        1.508351e-04
                 923       -3.365195e+00       -3.371900e+00        1.508468e-04
                 924       -3.365195e+00       -3.371893e+00        1.508580e-04
                 925       -3.365347e+00       -3.371886e+00        1.508608e-04
                 926       -3.365195e+00       -3.371878e+00        1.508708e-04
                 927       -3.365195e+00       -3.371871e+00        1.508802e-04
                 928       -3.365044e+00       -3.371864e+00        1.508968e-04
                 929       -3.365044e+00       -3.371856e+00        1.509129e-04
