#                  BLOCK:   ACTUAL_PE:     PE_AVE:      ERROR:
                 636             -5.0502             -5.2791           0.0178052
                 637            -5.04823            -5.27874            0.017781
                 638            -5.04627            -5.27838           0.0177568
                 639            -5.04431            -5.27801           0.0177328
                 640            -5.04265            -5.27764           0.0177089
                 641            -5.04099            -5.27727           0.0176852
                 642            -5.03933             -5.2769           0.0176615
                 643            -5.03721            -5.27653            0.017638
                 644             -5.0354            -5.27616           0.0176145
                 645            -5.03358            -5.27578           0.0175913
                 646            -5.03131             -5.2754           0.0175681
                 647            -5.02949            -5.27502            0.017545
                 648            -5.02766            -5.27464           0.0175221
                 649            -5.02583            -5.27426           0.0174993
                 650            -5.02385            -5.27387           0.0174766
                 651            -5.02186            -5.27348           0.0174541
                 652            -5.02017             -5.2731           0.0174316
                 653            -5.01847            -5.27271           0.0174093
                 654            -5.01677            -5.27231           0.0173871
                 655            -5.01462            -5.27192            0.017365
                 656            -5.01306            -5.27153            0.017343
                 657            -5.01119            -5.27113           0.0173211
                 658            -5.00962            -5.27073           0.0172994
                 659            -5.00805            -5.27033           0.0172777
                 660            -5.00601            -5.26993           0.0172562
                 661            -5.00413            -5.26953           0.0172347
                 662            -5.00254            -5.26913           0.0172134
                 663             -5.0005            -5.26872           0.0171922
                 664            -4.99846            -5.26832           0.0171712
                 665            -4.99672            -5.26791           0.0171502
                 666            -4.99483             -5.2675           0.0171293
                 667            -4.99278            -5.26709           0.0171086
                 668             -4.9909            -5.26667            0.017088
                 669            -4.98901            -5.26626           0.0170675
                 670            -4.98699            -5.26584           0.0170471
                 671            -4.98497            -5.26542           0.0170268
                 672            -4.98281              -5.265           0.0170067
                 673            -4.98112            -5.26458           0.0169867
                 674            -4.97929            -5.26416           0.0169667
                 675            -4.97763            -5.26373           0.0169469
                 676            -4.97584            -5.26331           0.0169272
                 677            -4.97347            -5.26288           0.0169076
                 678            -4.97127            -5.26245           0.0168881
                 679            -4.96941            -5.26202           0.0168688
                 680            -4.96772            -5.26158           0.0168495
                 681            -4.96577            -5.26115           0.0168304
                 682              -4.964            -5.26071           0.0168113
                 683            -4.96242            -5.26028           0.0167924
                 684            -4.96119            -5.25984           0.0167735
                 685             -4.9597             -5.2594           0.0167548
                 686             -4.9584            -5.25896           0.0167361
                 687            -4.95685            -5.25852           0.0167175
                 688            -4.95566            -5.25808            0.016699
                 689            -4.95436            -5.25764           0.0166806
                 690            -4.95313             -5.2572           0.0166622
                 691             -4.9515            -5.25676            0.016644
                 692            -4.95053            -5.25632           0.0166258
                 693            -4.94978            -5.25587           0.0166077
                 694            -4.94865            -5.25543           0.0165897
                 695            -4.94712            -5.25499           0.0165717
                 696            -4.94612            -5.25454           0.0165539
                 697            -4.94534             -5.2541           0.0165361
                 698            -4.94494            -5.25366           0.0165183
                 699              -4.944            -5.25321           0.0165006
                 700            -4.94374            -5.25277            0.016483
                 701            -4.94326            -5.25233           0.0164654
                 702            -4.94285            -5.25189           0.0164478
                 703            -4.94252            -5.25145           0.0164303
                 704            -4.94227            -5.25101           0.0164128
                 705            -4.94209            -5.25057           0.0163954
                 706            -4.94199            -5.25013            0.016378
                 707            -4.94197             -5.2497           0.0163606
                 708            -4.94218            -5.24926           0.0163433
                 709            -4.94247            -5.24883            0.016326
                 710            -4.94284             -5.2484           0.0163087
                 711            -4.94298            -5.24797           0.0162914
                 712            -4.94365            -5.24754           0.0162741
                 713            -4.94379            -5.24712           0.0162568
                 714            -4.94431            -5.24669           0.0162396
                 715            -4.94491            -5.24627           0.0162224
                 716            -4.94572            -5.24585           0.0162052
                 717            -4.94646            -5.24543           0.0161879
                 718            -4.94682            -5.24502           0.0161707
                 719             -4.9477             -5.2446           0.0161535
                 720            -4.94879            -5.24419           0.0161363
                 721             -4.9498            -5.24379           0.0161191
                 722            -4.95072            -5.24338           0.0161019
                 723            -4.95171            -5.24298           0.0160847
                 724            -4.95305            -5.24258           0.0160674
                 725              -4.954            -5.24218           0.0160502
                 726            -4.95531            -5.24178            0.016033
                 727            -4.95666            -5.24139           0.0160157
                 728            -4.95792              -5.241           0.0159984
                 729            -4.95908            -5.24061           0.0159812
                 730            -4.96028            -5.24023           0.0159639
                 731            -4.96183            -5.23985           0.0159466
                 732            -4.96372            -5.23947           0.0159293
                 733             -4.9655             -5.2391           0.0159119
                 734            -4.96731            -5.23873           0.0158945
                 735            -4.96946            -5.23836           0.0158771
                 736            -4.97118              -5.238           0.0158597
                 737            -4.97278            -5.23764           0.0158423
                 738             -4.9744            -5.23728           0.0158248
                 739             -4.9759            -5.23693           0.0158074
                 740            -4.97772            -5.23658           0.0157899
                 741             -4.9791            -5.23623           0.0157724
                 742            -4.98095            -5.23589           0.0157549
                 743            -4.98281            -5.23555           0.0157374
                 744            -4.98468            -5.23521           0.0157198
                 745            -4.98671            -5.23488           0.0157023
                 746            -4.98859            -5.23454           0.0156847
                 747            -4.99018            -5.23422           0.0156671
                 748            -4.99176            -5.23389           0.0156495
                 749            -4.99349            -5.23357           0.0156319
                 750            -4.99537            -5.23326           0.0156143
                 751            -4.99725            -5.23294           0.0155967
                 752            -4.99926            -5.23263            0.015579
                 753            -5.00097            -5.23232           0.0155614
                 754            -5.00251            -5.23202           0.0155437
                 755            -5.00434            -5.23172            0.015526
                 756            -5.00585            -5.23142           0.0155084
                 757            -5.00795            -5.23112           0.0154907
                 758            -5.00943            -5.23083            0.015473
                 759            -5.01119            -5.23054           0.0154554
                 760            -5.01307            -5.23025           0.0154377
                 761            -5.01509            -5.22997             0.01542
                 762            -5.01678            -5.22969           0.0154023
                 763             -5.0186            -5.22941           0.0153846
                 764            -5.02024            -5.22914           0.0153669
                 765            -5.02185            -5.22887           0.0153492
                 766            -5.02298             -5.2286           0.0153315
                 767            -5.02453            -5.22834           0.0153138
                 768            -5.02621            -5.22807           0.0152961
                 769            -5.02755            -5.22781           0.0152785
                 770            -5.02901            -5.22755           0.0152608
                 771            -5.03043             -5.2273           0.0152431
                 772            -5.03167            -5.22704           0.0152255
                 773            -5.03303            -5.22679           0.0152079
                 774             -5.0342            -5.22654           0.0151903
                 775            -5.03533             -5.2263           0.0151727
                 776            -5.03673            -5.22605           0.0151551
                 777            -5.03779            -5.22581           0.0151375
                 778            -5.03895            -5.22557             0.01512
                 779            -5.03963            -5.22533           0.0151024
                 780            -5.04041             -5.2251           0.0150849
                 781            -5.04146            -5.22486           0.0150675
                 782            -5.04291            -5.22463             0.01505
                 783            -5.04402             -5.2244           0.0150325
                 784            -5.04493            -5.22417           0.0150151
                 785            -5.04609            -5.22394           0.0149977
                 786            -5.04691            -5.22372           0.0149803
                 787            -5.04767            -5.22349           0.0149629
                 788            -5.04869            -5.22327           0.0149456
                 789             -5.0495            -5.22305           0.0149283
                 790            -5.05011            -5.22283            0.014911
                 791            -5.05082            -5.22261           0.0148937
                 792            -5.05132             -5.2224           0.0148765
                 793            -5.05191            -5.22218           0.0148593
                 794             -5.0523            -5.22197           0.0148421
                 795            -5.05232            -5.22175            0.014825
                 796            -5.05243            -5.22154           0.0148079
                 797            -5.05234            -5.22133           0.0147908
                 798            -5.05248            -5.22112           0.0147738
                 799            -5.05255            -5.22091           0.0147568
                 800            -5.05256             -5.2207           0.0147398
                 801            -5.05251            -5.22049           0.0147229
                 802            -5.05269            -5.22028           0.0147061
                 803            -5.05266            -5.22007           0.0146892
                 804             -5.0524            -5.21986           0.0146724
                 805            -5.05223            -5.21965           0.0146557
                 806            -5.05153            -5.21944            0.014639
                 807            -5.05123            -5.21924           0.0146223
                 808             -5.0507            -5.21903           0.0146057
                 809             -5.0498            -5.21882           0.0145892
                 810            -5.04929            -5.21861           0.0145727
                 811            -5.04872             -5.2184           0.0145562
                 812            -5.04808            -5.21819           0.0145398
                 813            -5.04768            -5.21798           0.0145234
                 814            -5.04661            -5.21777           0.0145071
                 815            -5.04549            -5.21756           0.0144908
                 816            -5.04446            -5.21735           0.0144746
                 817            -5.04338            -5.21713           0.0144585
                 818            -5.04209            -5.21692           0.0144424
                 819            -5.04075             -5.2167           0.0144264
                 820            -5.03968            -5.21649           0.0144104
                 821            -5.03841            -5.21627           0.0143945
                 822             -5.0371            -5.21605           0.0143786
                 823            -5.03576            -5.21583           0.0143628
                 824            -5.03424            -5.21561           0.0143471
                 825             -5.0327            -5.21539           0.0143314
                 826            -5.03144            -5.21517           0.0143158
                 827            -5.02957            -5.21494           0.0143002
                 828            -5.02859            -5.21472           0.0142847
                 829            -5.02715            -5.21449           0.0142693
                 830            -5.02572            -5.21427           0.0142539
                 831            -5.02445            -5.21404           0.0142386
                 832            -5.02349            -5.21381           0.0142233
                 833            -5.02194            -5.21358           0.0142081
                 834            -5.02072            -5.21335           0.0141929
                 835            -5.01953            -5.21311           0.0141778
                 836            -5.01852            -5.21288           0.0141628
                 837            -5.01709            -5.21265           0.0141478
                 838            -5.01601            -5.21241           0.0141329
                 839            -5.01482            -5.21218            0.014118
                 840            -5.01367            -5.21194           0.0141031
                 841            -5.01274             -5.2117           0.0140884
                 842            -5.01185            -5.21147           0.0140736
                 843            -5.01117            -5.21123           0.0140589
                 844             -5.0101            -5.21099           0.0140443
                 845            -5.00924            -5.21075           0.0140297
                 846            -5.00859            -5.21051           0.0140152
                 847            -5.00785            -5.21027           0.0140007
                 848            -5.00717            -5.21003           0.0139862
                 849            -5.00655            -5.20979           0.0139718
                 850            -5.00598            -5.20955           0.0139574
                 851            -5.00533            -5.20931           0.0139431
                 852            -5.00473            -5.20907           0.0139288
                 853            -5.00448            -5.20883           0.0139145
                 854            -5.00429             -5.2086           0.0139003
                 855            -5.00399            -5.20836           0.0138861
                 856            -5.00403            -5.20812           0.0138719
                 857            -5.00367            -5.20788           0.0138578
                 858            -5.00364            -5.20764           0.0138437
                 859            -5.00333             -5.2074           0.0138296
                 860            -5.00306            -5.20717           0.0138155
                 861            -5.00296            -5.20693           0.0138015
                 862            -5.00318            -5.20669           0.0137875
                 863             -5.0028            -5.20646           0.0137736
                 864            -5.00304            -5.20622           0.0137597
                 865            -5.00298            -5.20599           0.0137458
                 866            -5.00292            -5.20575           0.0137319
                 867            -5.00301            -5.20552            0.013718
                 868            -5.00309            -5.20528           0.0137042
                 869              -5.003            -5.20505           0.0136904
                 870             -5.0029            -5.20482           0.0136767
                 871            -5.00292            -5.20459           0.0136629
                 872            -5.00293            -5.20436           0.0136492
                 873            -5.00275            -5.20412           0.0136355
                 874             -5.0024            -5.20389           0.0136219
                 875            -5.00217            -5.20366           0.0136083
                 876            -5.00205            -5.20343           0.0135947
                 877            -5.00205             -5.2032           0.0135811
                 878            -5.00171            -5.20297           0.0135676
                 879            -5.00178            -5.20274           0.0135541
                 880            -5.00091            -5.20252           0.0135406
                 881            -5.00015            -5.20229           0.0135272
                 882             -4.9992            -5.20206           0.0135138
                 883            -4.99882            -5.20183           0.0135005
                 884            -4.99839             -5.2016           0.0134872
                 885            -4.99778            -5.20136           0.0134739
                 886            -4.99697            -5.20113           0.0134607
                 887            -4.99628             -5.2009           0.0134475
                 888             -4.9954            -5.20067           0.0134343
                 889            -4.99494            -5.20044           0.0134212
                 890            -4.99414            -5.20021           0.0134081
                 891            -4.99317            -5.19998           0.0133951
                 892            -4.99231            -5.19974           0.0133821
                 893            -4.99142            -5.19951           0.0133691
                 894            -4.99036            -5.19928           0.0133562
                 895            -4.98927            -5.19904           0.0133434
                 896            -4.98801            -5.19881           0.0133306
                 897            -4.98703            -5.19857           0.0133178
                 898            -4.98573            -5.19833           0.0133051
                 899            -4.98472             -5.1981           0.0132924
                 900            -4.98369            -5.19786           0.0132797
                 901             -4.9822            -5.19762           0.0132672
                 902            -4.98116            -5.19738           0.0132546
                 903            -4.97996            -5.19714           0.0132421
                 904             -4.9786             -5.1969           0.0132297
                 905             -4.9774            -5.19665           0.0132173
                 906            -4.97649            -5.19641           0.0132049
                 907            -4.97543            -5.19617           0.0131926
                 908            -4.97423            -5.19592           0.0131804
                 909            -4.97303            -5.19568           0.0131681
                 910            -4.97184            -5.19543            0.013156
                 911            -4.97081            -5.19518           0.0131438
                 912            -4.96978            -5.19494           0.0131318
                 913            -4.96862            -5.19469           0.0131197
                 914            -4.96762            -5.19444           0.0131077
                 915            -4.96633            -5.19419           0.0130958
                 916             -4.9652            -5.19394           0.0130838
                 917            -4.96424            -5.19369            0.013072
                 918            -4.96314            -5.19344           0.0130601
                 919            -4.96221            -5.19319           0.0130484
                 920            -4.96145            -5.19294           0.0130366
                 921            -4.96055            -5.19268           0.0130249
                 922            -4.95953            -5.19243           0.0130132
                 923            -4.95867            -5.19218           0.0130016
                 924            -4.95783            -5.19192             0.01299
                 925            -4.95717            -5.19167           0.0129784
                 926            -4.95622            -5.19142           0.0129669
                 927            -4.95545            -5.19116           0.0129554
                 928            -4.95454            -5.19091            0.012944
                 929            -4.95381            -5.19065           0.0129325
                 930            -4.95311             -5.1904           0.0129212
                 931            -4.95243            -5.19014           0.0129098
                 932            -4.95162            -5.18988           0.0128985
                 933              -4.951            -5.18963           0.0128872
                 934            -4.95009            -5.18937            0.012876
                 935            -4.94952            -5.18912           0.0128647
                 936            -4.94898            -5.18886           0.0128536
                 937            -4.94816             -5.1886           0.0128424
                 938            -4.94814            -5.18835           0.0128313
                 939            -4.94799            -5.18809           0.0128202
                 940            -4.94773            -5.18783           0.0128091
                 941            -4.94751            -5.18758            0.012798
                 942            -4.94732            -5.18732            0.012787
                 943            -4.94687            -5.18707           0.0127759
                 944            -4.94661            -5.18681           0.0127649
                 945            -4.94608            -5.18656            0.012754
                 946             -4.9456             -5.1863            0.012743
                 947            -4.94547            -5.18605           0.0127321
                 948            -4.94522             -5.1858           0.0127212
                 949            -4.94502            -5.18554           0.0127104
                 950            -4.94472            -5.18529           0.0126995
                 951            -4.94461            -5.18504           0.0126887
                 952            -4.94484            -5.18478           0.0126778
                 953            -4.94467            -5.18453            0.012667
                 954            -4.94484            -5.18428           0.0126563
                 955            -4.94506            -5.18403           0.0126455
                 956            -4.94548            -5.18378           0.0126347
                 957            -4.94578            -5.18353            0.012624
                 958            -4.94612            -5.18328           0.0126132
                 959             -4.9462            -5.18304           0.0126025
                 960            -4.94663            -5.18279           0.0125918
                 961            -4.94708            -5.18254           0.0125811
                 962            -4.94757             -5.1823           0.0125703
                 963            -4.94825            -5.18206           0.0125596
                 964             -4.9488            -5.18182           0.0125489
                 965            -4.94952            -5.18157           0.0125383
                 966            -4.94997            -5.18133           0.0125276
                 967            -4.95044             -5.1811           0.0125169
                 968            -4.95107            -5.18086           0.0125062
                 969            -4.95187            -5.18062           0.0124955
                 970            -4.95253            -5.18039           0.0124849
                 971            -4.95303            -5.18015           0.0124742
                 972            -4.95339            -5.17992           0.0124636
                 973            -4.95436            -5.17969           0.0124529
                 974            -4.95501            -5.17946           0.0124422
                 975            -4.95596            -5.17923           0.0124316
                 976            -4.95614              -5.179            0.012421
                 977            -4.95675            -5.17877           0.0124103
                 978             -4.9572            -5.17855           0.0123997
                 979            -4.95746            -5.17832           0.0123891
                 980            -4.95801            -5.17809           0.0123785
                 981            -4.95882            -5.17787           0.0123679
                 982             -4.9593            -5.17765           0.0123573
                 983            -4.95974            -5.17743           0.0123467
                 984            -4.96014            -5.17721           0.0123362
                 985             -4.9608            -5.17699           0.0123256
                 986            -4.96096            -5.17677            0.012315
                 987            -4.96153            -5.17655           0.0123045
                 988             -4.9619            -5.17633           0.0122939
                 989            -4.96191            -5.17612           0.0122834
                 990            -4.96217             -5.1759           0.0122729
                 991            -4.96193            -5.17568           0.0122624
                 992            -4.96177            -5.17547            0.012252
                 993            -4.96201            -5.17525           0.0122415
                 994            -4.96234            -5.17504           0.0122311
                 995            -4.96262            -5.17482           0.0122206
                 996            -4.96252            -5.17461           0.0122102
                 997            -4.96221             -5.1744           0.0121998
                 998            -4.96154            -5.17419           0.0121895
                 999            -4.96141            -5.17397           0.0121791
                1000            -4.96106            -5.17376           0.0121688
                1001            -4.96034            -5.17355           0.0121585
                1002            -4.95956            -5.17333           0.0121483
                1003            -4.95886            -5.17312            0.012138
                1004             -4.9581             -5.1729           0.0121278
                1005            -4.95712            -5.17269           0.0121177
                1006            -4.95652            -5.17248           0.0121075
                1007            -4.95556            -5.17226           0.0120974
                1008            -4.95469            -5.17204           0.0120874
                1009             -4.9536            -5.17183           0.0120773
                1010            -4.95276            -5.17161           0.0120673
                1011            -4.95154            -5.17139           0.0120573
                1012            -4.95042            -5.17117           0.0120474
                1013            -4.94924            -5.17096           0.0120375
                1014            -4.94785            -5.17074           0.0120276
                1015             -4.9464            -5.17051           0.0120178
                1016             -4.9449            -5.17029            0.012008
                1017            -4.94334            -5.17007           0.0119983
                1018            -4.94189            -5.16984           0.0119886
                1019            -4.94024            -5.16962            0.011979
                1020            -4.93838            -5.16939           0.0119694
                1021            -4.93649            -5.16916           0.0119598
                1022              -4.935            -5.16894           0.0119503
                1023            -4.93302            -5.16871           0.0119409
                1024            -4.93131            -5.16847           0.0119314
                1025            -4.92942            -5.16824           0.0119221
                1026            -4.92719            -5.16801           0.0119128
                1027            -4.92524            -5.16777           0.0119035
                1028            -4.92327            -5.16753           0.0118943
                1029            -4.92157            -5.16729           0.0118852
                1030            -4.91941            -5.16705           0.0118761
                1031            -4.91738            -5.16681            0.011867
                1032            -4.91564            -5.16657            0.011858
                1033             -4.9136            -5.16632           0.0118491
                1034             -4.9114            -5.16607           0.0118402
                1035            -4.90905            -5.16583           0.0118313
                1036            -4.90715            -5.16558           0.0118225
                1037            -4.90511            -5.16533           0.0118138
                1038            -4.90293            -5.16507           0.0118051
                1039             -4.9009            -5.16482           0.0117965
                1040            -4.89904            -5.16456           0.0117879
                1041            -4.89735            -5.16431           0.0117794
                1042            -4.89537            -5.16405           0.0117709
                1043            -4.89357            -5.16379           0.0117625
                1044            -4.89178            -5.16353           0.0117541
                1045            -4.89033            -5.16327           0.0117458
                1046            -4.88874              -5.163           0.0117375
                1047            -4.88688            -5.16274           0.0117292
                1048            -4.88505            -5.16248            0.011721
                1049            -4.88309            -5.16221           0.0117129
                1050            -4.88102            -5.16194           0.0117048
                1051            -4.87912            -5.16167           0.0116967
                1052             -4.8774             -5.1614           0.0116887
                1053            -4.87541            -5.16113           0.0116808
                1054             -4.8736            -5.16086           0.0116729
                1055            -4.87182            -5.16058            0.011665
                1056            -4.87022            -5.16031           0.0116572
                1057            -4.86865            -5.16003           0.0116495
                1058             -4.8671            -5.15976           0.0116418
                1059            -4.86589            -5.15948           0.0116341
                1060            -4.86409             -5.1592           0.0116264
                1061            -4.86263            -5.15892           0.0116188
                1062            -4.86134            -5.15864           0.0116113
                1063            -4.85962            -5.15836           0.0116038
                1064            -4.85838            -5.15808           0.0115963
                1065            -4.85702            -5.15779           0.0115888
                1066            -4.85537            -5.15751           0.0115814
                1067             -4.8536            -5.15723           0.0115741
                1068            -4.85216            -5.15694           0.0115668
                1069            -4.85089            -5.15665           0.0115595
                1070            -4.84965            -5.15637           0.0115522
                1071            -4.84843            -5.15608            0.011545
                1072            -4.84754            -5.15579           0.0115379
                1073            -4.84622             -5.1555           0.0115307
                1074            -4.84508            -5.15521           0.0115236
                1075            -4.84412            -5.15492           0.0115165
                1076            -4.84303            -5.15463           0.0115094
                1077            -4.84213            -5.15434           0.0115024
                1078            -4.84095            -5.15405           0.0114954
                1079            -4.83997            -5.15376           0.0114885
                1080            -4.83916            -5.15347           0.0114815
                1081            -4.83809            -5.15318           0.0114746
                1082            -4.83782            -5.15289           0.0114677
                1083            -4.83699             -5.1526           0.0114608
                1084            -4.83604             -5.1523            0.011454
                1085             -4.8353            -5.15201           0.0114471
                1086             -4.8346            -5.15172           0.0114403
                1087            -4.83394            -5.15143           0.0114335
                1088            -4.83349            -5.15114           0.0114268
                1089             -4.8328            -5.15084             0.01142
                1090            -4.83246            -5.15055           0.0114133
                1091            -4.83172            -5.15026           0.0114065
                1092             -4.8312            -5.14997           0.0113998
                1093            -4.83089            -5.14967           0.0113931
                1094            -4.83064            -5.14938           0.0113865
                1095            -4.83046            -5.14909           0.0113798
                1096            -4.83051             -5.1488           0.0113731
                1097            -4.83061            -5.14851           0.0113664
                1098            -4.83034            -5.14822           0.0113598
                1099            -4.83059            -5.14793           0.0113531
                1100            -4.83077            -5.14764           0.0113465
                1101            -4.83116            -5.14736           0.0113398
                1102            -4.83133            -5.14707           0.0113331
                1103            -4.83188            -5.14678           0.0113265
                1104            -4.83235             -5.1465           0.0113198
                1105            -4.83275            -5.14621           0.0113131
                1106            -4.83322            -5.14593           0.0113064
                1107            -4.83377            -5.14565           0.0112997
                1108             -4.8347            -5.14537            0.011293
                1109            -4.83585            -5.14509           0.0112863
                1110            -4.83724            -5.14481           0.0112795
                1111            -4.83824            -5.14454           0.0112727
                1112            -4.83932            -5.14426           0.0112659
                1113            -4.84062            -5.14399           0.0112591
                1114            -4.84199            -5.14372           0.0112523
                1115            -4.84314            -5.14345           0.0112454
                1116             -4.8445            -5.14318           0.0112385
                1117            -4.84593            -5.14291           0.0112316
                1118            -4.84743            -5.14265           0.0112247
                1119            -4.84915            -5.14239           0.0112177
                1120            -4.85018            -5.14213           0.0112107
                1121            -4.85172            -5.14187           0.0112037
                1122            -4.85348            -5.14161           0.0111967
                1123            -4.85544            -5.14136           0.0111896
                1124            -4.85671             -5.1411           0.0111825
                1125            -4.85864            -5.14085           0.0111754
                1126            -4.86047             -5.1406           0.0111682
                1127             -4.8625            -5.14036           0.0111611
                1128            -4.86473            -5.14011           0.0111538
                1129            -4.86701            -5.13987           0.0111466
                1130            -4.86934            -5.13963           0.0111393
                1131            -4.87141            -5.13939            0.011132
                1132            -4.87352            -5.13916           0.0111246
                1133            -4.87567            -5.13893           0.0111172
                1134            -4.87785             -5.1387           0.0111098
                1135            -4.88037            -5.13847           0.0111023
                1136            -4.88293            -5.13824           0.0110948
                1137            -4.88536            -5.13802           0.0110873
                1138            -4.88798             -5.1378           0.0110797
                1139            -4.89077            -5.13758           0.0110721
                1140            -4.89329            -5.13737           0.0110645
                1141            -4.89598            -5.13716           0.0110568
                1142            -4.89884            -5.13695           0.0110491
                1143            -4.90158            -5.13674           0.0110414
                1144            -4.90448            -5.13654           0.0110336
                1145             -4.9071            -5.13634           0.0110258
                1146            -4.90988            -5.13614           0.0110179
                1147            -4.91283            -5.13595             0.01101
                1148            -4.91549            -5.13576           0.0110021
                1149            -4.91786            -5.13557           0.0109942
                1150            -4.92069            -5.13538           0.0109862
                1151            -4.92323             -5.1352           0.0109782
                1152            -4.92608            -5.13501           0.0109702
                1153            -4.92848            -5.13483           0.0109621
                1154            -4.93119            -5.13466            0.010954
                1155            -4.93421            -5.13448           0.0109459
                1156            -4.93708            -5.13431           0.0109378
                1157            -4.93996            -5.13415           0.0109296
                1158            -4.94284            -5.13398           0.0109214
                1159            -4.94557            -5.13382           0.0109132
                1160            -4.94831            -5.13366            0.010905
                1161            -4.95105             -5.1335           0.0108967
                1162            -4.95394            -5.13335           0.0108884
                1163            -4.95714            -5.13319           0.0108801
                1164            -4.95974            -5.13305           0.0108718
                1165            -4.96249             -5.1329           0.0108635
                1166            -4.96524            -5.13276           0.0108551
                1167              -4.968            -5.13261           0.0108467
                1168            -4.97077            -5.13248           0.0108383
                1169            -4.97353            -5.13234           0.0108299
                1170            -4.97646            -5.13221           0.0108215
                1171            -4.97908            -5.13208            0.010813
                1172            -4.98216            -5.13195           0.0108045
                1173            -4.98495            -5.13182           0.0107961
                1174            -4.98789             -5.1317           0.0107876
                1175            -4.99099            -5.13158            0.010779
                1176            -4.99379            -5.13146           0.0107705
                1177             -4.9969            -5.13135            0.010762
                1178            -4.99971            -5.13124           0.0107534
                1179            -5.00283            -5.13113           0.0107448
                1180             -5.0055            -5.13102           0.0107363
                1181            -5.00878            -5.13092           0.0107277
                1182            -5.01162            -5.13082           0.0107191
                1183             -5.0146            -5.13072           0.0107105
                1184            -5.01774            -5.13062           0.0107018
                1185            -5.02058            -5.13053           0.0106932
                1186            -5.02312            -5.13044           0.0106846
                1187            -5.02611            -5.13035           0.0106759
                1188            -5.02895            -5.13027           0.0106673
                1189            -5.03178            -5.13018           0.0106586
                1190            -5.03476             -5.1301             0.01065
                1191            -5.03713            -5.13003           0.0106413
                1192            -5.03964            -5.12995           0.0106327
                1193             -5.0429            -5.12988            0.010624
                1194            -5.04568            -5.12981           0.0106153
                1195            -5.04861            -5.12974           0.0106067
                1196            -5.05151            -5.12967            0.010598
                1197            -5.05424            -5.12961           0.0105893
                1198             -5.0568            -5.12955           0.0105807
                1199            -5.05933            -5.12949            0.010572
                1200            -5.06214            -5.12943           0.0105634
                1201            -5.06476            -5.12938           0.0105547
                1202             -5.0675            -5.12933            0.010546
                1203             -5.0702            -5.12928           0.0105374
                1204            -5.07256            -5.12923           0.0105287
                1205            -5.07533            -5.12919           0.0105201
                1206            -5.07776            -5.12915           0.0105115
                1207            -5.08014            -5.12911           0.0105028
                1208            -5.08247            -5.12907           0.0104942
                1209             -5.0849            -5.12903           0.0104856
                1210            -5.08728              -5.129            0.010477
                1211            -5.08961            -5.12896           0.0104684
                1212            -5.09157            -5.12893           0.0104598
                1213            -5.09332             -5.1289           0.0104512
                1214            -5.09547            -5.12888           0.0104426
                1215             -5.0974            -5.12885           0.0104341
                1216            -5.09912            -5.12883           0.0104255
                1217            -5.10077             -5.1288            0.010417
                1218            -5.10236            -5.12878           0.0104085
                1219            -5.10403            -5.12876           0.0103999
                1220            -5.10549            -5.12874           0.0103914
                1221            -5.10717            -5.12872           0.0103829
                1222            -5.10864            -5.12871           0.0103745
                1223            -5.11019            -5.12869            0.010366
                1224            -5.11152            -5.12868           0.0103575
                1225            -5.11278            -5.12866           0.0103491
                1226            -5.11383            -5.12865           0.0103406
                1227            -5.11465            -5.12864           0.0103322
                1228            -5.11541            -5.12863           0.0103238
                1229            -5.11625            -5.12862           0.0103154
                1230            -5.11764            -5.12861            0.010307
                1231            -5.11836             -5.1286           0.0102987
                1232            -5.11916             -5.1286           0.0102903
                1233            -5.12006            -5.12859            0.010282
                1234            -5.12044            -5.12858           0.0102736
                1235            -5.12077            -5.12858           0.0102653
                1236            -5.12135            -5.12857            0.010257
                1237            -5.12202            -5.12856           0.0102487
                1238             -5.1225            -5.12856           0.0102404
                1239            -5.12322            -5.12856           0.0102322
                1240             -5.1233            -5.12855           0.0102239
                1241            -5.12379            -5.12855           0.0102157
                1242            -5.12408            -5.12854           0.0102075
                1243            -5.12433            -5.12854           0.0101993
                1244            -5.12485            -5.12854           0.0101911
                1245            -5.12518            -5.12853           0.0101829
                1246            -5.12578            -5.12853           0.0101747
                1247            -5.12559            -5.12853           0.0101665
                1248            -5.12568            -5.12853           0.0101584
                1249            -5.12604            -5.12853           0.0101503
                1250            -5.12638            -5.12852           0.0101421
                1251            -5.12655            -5.12852            0.010134
                1252             -5.1264            -5.12852           0.0101259
                1253            -5.12638            -5.12852           0.0101179
                1254            -5.12634            -5.12852           0.0101098
                1255            -5.12614            -5.12852           0.0101017
                1256            -5.12578            -5.12851           0.0100937
                1257            -5.12585            -5.12851           0.0100857
                1258            -5.12562            -5.12851           0.0100776
                1259            -5.12537            -5.12851           0.0100696
                1260            -5.12482             -5.1285           0.0100617
                1261            -5.12502             -5.1285           0.0100537
                1262            -5.12476             -5.1285           0.0100457
                1263            -5.12495            -5.12849           0.0100378
                1264            -5.12483            -5.12849           0.0100298
                1265            -5.12471            -5.12849           0.0100219
                1266            -5.12458            -5.12849            0.010014
                1267            -5.12461            -5.12848           0.0100061
                1268            -5.12493            -5.12848          0.00999817
                1269            -5.12495            -5.12848           0.0099903
                1270            -5.12482            -5.12847          0.00998243
                1271            -5.12513            -5.12847          0.00997458
                1272            -5.12484            -5.12847          0.00996673
                1273             -5.1247            -5.12847          0.00995891
