#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 498        1.174607e+00        1.297745e+00        1.485990e-02
                 499        1.175672e+00        1.297500e+00        1.483214e-02
                 500        1.176691e+00        1.297258e+00        1.480444e-02
                 501        1.177664e+00        1.297020e+00        1.477681e-02
                 502        1.178592e+00        1.296784e+00        1.474926e-02
                 503        1.179474e+00        1.296550e+00        1.472178e-02
                 504        1.180311e+00        1.296320e+00        1.469438e-02
                 505        1.181103e+00        1.296092e+00        1.466705e-02
                 506        1.181852e+00        1.295866e+00        1.463980e-02
                 507        1.182557e+00        1.295642e+00        1.461263e-02
                 508        1.183219e+00        1.295421e+00        1.458554e-02
                 509        1.183840e+00        1.295202e+00        1.455854e-02
                 510        1.184420e+00        1.294985e+00        1.453161e-02
                 511        1.184959e+00        1.294769e+00        1.450477e-02
                 512        1.185459e+00        1.294556e+00        1.447801e-02
                 513        1.185921e+00        1.294344e+00        1.445134e-02
                 514        1.186346e+00        1.294134e+00        1.442475e-02
                 515        1.186735e+00        1.293925e+00        1.439825e-02
                 516        1.187090e+00        1.293718e+00        1.437183e-02
                 517        1.187411e+00        1.293513e+00        1.434550e-02
                 518        1.187700e+00        1.293308e+00        1.431926e-02
                 519        1.187958e+00        1.293106e+00        1.429311e-02
                 520        1.188184e+00        1.292904e+00        1.426705e-02
                 521        1.188382e+00        1.292703e+00        1.424108e-02
                 522        1.188552e+00        1.292504e+00        1.421519e-02
                 523        1.188695e+00        1.292305e+00        1.418940e-02
                 524        1.188813e+00        1.292108e+00        1.416369e-02
                 525        1.188905e+00        1.291911e+00        1.413808e-02
                 526        1.188974e+00        1.291715e+00        1.411255e-02
                 527        1.189021e+00        1.291520e+00        1.408712e-02
                 528        1.189045e+00        1.291326e+00        1.406178e-02
                 529        1.189049e+00        1.291133e+00        1.403652e-02
                 530        1.189033e+00        1.290940e+00        1.401136e-02
                 531        1.188999e+00        1.290748e+00        1.398629e-02
                 532        1.188948e+00        1.290557e+00        1.396131e-02
                 533        1.188879e+00        1.290366e+00        1.393642e-02
                 534        1.188795e+00        1.290176e+00        1.391162e-02
                 535        1.188695e+00        1.289986e+00        1.388691e-02
                 536        1.188581e+00        1.289797e+00        1.386229e-02
                 537        1.188453e+00        1.289608e+00        1.383776e-02
                 538        1.188312e+00        1.289420e+00        1.381332e-02
                 539        1.188159e+00        1.289232e+00        1.378897e-02
                 540        1.187994e+00        1.289045e+00        1.376471e-02
                 541        1.187819e+00        1.288858e+00        1.374054e-02
                 542        1.187633e+00        1.288671e+00        1.371645e-02
                 543        1.187437e+00        1.288485e+00        1.369246e-02
                 544        1.187232e+00        1.288298e+00        1.366856e-02
                 545        1.187017e+00        1.288113e+00        1.364474e-02
                 546        1.186794e+00        1.287927e+00        1.362101e-02
                 547        1.186562e+00        1.287742e+00        1.359737e-02
                 548        1.186323e+00        1.287557e+00        1.357382e-02
                 549        1.186076e+00        1.287372e+00        1.355035e-02
                 550        1.185822e+00        1.287187e+00        1.352697e-02
                 551        1.185562e+00        1.287003e+00        1.350368e-02
                 552        1.185294e+00        1.286818e+00        1.348047e-02
                 553        1.185020e+00        1.286634e+00        1.345735e-02
                 554        1.184739e+00        1.286450e+00        1.343432e-02
                 555        1.184452e+00        1.286267e+00        1.341137e-02
                 556        1.184157e+00        1.286083e+00        1.338851e-02
                 557        1.183857e+00        1.285900e+00        1.336573e-02
                 558        1.183550e+00        1.285716e+00        1.334303e-02
                 559        1.183236e+00        1.285533e+00        1.332042e-02
                 560        1.182915e+00        1.285350e+00        1.329790e-02
                 561        1.182586e+00        1.285166e+00        1.327545e-02
                 562        1.182251e+00        1.284983e+00        1.325309e-02
                 563        1.181908e+00        1.284800e+00        1.323082e-02
                 564        1.181556e+00        1.284617e+00        1.320863e-02
                 565        1.181197e+00        1.284434e+00        1.318652e-02
                 566        1.180829e+00        1.284251e+00        1.316449e-02
                 567        1.180453e+00        1.284068e+00        1.314254e-02
                 568        1.180068e+00        1.283885e+00        1.312068e-02
                 569        1.179674e+00        1.283702e+00        1.309890e-02
                 570        1.179270e+00        1.283518e+00        1.307720e-02
                 571        1.178855e+00        1.283335e+00        1.305558e-02
                 572        1.178431e+00        1.283152e+00        1.303405e-02
                 573        1.177995e+00        1.282968e+00        1.301259e-02
                 574        1.177548e+00        1.282785e+00        1.299122e-02
                 575        1.177090e+00        1.282601e+00        1.296993e-02
                 576        1.176618e+00        1.282417e+00        1.294871e-02
                 577        1.176134e+00        1.282233e+00        1.292758e-02
                 578        1.175635e+00        1.282048e+00        1.290653e-02
                 579        1.175123e+00        1.281863e+00        1.288556e-02
                 580        1.174596e+00        1.281679e+00        1.286467e-02
                 581        1.174054e+00        1.281493e+00        1.284386e-02
                 582        1.173498e+00        1.281308e+00        1.282313e-02
                 583        1.172925e+00        1.281122e+00        1.280249e-02
                 584        1.172335e+00        1.280936e+00        1.278192e-02
                 585        1.171729e+00        1.280749e+00        1.276143e-02
                 586        1.171105e+00        1.280562e+00        1.274103e-02
                 587        1.170465e+00        1.280374e+00        1.272070e-02
                 588        1.169807e+00        1.280186e+00        1.270046e-02
                 589        1.169130e+00        1.279998e+00        1.268030e-02
                 590        1.168435e+00        1.279809e+00        1.266021e-02
                 591        1.167720e+00        1.279619e+00        1.264021e-02
                 592        1.166986e+00        1.279429e+00        1.262029e-02
                 593        1.166233e+00        1.279238e+00        1.260045e-02
                 594        1.165460e+00        1.279046e+00        1.258070e-02
                 595        1.164668e+00        1.278854e+00        1.256102e-02
                 596        1.163856e+00        1.278661e+00        1.254143e-02
                 597        1.163025e+00        1.278467e+00        1.252192e-02
                 598        1.162173e+00        1.278273e+00        1.250249e-02
                 599        1.161303e+00        1.278078e+00        1.248314e-02
                 600        1.160412e+00        1.277881e+00        1.246387e-02
                 601        1.159503e+00        1.277684e+00        1.244469e-02
                 602        1.158574e+00        1.277487e+00        1.242559e-02
                 603        1.157627e+00        1.277288e+00        1.240658e-02
                 604        1.156661e+00        1.277088e+00        1.238764e-02
                 605        1.155678e+00        1.276887e+00        1.236879e-02
                 606        1.154677e+00        1.276686e+00        1.235003e-02
                 607        1.153659e+00        1.276483e+00        1.233134e-02
                 608        1.152625e+00        1.276279e+00        1.231274e-02
                 609        1.151576e+00        1.276075e+00        1.229423e-02
                 610        1.150512e+00        1.275869e+00        1.227580e-02
                 611        1.149433e+00        1.275662e+00        1.225745e-02
                 612        1.148341e+00        1.275454e+00        1.223919e-02
                 613        1.147237e+00        1.275245e+00        1.222101e-02
                 614        1.146120e+00        1.275034e+00        1.220291e-02
                 615        1.144992e+00        1.274823e+00        1.218490e-02
                 616        1.143854e+00        1.274610e+00        1.216698e-02
                 617        1.142707e+00        1.274396e+00        1.214914e-02
                 618        1.141550e+00        1.274182e+00        1.213138e-02
                 619        1.140384e+00        1.273965e+00        1.211371e-02
                 620        1.139212e+00        1.273748e+00        1.209612e-02
                 621        1.138033e+00        1.273529e+00        1.207861e-02
                 622        1.136849e+00        1.273310e+00        1.206119e-02
                 623        1.135660e+00        1.273089e+00        1.204386e-02
                 624        1.134467e+00        1.272867e+00        1.202660e-02
                 625        1.133270e+00        1.272643e+00        1.200943e-02
                 626        1.132071e+00        1.272419e+00        1.199235e-02
                 627        1.130869e+00        1.272193e+00        1.197535e-02
                 628        1.129665e+00        1.271966e+00        1.195843e-02
                 629        1.128460e+00        1.271738e+00        1.194159e-02
                 630        1.127254e+00        1.271509e+00        1.192484e-02
                 631        1.126047e+00        1.271278e+00        1.190817e-02
                 632        1.124839e+00        1.271046e+00        1.189158e-02
                 633        1.123631e+00        1.270813e+00        1.187508e-02
                 634        1.122424e+00        1.270579e+00        1.185865e-02
                 635        1.121216e+00        1.270344e+00        1.184231e-02
                 636        1.120008e+00        1.270108e+00        1.182605e-02
                 637        1.118800e+00        1.269870e+00        1.180987e-02
                 638        1.117593e+00        1.269632e+00        1.179377e-02
                 639        1.116386e+00        1.269392e+00        1.177775e-02
                 640        1.115178e+00        1.269151e+00        1.176181e-02
                 641        1.113971e+00        1.268909e+00        1.174595e-02
                 642        1.112762e+00        1.268665e+00        1.173018e-02
                 643        1.111554e+00        1.268421e+00        1.171448e-02
                 644        1.110344e+00        1.268176e+00        1.169886e-02
                 645        1.109133e+00        1.267929e+00        1.168332e-02
                 646        1.107920e+00        1.267681e+00        1.166786e-02
                 647        1.106705e+00        1.267433e+00        1.165248e-02
                 648        1.105488e+00        1.267183e+00        1.163718e-02
                 649        1.104268e+00        1.266932e+00        1.162195e-02
                 650        1.103046e+00        1.266680e+00        1.160681e-02
                 651        1.101822e+00        1.266426e+00        1.159174e-02
                 652        1.100594e+00        1.266172e+00        1.157675e-02
                 653        1.099363e+00        1.265916e+00        1.156184e-02
                 654        1.098129e+00        1.265660e+00        1.154701e-02
                 655        1.096892e+00        1.265402e+00        1.153225e-02
                 656        1.095651e+00        1.265144e+00        1.151758e-02
                 657        1.094406e+00        1.264884e+00        1.150298e-02
                 658        1.093158e+00        1.264623e+00        1.148846e-02
                 659        1.091907e+00        1.264361e+00        1.147401e-02
                 660        1.090654e+00        1.264097e+00        1.145965e-02
                 661        1.089397e+00        1.263833e+00        1.144536e-02
                 662        1.088139e+00        1.263568e+00        1.143114e-02
                 663        1.086879e+00        1.263301e+00        1.141701e-02
                 664        1.085617e+00        1.263034e+00        1.140295e-02
                 665        1.084355e+00        1.262765e+00        1.138897e-02
                 666        1.083094e+00        1.262495e+00        1.137506e-02
                 667        1.081833e+00        1.262224e+00        1.136123e-02
                 668        1.080575e+00        1.261952e+00        1.134748e-02
                 669        1.079320e+00        1.261679e+00        1.133380e-02
                 670        1.078069e+00        1.261405e+00        1.132020e-02
                 671        1.076824e+00        1.261130e+00        1.130667e-02
                 672        1.075586e+00        1.260854e+00        1.129321e-02
                 673        1.074357e+00        1.260577e+00        1.127983e-02
                 674        1.073138e+00        1.260299e+00        1.126652e-02
                 675        1.071931e+00        1.260020e+00        1.125329e-02
                 676        1.070737e+00        1.259740e+00        1.124012e-02
                 677        1.069559e+00        1.259459e+00        1.122703e-02
                 678        1.068398e+00        1.259177e+00        1.121401e-02
                 679        1.067255e+00        1.258894e+00        1.120105e-02
                 680        1.066132e+00        1.258611e+00        1.118817e-02
                 681        1.065031e+00        1.258327e+00        1.117535e-02
                 682        1.063954e+00        1.258042e+00        1.116260e-02
                 683        1.062902e+00        1.257756e+00        1.114991e-02
                 684        1.061878e+00        1.257470e+00        1.113729e-02
                 685        1.060883e+00        1.257183e+00        1.112472e-02
                 686        1.059918e+00        1.256895e+00        1.111222e-02
                 687        1.058987e+00        1.256607e+00        1.109978e-02
                 688        1.058089e+00        1.256318e+00        1.108740e-02
                 689        1.057228e+00        1.256030e+00        1.107507e-02
                 690        1.056404e+00        1.255740e+00        1.106280e-02
                 691        1.055619e+00        1.255451e+00        1.105058e-02
                 692        1.054876e+00        1.255161e+00        1.103841e-02
                 693        1.054175e+00        1.254871e+00        1.102629e-02
                 694        1.053517e+00        1.254581e+00        1.101422e-02
                 695        1.052905e+00        1.254290e+00        1.100219e-02
                 696        1.052339e+00        1.254000e+00        1.099021e-02
                 697        1.051819e+00        1.253710e+00        1.097827e-02
                 698        1.051348e+00        1.253420e+00        1.096637e-02
                 699        1.050926e+00        1.253131e+00        1.095451e-02
                 700        1.050553e+00        1.252841e+00        1.094268e-02
                 701        1.050230e+00        1.252552e+00        1.093089e-02
                 702        1.049959e+00        1.252264e+00        1.091912e-02
                 703        1.049738e+00        1.251975e+00        1.090739e-02
                 704        1.049569e+00        1.251688e+00        1.089569e-02
                 705        1.049452e+00        1.251401e+00        1.088401e-02
                 706        1.049386e+00        1.251115e+00        1.087235e-02
                 707        1.049373e+00        1.250830e+00        1.086072e-02
                 708        1.049412e+00        1.250545e+00        1.084910e-02
                 709        1.049503e+00        1.250262e+00        1.083750e-02
                 710        1.049646e+00        1.249979e+00        1.082592e-02
                 711        1.049840e+00        1.249697e+00        1.081436e-02
                 712        1.050086e+00        1.249417e+00        1.080280e-02
                 713        1.050382e+00        1.249138e+00        1.079126e-02
                 714        1.050729e+00        1.248860e+00        1.077972e-02
                 715        1.051125e+00        1.248584e+00        1.076819e-02
                 716        1.051570e+00        1.248308e+00        1.075667e-02
                 717        1.052063e+00        1.248035e+00        1.074514e-02
                 718        1.052602e+00        1.247763e+00        1.073363e-02
                 719        1.053187e+00        1.247492e+00        1.072211e-02
                 720        1.053817e+00        1.247223e+00        1.071059e-02
                 721        1.054490e+00        1.246956e+00        1.069907e-02
                 722        1.055204e+00        1.246690e+00        1.068755e-02
                 723        1.055960e+00        1.246426e+00        1.067602e-02
                 724        1.056755e+00        1.246164e+00        1.066449e-02
                 725        1.057589e+00        1.245904e+00        1.065295e-02
                 726        1.058460e+00        1.245646e+00        1.064141e-02
                 727        1.059366e+00        1.245390e+00        1.062985e-02
                 728        1.060306e+00        1.245135e+00        1.061829e-02
                 729        1.061278e+00        1.244883e+00        1.060672e-02
                 730        1.062280e+00        1.244633e+00        1.059514e-02
                 731        1.063312e+00        1.244385e+00        1.058355e-02
                 732        1.064371e+00        1.244139e+00        1.057195e-02
                 733        1.065455e+00        1.243895e+00        1.056033e-02
                 734        1.066562e+00        1.243654e+00        1.054871e-02
                 735        1.067691e+00        1.243414e+00        1.053707e-02
                 736        1.068840e+00        1.243177e+00        1.052543e-02
                 737        1.070007e+00        1.242942e+00        1.051377e-02
                 738        1.071191e+00        1.242709e+00        1.050210e-02
                 739        1.072389e+00        1.242479e+00        1.049041e-02
                 740        1.073601e+00        1.242251e+00        1.047872e-02
                 741        1.074825e+00        1.242025e+00        1.046701e-02
                 742        1.076058e+00        1.241801e+00        1.045530e-02
                 743        1.077299e+00        1.241580e+00        1.044357e-02
                 744        1.078546e+00        1.241361e+00        1.043183e-02
                 745        1.079797e+00        1.241144e+00        1.042008e-02
                 746        1.081052e+00        1.240929e+00        1.040832e-02
                 747        1.082309e+00        1.240717e+00        1.039656e-02
                 748        1.083565e+00        1.240507e+00        1.038478e-02
                 749        1.084821e+00        1.240299e+00        1.037300e-02
                 750        1.086075e+00        1.240093e+00        1.036120e-02
                 751        1.087324e+00        1.239890e+00        1.034940e-02
                 752        1.088568e+00        1.239689e+00        1.033760e-02
                 753        1.089805e+00        1.239490e+00        1.032578e-02
                 754        1.091033e+00        1.239293e+00        1.031397e-02
                 755        1.092253e+00        1.239098e+00        1.030214e-02
                 756        1.093463e+00        1.238905e+00        1.029032e-02
                 757        1.094661e+00        1.238715e+00        1.027849e-02
                 758        1.095847e+00        1.238526e+00        1.026666e-02
                 759        1.097020e+00        1.238340e+00        1.025482e-02
                 760        1.098178e+00        1.238155e+00        1.024299e-02
                 761        1.099321e+00        1.237973e+00        1.023115e-02
                 762        1.100449e+00        1.237792e+00        1.021932e-02
                 763        1.101559e+00        1.237614e+00        1.020748e-02
                 764        1.102652e+00        1.237437e+00        1.019565e-02
                 765        1.103726e+00        1.237262e+00        1.018382e-02
                 766        1.104782e+00        1.237090e+00        1.017199e-02
                 767        1.105817e+00        1.236918e+00        1.016017e-02
                 768        1.106833e+00        1.236749e+00        1.014836e-02
                 769        1.107827e+00        1.236581e+00        1.013654e-02
                 770        1.108799e+00        1.236415e+00        1.012474e-02
                 771        1.109750e+00        1.236251e+00        1.011294e-02
                 772        1.110678e+00        1.236088e+00        1.010115e-02
                 773        1.111582e+00        1.235927e+00        1.008936e-02
                 774        1.112463e+00        1.235768e+00        1.007759e-02
                 775        1.113319e+00        1.235610e+00        1.006582e-02
                 776        1.114150e+00        1.235453e+00        1.005407e-02
                 777        1.114955e+00        1.235298e+00        1.004233e-02
                 778        1.115733e+00        1.235145e+00        1.003059e-02
                 779        1.116485e+00        1.234992e+00        1.001887e-02
                 780        1.117209e+00        1.234841e+00        1.000717e-02
                 781        1.117905e+00        1.234692e+00        9.995473e-03
                 782        1.118572e+00        1.234543e+00        9.983794e-03
                 783        1.119209e+00        1.234396e+00        9.972130e-03
                 784        1.119816e+00        1.234250e+00        9.960482e-03
                 785        1.120391e+00        1.234105e+00        9.948849e-03
                 786        1.120935e+00        1.233961e+00        9.937233e-03
                 787        1.121445e+00        1.233818e+00        9.925635e-03
                 788        1.121921e+00        1.233676e+00        9.914055e-03
                 789        1.122363e+00        1.233535e+00        9.902493e-03
                 790        1.122769e+00        1.233394e+00        9.890951e-03
                 791        1.123139e+00        1.233255e+00        9.879429e-03
                 792        1.123472e+00        1.233116e+00        9.867927e-03
                 793        1.123768e+00        1.232978e+00        9.856447e-03
                 794        1.124024e+00        1.232841e+00        9.844988e-03
                 795        1.124241e+00        1.232705e+00        9.833552e-03
                 796        1.124417e+00        1.232569e+00        9.822139e-03
                 797        1.124552e+00        1.232433e+00        9.810750e-03
                 798        1.124646e+00        1.232298e+00        9.799386e-03
                 799        1.124697e+00        1.232163e+00        9.788047e-03
                 800        1.124705e+00        1.232029e+00        9.776733e-03
                 801        1.124670e+00        1.231895e+00        9.765446e-03
                 802        1.124589e+00        1.231761e+00        9.754187e-03
                 803        1.124464e+00        1.231628e+00        9.742955e-03
                 804        1.124294e+00        1.231494e+00        9.731751e-03
                 805        1.124078e+00        1.231361e+00        9.720577e-03
                 806        1.123817e+00        1.231227e+00        9.709432e-03
                 807        1.123511e+00        1.231094e+00        9.698318e-03
                 808        1.123160e+00        1.230960e+00        9.687235e-03
                 809        1.122763e+00        1.230826e+00        9.676184e-03
                 810        1.122323e+00        1.230692e+00        9.665165e-03
                 811        1.121839e+00        1.230558e+00        9.654180e-03
                 812        1.121312e+00        1.230424e+00        9.643228e-03
                 813        1.120743e+00        1.230289e+00        9.632310e-03
                 814        1.120134e+00        1.230153e+00        9.621427e-03
                 815        1.119486e+00        1.230018e+00        9.610580e-03
                 816        1.118799e+00        1.229881e+00        9.599769e-03
                 817        1.118077e+00        1.229744e+00        9.588994e-03
                 818        1.117319e+00        1.229607e+00        9.578256e-03
                 819        1.116531e+00        1.229469e+00        9.567556e-03
                 820        1.115712e+00        1.229330e+00        9.556894e-03
                 821        1.114866e+00        1.229191e+00        9.546271e-03
                 822        1.113996e+00        1.229051e+00        9.535686e-03
                 823        1.113103e+00        1.228910e+00        9.525140e-03
                 824        1.112191e+00        1.228768e+00        9.514633e-03
                 825        1.111264e+00        1.228626e+00        9.504167e-03
                 826        1.110324e+00        1.228482e+00        9.493739e-03
                 827        1.109375e+00        1.228338e+00        9.483352e-03
                 828        1.108421e+00        1.228194e+00        9.473005e-03
                 829        1.107465e+00        1.228048e+00        9.462697e-03
                 830        1.106511e+00        1.227902e+00        9.452429e-03
                 831        1.105561e+00        1.227754e+00        9.442201e-03
                 832        1.104620e+00        1.227606e+00        9.432012e-03
                 833        1.103690e+00        1.227458e+00        9.421862e-03
                 834        1.102776e+00        1.227308e+00        9.411750e-03
                 835        1.101879e+00        1.227158e+00        9.401678e-03
                 836        1.101005e+00        1.227007e+00        9.391642e-03
                 837        1.100154e+00        1.226855e+00        9.381645e-03
                 838        1.099331e+00        1.226703e+00        9.371683e-03
                 839        1.098538e+00        1.226550e+00        9.361758e-03
                 840        1.097777e+00        1.226397e+00        9.351869e-03
                 841        1.097050e+00        1.226243e+00        9.342013e-03
                 842        1.096359e+00        1.226089e+00        9.332192e-03
                 843        1.095706e+00        1.225934e+00        9.322403e-03
                 844        1.095092e+00        1.225779e+00        9.312646e-03
                 845        1.094517e+00        1.225624e+00        9.302921e-03
                 846        1.093983e+00        1.225468e+00        9.293226e-03
                 847        1.093489e+00        1.225313e+00        9.283560e-03
                 848        1.093036e+00        1.225157e+00        9.273923e-03
                 849        1.092622e+00        1.225001e+00        9.264313e-03
                 850        1.092248e+00        1.224844e+00        9.254731e-03
                 851        1.091911e+00        1.224688e+00        9.245174e-03
                 852        1.091612e+00        1.224532e+00        9.235642e-03
                 853        1.091347e+00        1.224376e+00        9.226134e-03
                 854        1.091116e+00        1.224220e+00        9.216650e-03
                 855        1.090917e+00        1.224064e+00        9.207189e-03
                 856        1.090746e+00        1.223908e+00        9.197750e-03
                 857        1.090601e+00        1.223753e+00        9.188333e-03
                 858        1.090480e+00        1.223597e+00        9.178937e-03
                 859        1.090380e+00        1.223442e+00        9.169561e-03
                 860        1.090297e+00        1.223287e+00        9.160206e-03
                 861        1.090229e+00        1.223133e+00        9.150870e-03
                 862        1.090172e+00        1.222979e+00        9.141554e-03
                 863        1.090125e+00        1.222825e+00        9.132258e-03
                 864        1.090083e+00        1.222671e+00        9.122980e-03
                 865        1.090043e+00        1.222518e+00        9.113722e-03
                 866        1.090003e+00        1.222365e+00        9.104482e-03
                 867        1.089960e+00        1.222212e+00        9.095262e-03
                 868        1.089910e+00        1.222060e+00        9.086061e-03
                 869        1.089852e+00        1.221907e+00        9.076879e-03
                 870        1.089783e+00        1.221756e+00        9.067716e-03
                 871        1.089700e+00        1.221604e+00        9.058572e-03
                 872        1.089602e+00        1.221453e+00        9.049449e-03
                 873        1.089486e+00        1.221301e+00        9.040345e-03
                 874        1.089351e+00        1.221150e+00        9.031262e-03
                 875        1.089195e+00        1.221000e+00        9.022200e-03
                 876        1.089016e+00        1.220849e+00        9.013159e-03
                 877        1.088814e+00        1.220698e+00        9.004139e-03
                 878        1.088586e+00        1.220548e+00        8.995140e-03
                 879        1.088333e+00        1.220397e+00        8.986165e-03
                 880        1.088055e+00        1.220247e+00        8.977211e-03
                 881        1.087750e+00        1.220097e+00        8.968281e-03
                 882        1.087419e+00        1.219946e+00        8.959375e-03
                 883        1.087062e+00        1.219796e+00        8.950492e-03
                 884        1.086678e+00        1.219645e+00        8.941634e-03
                 885        1.086268e+00        1.219494e+00        8.932800e-03
                 886        1.085832e+00        1.219344e+00        8.923992e-03
                 887        1.085371e+00        1.219193e+00        8.915209e-03
                 888        1.084886e+00        1.219041e+00        8.906452e-03
                 889        1.084378e+00        1.218890e+00        8.897722e-03
                 890        1.083848e+00        1.218738e+00        8.889018e-03
                 891        1.083296e+00        1.218586e+00        8.880341e-03
                 892        1.082724e+00        1.218434e+00        8.871692e-03
                 893        1.082132e+00        1.218281e+00        8.863070e-03
                 894        1.081524e+00        1.218128e+00        8.854476e-03
                 895        1.080899e+00        1.217975e+00        8.845910e-03
                 896        1.080259e+00        1.217821e+00        8.837373e-03
                 897        1.079606e+00        1.217667e+00        8.828864e-03
                 898        1.078942e+00        1.217513e+00        8.820383e-03
                 899        1.078269e+00        1.217358e+00        8.811932e-03
                 900        1.077586e+00        1.217202e+00        8.803509e-03
                 901        1.076896e+00        1.217047e+00        8.795116e-03
                 902        1.076200e+00        1.216891e+00        8.786751e-03
                 903        1.075501e+00        1.216734e+00        8.778415e-03
                 904        1.074798e+00        1.216577e+00        8.770109e-03
                 905        1.074094e+00        1.216420e+00        8.761831e-03
                 906        1.073389e+00        1.216262e+00        8.753582e-03
                 907        1.072686e+00        1.216103e+00        8.745362e-03
                 908        1.071985e+00        1.215945e+00        8.737171e-03
                 909        1.071287e+00        1.215785e+00        8.729008e-03
                 910        1.070593e+00        1.215626e+00        8.720874e-03
                 911        1.069905e+00        1.215466e+00        8.712768e-03
                 912        1.069222e+00        1.215306e+00        8.704690e-03
                 913        1.068547e+00        1.215145e+00        8.696640e-03
                 914        1.067878e+00        1.214984e+00        8.688618e-03
                 915        1.067219e+00        1.214822e+00        8.680622e-03
                 916        1.066568e+00        1.214660e+00        8.672655e-03
                 917        1.065927e+00        1.214498e+00        8.664713e-03
                 918        1.065297e+00        1.214336e+00        8.656799e-03
                 919        1.064677e+00        1.214173e+00        8.648911e-03
                 920        1.064068e+00        1.214010e+00        8.641049e-03
                 921        1.063471e+00        1.213846e+00        8.633212e-03
                 922        1.062887e+00        1.213683e+00        8.625401e-03
                 923        1.062316e+00        1.213519e+00        8.617615e-03
                 924        1.061758e+00        1.213354e+00        8.609853e-03
                 925        1.061213e+00        1.213190e+00        8.602116e-03
                 926        1.060683e+00        1.213025e+00        8.594403e-03
                 927        1.060167e+00        1.212860e+00        8.586714e-03
                 928        1.059666e+00        1.212695e+00        8.579048e-03
                 929        1.059180e+00        1.212530e+00        8.571404e-03
                 930        1.058711e+00        1.212364e+00        8.563783e-03
                 931        1.058258e+00        1.212199e+00        8.556184e-03
                 932        1.057821e+00        1.212033e+00        8.548607e-03
                 933        1.057402e+00        1.211868e+00        8.541051e-03
                 934        1.057002e+00        1.211702e+00        8.533516e-03
                 935        1.056620e+00        1.211536e+00        8.526001e-03
                 936        1.056258e+00        1.211370e+00        8.518506e-03
                 937        1.055916e+00        1.211204e+00        8.511030e-03
                 938        1.055596e+00        1.211038e+00        8.503573e-03
                 939        1.055299e+00        1.210872e+00        8.496134e-03
                 940        1.055025e+00        1.210707e+00        8.488713e-03
                 941        1.054775e+00        1.210541e+00        8.481309e-03
                 942        1.054549e+00        1.210375e+00        8.473922e-03
                 943        1.054349e+00        1.210210e+00        8.466551e-03
                 944        1.054175e+00        1.210044e+00        8.459196e-03
                 945        1.054028e+00        1.209879e+00        8.451855e-03
                 946        1.053908e+00        1.209715e+00        8.444529e-03
                 947        1.053818e+00        1.209550e+00        8.437216e-03
                 948        1.053756e+00        1.209386e+00        8.429917e-03
                 949        1.053723e+00        1.209222e+00        8.422629e-03
                 950        1.053720e+00        1.209058e+00        8.415354e-03
                 951        1.053747e+00        1.208895e+00        8.408089e-03
                 952        1.053804e+00        1.208732e+00        8.400835e-03
                 953        1.053891e+00        1.208569e+00        8.393591e-03
                 954        1.054007e+00        1.208407e+00        8.386357e-03
                 955        1.054152e+00        1.208246e+00        8.379130e-03
                 956        1.054326e+00        1.208085e+00        8.371912e-03
                 957        1.054528e+00        1.207924e+00        8.364702e-03
                 958        1.054757e+00        1.207764e+00        8.357498e-03
                 959        1.055013e+00        1.207605e+00        8.350301e-03
                 960        1.055294e+00        1.207446e+00        8.343110e-03
                 961        1.055599e+00        1.207288e+00        8.335924e-03
                 962        1.055926e+00        1.207131e+00        8.328744e-03
                 963        1.056274e+00        1.206974e+00        8.321568e-03
                 964        1.056641e+00        1.206818e+00        8.314397e-03
                 965        1.057025e+00        1.206663e+00        8.307230e-03
                 966        1.057424e+00        1.206509e+00        8.300067e-03
                 967        1.057836e+00        1.206355e+00        8.292907e-03
                 968        1.058259e+00        1.206202e+00        8.285751e-03
                 969        1.058689e+00        1.206050e+00        8.278599e-03
                 970        1.059126e+00        1.205898e+00        8.271450e-03
                 971        1.059566e+00        1.205748e+00        8.264304e-03
                 972        1.060007e+00        1.205598e+00        8.257162e-03
                 973        1.060447e+00        1.205448e+00        8.250023e-03
                 974        1.060883e+00        1.205300e+00        8.242888e-03
                 975        1.061313e+00        1.205152e+00        8.235756e-03
                 976        1.061734e+00        1.205005e+00        8.228629e-03
                 977        1.062144e+00        1.204859e+00        8.221506e-03
                 978        1.062540e+00        1.204714e+00        8.214387e-03
                 979        1.062920e+00        1.204569e+00        8.207273e-03
                 980        1.063281e+00        1.204425e+00        8.200164e-03
                 981        1.063622e+00        1.204281e+00        8.193062e-03
                 982        1.063941e+00        1.204138e+00        8.185965e-03
                 983        1.064234e+00        1.203996e+00        8.178874e-03
                 984        1.064501e+00        1.203854e+00        8.171791e-03
                 985        1.064740e+00        1.203713e+00        8.164715e-03
                 986        1.064949e+00        1.203572e+00        8.157647e-03
                 987        1.065127e+00        1.203432e+00        8.150588e-03
                 988        1.065271e+00        1.203292e+00        8.143538e-03
                 989        1.065381e+00        1.203153e+00        8.136498e-03
                 990        1.065455e+00        1.203013e+00        8.129468e-03
                 991        1.065491e+00        1.202875e+00        8.122449e-03
                 992        1.065489e+00        1.202736e+00        8.115441e-03
                 993        1.065448e+00        1.202598e+00        8.108446e-03
                 994        1.065367e+00        1.202460e+00        8.101464e-03
                 995        1.065245e+00        1.202322e+00        8.094496e-03
